,UCK1 (83549)
ACH-000778,-0.1315613923707606
ACH-000781,-0.1340480073625135
ACH-000782,-0.19347218562991245
ACH-000783,-0.2404458500897375
ACH-000784,-0.18661946977230845
ACH-000785,-0.2504056404040221
ACH-000787,-0.15400537929675068
ACH-000788,-0.14759960207264425
ACH-000791,-0.20549831449311912
ACH-000792,-0.29656596882223074
ACH-000794,-0.19936022856213406
ACH-000796,-0.16853802408887378
ACH-000798,-0.1518007537188723
ACH-000799,-0.1274805607176928
ACH-000800,-0.22669942999300466
ACH-000802,-0.04674244435521212
ACH-000804,-0.25270283031814544
ACH-000805,-0.1965149336004724
ACH-000809,-0.15125283550885446
ACH-000810,0.13331289639856625
ACH-000811,-0.20717205056692733
ACH-000817,-0.1174264143403616
ACH-000819,-0.2273033405235711
ACH-000820,-0.2449074751878078
ACH-000821,-0.2250772166602188
ACH-000822,-0.10596410736719822
ACH-000823,-0.2452334661721123
ACH-000824,-0.3482471876011409
ACH-000827,-0.19972429535919276
ACH-000829,-0.0523023580580865
ACH-000831,-0.15477560783071845
ACH-000832,-0.14479518200511488
ACH-000833,-0.2738415527469307
ACH-000834,-0.15758122187206602
ACH-000835,-0.30263828687589955
ACH-000836,-0.18194289287977705
ACH-000837,-0.20998441106953708
ACH-000838,0.06172924587248005
ACH-000839,-0.2338094370399524
ACH-000840,-0.24000787428921955
ACH-000841,-0.15159842748456395
ACH-000843,-0.02362492710219946
ACH-000846,-0.29670867285831604
ACH-000847,0.04322079885507926
ACH-000848,-0.2673524441781189
ACH-000849,-0.12144371173654454
ACH-000851,-0.11663851060417467
ACH-000855,-0.20589049745636226
ACH-000856,-0.26587621075505297
ACH-000858,-0.0980135289410819
ACH-000859,-0.1853336294146316
ACH-000861,-0.1677708064099164
ACH-000862,-0.07762709089587765
ACH-000865,-0.1684427205866991
ACH-000866,-0.1642899863818689
ACH-000867,-0.10761284962938268
ACH-000869,-0.21047361554687816
ACH-000872,-0.34227449778821256
ACH-000873,-0.17792113921588704
ACH-000876,-0.2359265881064858
ACH-000878,-0.1803418399288224
ACH-000880,-0.19093793392983516
ACH-000881,-0.20406156611833148
ACH-000882,-0.16263932006556736
ACH-000884,-0.207511028045778
ACH-000885,-0.1692481467281446
ACH-000887,-0.2047845011204042
ACH-000889,-0.17062514844030666
ACH-000896,-0.1348946302686493
ACH-000898,-0.15961469216850702
ACH-000900,-0.09681508573127233
ACH-000901,-0.2157256019979284
ACH-000905,-0.10014667464274928
ACH-000906,-0.1906893028014214
ACH-000907,-0.2679813658121684
ACH-000910,-0.18104377422730614
ACH-000911,-0.13442559784992691
ACH-000912,-0.20730383660896676
ACH-000913,-0.2898108163836342
ACH-000915,-0.20558331994014933
ACH-000916,-0.10112405886687537
ACH-000917,0.08840995627864222
ACH-000920,-0.40545180766187694
ACH-000921,-0.22289810580180291
ACH-000924,-0.22879696763172286
ACH-000926,-0.2427909261931753
ACH-000928,-0.41876124665355147
ACH-000929,-0.524716196219981
ACH-000932,-0.15396691860589592
ACH-000935,-0.15189074029102834
ACH-000936,-0.2010927904845752
ACH-000937,-0.12628882181253906
ACH-000938,-0.16313599717139732
ACH-000939,-0.12373451482509215
ACH-000941,-0.12676271879297438
ACH-000943,-0.06782555989559501
ACH-000946,-0.08033234038978282
ACH-000947,-0.06725380143618384
ACH-000948,-0.0823598587539994
ACH-000950,-0.06614258335130209
ACH-000953,-0.14238860243532614
ACH-000954,-0.2274412336558717
ACH-000957,0.1008757380012562
ACH-000958,-0.38901206103134617
ACH-000960,-0.17266804961907525
ACH-000963,-0.10239790660651492
ACH-000968,-0.1447636931375633
ACH-000969,-0.2534711475150493
ACH-000972,-0.16231107971435502
ACH-000973,-0.11838822797673318
ACH-000974,-0.12538467750488594
ACH-000978,-0.05718064920153575
ACH-000984,-0.13344392841033206
ACH-000986,-0.17176801751352289
ACH-000988,-0.1258804888321098
ACH-000993,-0.15007154512510784
ACH-000994,-0.253054344839444
ACH-000996,-0.2941853849014656
ACH-001001,-0.13448587979351273
ACH-001020,-0.4268469006560093
ACH-001028,-0.2309991163791415
ACH-001031,-0.2486421127229831
ACH-001038,-0.2010643823590788
ACH-001048,-0.18856635597424398
ACH-001050,-0.12555860027372465
ACH-001053,-0.5287480476564553
ACH-001054,-0.2001440069735856
ACH-001061,-0.2103630596384867
ACH-001067,-0.060705704428156274
ACH-001075,-0.05873753217636905
ACH-001096,-0.3452247662577978
ACH-001111,-0.09761422874930384
ACH-001119,-0.1897774259559294
ACH-001128,-0.2633321033946729
ACH-001134,-0.11006555865839132
ACH-001151,-0.23377897493330274
ACH-001163,-0.2113934624574924
ACH-001164,-0.3025554006359101
ACH-001183,-0.06681831009899529
ACH-001192,-0.263201904816677
ACH-001193,-0.4516680550518418
ACH-001196,-0.17471647538037954
ACH-001197,-0.22218589609802195
ACH-001205,-0.2494378850464055
ACH-001211,0.016321207750984727
ACH-001212,-0.2227017334343048
ACH-001228,-0.32512043064122603
ACH-001232,-0.14786326146635634
ACH-001239,-0.3285355860115672
ACH-001270,-0.333395058588304
ACH-001274,-0.0714849518273891
ACH-001275,-0.2698908136071606
ACH-001277,-0.4883860782813215
ACH-001278,-0.2445926257352121
ACH-001280,0.005552366745290023
ACH-001283,-0.09315815463080954
ACH-001289,-0.2353273846058939
ACH-001300,-0.03925319748621416
ACH-001301,-0.274939071219725
ACH-001302,-0.17144473735458907
ACH-001306,-0.19070175485447388
ACH-001318,-0.1839439366835023
ACH-001322,-0.1645374170146045
ACH-001328,-0.25422432955272045
ACH-001332,-0.4730098575385994
ACH-001336,-0.0586709773168941
ACH-001346,-0.12955857803858387
ACH-001353,-0.2648888469265573
ACH-001354,-0.1768900240102763
ACH-001367,-0.14271864453067665
ACH-001368,-0.07275217772251183
ACH-001374,-0.22204608609206186
ACH-001377,-0.1443503404058635
ACH-001380,-0.1721685558205666
ACH-001391,-0.14795096139844469
ACH-001408,-0.13143655600318124
ACH-001430,-0.06316592228224699
ACH-001431,-0.13441244251800166
ACH-001450,-0.13337783441434842
ACH-001496,-0.08061416514719771
ACH-001500,-0.3859318234862759
ACH-001523,-0.40667311830591935
ACH-001532,-0.2263459428773537
ACH-001550,-0.1537478944330437
ACH-001552,-0.08831174462476213
ACH-001554,-0.1370021748447504
ACH-001654,-0.334315519593644
ACH-001735,-0.17530658185319353
ACH-001736,-0.06630458829896448
ACH-001737,0.14398319420608938
ACH-001740,-0.1574979799585855
ACH-001745,-0.30686183364052355
ACH-001765,-0.16173026962326434
