,CDSN (1041)
ACH-000738,-0.007788085860673711
ACH-000746,-0.01566021594608625
ACH-000747,-0.07851699422160646
ACH-000748,0.02617891962918869
ACH-000753,-0.213521168593981
ACH-000756,-0.09623961871734443
ACH-000757,-0.06261762561846218
ACH-000758,0.027246330270932147
ACH-000760,-0.10615507760719084
ACH-000762,0.010934495012079859
ACH-000763,-0.06593477061659885
ACH-000764,-0.2665999636502047
ACH-000765,-0.11457629387419707
ACH-000766,-0.13981260026912554
ACH-000767,-0.1329285256905711
ACH-000768,-0.13344942681186836
ACH-000769,0.062338193085767886
ACH-000770,-0.132266200286681
ACH-000771,-0.07612656014926411
ACH-000773,-0.30050762838026474
ACH-000776,0.09042227977581037
ACH-000777,-0.08774290614973422
ACH-000778,-0.03864107155753917
ACH-000781,-0.11916494836049113
ACH-000782,-0.1183464305831555
ACH-000783,-0.10220872144533794
ACH-000784,-0.11710149372691675
ACH-000785,-0.045619898441892216
ACH-000787,-0.0964455312609665
ACH-000788,-0.009937744701441029
ACH-000791,-0.07230522273753838
ACH-000792,-0.08465215463423034
ACH-000794,-0.11710113361458699
ACH-000796,0.11336974750745965
ACH-000798,0.0013175611860525357
ACH-000799,0.08156324909180196
ACH-000800,-0.11641200597804262
ACH-000802,-0.017932917871420883
ACH-000804,0.07435719911573188
ACH-000805,-0.18223990458296
ACH-000809,-0.014472840891691041
ACH-000810,-0.0297847676704615
ACH-000811,-0.08582520704335103
ACH-000817,-0.03897054587964294
ACH-000819,-0.19119860552196
ACH-000820,0.3195675826739235
ACH-000821,-0.11064249241843006
ACH-000822,0.02884752366392516
ACH-000823,-0.0723070714201688
ACH-000824,-0.07022366106942687
ACH-000827,-0.0996757694410974
ACH-000829,-0.11624947599532293
ACH-000831,0.0041595836449907645
ACH-000832,-0.018255648345581216
ACH-000833,-0.0261211400229897
ACH-000834,-0.1445133487949462
ACH-000835,0.020543615623736387
ACH-000836,-0.03923769165733499
ACH-000837,-0.1315045599539514
ACH-000838,-0.09006149309266569
ACH-000839,-0.09655781016097356
ACH-000840,0.04921102018456064
ACH-000841,0.0005820607279886888
ACH-000843,-0.12130038991476873
ACH-000846,-0.1632595574526877
ACH-000847,0.20043294089520636
ACH-000848,-0.057451902822228174
ACH-000849,-0.045563406881197685
ACH-000851,-0.12052711094528035
ACH-000855,-0.02147677392766009
ACH-000856,0.016929653328443088
ACH-000858,-0.16524453747790746
ACH-000859,-0.17945286715189726
ACH-000861,-0.03575255046289047
ACH-000862,-0.2174745634914826
ACH-000865,-0.23891560267317705
ACH-000866,-0.11573031749752935
ACH-000867,-0.055416177496454784
ACH-000869,-0.04533151065557608
ACH-000872,0.0055934173741513755
ACH-000873,-0.3106318055394172
ACH-000876,-0.04031401720809758
ACH-000878,-0.07955495007813622
ACH-000880,0.051908671864304125
ACH-000881,-0.010644828410655382
ACH-000882,-0.1555485072719164
ACH-000884,-0.15443739896687636
ACH-000885,-0.10037197724826204
ACH-000887,-0.041961920553688886
ACH-000889,-0.2944243287759215
ACH-000896,-0.0536685463957173
ACH-000898,-0.08860195898042443
ACH-000900,-0.15456458078302973
ACH-000901,-0.1150833939859594
ACH-000905,-0.18878180346302015
ACH-000906,-0.07469958297832226
ACH-000907,0.11046854632526816
ACH-000910,-0.07876829503220091
ACH-000911,-0.08432522015106121
ACH-000912,-0.08689377004433561
ACH-000913,-0.13021709036434395
ACH-000915,-0.08228968376284111
ACH-000916,-0.1105729209823682
ACH-000917,-0.16267072732154708
ACH-000920,-0.047899893608914564
ACH-000921,-0.060907259306084885
ACH-000924,-0.08341169085538369
ACH-000926,-0.08558812420328588
ACH-000928,-0.02408559226030824
ACH-000929,-0.26988356361590365
ACH-000932,-0.11646462094127337
ACH-000935,0.05025405534085151
ACH-000936,-0.06312505675853129
ACH-000937,-0.28526093982665285
ACH-000938,-0.21570067336194765
ACH-000939,-0.04260674077381312
ACH-000941,-0.15730314800578354
ACH-000943,-0.08918308620937708
ACH-000946,0.009307373512271478
ACH-000947,0.011373573386065252
ACH-000948,0.028871715798369214
ACH-000950,-0.13915534072075547
ACH-000953,-0.2763750040376881
ACH-000954,0.10146365007546863
ACH-000957,-0.18200397449485708
ACH-000958,-0.08913673249310378
ACH-000960,-0.14321991041763854
ACH-000963,0.023070251475295917
ACH-000968,-0.2934742255712615
ACH-000969,0.016470601514504687
ACH-000972,-0.3601071956474579
ACH-000973,-0.1336798969613793
ACH-000974,0.014950327952591897
ACH-000978,-0.2786575629257154
ACH-000984,0.04237590398495738
ACH-000986,-0.011430079310387442
ACH-000988,0.002380885845451961
ACH-000993,0.014488679724849888
ACH-000994,-0.09308251905708108
ACH-000996,0.021101723571618075
ACH-001001,-0.09703781057927637
ACH-001020,-0.17477299666041002
ACH-001028,0.017865114472781947
ACH-001031,0.07835067084726803
ACH-001038,-0.08852984336856738
ACH-001048,-0.017556315908480516
ACH-001050,0.025474902216774703
ACH-001053,-0.18135620602990515
ACH-001054,-0.11280928572265275
ACH-001061,-0.08340152734458743
ACH-001067,-0.019149042727980643
ACH-001075,-0.014923126891820846
ACH-001096,0.0240296434420452
ACH-001111,-0.39971942339084976
ACH-001119,-0.2229139426930048
ACH-001128,0.1346525916810637
ACH-001134,-0.1340306216701019
ACH-001151,-0.06519250565383898
ACH-001163,-0.09034480984225474
ACH-001164,-0.029412302932962275
ACH-001183,-0.0951335767713926
ACH-001192,0.008935992539574836
ACH-001193,-0.20571020328131104
ACH-001196,-0.17392883938221398
ACH-001197,-0.3184184410650358
ACH-001205,0.1293305396162482
ACH-001211,0.002579225222393122
ACH-001212,0.10900376997572048
ACH-001228,-0.09610003884669632
ACH-001232,0.003912808979182953
ACH-001239,-0.0764793497697288
ACH-001270,-0.134943844575345
ACH-001274,0.004865138186136409
ACH-001275,0.028900989246537025
ACH-001277,0.032767201524926515
ACH-001278,-0.1697514503286747
ACH-001280,-0.08756741651669724
ACH-001283,-0.1871401719010276
ACH-001289,0.001860831958811475
ACH-001300,0.06195316661233849
ACH-001301,-0.2679937212722485
ACH-001302,-0.30888806826517895
ACH-001306,-0.030718784758700924
ACH-001318,-0.16805906200965376
ACH-001322,0.06007359367880776
ACH-001328,-0.03719766798419289
ACH-001332,-0.17294525400867464
ACH-001336,-0.030394209248258117
ACH-001346,-0.0748962681391015
ACH-001353,-0.029092553770620862
ACH-001354,-0.03346134652356873
ACH-001367,0.054875621528497856
ACH-001368,-0.09286666637373277
ACH-001374,-0.019601564858266047
ACH-001377,-0.08527070423826988
ACH-001380,0.018522284457215144
ACH-001391,-0.15995662197604896
ACH-001408,-0.05988469083575105
ACH-001430,-0.08374817498956813
ACH-001431,-0.08592824149331131
ACH-001450,-0.03419799235820163
ACH-001496,-0.031875034347359534
ACH-001500,-0.1899959490260334
ACH-001523,-0.20298311815144754
ACH-001532,-0.088152627804455
ACH-001550,-0.06113490383129053
ACH-001552,-0.1950880080117556
ACH-001554,-0.1189375669754599
ACH-001654,-0.030539006827316008
ACH-001735,-0.019647230973265862
ACH-001736,-0.06835551165430365
ACH-001737,-0.5265014400601575
ACH-001740,0.04246478938036448
ACH-001745,-0.15427513797095152
ACH-001765,-0.2004537608664213
