,THEGL (100506564)
ACH-000794,-0.2571888732286193
ACH-000796,-0.13572038015895124
ACH-000798,-0.2902401869743949
ACH-000799,-0.38518397923963704
ACH-000800,-0.4300067656978011
ACH-000802,-0.14600777644812352
ACH-000804,-0.3199018008269441
ACH-000805,-0.15528027243742853
ACH-000809,-0.19429367520080945
ACH-000810,-0.18679212136435894
ACH-000811,-0.09422194333940448
ACH-000817,-0.05114264019642055
ACH-000819,-0.15461427456267304
ACH-000820,-0.059162785083953534
ACH-000821,-0.30960057590822904
ACH-000822,-0.04671634608304789
ACH-000823,-0.1854681384800623
ACH-000824,-0.14766498629697986
ACH-000827,-0.12032383614611435
ACH-000829,0.0643442165470969
ACH-000831,-0.09726449520491384
ACH-000832,-0.24294451060643776
ACH-000833,-0.2227867750198782
ACH-000834,-0.0809395420208325
ACH-000835,-0.2486509432984739
ACH-000836,-0.21557540990725585
ACH-000837,-0.09217347911918056
ACH-000838,-0.3538667121653201
ACH-000839,-0.22161037243274628
ACH-000840,-0.11328338218191347
ACH-000841,-0.09419400096687837
ACH-000843,-0.2457698258317948
ACH-000846,-0.2915549379157486
ACH-000847,-0.4270555383993981
ACH-000848,-0.1783885558779395
ACH-000849,-0.2397886980962078
ACH-000851,-0.2650592030095279
ACH-000855,-0.2528569980312533
ACH-000856,-0.14137642547752508
ACH-000858,-0.1374721652280636
ACH-000859,-0.21900508672464647
ACH-000861,-0.23808860944957294
ACH-000862,-0.010008933481907744
ACH-000865,-0.08977970087204899
ACH-000866,-0.17844935226468753
ACH-000867,-0.12315885293563167
ACH-000869,-0.13445396217651825
ACH-000872,-0.15455102211910013
ACH-000873,-0.3414955603514508
ACH-000876,-0.219169434857
ACH-000878,-0.03825843440965942
ACH-000880,-0.2215832070254572
ACH-000881,-0.18787383684439815
ACH-000882,-0.15395466976983585
ACH-000884,-0.14046132129606032
ACH-000885,-0.2896980379275735
ACH-000887,-0.34375486033969993
ACH-000889,-0.11393855653525133
ACH-000896,-0.22233701146692572
ACH-000898,-0.3046547779895745
ACH-000900,-0.11949298694890778
ACH-000901,-0.13364341814639116
ACH-000905,-0.11196949263843248
ACH-000906,-0.23436672336407965
ACH-000907,-0.14747399953495438
ACH-000910,-0.13396302489296605
ACH-000911,-0.1954235253774376
ACH-000912,-0.07587442158762453
ACH-000913,-0.14898571511012346
ACH-000915,-0.12879696804918006
ACH-000916,-0.4137189845298491
ACH-000917,-0.20951350884988595
ACH-000920,-0.28100497383663364
ACH-000921,-0.20161564446798802
ACH-000924,-0.2281604752311313
ACH-000926,-0.25684989008237297
ACH-000928,-0.0038603239127811538
ACH-000929,-0.2984248205300828
ACH-000932,-0.14730215891681175
ACH-000935,-0.2928010796493246
ACH-000936,-0.2770820017831991
ACH-000937,-0.13594329456066004
ACH-000938,-0.2206202843553919
ACH-000939,-0.06779628060121404
ACH-000941,-0.2821362540648404
ACH-000943,-0.17580325570663746
ACH-000946,-0.20808433358227
ACH-000947,-0.20015659364672708
ACH-000948,-0.32640861166041324
ACH-000950,-0.13017711809664312
ACH-000953,-0.28401301836232523
ACH-000954,-0.31012763270548743
ACH-000957,-0.2398697275981763
ACH-000958,-0.14294584511955458
ACH-000960,-0.1489708009960381
ACH-000963,-0.4599942943301312
ACH-000968,-0.08150072581391955
ACH-000969,-0.2598488763920689
ACH-000972,-0.12762845414340246
ACH-000973,-0.22702387538068214
ACH-000974,-0.12702741278916216
ACH-000978,0.03866847662487628
ACH-000984,-0.3088904722901436
ACH-000986,-0.1816400569906192
ACH-000988,-0.2118525760202564
ACH-000993,-0.2503386106225262
ACH-000994,-0.1288572305452336
ACH-000996,-0.07940848086947402
ACH-001001,-0.21366371376007975
ACH-001020,-0.3160998684915011
ACH-001028,-0.15057287420792964
ACH-001031,-0.2402676423608001
ACH-001038,-0.18343242426928535
ACH-001048,-0.20061253970082246
ACH-001050,-0.1298341008861263
ACH-001053,0.10687306086624328
ACH-001054,-0.2381022013300716
ACH-001061,-0.2404170160150853
ACH-001067,-0.14128013333828993
ACH-001075,-0.15443143321207306
ACH-001096,-0.09716084942144937
ACH-001111,-0.2279218670486462
ACH-001119,-0.13290253335756227
ACH-001128,-0.19628515649447065
ACH-001134,-0.15522102273192856
ACH-001151,-0.2581925388374986
ACH-001163,-0.13300118632214653
ACH-001164,-0.40049746156256144
ACH-001183,-0.11574095591027725
ACH-001192,-0.09244800497514616
ACH-001193,0.08353868787756609
ACH-001196,-0.2719232651734674
ACH-001197,0.15748868404389169
ACH-001205,-0.34572148076926856
ACH-001211,-0.3298681757414624
ACH-001212,-0.2439326334944925
ACH-001228,-0.12800285919719567
ACH-001232,-0.12624734459880618
ACH-001239,-0.0972811928848184
ACH-001270,-0.09790667757815924
ACH-001274,-0.17125299785272766
ACH-001275,-0.18807859736159652
ACH-001277,-0.3723199899689277
ACH-001278,-0.02393035542708297
ACH-001280,-0.13334046753325593
ACH-001283,-0.06814077789171505
ACH-001289,-0.2372150430747353
ACH-001300,-0.11441081470842845
ACH-001301,-0.11503324499238675
ACH-001302,-0.07022367297449213
ACH-001306,-0.06506686313798696
ACH-001318,-0.2729343588924115
ACH-001322,-0.3292923179123188
ACH-001328,-0.15457264641703689
ACH-001332,-0.3086898325222557
ACH-001336,-0.1737898850516146
ACH-001346,-0.32900691349812083
ACH-001353,-0.20607966081628856
ACH-001354,0.049838685078269766
ACH-001367,0.0878784717732564
ACH-001368,-0.21602424249567145
ACH-001374,-0.22033175373169106
ACH-001377,-0.10674781718463283
ACH-001380,-0.13994175532553532
ACH-001391,-0.20550442372126715
ACH-001408,-0.07867491595558093
ACH-001430,-0.16192024268684913
ACH-001431,-0.07065182248342343
ACH-001450,0.0033904567598489954
ACH-001496,-0.1400935798053888
ACH-001500,-0.2048064243131709
ACH-001523,-0.17555011858152053
ACH-001532,-0.18737103483746712
ACH-001550,-0.22832369497389546
ACH-001552,-0.035990801613821836
ACH-001554,-0.17152607722809907
ACH-001654,-0.10622174291597944
ACH-001735,-0.14770520305235627
ACH-001736,-0.3261519151392006
ACH-001737,0.10670577725149834
ACH-001740,-0.04424419110453053
ACH-001745,-0.06062481827977871
ACH-001765,-0.11346708799810933
