,E2F3 (1871)
ACH-000681,-0.4082407019215609
ACH-000683,-0.3075063421631737
ACH-000684,-0.2795443280507314
ACH-000688,-0.5391360785225787
ACH-000693,-0.10092822799447973
ACH-000694,-0.15831982320809387
ACH-000695,-0.4232719779923271
ACH-000696,-0.8584168680312397
ACH-000697,-0.27331123908513644
ACH-000699,-0.1681539741502193
ACH-000701,-0.16446998125711693
ACH-000706,-0.14907444829374733
ACH-000711,-0.2457846838267601
ACH-000713,-0.458548514507977
ACH-000714,-0.2574940774970169
ACH-000718,-0.17508404775648728
ACH-000720,-0.4721049419674524
ACH-000721,-0.3690070270683806
ACH-000724,-0.6393745796310171
ACH-000725,0.08489622262675373
ACH-000732,-0.3963745519570882
ACH-000734,-0.3333027952911439
ACH-000735,-0.22192923167946946
ACH-000736,-0.17831065031407492
ACH-000738,-0.0945689207433725
ACH-000746,-0.4554626901463158
ACH-000747,-0.2636638485824652
ACH-000748,-0.0963575436811841
ACH-000753,-0.8265039233266841
ACH-000756,-0.8965898245874451
ACH-000757,-0.23231870296689885
ACH-000758,-0.2889124615499638
ACH-000760,-0.1904018574587451
ACH-000762,-0.23723185945241584
ACH-000763,-0.3928363140184749
ACH-000764,-0.35264001102547005
ACH-000765,-0.3158256134632429
ACH-000766,-0.2339075649235577
ACH-000767,-0.8868835532849083
ACH-000768,-0.3701223962145268
ACH-000769,-0.4089636491577874
ACH-000770,-0.38961775422257106
ACH-000771,-0.4530241396160383
ACH-000773,-0.5704489500055454
ACH-000776,-0.2258473721793164
ACH-000777,-0.4620213095623646
ACH-000778,-0.1789611590306257
ACH-000781,-0.13655834147020687
ACH-000782,-0.4099958869779159
ACH-000783,-0.16477065342302044
ACH-000784,-0.1516373528979637
ACH-000785,-0.18408723663631413
ACH-000787,-0.5424000721635811
ACH-000788,-0.8037063034822395
ACH-000791,-0.3172715068540858
ACH-000792,-0.3464989403983831
ACH-000794,-0.2860400757278669
ACH-000796,-0.07756475389606833
ACH-000798,-0.405914582170642
ACH-000799,-0.1223677604211926
ACH-000800,-1.2539780780384964
ACH-000802,-0.3006476234007727
ACH-000804,0.09877531280710074
ACH-000805,-0.21460074878967592
ACH-000809,-0.4534762696373151
ACH-000810,-0.41324671141275904
ACH-000811,-0.10600895210478876
ACH-000817,-0.2078091209636248
ACH-000819,-0.15527894297661746
ACH-000820,-0.5058764026275284
ACH-000821,-0.03132740669593336
ACH-000822,-0.17532390881030144
ACH-000823,-0.14655101352023467
ACH-000824,-0.1693312933549445
ACH-000827,-0.3512713508333302
ACH-000829,-0.0950816652720142
ACH-000831,-0.20022416010051125
ACH-000832,-0.33249644162008113
ACH-000833,-0.11775507119881365
ACH-000834,-0.3111907689386008
ACH-000835,-0.16551258387879872
ACH-000836,-0.3756880889464655
ACH-000837,-0.38064397211150497
ACH-000838,-0.11229667601769212
ACH-000839,-0.7333088785362379
ACH-000840,-0.34740775760230264
ACH-000841,-0.5152760923369328
ACH-000843,-0.2829046816043145
ACH-000846,-0.10855775945822548
ACH-000847,-0.35156573289128706
ACH-000848,-0.13727271646510633
ACH-000849,-0.292275354767757
ACH-000851,-0.19519878469236115
ACH-000855,-0.28169146090670943
ACH-000856,-0.2928494038823753
ACH-000858,-0.32048349090849604
ACH-000859,-0.2883885111280535
ACH-000861,-0.2597854999390573
ACH-000862,-0.6386010230973954
ACH-000865,-0.1944795305219792
ACH-000866,-0.993965334082498
ACH-000867,-0.24697224816259544
ACH-000869,-0.10462104423101093
ACH-000872,-0.2910858899947159
ACH-000873,-0.6180246371634903
ACH-000876,-0.11338078056050667
ACH-000878,-0.1821015481517043
ACH-000880,-0.11967036122633888
ACH-000881,-0.4831013071505314
ACH-000882,-0.2896802496957661
ACH-000884,-0.2429159818372222
ACH-000885,-0.11331478616464508
ACH-000887,-0.12258870211413248
ACH-000889,-0.22018932700610988
ACH-000896,-0.5265171960260306
ACH-000898,-0.2870807524469437
ACH-000900,-0.203769409871313
ACH-000901,-0.1917879692814061
ACH-000905,-0.3546360816955476
ACH-000906,-0.6783706756287206
ACH-000907,-0.3418160095365816
ACH-000910,-0.19470912127346648
ACH-000911,-0.4790399596835029
ACH-000912,-0.12892136058217896
ACH-000913,-0.8563732587952131
ACH-000915,-0.20010741531832504
ACH-000916,0.09295282009800232
ACH-000917,-0.22413493402612855
ACH-000920,0.01090610142028131
ACH-000921,-0.38992488861493857
ACH-000924,-0.24706897288270185
ACH-000926,-0.1986119890866524
ACH-000928,-0.5551458572920085
ACH-000929,-0.7803005455966142
ACH-000932,-0.3031169638092501
ACH-000935,-0.26568504594131986
ACH-000936,-0.3483277874405277
ACH-000937,-0.2918499332299945
ACH-000938,-0.0980420392612558
ACH-000939,-0.6191076094269561
ACH-000941,-0.093030657165848
ACH-000943,-0.02630494758521322
ACH-000946,-0.16605177032487492
ACH-000947,-0.1316884904506913
ACH-000948,-0.06743314219365801
ACH-000950,-0.3139225980498102
ACH-000953,-0.12786448770016778
ACH-000954,-0.1000700213804725
ACH-000957,-0.07097664618604849
ACH-000958,-0.2401222093026207
ACH-000960,-0.287013006603584
ACH-000963,-0.22104395070115326
ACH-000968,-0.4470497308292004
ACH-000969,-0.2655196972407916
ACH-000972,-0.02134233089026025
ACH-000973,-0.3672579061553869
ACH-000974,-0.32345917328369705
ACH-000978,-0.2668061753072987
ACH-000984,-0.2321355325534525
ACH-000986,-0.4152874876436141
ACH-000988,-0.07827693969958281
ACH-000993,-0.10074066923284077
ACH-000994,-0.10635015897917137
ACH-000996,-0.5390607771470264
ACH-001001,-0.2576941134799561
ACH-001020,-0.6346984179523227
ACH-001028,-0.08653636956881706
ACH-001031,-0.08725995582614708
ACH-001038,-0.07588594321428876
ACH-001048,-0.15177994351360474
ACH-001050,-0.3068050805705407
ACH-001053,-0.5370817138455128
ACH-001054,-0.5545357864145004
ACH-001061,-0.1918787632684032
ACH-001067,-0.5054007465562664
ACH-001075,-0.2575869070510821
ACH-001096,-0.19246632472417352
ACH-001111,-0.11848684462040393
ACH-001119,-0.2880968612725938
ACH-001128,-0.585211057349979
ACH-001134,-0.4581238378662232
ACH-001151,-0.20603459406719046
ACH-001163,-0.3998260396494366
ACH-001164,-0.3101362485668737
ACH-001183,-0.4459834036155306
ACH-001192,-0.45908140910956896
ACH-001193,-0.4249916909386767
ACH-001196,-0.14310817245207555
ACH-001197,-0.3393653138652293
ACH-001205,-0.6301171012162188
ACH-001211,-0.3281391443354323
ACH-001212,-0.4731249286815157
ACH-001228,-0.3426179923698257
ACH-001232,-0.9635111140886228
ACH-001239,-0.3971006277066251
ACH-001270,-0.35778112415114965
ACH-001274,-0.1840123596437616
ACH-001275,-0.5350806052922943
ACH-001277,-0.24431495985003435
ACH-001278,-0.230706710805443
ACH-001280,-0.08231747968689196
ACH-001283,-0.1820581432128436
ACH-001289,-0.004825921640177207
ACH-001300,-0.16601539132656856
ACH-001301,-0.4005846812247516
ACH-001302,-0.30520463251601354
ACH-001306,-0.10373247844009592
ACH-001318,-0.4906451038385041
ACH-001322,-0.483309031243569
ACH-001328,-0.04871328963559223
ACH-001332,0.08868031138934149
ACH-001336,-0.6835465077650016
ACH-001346,-0.3339168458990285
ACH-001353,-0.24978817514038126
ACH-001354,-0.5381401090319079
ACH-001367,0.13161633061992806
ACH-001368,-0.2897758473552287
ACH-001374,-0.4645078946001643
ACH-001377,-0.2926411912590577
ACH-001380,-0.21078143094146687
ACH-001391,-0.19438085184257195
ACH-001408,-0.12706050541825165
ACH-001430,-0.07645178126890531
ACH-001431,-0.2783315373605436
ACH-001450,0.2338589819876835
ACH-001496,-0.2612676800199936
ACH-001500,0.019168019469273868
ACH-001523,-0.2905196746773946
ACH-001532,-0.33818847703661503
ACH-001550,0.09651809682996923
ACH-001552,-0.3036491078402447
ACH-001554,-0.4684988739205776
ACH-001654,-0.3837324797342277
ACH-001735,-0.2722191238691993
ACH-001736,-0.303360543727057
ACH-001737,-0.5017591265883664
ACH-001740,-0.02272836345555125
ACH-001745,-0.02244289118951664
ACH-001765,-0.20380967954470414
