,LAPTM4B (55353)
ACH-000483,-0.21610809501352565
ACH-000484,0.02466196485356749
ACH-000485,-0.10890871784305503
ACH-000486,-0.09121318748657062
ACH-000487,-0.034800576179748015
ACH-000488,-0.06173794817387149
ACH-000490,-0.20350491749632207
ACH-000491,-0.16674907892433274
ACH-000495,0.2214421167143127
ACH-000496,-0.040463072861121566
ACH-000499,-0.2192916058689023
ACH-000500,0.08263269452025045
ACH-000502,-0.028894553714620994
ACH-000503,0.02803833229298314
ACH-000505,-0.18433654963984425
ACH-000507,-0.13852449149358007
ACH-000510,-0.0754697298476992
ACH-000511,-0.08493581708572599
ACH-000512,-0.1853470612071576
ACH-000516,-0.03308308905180203
ACH-000517,-0.006052577279266557
ACH-000518,-0.07618335626780838
ACH-000520,0.056743541890158275
ACH-000521,0.01865864714512153
ACH-000522,-0.22309569871406826
ACH-000524,-0.03499719725120986
ACH-000527,0.05944217811157735
ACH-000528,-0.007731099085071231
ACH-000537,-0.18772209883291974
ACH-000541,0.05063599374376369
ACH-000542,-0.24004263130410056
ACH-000544,-0.09259509222398513
ACH-000545,-0.1559827620607706
ACH-000547,0.18445197336010055
ACH-000548,-0.048098121864345214
ACH-000549,-0.07565966182505361
ACH-000550,0.01233556790831382
ACH-000552,-0.2163553540141924
ACH-000556,-0.155065600662524
ACH-000557,-0.1913787921055309
ACH-000569,0.057018217143428924
ACH-000570,-0.11984174438576135
ACH-000571,-0.08015129724895183
ACH-000573,-0.03290684379466224
ACH-000576,-0.08391257971510001
ACH-000579,-0.18620035763256584
ACH-000580,-0.06165005800381314
ACH-000584,-0.07667453739724686
ACH-000585,-0.09177887514596944
ACH-000588,-0.04685874578604431
ACH-000589,-0.0007750629903240378
ACH-000591,0.11680396239695835
ACH-000593,0.09801869263178338
ACH-000600,0.09101430871680813
ACH-000601,-0.07007897578830087
ACH-000605,-0.24463308725248575
ACH-000606,-0.09126531043548723
ACH-000608,-0.05195600081393156
ACH-000614,-0.1550194340195208
ACH-000616,-0.042880379928600124
ACH-000618,-0.1521432125218521
ACH-000619,-0.008488880101843257
ACH-000620,-0.05513680026458119
ACH-000621,-0.09217108952580448
ACH-000622,-0.10171953540836258
ACH-000623,0.00948157232584085
ACH-000624,0.04053002569423468
ACH-000627,-0.007560992468785966
ACH-000630,-0.028059603335951262
ACH-000631,0.02473467100160147
ACH-000632,-0.10482060001219053
ACH-000633,0.02020536302270073
ACH-000637,0.08301136168317423
ACH-000638,-0.3439934612172393
ACH-000646,-0.14601693671433652
ACH-000647,-0.1504303451301212
ACH-000648,0.045651135954031856
ACH-000649,-0.07359798853610433
ACH-000651,-0.12655374624262905
ACH-000652,-0.19268995429450556
ACH-000653,-0.21799137513075106
ACH-000657,-0.08882443569438929
ACH-000658,-0.19750470980835524
ACH-000661,-0.017445552677530767
ACH-000662,-0.17422614416983687
ACH-000663,-0.014893002178133476
ACH-000665,-0.04799507166948207
ACH-000671,-0.30111099462778057
ACH-000672,-0.21037554502652409
ACH-000673,-0.09078211729903912
ACH-000676,0.0096933166788218
ACH-000677,-0.12503757368305635
ACH-000681,0.03140088977943613
ACH-000683,-0.2580727863567245
ACH-000684,0.035158620879648786
ACH-000688,-0.1904661739257197
ACH-000693,-0.17601232994689933
ACH-000694,-0.1496998094261082
ACH-000695,-0.1659565089121746
ACH-000696,-0.07258838671294637
ACH-000697,-0.1005318647648648
ACH-000699,-0.08933308933669316
ACH-000701,-0.2806167771096404
ACH-000706,-0.21030654569981505
ACH-000711,-0.05254159419903764
ACH-000713,-0.18482458650090036
ACH-000714,-0.2694307351063148
ACH-000718,0.07423724489223163
ACH-000720,0.03446771555175153
ACH-000721,-0.15502507761704626
ACH-000724,0.04950128118437317
ACH-000725,-0.11538283180590315
ACH-000732,-0.1683543232782437
ACH-000734,-0.16103100571481346
ACH-000735,-0.1616135128186098
ACH-000736,-0.1772348777488076
ACH-000738,0.07415959583709884
ACH-000746,-0.06296990649427764
ACH-000747,-0.026848897887325536
ACH-000748,-0.011522303079791012
ACH-000753,-0.12283233923419845
ACH-000756,-0.15999299182515994
ACH-000757,-0.21656070464345087
ACH-000758,-0.1288974716361078
ACH-000760,-0.12455762044491375
ACH-000762,-0.017743502269278767
ACH-000763,-0.2151995291375603
ACH-000764,0.006059037415269386
ACH-000765,-0.19768924853907668
ACH-000766,-0.07754324469174345
ACH-000767,0.037049701215058586
ACH-000768,-0.1202140351103695
ACH-000769,-0.10100899187353007
ACH-000770,0.0009900414116128056
ACH-000771,0.033011071030076805
ACH-000773,-0.01613906770587384
ACH-000776,-0.2043539228858679
ACH-000777,-0.04421426697109146
ACH-000778,-0.05123613262269981
ACH-000781,-0.18185250643690265
ACH-000782,0.07422934637670797
ACH-000783,-0.20279214579989802
ACH-000784,-0.05810046304207527
ACH-000785,-0.2163932089462737
ACH-000787,0.013224835068470166
ACH-000788,-0.028909973051829158
ACH-000791,-0.05396848881539032
ACH-000792,-0.14978713809680885
ACH-000794,0.04667948564251796
ACH-000796,-0.06808614590981048
ACH-000798,0.03931403278077012
ACH-000799,-0.056884663762287326
ACH-000800,-0.07727658260434808
ACH-000802,-0.12102746929383025
ACH-000804,0.03868252651226025
ACH-000805,-0.0832911331164494
ACH-000809,-0.1534569289911884
ACH-000810,0.15166587615746607
ACH-000811,-0.1105088710190486
ACH-000817,-0.1498077454904376
ACH-000819,-0.34695246834149224
ACH-000820,-0.08400429679111779
ACH-000821,0.017494767146414295
ACH-000822,-0.1118811634638099
ACH-000823,-0.21748417329477207
ACH-000824,-0.2668774293755861
ACH-000827,-0.1172633639843549
ACH-000829,-0.08462299950849167
ACH-000831,-0.09019608493898996
ACH-000832,-0.047582061319759734
ACH-000833,-0.07370197213656603
ACH-000834,-0.07366757128816605
ACH-000835,-0.09300233833919616
ACH-000836,-0.013854016785521823
ACH-000837,-0.10712536455562313
ACH-000838,-0.02436832514662111
ACH-000839,0.09305783986880813
ACH-000840,0.3163930173417601
ACH-000841,-0.05848804647351495
ACH-000843,-0.14881743157222765
ACH-000846,-0.070985964972271
ACH-000847,-0.24421879288445025
ACH-000848,-0.2055854738139549
ACH-000849,-0.07420873924616901
ACH-000851,-0.15217498901506246
ACH-000855,-0.1918654652512659
ACH-000856,-0.02941810325841286
ACH-000858,-0.023903208856344862
ACH-000859,-0.20025011936767692
ACH-000861,-0.05584272327688236
ACH-000862,-0.03179862658162383
ACH-000865,-0.15857165527189412
ACH-000866,-0.1956079744028555
ACH-000867,-0.1765296989552579
ACH-000869,-0.3289595543818988
ACH-000872,-0.08285312016879319
ACH-000873,0.11507817122397017
ACH-000876,0.051544533113514375
ACH-000878,-0.0782103417674318
ACH-000880,-0.1023463875875976
ACH-000881,-0.0383342168696097
ACH-000882,-0.14399838021600575
ACH-000884,0.009517120129225964
ACH-000885,-0.08351350628075242
ACH-000887,-0.05633273968137965
ACH-000889,-0.2067711851667618
ACH-000896,-0.24164294369549816
ACH-000898,-0.1545439215540569
ACH-000900,-0.19402353395084576
ACH-000901,0.0019648054379771194
ACH-000905,-0.1829144639975224
ACH-000906,-0.08339371721330104
ACH-000907,-0.13219240199572718
ACH-000910,-0.06991099713918893
ACH-000911,-0.04572712583128817
ACH-000912,-0.2921846257655591
ACH-000913,-0.2747258189161273
ACH-000915,0.004780156034493886
ACH-000916,-0.07057620685725657
ACH-000917,-0.08825732558113733
ACH-000920,0.21884679783568592
ACH-000921,-0.022038136030238204
ACH-000924,-0.18259414875561572
ACH-000926,-0.11991960056338273
ACH-000928,0.05956824433901246
ACH-000929,0.07794661696339865
ACH-000932,0.020258459712631488
ACH-000935,0.16829883912284113
ACH-000936,-0.13280650214319206
ACH-000937,-0.05957937654096149
ACH-000938,-0.06549159289562874
ACH-000939,0.006413822883048167
ACH-000941,-0.19909136206401412
ACH-000943,-0.09490429616496103
ACH-000946,-0.11104360652609316
ACH-000947,-0.05592446158615005
ACH-000948,0.0494331222383563
ACH-000950,0.1710602634510088
ACH-000953,-0.032992995398926896
ACH-000954,0.14041571589823998
ACH-000957,-0.008725383619736312
ACH-000958,0.11985026230992775
ACH-000960,0.056347324977939615
ACH-000963,-0.07787137762256274
ACH-000968,-0.22247539913678446
ACH-000969,-0.09906965026672568
ACH-000972,0.20702101574620105
ACH-000973,-0.1202866524222334
ACH-000974,-0.13258014339258578
ACH-000978,-0.0496413265084383
ACH-000984,0.04060169534177804
ACH-000986,-0.09164806176699902
ACH-000988,-0.1971347309861498
ACH-000993,-0.09435009431511876
ACH-000994,-0.11033015790446443
ACH-000996,0.18095853567466544
ACH-001001,-0.1608583243690642
ACH-001020,-0.2671984891169949
ACH-001028,-0.07583400144720243
ACH-001031,-0.154044068752824
ACH-001038,0.022395215797685195
ACH-001048,-0.061574074332643336
ACH-001050,-0.18304168994044584
ACH-001053,-0.19243010577101208
ACH-001054,-0.3415272259587012
ACH-001061,-0.1688546961865871
ACH-001067,-0.12238688870185345
ACH-001075,-0.18004013694518325
ACH-001096,-0.0992533566677094
ACH-001111,0.05638400934620001
ACH-001119,-0.19109067305924468
ACH-001128,-0.16483740984345294
ACH-001134,-0.06237873796635846
ACH-001151,-0.18325258977319636
ACH-001163,-0.1181877546188052
ACH-001164,0.0005663721648134073
ACH-001183,0.015923965387789736
ACH-001192,-0.046880056618365314
ACH-001193,0.09452203770567892
ACH-001196,-0.10295097896452783
ACH-001197,-0.12112696623712314
ACH-001205,-0.05475946591718467
ACH-001211,-0.01878148758547285
ACH-001212,0.1829522815292617
ACH-001228,-0.1155078258709251
ACH-001232,0.047573620823903366
ACH-001239,-0.09261234628017342
ACH-001270,-0.11553226971409356
ACH-001274,-0.1844975990048524
ACH-001275,-0.2608318171809904
ACH-001277,-0.3300160127215506
ACH-001278,-0.044699418813855835
ACH-001280,0.12334738079685614
ACH-001283,-0.12341168634173905
ACH-001289,-0.09989482125637532
ACH-001300,0.043789198226846716
ACH-001301,-0.3727628728720069
ACH-001302,-0.2207106176650512
ACH-001306,-0.07731783802308657
ACH-001318,-0.1478321273354986
ACH-001322,-0.05778985184507166
ACH-001328,-0.02130610595353304
ACH-001332,-0.3502864937296353
ACH-001336,-0.11641760353411736
ACH-001346,0.05014591527937454
ACH-001353,-0.1546139017494213
ACH-001354,0.16745770847097075
ACH-001367,-0.03122727881081581
ACH-001368,-0.14048245585583838
ACH-001374,-0.4095340625725593
ACH-001377,-0.005312985406930558
ACH-001380,-0.11559551243785805
ACH-001391,-0.15067811257720606
ACH-001408,-0.12367820013877445
ACH-001430,-0.4430220073924958
ACH-001431,-0.2191774602951027
ACH-001450,-0.16395721158975032
ACH-001496,-0.053606329026719766
ACH-001500,0.015905686870178008
ACH-001523,-0.029316048360942763
ACH-001532,-0.041058002952243634
ACH-001550,-0.13563915320287542
ACH-001552,-0.15018892226174296
ACH-001554,-0.013137374425926107
ACH-001654,0.05792286159892927
ACH-001735,-0.08627139647469413
ACH-001736,0.033667695167335414
ACH-001737,-0.07421506294570072
ACH-001740,0.004420448486749243
ACH-001745,-0.15939367998846318
ACH-001765,-0.22112324412063847
