,STIP1 (10963)
ACH-000503,-0.2497044862278072
ACH-000505,-0.0924347841095582
ACH-000507,-0.4082558683932154
ACH-000510,0.022862992233942333
ACH-000511,-0.21157462599142948
ACH-000512,-0.0712633877618177
ACH-000516,-0.2779641140793944
ACH-000517,-0.1995565447527229
ACH-000518,-0.26667092893185923
ACH-000520,-0.20374080528843236
ACH-000521,0.20038696915533608
ACH-000522,-0.08030321255246134
ACH-000524,-0.19189951792309112
ACH-000527,0.010453577882646252
ACH-000528,-0.017351241836593197
ACH-000537,-0.10433077221312807
ACH-000541,-0.2067447409689214
ACH-000542,0.021853924377582185
ACH-000544,-0.05910794090505056
ACH-000545,-0.3732920482324693
ACH-000547,-0.04591822440477585
ACH-000548,-0.2067447361563276
ACH-000549,-0.2061134234603801
ACH-000550,-0.3372774979851729
ACH-000552,-0.22759626157967006
ACH-000556,-0.009978053744072922
ACH-000557,-0.08172583491730696
ACH-000569,-0.029738512460519013
ACH-000570,-0.0925472287535093
ACH-000571,-0.1112224325528192
ACH-000573,-0.2399228831641423
ACH-000576,-0.18656133831861832
ACH-000579,-0.1814203949100832
ACH-000580,-0.3240659299713212
ACH-000584,-0.039267531848355436
ACH-000585,-0.2336812221162071
ACH-000588,-0.003234156906652007
ACH-000589,-0.10486172021517748
ACH-000591,-0.09017348447838844
ACH-000593,-0.07943148296038803
ACH-000600,-0.12903946838969918
ACH-000601,0.002334264907397917
ACH-000605,-0.1330490999108388
ACH-000606,-0.3105437934329429
ACH-000608,-0.17337924530992946
ACH-000614,-0.4656158479108986
ACH-000616,-0.24919351590007
ACH-000618,-0.13815131483903378
ACH-000619,-0.14828122222885312
ACH-000620,0.05425277121845866
ACH-000621,-0.2330304501603546
ACH-000622,-0.1700988863345863
ACH-000623,-0.18131960060313915
ACH-000624,-0.0571374862318173
ACH-000627,0.045538223483963115
ACH-000630,-0.1952422450346925
ACH-000631,0.17880569405923735
ACH-000632,-0.11975065449095675
ACH-000633,-0.12321541078509304
ACH-000637,-0.23278677374020426
ACH-000638,-0.3861521810168853
ACH-000646,-0.09073879375825074
ACH-000647,-0.19966994432424834
ACH-000648,-0.18223030871523044
ACH-000649,-0.3501377968378054
ACH-000651,0.036905761152137735
ACH-000652,-0.16823429510934887
ACH-000653,-0.14634760740466732
ACH-000657,-0.2333715809360721
ACH-000658,-0.37393906296607216
ACH-000661,0.10213326322072533
ACH-000662,-0.24559510242530705
ACH-000663,0.0966674595256576
ACH-000665,-0.14754890349500294
ACH-000671,-0.28681159286908176
ACH-000672,-0.009284661555625968
ACH-000673,-0.1868130817567665
ACH-000676,-0.28918502470938234
ACH-000677,-0.1641774886619386
ACH-000681,-0.10921599665004833
ACH-000683,-0.1666413548019296
ACH-000684,-0.07022192168537264
ACH-000688,-0.02796124470033197
ACH-000693,-0.172876359414965
ACH-000694,-0.11468635369507045
ACH-000695,-0.21720267378933053
ACH-000696,-0.2419759469512224
ACH-000697,-0.02526537120409353
ACH-000699,-0.2423667710543313
ACH-000701,-0.14687501868142736
ACH-000706,-0.03634140383383208
ACH-000711,-0.2582506425205696
ACH-000713,-0.1158641763349448
ACH-000714,-0.3286590761186145
ACH-000718,-0.17534042920316753
ACH-000720,-0.5145130124023171
ACH-000721,-0.12484803284571022
ACH-000724,-0.2393976966943055
ACH-000725,-0.2196085421048952
ACH-000732,-0.19148712565345827
ACH-000734,-0.32193262245553633
ACH-000735,-0.1703272356286134
ACH-000736,-0.20367447634658464
ACH-000738,-0.14823303938961
ACH-000746,-0.17172516501867285
ACH-000747,-0.3489786650217476
ACH-000748,-0.3457087616992354
ACH-000753,-0.28906723120180544
ACH-000756,-0.5270503303190558
ACH-000757,-0.2462149088530948
ACH-000758,-0.2556005490969975
ACH-000760,-0.1513538814905785
ACH-000762,-0.22556570296515305
ACH-000763,-0.048484385082272034
ACH-000764,-0.3427270976952205
ACH-000765,-0.33535340800586544
ACH-000766,-0.24650462677734405
ACH-000767,0.029543523779699293
ACH-000768,0.2657488531052142
ACH-000769,-0.15072863078144735
ACH-000770,-0.2792191480969302
ACH-000771,-0.2639333755472862
ACH-000773,-0.18762277193710775
ACH-000776,-0.027850782681552336
ACH-000777,-0.3138244810073836
ACH-000778,-0.10617735498259698
ACH-000781,-0.07683331922916868
ACH-000782,-0.06177869600805552
ACH-000783,-0.2492850112621561
ACH-000784,-0.13013280258008342
ACH-000785,-0.2606124492219635
ACH-000787,-0.2197194216187962
ACH-000788,-0.06447700422528066
ACH-000791,-0.2621172711478627
ACH-000792,-0.2660773171905078
ACH-000794,-0.17070807922402234
ACH-000796,-0.008500527069089216
ACH-000798,-0.01328210654934532
ACH-000799,-0.2191362805267502
ACH-000800,-0.19986552571362434
ACH-000802,-0.09792034079679528
ACH-000804,-0.17798093238144433
ACH-000805,-0.3164855305279549
ACH-000809,-0.20324716142762114
ACH-000810,-0.2388342929156604
ACH-000811,-0.1441408819236084
ACH-000817,-0.20058198498654528
ACH-000819,-0.1434479212032715
ACH-000820,-0.436824509411795
ACH-000821,-0.08977090298601134
ACH-000822,-0.20341664110828786
ACH-000823,-0.20511643287077735
ACH-000824,-0.1378009109791952
ACH-000827,-0.05049797937975479
ACH-000829,-0.30563365180274044
ACH-000831,-0.28739485229831363
ACH-000832,-0.46587477446857706
ACH-000833,-0.01935325433803373
ACH-000834,-0.248367487717982
ACH-000835,0.09487102069440953
ACH-000836,-0.174027269630594
ACH-000837,-0.1780896287430121
ACH-000838,-0.4197807409906366
ACH-000839,-0.2736459379165649
ACH-000840,0.04428608840226658
ACH-000841,-0.19062931057302746
ACH-000843,-0.22664697270700135
ACH-000846,-0.14938494896121174
ACH-000847,-0.15557561506300893
ACH-000848,-0.12089737262657005
ACH-000849,-0.24460125685913486
ACH-000851,-0.15455049374198146
ACH-000855,-0.40071478260041066
ACH-000856,-0.08161140450885197
ACH-000858,-0.18322332023448515
ACH-000859,-0.32825137338646376
ACH-000861,-0.16688487593995902
ACH-000862,-0.13433136016300062
ACH-000865,-0.21900911149748192
ACH-000866,-0.07051641379328345
ACH-000867,-0.19078565836949646
ACH-000869,0.06311550411237321
ACH-000872,-0.2237556389989027
ACH-000873,-0.10188086458502316
ACH-000876,-0.2587332544873995
ACH-000878,-0.15072676330757512
ACH-000880,-0.3447525834202921
ACH-000881,0.051117940392891054
ACH-000882,-0.03376125364715278
ACH-000884,0.05762344835124188
ACH-000885,-0.12445814615023078
ACH-000887,-0.2790366058186784
ACH-000889,-0.15249190283753247
ACH-000896,-0.10599418501080032
ACH-000898,-0.05603795307043974
ACH-000900,-0.4297125594104961
ACH-000901,-0.25589466478821576
ACH-000905,-0.2896172960644264
ACH-000906,-0.2207436666234387
ACH-000907,-0.07872499023196987
ACH-000910,-0.12322060624502865
ACH-000911,-0.1989905868254804
ACH-000912,-0.3706324203646759
ACH-000913,-0.1408558013398126
ACH-000915,-0.2533997168857382
ACH-000916,-0.2603707753137586
ACH-000917,-0.19507527255060075
ACH-000920,-0.11139440554245043
ACH-000921,-0.35128691452245914
ACH-000924,-0.1974728858254476
ACH-000926,-0.16717236224119955
ACH-000928,-0.1967527040357107
ACH-000929,-0.37957670257522375
ACH-000932,-0.03456969768970651
ACH-000935,-0.057300001498475424
ACH-000936,-0.5029650426419742
ACH-000937,-0.056743022814784536
ACH-000938,-0.06742559228139196
ACH-000939,-0.2044488671888368
ACH-000941,-0.35125032504858833
ACH-000943,-0.2337767342173683
ACH-000946,-0.09512649911177633
ACH-000947,-0.13736123583633605
ACH-000948,-0.2914772777360498
ACH-000950,-0.029828567735541763
ACH-000953,-0.2394611080200799
ACH-000954,-0.17528210041783582
ACH-000957,-0.30205910517772844
ACH-000958,-0.14814703935277196
ACH-000960,-0.4517329192625122
ACH-000963,-0.17959466684053926
ACH-000968,-0.02473854532159606
ACH-000969,-0.14417548644251416
ACH-000972,-0.2284117695463897
ACH-000973,-0.2117118770852412
ACH-000974,-0.1970854360938404
ACH-000978,-0.2520826844967682
ACH-000984,-0.24073580850983886
ACH-000986,-0.3164624417911216
ACH-000988,-0.1979559197098135
ACH-000993,-0.21476392069238695
ACH-000994,-0.13416709107648886
ACH-000996,-0.265161138207478
ACH-001001,-0.11446089363262485
ACH-001020,-0.5300263540406636
ACH-001028,-0.1648051204611144
ACH-001031,0.4480336691221558
ACH-001038,-0.1555170033580823
ACH-001048,-0.02754549530386597
ACH-001050,-0.2378810749097393
ACH-001053,0.018564867213173537
ACH-001054,-0.03567092242703585
ACH-001061,-0.4035366925334793
ACH-001067,-0.4404729658909252
ACH-001075,-0.034501373388123334
ACH-001096,-0.10703851200762046
ACH-001111,-0.3282886947560409
ACH-001119,-0.15487206444793986
ACH-001128,-0.15777912017463505
ACH-001134,0.01353294693783678
ACH-001151,-0.005892620688546512
ACH-001163,-0.2276586560264206
ACH-001164,0.03541759488526773
ACH-001183,-0.3049938966607191
ACH-001192,0.04567565623218628
ACH-001193,-0.3053430161721433
ACH-001196,-0.18266415727696209
ACH-001197,-0.2350648129406097
ACH-001205,-0.3691487878179235
ACH-001211,-0.09147032513177204
ACH-001212,-0.20591226494548767
ACH-001228,-0.15052716488682558
ACH-001232,-0.12824750679453725
ACH-001239,-0.156647125375706
ACH-001270,-0.2179819764887576
ACH-001274,-0.13416262498397258
ACH-001275,-0.06823804012454841
ACH-001277,-0.037816632974845485
ACH-001278,-0.1966805283396401
ACH-001280,-0.15089264619240902
ACH-001283,0.003335490237598559
ACH-001289,-0.16859936262606806
ACH-001300,0.046857831072827316
ACH-001301,-0.15327033120324354
ACH-001302,-0.059374618724402535
ACH-001306,-0.09694334971655932
ACH-001318,-0.06314567282320238
ACH-001322,0.01660405843379261
ACH-001328,-0.2343824446956885
ACH-001332,-0.40080326268864014
ACH-001336,-0.35589713647219395
ACH-001346,-0.3873556036047383
ACH-001353,-0.203101273113938
ACH-001354,-0.19071919134825532
ACH-001367,-0.24609482218160555
ACH-001368,-0.21142173207111908
ACH-001374,0.00449112205080801
ACH-001377,-0.2138157370246468
ACH-001380,-0.08882484446921159
ACH-001391,-0.2916293810338191
ACH-001408,-0.33022035993269194
ACH-001430,0.365085664433854
ACH-001431,-0.101012744633481
ACH-001450,-0.3051807217212106
ACH-001496,-0.35161801187661074
ACH-001500,-0.4121734882457829
ACH-001523,-0.22269299273925788
ACH-001532,-0.015903229116277815
ACH-001550,-0.2001049773397175
ACH-001552,-0.04257541603807773
ACH-001554,-0.007087681898949399
ACH-001654,-0.15056760500674546
ACH-001735,-0.09435285634503436
ACH-001736,-0.4655308620623774
ACH-001737,-0.18655787470707189
ACH-001740,0.049132753242510666
ACH-001745,-0.1012317905469529
ACH-001765,-0.196061952977102
