,SCAND1 (51282)
ACH-000869,-0.2978053360466528
ACH-000872,-0.1884898530659983
ACH-000873,-0.3181182201764601
ACH-000876,-0.26520953997139673
ACH-000878,-0.3050113934970536
ACH-000880,-0.344077517880516
ACH-000881,-0.2711035954161615
ACH-000882,-0.2465958148467712
ACH-000884,-0.16025750193239216
ACH-000885,-0.13826272973912096
ACH-000887,-0.11561969998225675
ACH-000889,0.019770979952958758
ACH-000896,-0.3011445322560619
ACH-000898,-0.21777275920593187
ACH-000900,-0.2749271250166365
ACH-000901,-0.16648549378027966
ACH-000905,-0.19731935415530236
ACH-000906,-0.2102376509557412
ACH-000907,-0.3404527687224024
ACH-000910,-0.047980105874781215
ACH-000911,-0.2454707204840283
ACH-000912,-0.13856274769937127
ACH-000913,-0.14984014499055404
ACH-000915,-0.1966919802738236
ACH-000916,-0.07890116098051984
ACH-000917,-0.2347512204714197
ACH-000920,-0.11007648435025996
ACH-000921,-0.3732526581057978
ACH-000924,-0.0915602378116243
ACH-000926,-0.5830879967657071
ACH-000928,-0.3872211668657755
ACH-000929,-0.14480640344767787
ACH-000932,-0.22671050953999985
ACH-000935,-0.08574201781624267
ACH-000936,-0.15696506619868378
ACH-000937,-0.32201133476832555
ACH-000938,-0.3055830469979935
ACH-000939,-0.003094944085021911
ACH-000941,-0.21213142294206627
ACH-000943,-0.16274459424477533
ACH-000946,-0.3279370453357852
ACH-000947,-0.22235719771270754
ACH-000948,-0.3026106141900902
ACH-000950,-0.3485568481037261
ACH-000953,-0.2943587163378106
ACH-000954,-0.3885982372396886
ACH-000957,-0.14241235012188794
ACH-000958,-0.07532803915803696
ACH-000960,-0.2996680202802484
ACH-000963,-0.12025691346418105
ACH-000968,-0.1394210049479883
ACH-000969,-0.39034453812413455
ACH-000972,-0.23075921479333755
ACH-000973,-0.2372612778396617
ACH-000974,-0.2763187114482833
ACH-000978,-0.2885337450561002
ACH-000984,0.015833828698671962
ACH-000986,-0.34425779455935185
ACH-000988,-0.3023164289870933
ACH-000993,-0.3319033549857037
ACH-000994,-0.2357654232515468
ACH-000996,-0.3226396347859629
ACH-001001,-0.2922915084312289
ACH-001020,-0.1395380257291262
ACH-001028,-0.2397144407271248
ACH-001031,-0.2326344213908577
ACH-001038,-0.14941827736242486
ACH-001048,-0.2699364363216498
ACH-001050,-0.34049261648131346
ACH-001053,-0.15304910277127085
ACH-001054,-0.16529159336364813
ACH-001061,-0.17866550622893848
ACH-001067,-0.12698201365862824
ACH-001075,-0.2610881894513791
ACH-001096,-0.0994177863595933
ACH-001111,0.027531676249437257
ACH-001119,-0.13162963826653076
ACH-001128,0.16630811941651796
ACH-001134,-0.3437566214623076
ACH-001151,-0.18295527153030253
ACH-001163,-0.2255701575382304
ACH-001164,-0.3180160966545441
ACH-001183,-0.33726058935327985
ACH-001192,-0.1876436103241779
ACH-001193,0.015557893529339475
ACH-001196,-0.23714163581850414
ACH-001197,-0.09869747190793553
ACH-001205,-0.2854428664023675
ACH-001211,-0.1927709118260362
ACH-001212,-0.4413454349352081
ACH-001228,-0.21758465866061927
ACH-001232,-0.13023478896038815
ACH-001239,-0.3266484780896637
ACH-001270,-0.10194780684086202
ACH-001274,-0.132471107119022
ACH-001275,-0.2547163248130224
ACH-001277,-0.18861604621421
ACH-001278,-0.2441383380538809
ACH-001280,-0.3121538797275809
ACH-001283,-0.09366267404512048
ACH-001289,-0.25024341288886026
ACH-001300,-0.2252869321957583
ACH-001301,-0.4643853159792768
ACH-001302,-0.18792083399752804
ACH-001306,-0.2062055084659326
ACH-001318,-0.2156186346243001
ACH-001322,-0.14105585483149435
ACH-001328,-0.17305938969828272
ACH-001332,-0.4739400179132968
ACH-001336,-0.14688057634330806
ACH-001346,-0.15750292288141104
ACH-001353,-0.3110746180954411
ACH-001354,-0.20961143702358026
ACH-001367,-0.11755100132755596
ACH-001368,-0.3230560621549954
ACH-001374,-0.12487040673089828
ACH-001377,-0.2497292131393694
ACH-001380,-0.17768732003085896
ACH-001391,-0.36699271544749773
ACH-001408,-0.34728196059300204
ACH-001430,-0.3982007362260003
ACH-001431,-0.1843676504073476
ACH-001450,-0.11173545344188364
ACH-001496,-0.0894399505489754
ACH-001500,-0.4616360572583846
ACH-001523,-0.2147667235074823
ACH-001532,-0.2501733082982822
ACH-001550,-0.053394384020961215
ACH-001552,-0.020920303145779463
ACH-001554,-0.20439599099716846
ACH-001654,-0.2338602408106151
ACH-001735,-0.249511344255348
ACH-001736,-0.2623985377933157
ACH-001737,-0.2147788210230477
ACH-001740,-0.15033211206886835
ACH-001745,-0.15378808457166682
ACH-001765,-0.16838368227680464
