,SDHAF1 (644096)
ACH-000291,-0.3922221066942928
ACH-000293,-0.7689985146076499
ACH-000294,-0.15307892907088785
ACH-000295,-0.41195286070340204
ACH-000296,0.03261374177447196
ACH-000302,-0.5683322723939307
ACH-000304,-0.4033211081626597
ACH-000307,-0.2296058618421298
ACH-000308,-0.4331203819379248
ACH-000310,-0.3399538314317727
ACH-000311,-0.2839258463990221
ACH-000312,-0.3309759847826618
ACH-000315,-0.2642891277252853
ACH-000316,-0.2299672667182453
ACH-000317,-0.009879493608863529
ACH-000318,-0.6241699701287697
ACH-000319,-0.440254022114204
ACH-000320,-0.1258783580546258
ACH-000322,-0.01926275654512677
ACH-000323,-0.2881195870227156
ACH-000324,-0.3658178811884136
ACH-000329,-0.4719959021250322
ACH-000330,-0.4882416097494226
ACH-000331,-0.18975344093200505
ACH-000332,-0.2613026692297367
ACH-000334,-0.5067110941683859
ACH-000335,-0.1913731719518679
ACH-000336,-0.2696927700802983
ACH-000337,-0.6073845797025796
ACH-000338,-0.10249793807130256
ACH-000339,-0.38298039690879904
ACH-000341,-0.2924767154964977
ACH-000348,-0.3297871915245475
ACH-000350,-0.1866015403497472
ACH-000352,-0.3948196317274076
ACH-000356,-0.4110688946471077
ACH-000361,-0.4865376330529706
ACH-000362,-0.2494718466417412
ACH-000363,-0.4449364911043065
ACH-000364,-0.21049559747906688
ACH-000365,-0.34793389037453826
ACH-000366,-0.3644059869940844
ACH-000368,-0.3589538221246881
ACH-000374,-0.2377286323848595
ACH-000375,-0.3732700201759992
ACH-000376,-0.389867225661015
ACH-000381,-0.3615307433641041
ACH-000383,-0.3381226984529236
ACH-000387,-0.3481076706083027
ACH-000389,-0.6656089772050794
ACH-000390,-0.4436911770405685
ACH-000393,-0.3523923730623805
ACH-000395,-0.3104325545456699
ACH-000396,-0.4739645200554337
ACH-000397,-0.4829714433521929
ACH-000401,-0.4445796004651593
ACH-000402,-0.6972499646470343
ACH-000403,-0.35359965576606417
ACH-000404,-0.2603621621438641
ACH-000406,-0.4327187956290936
ACH-000407,-0.4424114590983487
ACH-000408,-0.4240845279470791
ACH-000410,-0.2739220280835519
ACH-000411,-0.3091208430868759
ACH-000414,-0.3521100426600472
ACH-000415,-0.25341467503218
ACH-000416,-0.31881461541944395
ACH-000420,-0.493456518922231
ACH-000421,-0.25075144531855065
ACH-000424,-0.3875187828349679
ACH-000425,-0.4245073882068392
ACH-000426,-0.4987050360246959
ACH-000427,-0.36724393276426776
ACH-000433,-0.2837342017506594
ACH-000435,-0.3590522528503932
ACH-000436,-0.26683788483856524
ACH-000444,-0.471273130705251
ACH-000445,-0.2890114955612821
ACH-000448,-0.31263481602925725
ACH-000450,-0.2562448753631057
ACH-000452,-0.27585452363317525
ACH-000454,-0.35511145179013986
ACH-000458,-0.3568181834576386
ACH-000459,-0.3924281742197548
ACH-000460,-0.3497070037512317
ACH-000461,-0.460515360599957
ACH-000463,-0.4177834657203824
ACH-000464,-0.2867732690530848
ACH-000466,-0.28216136552935106
ACH-000467,-0.2723629460973754
ACH-000468,-0.3647466510151507
ACH-000469,-0.3845531124327247
ACH-000470,-0.5606094138708689
ACH-000471,-0.4433748395390329
ACH-000472,-0.4529658023529027
ACH-000473,-0.3016341624636824
ACH-000475,-0.3441437127948379
ACH-000476,-0.4714030916634926
ACH-000477,-0.34759739097910397
ACH-000479,-0.32237632782232645
ACH-000480,-0.4014848188543765
ACH-000481,-0.2494681869627696
ACH-000483,-0.25285531476836104
ACH-000484,-0.3716656706814908
ACH-000485,-0.3260460603288465
ACH-000486,-0.5489932925883432
ACH-000487,-0.40505051263007785
ACH-000488,-0.28219029128815426
ACH-000490,-0.35990045148133554
ACH-000491,-0.2608011680134674
ACH-000495,-0.18237802618447294
ACH-000496,-0.2954687049778368
ACH-000499,-0.4159632415356438
ACH-000500,0.11865789241658467
ACH-000502,-0.4933788300994759
ACH-000503,-0.23594917624362385
ACH-000505,-0.3604080665990311
ACH-000507,-0.665174871163036
ACH-000510,-0.649951517210467
ACH-000511,-0.407955183734719
ACH-000512,-0.12524890185670612
ACH-000516,-0.4235781112328245
ACH-000517,-0.3958936741070959
ACH-000518,-0.23181702958776385
ACH-000520,-0.2648276740928816
ACH-000521,-0.2545804033259432
ACH-000522,-0.34062184551357994
ACH-000524,-0.4029625875543996
ACH-000527,-0.4926982156082577
ACH-000528,-0.2516775657829008
ACH-000537,-0.7946096884795161
ACH-000541,-0.8232850641208911
ACH-000542,-0.3055228580900149
ACH-000544,-0.2197417350016023
ACH-000545,-0.2594921404363285
ACH-000547,-0.40663672383133576
ACH-000548,-0.4086173318352084
ACH-000549,-0.2751986095504196
ACH-000550,-0.2712002469149738
ACH-000552,-0.2886737248526289
ACH-000556,-0.43665687192962893
ACH-000557,-0.2695586728365811
ACH-000569,-0.5567045182980017
ACH-000570,-0.2114256585844995
ACH-000571,-0.5188184946358814
ACH-000573,-0.3095163337767623
ACH-000576,-0.5079148250734816
ACH-000579,-0.1162625735430596
ACH-000580,-0.3021417495834328
ACH-000584,-0.7567183720820451
ACH-000585,-0.4600771916691307
ACH-000588,-0.2135764006556221
ACH-000589,-0.2628263416834709
ACH-000591,-0.2889824090237369
ACH-000593,-0.3345863272076586
ACH-000600,-0.21991793785527333
ACH-000601,-0.36885777594033226
ACH-000605,-0.3405251684444993
ACH-000606,-0.3407836122045527
ACH-000608,-0.3595547989644579
ACH-000614,-0.18185938436664345
ACH-000616,-0.4246946908313168
ACH-000618,-0.3975280229495359
ACH-000619,-0.1767450727167916
ACH-000620,-0.3794524876695286
ACH-000621,-0.4770277454951503
ACH-000622,-0.15928516488754624
ACH-000623,-0.4251387793157462
ACH-000624,-0.3767564151717621
ACH-000627,-0.5972512139773826
ACH-000630,-0.3138755137908534
ACH-000631,-0.4216986487093156
ACH-000632,-0.3873837096207111
ACH-000633,-0.33544132614105543
ACH-000637,-0.33066395029788226
ACH-000638,-0.8844232897660946
ACH-000646,-0.4739399310782512
ACH-000647,-0.34544234625256376
ACH-000648,-0.3671099911696215
ACH-000649,-0.3254062511917676
ACH-000651,-0.4225925750500657
ACH-000652,0.010301664819846646
ACH-000653,-0.43804662965117996
ACH-000657,-0.37600863164439136
ACH-000658,-0.4906073054197233
ACH-000661,-0.35881298610339085
ACH-000662,-0.5588930277303775
ACH-000663,-0.4892833160439242
ACH-000665,-0.2471886901629413
ACH-000671,-0.5214483035691291
ACH-000672,-0.676668795699328
ACH-000673,-0.3439662129245514
ACH-000676,-0.2948433808035568
ACH-000677,-0.4329810775681218
ACH-000681,-0.4756845362314524
ACH-000683,-0.2778963916394388
ACH-000684,-0.14815218388262866
ACH-000688,-0.5135095356510342
ACH-000693,-0.36097122941958376
ACH-000694,-0.3265033391969451
ACH-000695,-0.271540568378962
ACH-000696,-0.3082704136635782
ACH-000697,-0.20453668455679835
ACH-000699,-0.5566949283105364
ACH-000701,-0.4585259497712449
ACH-000706,-0.3154692135133038
ACH-000711,-0.30973201195226346
ACH-000713,-0.4331103904884391
ACH-000714,-0.03052087279952068
ACH-000718,-0.4059873434895346
ACH-000720,-0.2308097768767253
ACH-000721,-0.3784418013433998
ACH-000724,-0.5401879634508868
ACH-000725,-0.4197584560077388
ACH-000732,-0.19890273693365912
ACH-000734,-0.4632821694933521
ACH-000735,-0.2689707605445902
ACH-000736,-0.8116728693489392
ACH-000738,-0.4054753473726546
ACH-000746,-0.5686995670500956
ACH-000747,-0.3511253062662389
ACH-000748,-0.4343385722296346
ACH-000753,-0.2998532089429648
ACH-000756,-0.316665008987966
ACH-000757,-0.3308529573702037
ACH-000758,-0.5420023290139981
ACH-000760,-0.3946819472005336
ACH-000762,-0.40812684423149576
ACH-000763,-0.2882796193341101
ACH-000764,-0.3275221741177708
ACH-000765,-0.4202442211732056
ACH-000766,-0.3143084639992643
ACH-000767,-0.3728909157875677
ACH-000768,-0.4069192318112764
ACH-000769,-0.12402468596493912
ACH-000770,-0.3413299546068485
ACH-000771,-0.446880024682419
ACH-000773,-0.3019794653451945
ACH-000776,-0.3646829079632271
ACH-000777,-0.3536319382997057
ACH-000778,-0.38470459661934375
ACH-000781,-0.368647560617904
ACH-000782,-0.05836588838151342
ACH-000783,-0.3766453910827344
ACH-000784,-0.3349893740720226
ACH-000785,-0.43299764977321903
ACH-000787,-0.3568846520488261
ACH-000788,-0.35167079367664594
ACH-000791,-0.3320619781321366
ACH-000792,-0.3445180912356056
ACH-000794,-0.2030653657368347
ACH-000796,-0.4031948835522007
ACH-000798,-0.3078214652073717
ACH-000799,-0.378866787895608
ACH-000800,-0.27110028627927985
ACH-000802,-0.3106954885447937
ACH-000804,-0.4287616716569537
ACH-000805,-0.4867899395438034
ACH-000809,-0.3071982000546264
ACH-000810,-0.19379212593067904
ACH-000811,-0.3344131918680216
ACH-000817,-0.2760430119326168
ACH-000819,-0.6452583802391777
ACH-000820,-0.3750211300221818
ACH-000821,-0.15993843099250155
ACH-000822,-0.5213806867600206
ACH-000823,-0.5620490549749586
ACH-000824,-0.6981239601387853
ACH-000827,-0.2770981222416559
ACH-000829,-0.2451070183589413
ACH-000831,-0.7429841633346316
ACH-000832,-0.18042959551739765
ACH-000833,-0.21145467720255146
ACH-000834,-0.1957822966717278
ACH-000835,-0.4721537391939751
ACH-000836,-0.22677069120020735
ACH-000837,-0.5059138942676783
ACH-000838,-0.3090970134590141
ACH-000839,-0.3058116519348529
ACH-000840,-0.5238425699363164
ACH-000841,-0.1430597960639633
ACH-000843,-0.533274536872054
ACH-000846,-0.2076050918158309
ACH-000847,-0.3934607085452306
ACH-000848,-0.3263985841259757
ACH-000849,-0.2484947579749698
ACH-000851,-0.20004475943486685
ACH-000855,-0.6413886279036186
ACH-000856,-0.3439303090246566
ACH-000858,-0.25798962824832755
ACH-000859,-0.2851295367693192
ACH-000861,-0.5979272584282731
ACH-000862,-0.3273609014160124
ACH-000865,-0.3413549808774853
ACH-000866,-0.22316020920228707
ACH-000867,-0.3001612185589987
ACH-000869,-0.3045247007536574
ACH-000872,-0.5052378412841798
ACH-000873,-0.4821721026976472
ACH-000876,-0.3985735819361936
ACH-000878,-0.4066527118706414
ACH-000880,-0.458602749827051
ACH-000881,-0.1609699786511489
ACH-000882,-0.4100021310908679
ACH-000884,-0.3918879633340792
ACH-000885,-0.4038296671281221
ACH-000887,-0.37680699406024826
ACH-000889,-0.8697225277535877
ACH-000896,-0.4545774464229601
ACH-000898,-0.5112461986300231
ACH-000900,-0.7400791042254805
ACH-000901,-0.4286202792809814
ACH-000905,-0.15587193561800713
ACH-000906,-0.5273231542338623
ACH-000907,-0.3080723243668482
ACH-000910,-0.8673732708135033
ACH-000911,-0.5050862976263298
ACH-000912,-0.3975586244387535
ACH-000913,-0.1419807649679682
ACH-000915,-0.4448501335400257
ACH-000916,-0.5210079960033455
ACH-000917,-0.3877905202178113
ACH-000920,-0.30264746022962785
ACH-000921,-0.3877532078364546
ACH-000924,-0.4242891097831661
ACH-000926,-0.4485454079297919
ACH-000928,-0.26856861882563204
ACH-000929,-0.6022457056927669
ACH-000932,-0.2753773345939728
ACH-000935,-0.2100197395550114
ACH-000936,-0.5972133817090413
ACH-000937,-0.2747623682335989
ACH-000938,-0.3050815777248168
ACH-000939,-0.3542931127804235
ACH-000941,-0.5436330937098062
ACH-000943,-0.7017284186495659
ACH-000946,-0.40454793388053256
ACH-000947,-0.5436136593173008
ACH-000948,-0.5301467649696935
ACH-000950,-0.35336291446142315
ACH-000953,-0.28693208550882754
ACH-000954,-0.7037087454752948
ACH-000957,-0.07670734166975557
ACH-000958,-0.7341185920502706
ACH-000960,-0.2154612818557574
ACH-000963,-0.3629019349250744
ACH-000968,-0.23071212904086025
ACH-000969,-0.4889131411337088
ACH-000972,-0.5984379742589786
ACH-000973,-0.2624656648495116
ACH-000974,-0.24563154906484305
ACH-000978,-0.33433057853315923
ACH-000984,-0.4307389606367068
ACH-000986,-0.02797027419196881
ACH-000988,-0.4706453415922704
ACH-000993,-0.4113064200697237
ACH-000994,-0.551091455876496
ACH-000996,-0.4499229853638525
ACH-001001,-0.3816821255281311
ACH-001020,-0.3730032461865593
ACH-001028,-0.3772094271473748
ACH-001031,-0.30704910530035306
ACH-001038,-0.4038353272536239
ACH-001048,-0.28018898397462283
ACH-001050,-0.3957711238311659
ACH-001053,-0.1745705651709183
ACH-001054,-0.04281784367404645
ACH-001061,-0.28365539962835384
ACH-001067,-0.21037911877433715
ACH-001075,-0.3015657410659464
ACH-001096,-0.11192670193905067
ACH-001111,-0.4692054254537229
ACH-001119,-0.3902613938683364
ACH-001128,-0.4618837803598752
ACH-001134,-0.21174495228006568
ACH-001151,-0.35638055312184225
ACH-001163,-0.4542320320497592
ACH-001164,-0.06335072584439838
ACH-001183,-0.2921956282023571
ACH-001192,-0.11479855508692675
ACH-001193,-0.1894487924039769
ACH-001196,-0.2437496045861862
ACH-001197,-0.5355569179289994
ACH-001205,-0.19437254759224198
ACH-001211,-0.4536890174450506
ACH-001212,-0.3709952110154394
ACH-001228,-0.3757930564188121
ACH-001232,-0.5481788898662336
ACH-001239,-0.14866164135057788
ACH-001270,-0.1697021219061403
ACH-001274,-0.31959390071271543
ACH-001275,-0.27729302585003274
ACH-001277,-0.5710734539869421
ACH-001278,-0.4876944017029283
ACH-001280,-0.3501795373391195
ACH-001283,-0.5041804593524424
ACH-001289,-0.3715713683857089
ACH-001300,-0.16866199666266254
ACH-001301,-0.4362406565233902
ACH-001302,-0.17252544259310953
ACH-001306,-0.3225713659375534
ACH-001318,-0.15929100965620044
ACH-001322,-0.3853624469280554
ACH-001328,-0.3417769489408374
ACH-001332,-0.3534886584200507
ACH-001336,-0.3263078171432251
ACH-001346,-0.15555842483028642
ACH-001353,-0.32730451553975376
ACH-001354,-0.4056523870770028
ACH-001367,-0.2365082604133163
ACH-001368,-0.23525808056689074
ACH-001374,-0.20592505512766493
ACH-001377,-0.279454215660738
ACH-001380,-0.396180517990063
ACH-001391,-0.3674344765636634
ACH-001408,-0.33254825457549697
ACH-001430,-0.1648205509545446
ACH-001431,-0.20432411607954856
ACH-001450,-0.37802444422409937
ACH-001496,-0.3954176621432131
ACH-001500,-0.4846342216497444
ACH-001523,-0.2208960721150586
ACH-001532,-0.2336625273612821
ACH-001550,-0.3933407561475328
ACH-001552,-0.437692515514616
ACH-001554,-0.2807085508270088
ACH-001654,-0.2594570825559964
ACH-001735,-0.2937643811039841
ACH-001736,-0.6969470560890882
ACH-001737,-0.8055939187090552
ACH-001740,-0.2796918486251195
ACH-001745,-0.2805837639706101
ACH-001765,-0.2794246239852272
