,GPR89A (653519)
ACH-000499,-0.29542472950085263
ACH-000500,-0.6686223983052351
ACH-000502,-0.11912406077560499
ACH-000503,-0.5989069928450524
ACH-000505,-0.4796408202667918
ACH-000507,-0.4896761059654893
ACH-000510,-0.6924578062116588
ACH-000511,-0.5833907409653951
ACH-000512,-0.4635136599625525
ACH-000516,-0.8045638127960871
ACH-000517,-0.033472856738883214
ACH-000518,-0.4614263812095416
ACH-000520,-0.2437332287318719
ACH-000521,-0.3517310574643653
ACH-000522,-0.6997898896152507
ACH-000524,0.04094716414844887
ACH-000527,-0.5346354574903462
ACH-000528,-0.5619161660443713
ACH-000537,-0.2465269403285088
ACH-000541,-0.23952071316901485
ACH-000542,-0.5163110934277062
ACH-000544,-0.11728283603566095
ACH-000545,-0.06991630709351476
ACH-000547,-0.3949816918321446
ACH-000548,-0.583149421873264
ACH-000549,-0.4093615087943263
ACH-000550,-0.10110920396752322
ACH-000552,-0.5438955852268755
ACH-000556,0.0326807411723997
ACH-000557,0.17216733429502612
ACH-000569,-0.26754405770320583
ACH-000570,-0.25216177857850863
ACH-000571,-0.4141211019280876
ACH-000573,-0.4069273853420625
ACH-000576,-0.4713464687201782
ACH-000579,-0.2186767126731655
ACH-000580,-0.005666880120557244
ACH-000584,-0.3282711288702713
ACH-000585,-0.3360945031343057
ACH-000588,-0.5452004098991252
ACH-000589,-0.13594547036386515
ACH-000591,-0.014465902508292756
ACH-000593,-0.5399006805256853
ACH-000600,-0.28196153400917423
ACH-000601,-0.3917041061355227
ACH-000605,-0.27730000564224105
ACH-000606,-0.4321500100116086
ACH-000608,-0.18102301355928746
ACH-000614,-0.3536876171267161
ACH-000616,-0.3969408529668354
ACH-000618,-0.4675649185628878
ACH-000619,-0.4223629310741969
ACH-000620,-0.6382488318819745
ACH-000621,-0.09103931784753218
ACH-000622,-0.060728584363478826
ACH-000623,-0.6253910334824209
ACH-000624,-0.16026284583459138
ACH-000627,-0.3990285782929708
ACH-000630,-0.18015630258861198
ACH-000631,-0.3785695118505961
ACH-000632,-0.4609512869537574
ACH-000633,0.12948488185532628
ACH-000637,-0.09839287741274713
ACH-000638,-0.2863091580314224
ACH-000646,-0.16446262545724746
ACH-000647,-0.1114455858352818
ACH-000648,-0.3827056398785341
ACH-000649,-0.3163362733386805
ACH-000651,-0.007598944947273392
ACH-000652,-0.46846089387187706
ACH-000653,-0.42636229918240093
ACH-000657,-0.3566661186812901
ACH-000658,-0.5984107391652085
ACH-000661,-0.039205786884808885
ACH-000662,-0.4584893357021961
ACH-000663,-0.212185802163684
ACH-000665,-0.08180500861932148
ACH-000671,-0.18193560116221935
ACH-000672,-0.5189851154518009
ACH-000673,-0.44822323832682426
ACH-000676,-0.41874211510668397
ACH-000677,-0.13271456026150547
ACH-000681,-0.2089288169789864
ACH-000683,-0.13078516613337776
ACH-000684,-0.6791912344793394
ACH-000688,-0.5631003532429718
ACH-000693,-0.3144574873577209
ACH-000694,-0.4319939572218339
ACH-000695,-0.06474514189779079
ACH-000696,-0.5587192751255086
ACH-000697,-0.5100411361091869
ACH-000699,-0.5125342655565591
ACH-000701,-0.09614512923511456
ACH-000706,-0.15790489772891395
ACH-000711,-0.6166645584824383
ACH-000713,-0.7092839524790007
ACH-000714,-0.25257516142062303
ACH-000718,-0.25796328096755905
ACH-000720,-0.20181451746979326
ACH-000721,-0.533809226712411
ACH-000724,-0.1594420559335025
ACH-000725,-0.2079996437258652
ACH-000732,-0.5501929804422839
ACH-000734,-0.14070269496216575
ACH-000735,-0.5096607825987135
ACH-000736,-0.30714123650379044
ACH-000738,-0.16005515003334236
ACH-000746,-0.34289542863359657
ACH-000747,-0.5985919558543505
ACH-000748,-0.06559122864953212
ACH-000753,-0.29099118522233874
ACH-000756,-0.13035165098420434
ACH-000757,-0.4331469874505054
ACH-000758,-0.2211075682107635
ACH-000760,-0.4652612078652086
ACH-000762,-0.5041755338048677
ACH-000763,-0.292036890386693
ACH-000764,-0.7835153554512859
ACH-000765,-0.6225875092638978
ACH-000766,-0.3220324613281685
ACH-000767,-0.3030845055947382
ACH-000768,-0.7111484801774016
ACH-000769,-0.4809797420459098
ACH-000770,-0.05947092261297152
ACH-000771,-0.02691289947472324
ACH-000773,-0.4984535484252877
ACH-000776,-0.3649230548195476
ACH-000777,-0.5593059385971517
ACH-000778,-0.3169421104530318
ACH-000781,-0.4597105298399541
ACH-000782,-0.15533246520412872
ACH-000783,-0.20478109523040933
ACH-000784,-0.4105147472659845
ACH-000785,-0.16697290599493325
ACH-000787,-0.2659752590463782
ACH-000788,-0.21912919176224754
ACH-000791,-0.5968034881414224
ACH-000792,-0.612104589187367
ACH-000794,-0.3146063687262909
ACH-000796,-0.4526998557613655
ACH-000798,-0.496410107980448
ACH-000799,-0.3919506691262038
ACH-000800,-0.5237766565990222
ACH-000802,-0.5369352280613351
ACH-000804,-0.17783143356322026
ACH-000805,-0.4459966731771632
ACH-000809,-0.4670390033216281
ACH-000810,-0.6037848549195288
ACH-000811,-0.3068062970471354
ACH-000817,-0.4131841479852294
ACH-000819,-0.229280385929056
ACH-000820,-0.305010196394344
ACH-000821,-0.6420133745626528
ACH-000822,-0.35713053136114803
ACH-000823,-0.2539881761127002
ACH-000824,-0.4685660960532824
ACH-000827,-0.17538238629530267
ACH-000829,-0.4220113970007948
ACH-000831,0.10186339876594612
ACH-000832,-0.6541529187757685
ACH-000833,-0.3655243134340481
ACH-000834,-0.6498462586130989
ACH-000835,-0.7143580257510757
ACH-000836,-0.6446883374286476
ACH-000837,-0.10946099565039973
ACH-000838,-0.3030431561940452
ACH-000839,-0.1082609653627854
ACH-000840,-0.22518710709148065
ACH-000841,-0.3206140867509197
ACH-000843,-0.4033606442571368
ACH-000846,-0.7892770864778084
ACH-000847,-0.1919276568425648
ACH-000848,-0.21122646296141795
ACH-000849,-0.5286409193371785
ACH-000851,-0.4390356688265559
ACH-000855,-0.4816889026102673
ACH-000856,-0.1380085264556922
ACH-000858,-0.1862519484758942
ACH-000859,-0.38221559916208986
ACH-000861,-0.2501493157288792
ACH-000862,-0.2182261776428214
ACH-000865,-0.5490459034210967
ACH-000866,-0.3209354220712929
ACH-000867,-0.10709181949738067
ACH-000869,-0.250396842865418
ACH-000872,0.13465844480759034
ACH-000873,-0.1815079961391176
ACH-000876,-0.0716143090621326
ACH-000878,-0.6650504565723201
ACH-000880,-0.18313853081081324
ACH-000881,-0.3624585484595719
ACH-000882,-0.605960882043839
ACH-000884,-0.7207297382092169
ACH-000885,-0.2856440481396
ACH-000887,-0.12355487677724775
ACH-000889,-0.4076157413202712
ACH-000896,-0.3289874109054967
ACH-000898,-0.5685003016232246
ACH-000900,-0.34297096489001816
ACH-000901,-0.11373329777574134
ACH-000905,-0.2606712723753229
ACH-000906,-0.4125164656151968
ACH-000907,-0.7809697239523979
ACH-000910,-0.22265510829160198
ACH-000911,-0.10808525784528422
ACH-000912,-0.5878004709393913
ACH-000913,-0.5564951260510497
ACH-000915,-0.6371179436806661
ACH-000916,-0.22394325152677985
ACH-000917,-0.1388454241171168
ACH-000920,-0.23264449023577866
ACH-000921,-0.2884693778185597
ACH-000924,-0.2940970599229081
ACH-000926,-0.1715672667488675
ACH-000928,-0.319810038655309
ACH-000929,-0.3606445997527185
ACH-000932,-0.63007328040301
ACH-000935,-0.4513977513685245
ACH-000936,-0.3909587426914953
ACH-000937,-0.4661456578390552
ACH-000938,-0.4295847522484808
ACH-000939,-0.6178777514046803
ACH-000941,-0.39806665841098615
ACH-000943,-0.20969690969394425
ACH-000946,-0.3988138408258447
ACH-000947,-0.22996397764271
ACH-000948,-0.24081963951716115
ACH-000950,-0.24724876567870516
ACH-000953,-0.4905699355594876
ACH-000954,-0.4898633927646771
ACH-000957,-0.2033052886542114
ACH-000958,-0.1922636315979785
ACH-000960,-0.20478689435646014
ACH-000963,-0.4790419424579994
ACH-000968,-0.3079914440177503
ACH-000969,-0.4620613457340228
ACH-000972,-0.3949742628956414
ACH-000973,-0.42214810805373604
ACH-000974,-0.19448406147085515
ACH-000978,-0.3706419042207525
ACH-000984,-0.2418696202350855
ACH-000986,-0.612245204120923
ACH-000988,-0.6173723492925357
ACH-000993,-0.3158062326281593
ACH-000994,-0.4530818201455074
ACH-000996,-0.4409431081430485
ACH-001001,-0.368133613114563
ACH-001020,-0.30700682677141666
ACH-001028,-0.6116550436581873
ACH-001031,-0.5525984554949127
ACH-001038,-0.27514135304789505
ACH-001048,-0.578696720562025
ACH-001050,-0.22886130729667334
ACH-001053,-0.4499131236363848
ACH-001054,-0.3549697093020777
ACH-001061,-0.5503802039084533
ACH-001067,0.039983751083854366
ACH-001075,-0.2957455659817769
ACH-001096,0.059424950910004874
ACH-001111,-0.4584563613996988
ACH-001119,-0.5722141489158264
ACH-001128,-0.4813679142577264
ACH-001134,-0.4264283526777107
ACH-001151,-0.22036521701541406
ACH-001163,-0.28868078641195244
ACH-001164,-0.17856687533154236
ACH-001183,-0.4484792060341728
ACH-001192,-0.2625746104556425
ACH-001193,-0.7209512904382588
ACH-001196,-0.4010630366959329
ACH-001197,-0.4975072619774049
ACH-001205,-0.6062881579178432
ACH-001211,-0.6217384014819312
ACH-001212,-0.2548697337465426
ACH-001228,-0.1067873545370851
ACH-001232,-0.8325650039737333
ACH-001239,-0.13031029831074306
ACH-001270,-0.2314942403343368
ACH-001274,-0.3244404604172033
ACH-001275,-0.09288684107789984
ACH-001277,-0.3507975620951374
ACH-001278,-0.17467359045198366
ACH-001280,-0.20015425778829068
ACH-001283,-0.4125194296678379
ACH-001289,-0.49104511946146007
ACH-001300,-0.4140702893105948
ACH-001301,-0.435536521060914
ACH-001302,-0.07627382377277375
ACH-001306,-0.6552546343376232
ACH-001318,-0.6831195933658967
ACH-001322,-0.2153322537141824
ACH-001328,-0.18023146145298827
ACH-001332,-0.4271983237555708
ACH-001336,-0.27365184267534914
ACH-001346,-0.3881623613161889
ACH-001353,-0.4200516948005142
ACH-001354,-0.2318132298279164
ACH-001367,-0.3826178789399348
ACH-001368,-0.3970394171673214
ACH-001374,-0.18791173241511344
ACH-001377,-0.39629175731601596
ACH-001380,-0.4223574063815863
ACH-001391,-0.22373958150898612
ACH-001408,-0.5153900251647162
ACH-001430,-0.38274592174654976
ACH-001431,-0.1415762198238496
ACH-001450,-0.4306734915871355
ACH-001496,0.2351112720444729
ACH-001500,-0.5594764564082197
ACH-001523,-0.5275137689840872
ACH-001532,-0.44668585124052623
ACH-001550,-0.15757935156255073
ACH-001552,-0.5278081657612114
ACH-001554,-0.16934267431336608
ACH-001654,0.13168484557722712
ACH-001735,0.08195209684966709
ACH-001736,-0.2486745961110311
ACH-001737,-0.11374557122507495
ACH-001740,-0.12983199460215802
ACH-001745,-0.16213675596442956
ACH-001765,-0.4360771657827237
