,VTA1 (51534)
ACH-000261,-0.22818894518455626
ACH-000262,-0.2798450074180153
ACH-000263,0.14426814840585786
ACH-000264,-0.08592499802099188
ACH-000265,-0.12451278979023307
ACH-000266,-0.4979959222289347
ACH-000272,0.055624303431065086
ACH-000274,0.08724991289241582
ACH-000277,-0.14271199167168905
ACH-000278,-0.10492004784610877
ACH-000279,-0.11165189034007507
ACH-000280,-0.09104058279096314
ACH-000281,-0.3210939681180096
ACH-000288,-0.17947716880406422
ACH-000291,0.08803791309116082
ACH-000293,-0.010196929007276931
ACH-000294,-0.17230653314297129
ACH-000295,0.03983534906454138
ACH-000296,-0.23919722935098664
ACH-000302,-0.42565777890059947
ACH-000304,-0.1734629740526981
ACH-000307,-0.4172861081645184
ACH-000308,-0.17228247250469866
ACH-000310,-0.014843909417881202
ACH-000311,-0.212712721717048
ACH-000312,0.1273682461044159
ACH-000315,-0.10106731911213214
ACH-000316,-0.14592190739463892
ACH-000317,-0.08505108341859176
ACH-000318,0.0028866966706194994
ACH-000319,0.00698424353564955
ACH-000320,-0.1205584948623497
ACH-000322,-0.2275669768344256
ACH-000323,-0.11997745893461925
ACH-000324,-0.3416004702216793
ACH-000329,-0.11830649425754602
ACH-000330,-0.22274555568536145
ACH-000331,-0.19710448536594172
ACH-000332,-0.19006393535060645
ACH-000334,-0.16598656711362542
ACH-000335,-0.4432747154011345
ACH-000336,-0.3013617479468345
ACH-000337,-0.3427840442311529
ACH-000338,-0.16163383887021238
ACH-000339,-0.14114722079360698
ACH-000341,-0.2486268266398575
ACH-000348,-0.14931021017568838
ACH-000350,-0.02108815575913905
ACH-000352,-0.07443716806542794
ACH-000356,-0.022025287073592102
ACH-000361,-0.07372337228568893
ACH-000362,-0.09995192196744734
ACH-000363,-0.31231864443650464
ACH-000364,-0.5320846653319424
ACH-000365,-0.390548828971532
ACH-000366,-0.14142745144263655
ACH-000368,-0.16961902216533076
ACH-000374,-0.06524456703166588
ACH-000375,-0.42779957620825393
ACH-000376,-0.07870847987162577
ACH-000381,-0.06659154408763375
ACH-000383,-0.2844826762398039
ACH-000387,-0.10091348333370256
ACH-000389,-0.4136125162622584
ACH-000390,-0.19069011547473205
ACH-000393,-0.1881099221227642
ACH-000395,-0.10308416642173472
ACH-000396,-0.14948350471335153
ACH-000397,-0.32228865904224924
ACH-000401,-0.02694885614198376
ACH-000402,-0.2188475701612253
ACH-000403,-0.4813903319949387
ACH-000404,-0.3696293815338525
ACH-000406,0.00179884630807051
ACH-000407,-0.16668863174423013
ACH-000408,-0.30936491441552616
ACH-000410,-0.22342149582585105
ACH-000411,-0.06043518524716768
ACH-000414,-0.0741592261233264
ACH-000415,-0.2501747880636587
ACH-000416,-0.0686814756603683
ACH-000420,-0.37641924401585697
ACH-000421,-0.11080283645228528
ACH-000424,0.1685289445919953
ACH-000425,-0.05595799247763898
ACH-000426,-0.1870868178740385
ACH-000427,-0.058561823522150926
ACH-000433,-0.22359248212022376
ACH-000435,0.1066340150425789
ACH-000436,-0.04847300907750612
ACH-000444,-0.012647045957026077
ACH-000445,-0.17628706760311216
ACH-000448,-0.09580532766490478
ACH-000450,-0.21630930332936604
ACH-000452,-0.2424893024475916
ACH-000454,-0.05286360930213763
ACH-000458,-0.2869007059383107
ACH-000459,-0.1025853829097834
ACH-000460,-0.3377024163306725
ACH-000461,-0.13800293320843593
ACH-000463,-0.3986434536685416
ACH-000464,0.002596029669935749
ACH-000466,-0.5006933810993695
ACH-000467,-0.1334103334597941
ACH-000468,-0.19535300205806916
ACH-000469,-0.07664838260015082
ACH-000470,-0.2300540036114975
ACH-000471,-0.08090704654705183
ACH-000472,-0.1454476588606863
ACH-000473,-0.17382733252474972
ACH-000475,0.01221605564403538
ACH-000476,-0.00966696924084836
ACH-000477,0.007733922016838939
ACH-000479,-0.14395802450156647
ACH-000480,-0.018340546609066075
ACH-000481,-0.13182652279089488
ACH-000483,-0.11860418674724438
ACH-000484,-0.06288738917910151
ACH-000485,-0.02860584720368071
ACH-000486,-0.1974497717968331
ACH-000487,-0.1653060297601656
ACH-000488,-0.13093871116710795
ACH-000490,-0.3749030496432872
ACH-000491,-0.08541647801617944
ACH-000495,-0.09741009481670956
ACH-000496,-0.2428588683102844
ACH-000499,-0.12262854207318892
ACH-000500,-0.13267052813659538
ACH-000502,0.09006959638596561
ACH-000503,-0.34152571843651525
ACH-000505,-0.15138139347989674
ACH-000507,-0.11120465705041924
ACH-000510,-0.050194650714237087
ACH-000511,-0.1881196243613565
ACH-000512,-0.39432182341712496
ACH-000516,-0.03198138952825536
ACH-000517,-0.04544086865450234
ACH-000518,-0.009315175661148069
ACH-000520,-0.11389739086714355
ACH-000521,-0.2307180855586217
ACH-000522,-0.045957478837941004
ACH-000524,0.003877399987913168
ACH-000527,-0.2290017833359147
ACH-000528,-0.09310541618785098
ACH-000537,-0.004363362168421519
ACH-000541,-0.03676690001437218
ACH-000542,-0.02567232737945808
ACH-000544,-0.19060956883018554
ACH-000545,-0.21653910076547464
ACH-000547,-0.19414295158673453
ACH-000548,-0.5051451040811685
ACH-000549,0.001989135527460148
ACH-000550,-0.11818181087116515
ACH-000552,-0.024038436841383747
ACH-000556,-0.1529584223615032
ACH-000557,-0.0051164201451757004
ACH-000569,0.011911785191246057
ACH-000570,-0.02858328289601517
ACH-000571,-0.10086058229403493
ACH-000573,-0.20388946091672566
ACH-000576,0.09840790363847136
ACH-000579,0.1096645362407296
ACH-000580,-0.1241312404521875
ACH-000584,-0.12409273973542108
ACH-000585,-0.1839372704615818
ACH-000588,-0.11408704930785935
ACH-000589,-0.014874299703818481
ACH-000591,-0.13234045264018726
ACH-000593,-0.0925226372789352
ACH-000600,-0.010474944877717631
ACH-000601,-0.11482150489778092
ACH-000605,-0.2055323825948277
ACH-000606,-0.04774566128974146
ACH-000608,-0.07156447094071022
ACH-000614,-0.08229190056715564
ACH-000616,-0.11500805084194922
ACH-000618,-0.07018874594367816
ACH-000619,-0.17233362299403052
ACH-000620,-0.08492220844628498
ACH-000621,-0.021786472155285147
ACH-000622,-0.16670158435115026
ACH-000623,-0.1729471109596077
ACH-000624,0.0013670687050952846
ACH-000627,-0.2411675682319537
ACH-000630,-0.2541517550610646
ACH-000631,-0.6632928421820921
ACH-000632,0.0035806014446455063
ACH-000633,-0.08795260723393318
ACH-000637,-0.03599399593367001
ACH-000638,-0.09632062958062053
ACH-000646,-0.07023786374962779
ACH-000647,-0.09967831846081174
ACH-000648,-0.0936384473014661
ACH-000649,-0.10503626261519547
ACH-000651,-0.12319700666303855
ACH-000652,-0.08113595269958812
ACH-000653,-0.23314926552962895
ACH-000657,-0.410060770607273
ACH-000658,-0.2614491681903036
ACH-000661,-0.04882891894131602
ACH-000662,-0.6756835150740677
ACH-000663,-0.11589250214775595
ACH-000665,-0.084289187898013
ACH-000671,-0.061689324968122426
ACH-000672,-0.22339285681673904
ACH-000673,-0.10854166473657816
ACH-000676,-0.010284658813011945
ACH-000677,-0.10864567919817762
ACH-000681,-0.029448049241243314
ACH-000683,-0.21161835353904346
ACH-000684,-0.1919740926497808
ACH-000688,-0.16051864916418995
ACH-000693,-0.1345270897892975
ACH-000694,-0.2373736454145265
ACH-000695,0.024782421750228285
ACH-000696,-0.2086755086204976
ACH-000697,-0.29701356771893994
ACH-000699,-0.11761375837479535
ACH-000701,-0.03435861751917363
ACH-000706,-0.1986252341890352
ACH-000711,-0.1940013355541376
ACH-000713,-0.17414282700565575
ACH-000714,-0.20185797123752686
ACH-000718,-0.19197098210712946
ACH-000720,-0.15466186897318726
ACH-000721,-0.036976756568064685
ACH-000724,-0.16141736750377927
ACH-000725,-0.20688926264215554
ACH-000732,-0.1946570358850569
ACH-000734,-0.2273861352059268
ACH-000735,-0.16336520948797195
ACH-000736,-0.1299702436517103
ACH-000738,-0.178392859040508
ACH-000746,-0.13704915483556104
ACH-000747,-0.0877475844521133
ACH-000748,-0.0007684441408002675
ACH-000753,-0.0331857503193607
ACH-000756,-0.1935048537111024
ACH-000757,-0.03982752310518604
ACH-000758,-0.06425551652610759
ACH-000760,-0.15774765124674775
ACH-000762,-0.351603371537738
ACH-000763,0.008713197520925111
ACH-000764,-0.2753308853795073
ACH-000765,-0.2489529501316737
ACH-000766,-0.6983805811675268
ACH-000767,-0.07671830153365078
ACH-000768,-0.08480442012947706
ACH-000769,-0.2112831202720216
ACH-000770,0.05942966875606213
ACH-000771,-0.13787910779225193
ACH-000773,-0.05341360952327493
ACH-000776,-0.11060770986839336
ACH-000777,-0.044245916162134254
ACH-000778,-0.1422146223361173
ACH-000781,-0.13304507054446466
ACH-000782,-0.20498017174107125
ACH-000783,-0.15199367289667248
ACH-000784,-0.06143765163507126
ACH-000785,-0.10723242604938182
ACH-000787,-0.2322889756340538
ACH-000788,-0.06948452021376021
ACH-000791,-0.10648151614507263
ACH-000792,-0.06066804950986356
ACH-000794,-0.2339929503199297
ACH-000796,-0.0981675400997293
ACH-000798,-0.11641028055358953
ACH-000799,-0.16792500660836054
ACH-000800,-0.15257364690630282
ACH-000802,-0.13724019377219238
ACH-000804,-0.011382541305245495
ACH-000805,-0.19848256559690566
ACH-000809,-0.02867886383939118
ACH-000810,0.03651302710595186
ACH-000811,-0.028512289683794094
ACH-000817,-0.12103804191491395
ACH-000819,-0.19867216812967564
ACH-000820,-0.19835524508775065
ACH-000821,-0.13756090560627188
ACH-000822,-0.07982069392290493
ACH-000823,-0.07842764239268772
ACH-000824,-0.20091705864957315
ACH-000827,-0.29846484880113
ACH-000829,-0.018379572178826083
ACH-000831,-0.3493876588873653
ACH-000832,-0.1892136174980049
ACH-000833,-0.045116675171247206
ACH-000834,-0.5079815756932702
ACH-000835,-0.006838600375087245
ACH-000836,-0.08931323517214539
ACH-000837,-0.19565252416881826
ACH-000838,-0.2217520926442538
ACH-000839,-0.11347683208293152
ACH-000840,-0.3388056882009207
ACH-000841,-0.24191877523565986
ACH-000843,-0.26177616252068336
ACH-000846,-0.11092330648272916
ACH-000847,0.031424762776569005
ACH-000848,-0.1651290216043483
ACH-000849,-0.2563090090865756
ACH-000851,-0.07847399253758501
ACH-000855,-0.2207642193517896
ACH-000856,-0.1172525742957941
ACH-000858,-0.20662697396288854
ACH-000859,-0.14736026130858768
ACH-000861,-0.1809338838740793
ACH-000862,-0.2055203602013779
ACH-000865,-0.0603579360687089
ACH-000866,-0.014836843067942881
ACH-000867,0.003030016127573894
ACH-000869,-0.2143256280383449
ACH-000872,-0.08348213157543483
ACH-000873,-0.06787099337290403
ACH-000876,-0.04821044934178559
ACH-000878,0.11176524532786833
ACH-000880,-0.22741570933625302
ACH-000881,-0.2134489733627048
ACH-000882,-0.13172688817230455
ACH-000884,-0.18364650140303265
ACH-000885,-0.1479956884608038
ACH-000887,-0.11671946427916872
ACH-000889,-0.1862010679936126
ACH-000896,-0.23002416808780146
ACH-000898,-0.08191124194189844
ACH-000900,-0.08409372254808313
ACH-000901,-0.009476255675009636
ACH-000905,-0.2804551467690153
ACH-000906,-0.014701824789659191
ACH-000907,-0.17445641976793125
ACH-000910,-0.21507372291739602
ACH-000911,-0.25509440383750354
ACH-000912,-0.23096603865728565
ACH-000913,-0.23267036301317584
ACH-000915,0.11509926141118428
ACH-000916,-0.13244069885415707
ACH-000917,-0.06869355321227588
ACH-000920,-0.4892795070219206
ACH-000921,-0.040593908457694984
ACH-000924,-0.11792723741832754
ACH-000926,-0.3726535016263669
ACH-000928,-0.025067393596097186
ACH-000929,0.024159745913883268
ACH-000932,-0.15916261513216445
ACH-000935,-0.21930148301576768
ACH-000936,-0.2200017016081107
ACH-000937,-0.12960317511065242
ACH-000938,-0.13293838756398224
ACH-000939,-0.030552111698333488
ACH-000941,0.009696926616784658
ACH-000943,-0.07817749554389818
ACH-000946,-0.429662836286
ACH-000947,-0.05734099703305137
ACH-000948,-0.22237878802965488
ACH-000950,-0.18938451687631488
ACH-000953,-0.06344533800554089
ACH-000954,-0.10053441372490604
ACH-000957,-0.13051245885854387
ACH-000958,-0.03329917839933272
ACH-000960,0.010084773580140502
ACH-000963,-0.22027564629103
ACH-000968,-0.08187957416520135
ACH-000969,-0.003761280804286479
ACH-000972,-0.053979361807927735
ACH-000973,-0.4900840798488363
ACH-000974,-0.12616175547477165
ACH-000978,0.026524670873017315
ACH-000984,-0.06873255733946153
ACH-000986,-0.2152946394754808
ACH-000988,-0.08353840873543747
ACH-000993,-0.04785566406289826
ACH-000994,-0.12375158269762952
ACH-000996,-0.2559480498667085
ACH-001001,-0.0337560890597018
ACH-001020,-0.009063968565696278
ACH-001028,-0.05096532455878722
ACH-001031,-0.14858984676858522
ACH-001038,-0.10295503880857894
ACH-001048,-0.03350671530575152
ACH-001050,-0.14312717606037034
ACH-001053,0.16982328078623002
ACH-001054,0.003196283137661887
ACH-001061,-0.0018131245852661504
ACH-001067,0.121949553088037
ACH-001075,-0.1068232352555994
ACH-001096,-0.2525753182671153
ACH-001111,-0.13259280407929286
ACH-001119,0.019388692034299267
ACH-001128,-0.3450488618201668
ACH-001134,-0.08351891513794857
ACH-001151,-0.1526197349426114
ACH-001163,-0.1657715353687058
ACH-001164,-0.2965208648401513
ACH-001183,-0.2651006456915233
ACH-001192,-0.2199407526783698
ACH-001193,0.0963009508663624
ACH-001196,-0.15946709890575786
ACH-001197,-0.12693951024715855
ACH-001205,0.17240485635031946
ACH-001211,0.07104056078196422
ACH-001212,-0.30919309999969075
ACH-001228,-0.05697899907967545
ACH-001232,-0.033513389996255805
ACH-001239,0.021337379139935858
ACH-001270,-0.048002705758169145
ACH-001274,-0.20813594682609585
ACH-001275,-0.03742658848290142
ACH-001277,-0.18811466509152272
ACH-001278,0.047293158207560235
ACH-001280,-0.11205905140536933
ACH-001283,-0.06689397057550478
ACH-001289,-0.03765891597681405
ACH-001300,-0.1802092323905142
ACH-001301,0.04976117801948664
ACH-001302,0.1394633904783767
ACH-001306,-0.2746151746920316
ACH-001318,-0.019003284509336818
ACH-001322,0.033135300625305106
ACH-001328,-0.05609868386794355
ACH-001332,0.18353138935897345
ACH-001336,-0.29198747856220225
ACH-001346,-0.2635123213392836
ACH-001353,-0.2042197102172758
ACH-001354,-0.2170146337468138
ACH-001367,0.23202865705837275
ACH-001368,0.04700174572595631
ACH-001374,-0.19751836121109456
ACH-001377,-0.10530310078279044
ACH-001380,-0.17317209307580386
ACH-001391,-0.10324730401869146
ACH-001408,-0.3694936250679664
ACH-001430,-0.09535436012568384
ACH-001431,-0.17542052738256209
ACH-001450,-0.08731305711990674
ACH-001496,-0.12668380543361185
ACH-001500,-0.32391474425802524
ACH-001523,-0.16909143818550332
ACH-001532,-0.2292819154277708
ACH-001550,-0.21468205900840165
ACH-001552,-0.3144648504175312
ACH-001554,-0.2618041183850685
ACH-001654,-0.07427518296094432
ACH-001735,-0.01212198079689972
ACH-001736,0.1662266692782142
ACH-001737,-0.1492821062396784
ACH-001740,-0.23161784499207586
ACH-001745,-2.7130800528143767e-05
ACH-001765,-0.11533822367455893
