,TREML2 (79865)
ACH-000339,-0.4680591473482252
ACH-000341,-0.2958032184012515
ACH-000348,-0.32158810067601235
ACH-000350,-0.523350837319262
ACH-000352,-0.3324133294317003
ACH-000356,-0.5130887569715434
ACH-000361,-0.12396566764099334
ACH-000362,-0.5784406999414677
ACH-000363,-0.26503934331571066
ACH-000364,-0.2112423165956043
ACH-000365,-0.4230066484509328
ACH-000366,-0.31966148208271
ACH-000368,-0.3103695565083377
ACH-000374,-0.6097894443152765
ACH-000375,-0.3863955763995024
ACH-000376,-0.3618861529386578
ACH-000381,-0.3222278266072324
ACH-000383,-0.34385500201278424
ACH-000387,-0.3829558245680422
ACH-000389,-0.44807511405284056
ACH-000390,-0.33731600477564355
ACH-000393,-0.6574987552887359
ACH-000395,-0.6436930229237046
ACH-000396,0.05749537290374629
ACH-000397,-0.3675887067506445
ACH-000401,-0.5414264844149871
ACH-000402,0.0060575512343891465
ACH-000403,-0.41764277963453744
ACH-000404,-0.3655356243142289
ACH-000406,-0.37742697421059995
ACH-000407,-0.4762954221175045
ACH-000408,-0.2801045260037957
ACH-000410,-0.3205803058081204
ACH-000411,-0.4142035122046379
ACH-000414,-0.2570802413686054
ACH-000415,-0.2879289229587204
ACH-000416,-0.26932032282461754
ACH-000420,-0.2029232488321556
ACH-000421,-0.5290169819469479
ACH-000424,-0.415361924215168
ACH-000425,-0.3434709680659491
ACH-000426,-0.3073701771956332
ACH-000427,-0.3538078096839313
ACH-000433,-0.3753917656513137
ACH-000435,-0.4146036093309287
ACH-000436,-0.15554853099657778
ACH-000444,-0.5259869309611875
ACH-000445,-0.2633741932487185
ACH-000448,-0.4665396667705612
ACH-000450,-0.2515126537574797
ACH-000452,-0.4694579793974469
ACH-000454,-0.3880031397378077
ACH-000458,-0.0851436237066883
ACH-000459,-0.3233357511791213
ACH-000460,-0.2469300722597884
ACH-000461,-0.4109230482474878
ACH-000463,-0.4154810772603711
ACH-000464,-0.4429054439934698
ACH-000466,-0.5329174415296996
ACH-000467,-0.2349904817772557
ACH-000468,-0.4225767335345138
ACH-000469,-0.514055851265155
ACH-000470,-0.5366492867812644
ACH-000471,-0.3007005752080869
ACH-000472,-0.3586082304093403
ACH-000473,-0.4327861708236072
ACH-000475,-0.2679823214567805
ACH-000476,-0.31532536691870844
ACH-000477,-0.3850990161991869
ACH-000479,-0.3458309275921778
ACH-000480,-0.3345388227796637
ACH-000481,-0.3042845693744971
ACH-000483,-0.24022698763082284
ACH-000484,-0.3037706992392689
ACH-000485,-0.30914543072448264
ACH-000486,-0.34010526279958697
ACH-000487,-0.30268427221028743
ACH-000488,-0.3782177439150667
ACH-000490,-0.3045268201277249
ACH-000491,-0.5389075285533235
ACH-000495,-0.14825128955851194
ACH-000496,-0.4561493642983492
ACH-000499,-0.556129028544306
ACH-000500,-0.24478594253570066
ACH-000502,-0.467747330658908
ACH-000503,-0.2428643114339704
ACH-000505,-0.3423070341351523
ACH-000507,-0.2057132835207181
ACH-000510,-0.3010213671018053
ACH-000511,-0.2725191340544897
ACH-000512,-0.4973379190931861
ACH-000516,-0.3102089690478934
ACH-000517,-0.44903677640426654
ACH-000518,-0.59773844318556
ACH-000520,-0.3079488020987691
ACH-000521,-0.32032506830660384
ACH-000522,-0.3006709974604281
ACH-000524,-0.5276845753937169
ACH-000527,-0.2448889880206892
ACH-000528,-0.3473520555633859
ACH-000537,-0.13765358929638888
ACH-000541,-0.6353887225277599
ACH-000542,-0.30013831184867346
ACH-000544,-0.3282931701604777
ACH-000545,-0.3646412082249684
ACH-000547,-0.34082723275786536
ACH-000548,-0.2733892637448712
ACH-000549,-0.520476624762039
ACH-000550,-0.3149429722516699
ACH-000552,-0.4250299425447073
ACH-000556,-0.34961892532729794
ACH-000557,-0.3274973144081057
ACH-000569,-0.5399060636654658
ACH-000570,-0.33587355704223143
ACH-000571,-0.38972423392043104
ACH-000573,-0.26561236952741324
ACH-000576,-0.17012013995921346
ACH-000579,-0.4287033557916266
ACH-000580,-0.29755858956729425
ACH-000584,-0.24857147520228245
ACH-000585,-0.2963625925809787
ACH-000588,-0.33106030741875314
ACH-000589,-0.36816106190910897
ACH-000591,-0.2382648453636321
ACH-000593,-0.2321038145829725
ACH-000600,-0.3010682668621512
ACH-000601,-0.2545266324873709
ACH-000605,-0.4340282598382617
ACH-000606,-0.33495739503057004
ACH-000608,-0.3563294484115397
ACH-000614,-0.32347960537325804
ACH-000616,-0.2444379754984437
ACH-000618,-0.259564533170643
ACH-000619,-0.3162268321621077
ACH-000620,-0.3160536151781319
ACH-000621,-0.3646093825111586
ACH-000622,-0.4053016485416086
ACH-000623,-0.38603033400609454
ACH-000624,-0.3041158841741289
ACH-000627,-0.3336473640071593
ACH-000630,-0.3618309945804917
ACH-000631,-0.08985334196318741
ACH-000632,-0.181440839284438
ACH-000633,-0.3577708613954892
ACH-000637,-0.6603809886395634
ACH-000638,-0.4182102322566118
ACH-000646,-0.44386260609712375
ACH-000647,-0.36974030551309706
ACH-000648,-0.43430741595495614
ACH-000649,-0.3643369430092894
ACH-000651,-0.4187399816105453
ACH-000652,-0.2977056202281678
ACH-000653,-0.4834045791319897
ACH-000657,-0.4733332448930571
ACH-000658,-0.4173720557574038
ACH-000661,-0.2656176493265674
ACH-000662,-0.2776868674706893
ACH-000663,-0.4963712464833951
ACH-000665,-0.3974300381069429
ACH-000671,-0.5043412991848375
ACH-000672,-0.13713932142777666
ACH-000673,-0.538322889674187
ACH-000676,-0.3172564697404462
ACH-000677,-0.3923450039383548
ACH-000681,-0.3456803270752388
ACH-000683,-0.4454444734890773
ACH-000684,-0.3851609221670619
ACH-000688,-0.5254131793632825
ACH-000693,-0.3249969723015553
ACH-000694,-0.3787324946971605
ACH-000695,-0.4495165900521465
ACH-000696,-0.33066628315565433
ACH-000697,-0.6997137389017586
ACH-000699,-0.4280129273360719
ACH-000701,-0.3238675177345267
ACH-000706,-0.32143655467344984
ACH-000711,-0.38031156964409496
ACH-000713,-0.4916443055287497
ACH-000714,-0.4272100058240436
ACH-000718,-0.5154057485446197
ACH-000720,-0.2767355074933635
ACH-000721,-0.3380791991090708
ACH-000724,-0.2876545117731901
ACH-000725,-0.34711006106826514
ACH-000732,-0.22000403483137054
ACH-000734,-0.3485904453521233
ACH-000735,-0.30701660096933564
ACH-000736,-0.4368052018171814
ACH-000738,-0.2649320482419991
ACH-000746,-0.3450867277026441
ACH-000747,-0.2457170747798783
ACH-000748,-0.3874543430737771
ACH-000753,-0.24894861102243174
ACH-000756,-0.3103371223435837
ACH-000757,-0.41810263522017466
ACH-000758,-0.3411800618278215
ACH-000760,-0.3728982923655613
ACH-000762,-0.3258407334199045
ACH-000763,-0.3722075649779691
ACH-000764,-0.717891080659067
ACH-000765,-0.4033652559395312
ACH-000766,-0.3422739320311025
ACH-000767,-0.4524873277885107
ACH-000768,-0.28238684016059484
ACH-000769,-0.4225864846589083
ACH-000770,-0.4386299488424084
ACH-000771,-0.3305824115864047
ACH-000773,-0.517547834831988
ACH-000776,-0.11468035588655227
ACH-000777,-0.3826030567846692
ACH-000778,-0.5511298298887036
ACH-000781,-0.3908325408473137
ACH-000782,-0.25271477804001913
ACH-000783,-0.4713016459566864
ACH-000784,-0.3936172592218629
ACH-000785,-0.3828527561291283
ACH-000787,-0.4085615806043825
ACH-000788,-0.2655564844593364
ACH-000791,-0.264335871954838
ACH-000792,-0.25782446693632377
ACH-000794,-0.2552567166014742
ACH-000796,-0.3765015023879382
ACH-000798,-0.4005487860554254
ACH-000799,-0.3139930672263392
ACH-000800,-0.3875617140550996
ACH-000802,-0.3110424607658437
ACH-000804,-0.2486351659203021
ACH-000805,-0.2795658699385135
ACH-000809,-0.4746285604161402
ACH-000810,-0.3212703974659985
ACH-000811,-0.3556424556688361
ACH-000817,-0.13679989756611424
ACH-000819,-0.3380575218086008
ACH-000820,-0.1874902097606073
ACH-000821,-0.35470463666184343
ACH-000822,-0.3532581023337546
ACH-000823,-0.21966399090214525
ACH-000824,-0.32965191447730124
ACH-000827,-0.3973738554267059
ACH-000829,-0.07625233808319586
ACH-000831,-0.4502696577832284
ACH-000832,-0.4746246438156314
ACH-000833,-0.1802182335589104
ACH-000834,-0.4139408145336464
ACH-000835,-0.3124116046545293
ACH-000836,-0.3392631131677313
ACH-000837,-0.41339907045614666
ACH-000838,-0.10692467661493964
ACH-000839,-0.3519390209630221
ACH-000840,-0.24246878541864655
ACH-000841,-0.3952816903862795
ACH-000843,-0.2407461839876407
ACH-000846,-0.4014079167926413
ACH-000847,-0.3596610365529237
ACH-000848,-0.5108218959096223
ACH-000849,-0.041495544635635866
ACH-000851,-0.3866640337182223
ACH-000855,-0.44585300667399935
ACH-000856,-0.5788793688828457
ACH-000858,-0.4625333774334149
ACH-000859,-0.5255643087467621
ACH-000861,-0.3607924824289483
ACH-000862,-0.4084325694641608
ACH-000865,-0.3026096574501016
ACH-000866,-0.29644709882383397
ACH-000867,-0.43496278261505217
ACH-000869,-0.24095148289438595
ACH-000872,-0.2019751465704464
ACH-000873,-0.4286808724751245
ACH-000876,-0.5749174914965705
ACH-000878,-0.21048880823647484
ACH-000880,-0.4289012006813768
ACH-000881,-0.2913115611895322
ACH-000882,-0.2831902807971335
ACH-000884,-0.3224248209538051
ACH-000885,-0.33020073363476377
ACH-000887,-0.2457114589718157
ACH-000889,-0.5460555623914961
ACH-000896,-0.2835717883902978
ACH-000898,-0.4378984367910677
ACH-000900,-0.2999732590230893
ACH-000901,-0.38214373513801975
ACH-000905,-0.4453965870881942
ACH-000906,-0.3808856006764088
ACH-000907,-0.4964197589062752
ACH-000910,-0.4721352404747801
ACH-000911,-0.2626528785003049
ACH-000912,-0.26579866293275833
ACH-000913,-0.3609178082237151
ACH-000915,-0.2585576685332607
ACH-000916,-0.08798314530418261
ACH-000917,-0.2128213471868675
ACH-000920,-0.541473168970255
ACH-000921,-0.28882297946121843
ACH-000924,-0.3172463674765999
ACH-000926,-0.3701585548890542
ACH-000928,-0.1312308788516893
ACH-000929,-0.4168329879475372
ACH-000932,-0.2836210405743573
ACH-000935,-0.24574693524735225
ACH-000936,-0.2973837167474277
ACH-000937,-0.2535692704734948
ACH-000938,-0.43657997489595385
ACH-000939,-0.1591364590640073
ACH-000941,-0.4549346345907711
ACH-000943,-0.35914632819013953
ACH-000946,-0.3526484571914937
ACH-000947,-0.3065806781102091
ACH-000948,-0.4421342686314827
ACH-000950,-0.478467527220033
ACH-000953,-0.40734631186587983
ACH-000954,-0.2779862290987372
ACH-000957,-0.37225698363962334
ACH-000958,-0.3888379043961641
ACH-000960,-0.4145571700829248
ACH-000963,-0.16922984441382932
ACH-000968,-0.2967239744914699
ACH-000969,-0.11349204459979575
ACH-000972,0.09355736592049756
ACH-000973,-0.3301113549860637
ACH-000974,-0.34967844601414905
ACH-000978,-0.3926952715292949
ACH-000984,-0.3915655080984165
ACH-000986,-0.360319293303098
ACH-000988,-0.37423825905077
ACH-000993,-0.521777334752901
ACH-000994,-0.4229759773128505
ACH-000996,-0.3248319682612047
ACH-001001,-0.3005148562487335
ACH-001020,-0.21363235246110565
ACH-001028,-0.2874970322230089
ACH-001031,-0.3770703091049971
ACH-001038,-0.3835678920310088
ACH-001048,-0.2906595901738698
ACH-001050,-0.3589536409077034
ACH-001053,-0.19613695357276484
ACH-001054,-0.3867059099272177
ACH-001061,-0.18022487571236934
ACH-001067,-0.41068073742800776
ACH-001075,-0.39352280631425796
ACH-001096,-0.4150394081335932
ACH-001111,-0.3347873419200633
ACH-001119,-0.4116455766251477
ACH-001128,-0.3749058797435639
ACH-001134,-0.4988676296179861
ACH-001151,-0.42597458169153796
ACH-001163,-0.4511875768629939
ACH-001164,-0.3406287891252626
ACH-001183,-0.4992247370644464
ACH-001192,-0.4651963468705168
ACH-001193,-0.3340019714810927
ACH-001196,-0.23653781717725905
ACH-001197,-0.4191293665292196
ACH-001205,-0.555522076966816
ACH-001211,-0.3722304641068141
ACH-001212,-0.4110608753958057
ACH-001228,-0.3741579429087491
ACH-001232,-0.2984602339750206
ACH-001239,-0.3793834749319053
ACH-001270,-0.3898329036588781
ACH-001274,-0.26754510375116763
ACH-001275,-0.4671209685677357
ACH-001277,-0.3984312022344764
ACH-001278,-0.4270807788003451
ACH-001280,-0.3946764544908236
ACH-001283,-0.2158188913709904
ACH-001289,-0.2817759511850967
ACH-001300,-0.40330063915902703
ACH-001301,-0.3852051022954301
ACH-001302,-0.5984949696517419
ACH-001306,-0.2968544678978873
ACH-001318,-0.2244087057171584
ACH-001322,-0.5053760737164537
ACH-001328,-0.3408538832007921
ACH-001332,-0.2296181200768748
ACH-001336,-0.4562035241076981
ACH-001346,-0.4598849325855899
ACH-001353,-0.4536477477807792
ACH-001354,-0.4607754399071725
ACH-001367,-0.4199635351676968
ACH-001368,-0.3611000394160368
ACH-001374,-0.5468362680116136
ACH-001377,-0.19937752058725436
ACH-001380,-0.4375855666280729
ACH-001391,-0.2372675525959013
ACH-001408,-0.31992981184802904
ACH-001430,-0.5555922435740727
ACH-001431,-0.522835195137457
ACH-001450,-0.3506549609612597
ACH-001496,-0.27714420988205274
ACH-001500,-0.3624272161354309
ACH-001523,-0.1894865680458681
ACH-001532,-0.3946845170351387
ACH-001550,-0.32412907247708583
ACH-001552,-0.5167718238023201
ACH-001554,-0.3261803204236338
ACH-001654,-0.476297574184006
ACH-001735,-0.3358025727284659
ACH-001736,-0.4634320408093184
ACH-001737,-0.4207982637343706
ACH-001740,-0.2551779890883469
ACH-001745,-0.4115255228336604
ACH-001765,-0.5111742932993565
