,PPM1G (5496)
ACH-000491,-0.17369724152808694
ACH-000495,-0.2287997356013361
ACH-000496,0.052916081445091835
ACH-000499,0.11207727435779137
ACH-000500,-0.0845501221868374
ACH-000502,-0.16992400425438306
ACH-000503,-0.2341519744252243
ACH-000505,-0.1473094597542941
ACH-000507,0.09730547684616063
ACH-000510,0.014246851557187244
ACH-000511,-0.08428946719488851
ACH-000512,0.05943124919100767
ACH-000516,-0.3520861347942992
ACH-000517,-0.11489787009294533
ACH-000518,-0.09563549815030606
ACH-000520,-0.1846058350727712
ACH-000521,-0.30681870163008645
ACH-000522,-0.0955013781599329
ACH-000524,-0.31608752362879594
ACH-000527,-0.0075807288597431344
ACH-000528,-0.13284451013538176
ACH-000537,0.00896128483086897
ACH-000541,0.15470264430358802
ACH-000542,-0.3137321544469716
ACH-000544,-0.17594164311303126
ACH-000545,-0.04510287145191759
ACH-000547,-0.15918471999500552
ACH-000548,-0.16917597639936086
ACH-000549,-0.11936403777282514
ACH-000550,-0.168223227161885
ACH-000552,-0.039168190023989836
ACH-000556,0.01913208437037657
ACH-000557,-0.07286239346087213
ACH-000569,-0.13615336470752373
ACH-000570,-0.08789892344148177
ACH-000571,-0.22182702833124984
ACH-000573,0.008123695323040277
ACH-000576,-0.0936866540015786
ACH-000579,-0.06375861500577022
ACH-000580,-0.5147599432790063
ACH-000584,-0.05920010659843088
ACH-000585,-0.05404519395767325
ACH-000588,-0.03922023908501141
ACH-000589,0.06548937168969364
ACH-000591,-0.08608584139059358
ACH-000593,-0.2260478135833952
ACH-000600,-0.426231125509495
ACH-000601,-0.1558130585045974
ACH-000605,0.023672223076872227
ACH-000606,-0.1570179271666137
ACH-000608,-0.24691614694664404
ACH-000614,-0.52342747893371
ACH-000616,0.016117023178813736
ACH-000618,-0.19726585421898127
ACH-000619,-0.2412931282885893
ACH-000620,-0.2523953896012834
ACH-000621,-0.1442538526011764
ACH-000622,-0.0806276575278215
ACH-000623,-0.22093825578526324
ACH-000624,-0.07533314531324163
ACH-000627,-0.15858413457904907
ACH-000630,0.11566478182025655
ACH-000631,-0.3186481011354702
ACH-000632,-0.4627650968187907
ACH-000633,-0.4326290465108419
ACH-000637,-0.19743887739313268
ACH-000638,0.012778009151493174
ACH-000646,-0.3831222521783003
ACH-000647,-0.15437302408478445
ACH-000648,-0.0578453938040954
ACH-000649,-0.016232082543116217
ACH-000651,0.1578550105196424
ACH-000652,0.14053687405863635
ACH-000653,-0.012023318381751049
ACH-000657,-0.3041364811874819
ACH-000658,0.05811731193228549
ACH-000661,-0.5470523559118644
ACH-000662,-0.2419192919657224
ACH-000663,-0.13216671890581794
ACH-000665,-0.12203252460008053
ACH-000671,-0.17221906255846808
ACH-000672,0.008340222532848015
ACH-000673,-0.1898039600439886
ACH-000676,-0.24274507354106176
ACH-000677,-0.1984844062880772
ACH-000681,-0.2757221190180427
ACH-000683,-0.11488773667411414
ACH-000684,-0.3186732513607295
ACH-000688,-0.4198303035647301
ACH-000693,-0.004460316146398159
ACH-000694,0.002298254147303645
ACH-000695,-0.21466825222891447
ACH-000696,-0.04677331084766701
ACH-000697,-0.14543654908461146
ACH-000699,0.024226198369556782
ACH-000701,-0.32595271204614906
ACH-000706,-0.20053244154577726
ACH-000711,0.00575033083289848
ACH-000713,-0.3507196576033974
ACH-000714,-0.08647067010558986
ACH-000718,-0.22081347004299826
ACH-000720,-0.10378992791457498
ACH-000721,-0.18504089923674272
ACH-000724,-0.2558985382094849
ACH-000725,0.10109499538675204
ACH-000732,0.22102683640184215
ACH-000734,0.055345810475656884
ACH-000735,-0.26676326026730424
ACH-000736,-0.04860852127781486
ACH-000738,0.03499125171322864
ACH-000746,0.01960637401315188
ACH-000747,0.13299892527435292
ACH-000748,-0.10168233032279338
ACH-000753,0.019823813466821428
ACH-000756,-0.09041145442017914
ACH-000757,-0.04489294541249589
ACH-000758,0.033222118323070884
ACH-000760,-0.04162353241817703
ACH-000762,-0.2248333841174555
ACH-000763,0.042411789958818384
ACH-000764,-0.2437307043310364
ACH-000765,-0.7653404944236134
ACH-000766,0.0011259579144280345
ACH-000767,-0.030435667459733237
ACH-000768,-0.21598670484412294
ACH-000769,-0.002343850526110577
ACH-000770,0.0953096241377789
ACH-000771,-0.03524708945248499
ACH-000773,0.05432663946456457
ACH-000776,0.37851611466136376
ACH-000777,-0.28726326928605594
ACH-000778,-0.11731426983720668
ACH-000781,0.3013925572914481
ACH-000782,0.20856005612172845
ACH-000783,0.015193791087804024
ACH-000784,-0.05975314652327874
ACH-000785,-0.2313065782075278
ACH-000787,0.08052464055196401
ACH-000788,-0.11155038600643367
ACH-000791,-0.2770604358556503
ACH-000792,-0.08456176469800199
ACH-000794,-0.20610331959165268
ACH-000796,-0.005214947362202632
ACH-000798,-0.023199544502952
ACH-000799,-0.3618469674861715
ACH-000800,-0.08894523649622824
ACH-000802,-0.02207891012951111
ACH-000804,-1.0612364377847991
ACH-000805,-0.8968784667709354
ACH-000809,-0.22258248922058108
ACH-000810,-0.28167929137272035
ACH-000811,-0.21319419645042698
ACH-000817,-0.09235294919087574
ACH-000819,0.09637776826408913
ACH-000820,0.1994897839716423
ACH-000821,0.13420172090051885
ACH-000822,-0.64792864989943
ACH-000823,-0.10805382162476898
ACH-000824,-0.25717224043763004
ACH-000827,-0.5719836756594058
ACH-000829,-0.3267806686624856
ACH-000831,-0.03904807097192756
ACH-000832,0.15847392521267545
ACH-000833,-0.25291335612908444
ACH-000834,-0.06366620811938625
ACH-000835,0.08810777126211289
ACH-000836,-0.19600779308389826
ACH-000837,-0.022343945765616238
ACH-000838,0.0040923436404568785
ACH-000839,-0.16998457870353958
ACH-000840,-0.2046100536511649
ACH-000841,-0.3355769404807897
ACH-000843,-0.13940332165425887
ACH-000846,0.06341581881787241
ACH-000847,0.15776815968087626
ACH-000848,0.09399793429306624
ACH-000849,0.08963870940709129
ACH-000851,-0.14623553513856266
ACH-000855,-0.09719801388684994
ACH-000856,-0.2378363342727571
ACH-000858,-0.011966110596227231
ACH-000859,-0.2477579636690353
ACH-000861,-0.0946916587389758
ACH-000862,-0.05155598525497207
ACH-000865,-0.042905128505353184
ACH-000866,-0.10484385056642227
ACH-000867,-0.18140189113710914
ACH-000869,-0.042979221135632434
ACH-000872,0.11228854732895896
ACH-000873,0.006586676123463008
ACH-000876,-0.2745561312477912
ACH-000878,0.046346773243460815
ACH-000880,-0.03201135148930899
ACH-000881,-0.1698618226324162
ACH-000882,-0.3913878255690599
ACH-000884,0.04198735666870263
ACH-000885,-0.4321833357751005
ACH-000887,-0.04748395847190081
ACH-000889,0.034324823333901154
ACH-000896,0.0140832057434971
ACH-000898,-0.19069705657335725
ACH-000900,0.2623729681072305
ACH-000901,-0.14006346333501518
ACH-000905,0.0350864390868346
ACH-000906,-0.17492532377994166
ACH-000907,-0.3262099934130637
ACH-000910,-0.01975055875219896
ACH-000911,-0.10216012331859477
ACH-000912,-0.2193383827774337
ACH-000913,0.05556750221234639
ACH-000915,0.00894792340596388
ACH-000916,0.12465110649212502
ACH-000917,-0.022820469654057873
ACH-000920,-0.2459389208220193
ACH-000921,0.1011651646504863
ACH-000924,0.05752412316999388
ACH-000926,-0.11268493676513655
ACH-000928,-0.20971341810900387
ACH-000929,-0.3409899327803121
ACH-000932,-0.12574152416233506
ACH-000935,-0.3116949753614685
ACH-000936,0.012278732150309321
ACH-000937,0.0011224563326617519
ACH-000938,-0.14797280387733408
ACH-000939,0.2486714230376399
ACH-000941,-0.05505478396281919
ACH-000943,-0.10799151297799699
ACH-000946,0.03629045085854842
ACH-000947,-0.1722203580935363
ACH-000948,-0.09637715317029903
ACH-000950,-0.37691786194406396
ACH-000953,-0.07235094553687604
ACH-000954,-0.2260665808548221
ACH-000957,-0.07990898301260711
ACH-000958,-0.10272314237632538
ACH-000960,-0.3365431665328702
ACH-000963,0.16784256339916426
ACH-000968,-0.2663669344809709
ACH-000969,-0.05036893305193478
ACH-000972,-0.008465088859951592
ACH-000973,-0.06373310708321203
ACH-000974,-0.30729975638134643
ACH-000978,-0.02085349682028213
ACH-000984,0.016722298089475347
ACH-000986,-0.16033239151452766
ACH-000988,0.10898744853173448
ACH-000993,-0.1821114845498842
ACH-000994,0.07613660024325589
ACH-000996,0.010712462076703415
ACH-001001,-0.1972150553157684
ACH-001020,-0.39753555760041337
ACH-001028,-0.08523302040206719
ACH-001031,-0.3960278442556424
ACH-001038,-0.12535692796917194
ACH-001048,-0.06653904160862688
ACH-001050,0.2471360039851134
ACH-001053,0.05414692935534325
ACH-001054,-0.2348851014260636
ACH-001061,0.08738405559469757
ACH-001067,-0.6572476481509678
ACH-001075,0.05933312436214407
ACH-001096,-0.10235630964968166
ACH-001111,-0.08784581826569561
ACH-001119,0.02037621401535888
ACH-001128,-0.4898821840204863
ACH-001134,-0.09666279865284047
ACH-001151,-0.15480022455922055
ACH-001163,0.024153019391278424
ACH-001164,-0.5870292826689868
ACH-001183,0.02763042505770889
ACH-001192,0.062383979658395525
ACH-001193,-0.4227171665373877
ACH-001196,0.16056642595186013
ACH-001197,-0.01613414366182929
ACH-001205,-0.4492858565237769
ACH-001211,-0.3261232082385341
ACH-001212,-0.7031554513789191
ACH-001228,-0.0033985980757647283
ACH-001232,-0.25615282933540945
ACH-001239,-0.3980316466329555
ACH-001270,0.2734973122040437
ACH-001274,-0.2097588642926999
ACH-001275,-0.23641303904982125
ACH-001277,-0.14272736028835195
ACH-001278,-0.4171064886893392
ACH-001280,-0.07456039929433736
ACH-001283,-0.021452045671513625
ACH-001289,-0.3134604246458079
ACH-001300,-0.2454367694407013
ACH-001301,0.025149972915369963
ACH-001302,-0.19123356665894287
ACH-001306,-0.29791081468243696
ACH-001318,0.04484102286068063
ACH-001322,0.0044050010483412715
ACH-001328,-0.07570991367677543
ACH-001332,0.035956625381334886
ACH-001336,-0.16656891390518352
ACH-001346,-0.06838834518038586
ACH-001353,-0.26524982435247113
ACH-001354,-0.4488552547285939
ACH-001367,0.18558919087788234
ACH-001368,-0.19746786581589745
ACH-001374,-0.2304536059964608
ACH-001377,-0.3671780932058933
ACH-001380,-0.22210689456389465
ACH-001391,-0.2138569651214345
ACH-001408,-0.20013841658285295
ACH-001430,-0.4728868890594778
ACH-001431,-0.15333461458539402
ACH-001450,-0.035491100836638284
ACH-001496,-0.07032832376176562
ACH-001500,0.08666387872041711
ACH-001523,-0.019707643798025826
ACH-001532,-0.993495680134973
ACH-001550,-0.016411958991202687
ACH-001552,-0.11259561655121267
ACH-001554,-0.3176920319575725
ACH-001654,-0.543995594501257
ACH-001735,0.07139289576301927
ACH-001736,-0.0009380087528875334
ACH-001737,0.13784480422232406
ACH-001740,-0.29747082869979763
ACH-001745,-0.15831598002624214
ACH-001765,-0.030200703274778574
