,CAPZB (832)
ACH-001354,-0.8985081597603692
ACH-001367,-0.9256196619584226
ACH-001368,-0.9232020992025524
ACH-001374,-1.0126713128458509
ACH-001377,-1.3540485772858946
ACH-001380,-1.0932408150595192
ACH-001391,-0.8685599066878671
ACH-001408,-1.0728320164229286
ACH-001430,-0.7228420490779477
ACH-001431,-0.9014515465082571
ACH-001450,-1.11662547105566
ACH-001496,-1.0224886599411764
ACH-001500,-1.0365915668562549
ACH-001523,-1.1349321475137566
ACH-001532,-0.9759136482709184
ACH-001550,-1.2441471173936267
ACH-001552,-0.5243750176563553
ACH-001554,-1.0515692370462044
ACH-001654,-1.1469596402780653
ACH-001735,-1.0717811639514798
ACH-001736,-1.1555632277988486
ACH-001737,-1.0457430488408526
ACH-001740,-1.0143589039501408
ACH-001745,-0.9510219120232836
ACH-001765,-0.7274018749646036
