,FAM120AOS (158293)
ACH-000311,-0.1954717130419012
ACH-000312,-0.11101510269427647
ACH-000315,-0.06666608892150842
ACH-000316,0.12181704936611715
ACH-000317,-0.10953361138649048
ACH-000318,-0.0720993883552591
ACH-000319,-0.26192162558828863
ACH-000320,-0.2888317072630105
ACH-000322,0.007645290984322038
ACH-000323,-0.15499142000720945
ACH-000324,-0.12719913751045567
ACH-000329,-0.13458588525845913
ACH-000330,0.07337971614413455
ACH-000331,-0.07215366960667015
ACH-000332,-0.10707947551793558
ACH-000334,-0.3058045317107863
ACH-000335,-0.1606387876249117
ACH-000336,0.035158210948457766
ACH-000337,0.006822806247629079
ACH-000338,0.5068433003337536
ACH-000339,-0.17139777134932632
ACH-000341,-0.2515254947109908
ACH-000348,-0.07657556826760582
ACH-000350,0.01844981404499336
ACH-000352,0.0009202409751460963
ACH-000356,-0.15355129759359193
ACH-000361,-0.06420228328936363
ACH-000362,-0.10931096511068328
ACH-000363,0.10277320959395747
ACH-000364,-0.09558949480525568
ACH-000365,-0.18432343280194727
ACH-000366,-0.12501716311329775
ACH-000368,-0.023393542791960542
ACH-000374,-0.08593390401150837
ACH-000375,-0.037645916864333336
ACH-000376,-0.22505301431380156
ACH-000381,0.08053501207502713
ACH-000383,-0.10792056706731724
ACH-000387,-0.10984133938148814
ACH-000389,-0.1767497308105453
ACH-000390,-0.20092239047983385
ACH-000393,-0.2944711424658381
ACH-000395,-0.19055781673593825
ACH-000396,-0.1588092609300639
ACH-000397,-0.24757912809586954
ACH-000401,-0.2313312841948593
ACH-000402,-0.076832444362817
ACH-000403,-0.1951896777578192
ACH-000404,0.16826269044981798
ACH-000406,-0.04487480896359367
ACH-000407,-0.182045904298774
ACH-000408,0.0030740560286104373
ACH-000410,-0.11641663205155005
ACH-000411,-0.13116534052314074
ACH-000414,-0.13384085904491053
ACH-000415,-0.12996926267928546
ACH-000416,-0.14358097991736346
ACH-000420,-0.14362584359903174
ACH-000421,-0.06196606315354966
ACH-000424,-0.19841684275326807
ACH-000425,-0.157967900518512
ACH-000426,-0.20681444833883064
ACH-000427,-0.06464400706564002
ACH-000433,-0.07155423331303076
ACH-000435,0.06925593583361735
ACH-000436,-0.010773059196958291
ACH-000444,-0.024086026229060826
ACH-000445,-0.045726172466424256
ACH-000448,-0.04215640735395392
ACH-000450,-0.08120554920745872
ACH-000452,-0.11576300948897555
ACH-000454,-0.4543165992678021
ACH-000458,-0.13810300607606024
ACH-000459,0.08561320676833263
ACH-000460,-0.08145360331163916
ACH-000461,-0.0933794371613137
ACH-000463,0.13597307105461431
ACH-000464,-0.06473621847336676
ACH-000466,-0.1542528038139344
ACH-000467,-0.0007279801340344251
ACH-000468,-0.01174850428853662
ACH-000469,-0.1638359866126679
ACH-000470,-0.2417599405210891
ACH-000471,0.04833552510479424
ACH-000472,-0.15585642170959998
ACH-000473,0.13034301613738866
ACH-000475,-0.12662581138482076
ACH-000476,-0.21500408909308508
ACH-000477,-0.15255558697130958
ACH-000479,-0.13835254459387725
ACH-000480,-0.05452175889290891
ACH-000481,-0.1094209422075692
ACH-000483,-0.13860266213068104
ACH-000484,-0.3809738132540856
ACH-000485,-0.20904746888902714
ACH-000486,-0.03572709990273891
ACH-000487,-0.004108459050965034
ACH-000488,0.015841221148630718
ACH-000490,-0.08261533688890133
ACH-000491,-0.2606690412302221
ACH-000495,-0.2530779923460285
ACH-000496,-0.2442110789603889
ACH-000499,0.23644484411058
ACH-000500,-0.4878373312108954
ACH-000502,-0.12255580245454152
ACH-000503,0.09345307957921643
ACH-000505,-0.09865767297713963
ACH-000507,-0.036033845762227616
ACH-000510,-0.1087496203890997
ACH-000511,-0.037028734457506006
ACH-000512,-0.3716383075931801
ACH-000516,-0.14597236055508014
ACH-000517,-0.21128765632500687
ACH-000518,-0.0648788310315088
ACH-000520,-0.04999494212299555
ACH-000521,-0.1830804185853016
ACH-000522,-0.1516310792613968
ACH-000524,-0.09783274702965268
ACH-000527,-0.11233318297084942
ACH-000528,0.01856839360112729
ACH-000537,-0.11817916954914574
ACH-000541,-0.1541363496645485
ACH-000542,-0.02299253124969055
ACH-000544,-0.191757499846312
ACH-000545,-0.09838168392303752
ACH-000547,-0.35065086754583885
ACH-000548,0.0153362343866763
ACH-000549,-0.022836376697008283
ACH-000550,0.01534218682478531
ACH-000552,-0.11702207447999732
ACH-000556,-0.02703551405761641
ACH-000557,0.014858519692597138
ACH-000569,-0.248120774215202
ACH-000570,-0.14990953890356642
ACH-000571,-0.07584805651033752
ACH-000573,-0.05545735956269173
ACH-000576,-0.15576315653277653
ACH-000579,-0.15702319185156732
ACH-000580,-0.023486965627945246
ACH-000584,-0.1803001697306316
ACH-000585,-0.11096499433826684
ACH-000588,-0.1297334161036957
ACH-000589,-0.376244375911531
ACH-000591,-0.068422175586527
ACH-000593,-0.1330359326388766
ACH-000600,-0.05970049017055065
ACH-000601,-0.09818580014921524
ACH-000605,-0.0660219243087074
ACH-000606,-0.015051275963902681
ACH-000608,-0.0869729324842832
ACH-000614,-0.3055757378053189
ACH-000616,-0.011009123533436508
ACH-000618,0.06751085464147412
ACH-000619,-0.3895663365235648
ACH-000620,-0.046513328921144334
ACH-000621,-0.11870731037481072
ACH-000622,-0.2872473809761115
ACH-000623,-0.07738386411220989
ACH-000624,-0.10878503466246876
ACH-000627,-0.07032824397098958
ACH-000630,-0.19230761364673535
ACH-000631,0.07937271692662738
ACH-000632,0.0060951829516492795
ACH-000633,-0.052203644493567056
ACH-000637,-0.04301678111119911
ACH-000638,-0.09761159409392096
ACH-000646,-0.1545461025168193
ACH-000647,-0.14325817734108964
ACH-000648,-0.09075337487228728
ACH-000649,-0.14659882558037216
ACH-000651,-0.06024602980338958
ACH-000652,-0.06015186507653291
ACH-000653,-0.16201559250393924
ACH-000657,-0.05902884675687699
ACH-000658,-0.15260922640325636
ACH-000661,-0.0329374919052084
ACH-000662,-0.14844211767228213
ACH-000663,0.010984321488698896
ACH-000665,-0.2160357288637464
ACH-000671,-0.21290864806752569
ACH-000672,-0.03526632387559365
ACH-000673,-0.05054350041750325
ACH-000676,-0.17247071047429036
ACH-000677,-0.14055574118412906
ACH-000681,-0.04734640041057249
ACH-000683,-0.2788934945762421
ACH-000684,-0.3672641142312357
ACH-000688,-0.3191503978945482
ACH-000693,-0.07168990440743339
ACH-000694,0.011686849091004065
ACH-000695,0.2103855178074495
ACH-000696,-0.11576468153157055
ACH-000697,-0.033228341476851594
ACH-000699,-0.059612759084604075
ACH-000701,-0.11226679271568947
ACH-000706,-0.11245455014075433
ACH-000711,-0.22091692777155567
ACH-000713,-0.09456087566838203
ACH-000714,0.005344467885569399
ACH-000718,-0.4164787546109685
ACH-000720,0.03898364511241858
ACH-000721,-0.13317718984582824
ACH-000724,-0.04203082110836739
ACH-000725,-0.029884030627153824
ACH-000732,-0.06292269041952901
ACH-000734,0.05932648953253555
ACH-000735,-0.1552290234241514
ACH-000736,-0.07156514679763341
ACH-000738,-0.1461877169990945
ACH-000746,-0.08102515444126049
ACH-000747,-0.2727293516325545
ACH-000748,0.02849207781435072
ACH-000753,0.006524943926281747
ACH-000756,-0.15236818494924462
ACH-000757,-0.2023133690181536
ACH-000758,-0.17147391296537864
ACH-000760,-0.07255412996205124
ACH-000762,-0.09537811233643913
ACH-000763,-0.18130839223293932
ACH-000764,-0.16484121081890685
ACH-000765,-0.13665568423515767
ACH-000766,-0.2385697741873909
ACH-000767,-0.1472557889231846
ACH-000768,-0.1950785961657076
ACH-000769,-0.04712664686597429
ACH-000770,-0.08832923396241604
ACH-000771,-0.08173483893298783
ACH-000773,-0.12416954547039133
ACH-000776,-0.15542199084387792
ACH-000777,-0.10463236563309207
ACH-000778,0.013321867760976224
ACH-000781,-0.1277381600314466
ACH-000782,-0.016945788767978875
ACH-000783,-0.03759922199017974
ACH-000784,0.036323127768791
ACH-000785,-0.0013204211595513942
ACH-000787,-0.06590156893802708
ACH-000788,-0.08679600209604818
ACH-000791,-0.11311515541423672
ACH-000792,-0.007160677433006912
ACH-000794,-0.14556511551054568
ACH-000796,0.012072704301498809
ACH-000798,-0.1618273887751536
ACH-000799,-0.10626439953780636
ACH-000800,0.05405923859429365
ACH-000802,0.009362300295272288
ACH-000804,0.008971554274577947
ACH-000805,0.10283116420070453
ACH-000809,-0.0698475190878756
ACH-000810,-0.26472739022368685
ACH-000811,-0.011620544722022216
ACH-000817,-0.05980820369491247
ACH-000819,-0.13779620836439976
ACH-000820,-0.3197756577034599
ACH-000821,-0.22064911474412488
ACH-000822,-0.09398917481108184
ACH-000823,-0.16555580762541885
ACH-000824,-0.13106204226016574
ACH-000827,-0.19900157547663272
ACH-000829,0.20760969616991934
ACH-000831,-0.06316032069283224
ACH-000832,-0.12089619313674232
ACH-000833,-0.08358549686069934
ACH-000834,-0.19154013693441585
ACH-000835,-0.09331603163817374
ACH-000836,-0.1411953830394235
ACH-000837,-0.08919907867563101
ACH-000838,0.05232852534164515
ACH-000839,-0.19773018981457466
ACH-000840,-0.02560853323068774
ACH-000841,-0.010992378726122149
ACH-000843,-0.18476095711939167
ACH-000846,-0.08347780438193125
ACH-000847,-0.027561280126084126
ACH-000848,0.05503588880340934
ACH-000849,-0.12903682373871794
ACH-000851,-0.0020659966779001827
ACH-000855,0.06513599038704851
ACH-000856,-0.12666305421224458
ACH-000858,-0.22153141737934576
ACH-000859,0.14218849938422373
ACH-000861,-0.12602177420354355
ACH-000862,0.06650108313249223
ACH-000865,-0.07292928328037752
ACH-000866,-0.0914573524414338
ACH-000867,-0.16185544697918192
ACH-000869,-0.27797355877634194
ACH-000872,-0.07108538520937635
ACH-000873,-0.0783827099810447
ACH-000876,-0.17904225620828484
ACH-000878,0.053443009169139785
ACH-000880,0.015664292407737153
ACH-000881,0.017899712894619446
ACH-000882,-0.10627041124309036
ACH-000884,-0.1435431696304197
ACH-000885,-0.012617000107627124
ACH-000887,-0.04670469682084717
ACH-000889,0.06781284536826401
ACH-000896,-0.0820269935621221
ACH-000898,-0.042982421449192
ACH-000900,-0.27065683477151425
ACH-000901,-0.13608377066930016
ACH-000905,-0.09173040016652287
ACH-000906,-0.06781660918068039
ACH-000907,-0.16873801171559433
ACH-000910,-0.009969714131360859
ACH-000911,-0.22643939684733635
ACH-000912,-0.05167312971799448
ACH-000913,-0.1509619263656338
ACH-000915,-0.02978329263605832
ACH-000916,0.13758843195503387
ACH-000917,0.11680407721337845
ACH-000920,-0.09243817561445324
ACH-000921,-0.05198115179444239
ACH-000924,-0.13834760513755162
ACH-000926,-0.11620195084917392
ACH-000928,0.12944573859080796
ACH-000929,0.11533678718057082
ACH-000932,-0.17059536258733235
ACH-000935,-0.07614156432317419
ACH-000936,-0.22614001397796255
ACH-000937,-0.2039772016742044
ACH-000938,-0.0410175312837016
ACH-000939,-0.018852172128233827
ACH-000941,-0.04451876162899317
ACH-000943,0.11184483831451723
ACH-000946,-0.16100222297911876
ACH-000947,0.035463500362124895
ACH-000948,-0.12372691218726815
ACH-000950,0.05490052299991012
ACH-000953,-0.23903845150371844
ACH-000954,-0.3848612890264263
ACH-000957,-0.020724449978575827
ACH-000958,-0.1867913477291622
ACH-000960,-0.1218919149021624
ACH-000963,0.07488741874905952
ACH-000968,-0.07147240450496564
ACH-000969,-0.1988673956882301
ACH-000972,0.09116809993341632
ACH-000973,-0.15993348011184322
ACH-000974,-0.1276025416545772
ACH-000978,-0.21946697808011012
ACH-000984,-0.2379460776826045
ACH-000986,-0.03463772784613583
ACH-000988,-0.14706639583755649
ACH-000993,-0.2238234898351712
ACH-000994,-0.06843320411715828
ACH-000996,-0.3874700595534588
ACH-001001,-0.06087597625368753
ACH-001020,-0.2430557373939023
ACH-001028,-0.1078172913174198
ACH-001031,-0.1122625652181211
ACH-001038,-0.22156029305864147
ACH-001048,-0.12721911499689667
ACH-001050,-0.08928378343878204
ACH-001053,-0.149336173500894
ACH-001054,-0.15511696993421284
ACH-001061,-0.08986960279687617
ACH-001067,-0.11154202236719483
ACH-001075,0.02346747711828942
ACH-001096,-0.16248373607067046
ACH-001111,0.013967265902401034
ACH-001119,-0.10378088464801592
ACH-001128,-0.3364950554549127
ACH-001134,-0.010444223517839621
ACH-001151,0.010410705713337286
ACH-001163,-0.03679553762566427
ACH-001164,-0.19676990865567848
ACH-001183,-0.090415138535689
ACH-001192,-0.10702142121077324
ACH-001193,-0.10283627015394983
ACH-001196,0.0047176604826152215
ACH-001197,-0.0776344041579074
ACH-001205,-0.07236451919550038
ACH-001211,-0.08554040893292887
ACH-001212,0.008099204547492293
ACH-001228,-0.017938139788175315
ACH-001232,-0.12578350280663364
ACH-001239,-0.0863991445328351
ACH-001270,-0.010428399883056114
ACH-001274,-0.07365271351113792
ACH-001275,0.07632541772031774
ACH-001277,-0.13817139634644904
ACH-001278,-0.030611442836659106
ACH-001280,-0.02349859268360376
ACH-001283,-0.0939819839009986
ACH-001289,-0.0072806144121616906
ACH-001300,-0.043485190143103335
ACH-001301,-0.06330367145920614
ACH-001302,-0.24782977043827936
ACH-001306,-0.02177550626545183
ACH-001318,-0.0697585877278537
ACH-001322,-0.14931096497316515
ACH-001328,-0.08055600878540317
ACH-001332,-0.3171087747355831
ACH-001336,-0.17178449004707194
ACH-001346,-0.16366093709211282
ACH-001353,-0.10923696654986323
ACH-001354,-0.17848298043552327
ACH-001367,-0.200114530988274
ACH-001368,-0.061306939074490766
ACH-001374,-0.3372377114624967
ACH-001377,0.026408973193986416
ACH-001380,-0.10187612533776703
ACH-001391,-0.02324501614014519
ACH-001408,-0.09299260724909147
ACH-001430,-0.2536852411300877
ACH-001431,-0.2562720057681868
ACH-001450,-0.27781951087184004
ACH-001496,-0.014705617005437812
ACH-001500,0.012533011602209949
ACH-001523,-0.09731680732405787
ACH-001532,-0.14299988275236852
ACH-001550,0.06277378816451833
ACH-001552,-0.18916499414253612
ACH-001554,-0.0804602133473223
ACH-001654,-0.15620193631822674
ACH-001735,0.028515006140690243
ACH-001736,-0.04848387006392898
ACH-001737,-0.4069637879893028
ACH-001740,-0.2548854975333302
ACH-001745,-0.17883074238522614
ACH-001765,-0.14359656640016086
