,HIGD1B (51751)
ACH-000926,-0.05140009627708455
ACH-000928,-0.1532652079316069
ACH-000929,-0.04064958909221271
ACH-000932,-0.08605674551936278
ACH-000935,-0.045391087834259984
ACH-000936,-0.13831269208320068
ACH-000937,-0.1633921841622248
ACH-000938,0.1164443146814048
ACH-000939,-0.12338450588546646
ACH-000941,-0.09447224343111443
ACH-000943,-0.025629947634282
ACH-000946,-0.15808689692175462
ACH-000947,-0.08492671849609675
ACH-000948,-0.18028694513295887
ACH-000950,0.04242795880848516
ACH-000953,-0.07812183286569079
ACH-000954,-0.307939178036131
ACH-000957,0.02452601981146202
ACH-000958,-0.030310680558575283
ACH-000960,0.03697026547580961
ACH-000963,-0.1236048639479026
ACH-000968,-0.028362413205832514
ACH-000969,-0.012572461618274923
ACH-000972,-0.1966702042553171
ACH-000973,-0.11132187389821704
ACH-000974,-0.1427514875149243
ACH-000978,-0.2384391514230708
ACH-000984,-0.16649739658831889
ACH-000986,-0.14120551813727533
ACH-000988,-0.014810924631920004
ACH-000993,-0.13477420581635802
ACH-000994,0.05180955839618573
ACH-000996,0.04896753670088124
ACH-001001,-0.005104941799429573
ACH-001020,-0.024354168554608167
ACH-001028,-0.10563246986898828
ACH-001031,-0.10427370307128947
ACH-001038,-0.022615630499218203
ACH-001048,-0.0854793233148483
ACH-001050,-0.11349339536642608
ACH-001053,-0.07043978918382601
ACH-001054,-0.12069465297555006
ACH-001061,-0.06407810898815837
ACH-001067,-0.15688850133972385
ACH-001075,-0.0776094253417448
ACH-001096,-0.09307547122848113
ACH-001111,-0.02184934563449908
ACH-001119,-0.021577643856692044
ACH-001128,-0.039598309769625
ACH-001134,0.10349209669504042
ACH-001151,-0.16050894532462898
ACH-001163,-0.21154166677182226
ACH-001164,0.05419479057772639
ACH-001183,-0.14619484548334494
ACH-001192,-0.05091899060715378
ACH-001193,-0.34365200933833184
ACH-001196,-0.0503967631111625
ACH-001197,-0.24860535490149946
ACH-001205,-0.08859099444930002
ACH-001211,-0.1978360916492984
ACH-001212,0.2264530792825828
ACH-001228,-0.1502172626593642
ACH-001232,-0.062023845675701475
ACH-001239,-0.0005562522615210621
ACH-001270,-0.17742933069706354
ACH-001274,-0.008027222344798851
ACH-001275,-0.0628164621078178
ACH-001277,0.06599723117014973
ACH-001278,-0.07938118948798961
ACH-001280,-0.19149815651914956
ACH-001283,-0.01384836312936072
ACH-001289,-0.16114959966616438
ACH-001300,-0.11411552237805325
ACH-001301,0.0012928268950794474
ACH-001302,-0.05146192701838572
ACH-001306,-0.09084881076128
ACH-001318,-0.08738169593450884
ACH-001322,-0.09703544868949382
ACH-001328,-0.06973867641597357
ACH-001332,0.003004762408869807
ACH-001336,0.11960903492532128
ACH-001346,-0.14806986181504408
ACH-001353,-0.04174744160045205
ACH-001354,-0.22275425830249224
ACH-001367,-0.17637608408651922
ACH-001368,-0.09240954406994463
ACH-001374,-0.16647922111100338
ACH-001377,-0.07156071506751202
ACH-001380,-0.10078768153490844
ACH-001391,-0.019687213313137324
ACH-001408,-0.09721644795297148
ACH-001430,-0.09467531123806802
ACH-001431,-0.11407639003495022
ACH-001450,0.018312839787387264
ACH-001496,0.00812861591916844
ACH-001500,-0.05006073598096629
ACH-001523,-0.08557307995358639
ACH-001532,-0.14875291668972496
ACH-001550,-0.06262473371404748
ACH-001552,-0.02979155332071975
ACH-001554,0.025377562248381568
ACH-001654,-0.17992558572729447
ACH-001735,-0.04766179658626698
ACH-001736,0.07577872158296158
ACH-001737,-0.3143628275977442
ACH-001740,-0.09253727228053504
ACH-001745,-0.047188977566355886
ACH-001765,-0.08819652670244836
