,NANOG (79923)
ACH-000765,-0.4982730183825935
ACH-000766,-0.07332807993602307
ACH-000767,-0.3807387503007514
ACH-000768,-0.2933958551604682
ACH-000769,-0.22067964218104627
ACH-000770,-0.4166092008096156
ACH-000771,-0.12413014214699783
ACH-000773,-0.23532407520436335
ACH-000776,-0.14110196650056062
ACH-000777,-0.3013668479061133
ACH-000778,-0.2649948912354179
ACH-000781,-0.30131187875273385
ACH-000782,-0.2025130468697698
ACH-000783,-0.23027378018211014
ACH-000784,-0.2332504953178313
ACH-000785,-0.3785818025744261
ACH-000787,-0.13786471194155248
ACH-000788,-0.217090109874704
ACH-000791,-0.20474399723412065
ACH-000792,-0.15071247329488513
ACH-000794,-0.2609663009224517
ACH-000796,-0.2094990071043576
ACH-000798,-0.10634193989792892
ACH-000799,-0.157353294772256
ACH-000800,-0.21542372688520253
ACH-000802,-0.17737867335623322
ACH-000804,-0.16676210342032066
ACH-000805,-0.291383060926571
ACH-000809,-0.3188479990748807
ACH-000810,-0.27186659406635777
ACH-000811,-0.3256171702062699
ACH-000817,-0.20064072825306564
ACH-000819,-0.21954610627948584
ACH-000820,-0.08630175940773649
ACH-000821,-0.4106316975525181
ACH-000822,-0.2842437589511101
ACH-000823,-0.10026289794665937
ACH-000824,-0.22339259320211302
ACH-000827,-0.07147728572987115
ACH-000829,-0.3392718324109085
ACH-000831,-0.373317113184189
ACH-000832,-0.09356851262155344
ACH-000833,-0.39718443698305134
ACH-000834,-0.4067142952651668
ACH-000835,-0.21770685923858907
ACH-000836,0.2258207786339977
ACH-000837,-0.06705226957829148
ACH-000838,-0.17387976328778265
ACH-000839,-0.1573523831541388
ACH-000840,-0.4388502423834083
ACH-000841,-0.1097836659379486
ACH-000843,-0.2504690337478658
ACH-000846,-0.41120953663695065
ACH-000847,-0.19273110659937184
ACH-000848,-0.12700676768618765
ACH-000849,-0.2914830097195649
ACH-000851,-0.3781886212537801
ACH-000855,-0.2396013142368527
ACH-000856,-0.20409033454805034
ACH-000858,-0.14462484673664291
ACH-000859,-0.1370848801589405
ACH-000861,-0.2519534847032392
ACH-000862,-0.20388643148135166
ACH-000865,-0.1687927879667546
ACH-000866,-0.30827007130606315
ACH-000867,-0.21562069192373107
ACH-000869,-0.2389903952594445
ACH-000872,-0.13871290217208593
ACH-000873,-0.1629071926250362
ACH-000876,-0.29197908659420096
ACH-000878,-0.1454654818225163
ACH-000880,-0.2893452761411517
ACH-000881,-0.097457986575644
ACH-000882,-0.2455039987079345
ACH-000884,-0.3062585842757433
ACH-000885,-0.18494370756952497
ACH-000887,-0.09993332941815182
ACH-000889,-0.18537430049165632
ACH-000896,-0.1950182324970632
ACH-000898,-0.17470903178047542
ACH-000900,-0.26202469368736675
ACH-000901,-0.24926489696271556
ACH-000905,-0.3085841075858235
ACH-000906,-0.1667874221891909
ACH-000907,-0.2021366729690668
ACH-000910,-0.2997866260572993
ACH-000911,-0.14063836453284462
ACH-000912,-0.18627466430310613
ACH-000913,-0.14964513597434598
ACH-000915,-0.2774851317416474
ACH-000916,-0.3906802821462289
ACH-000917,-0.20400382563660088
ACH-000920,-0.4417850246336805
ACH-000921,-0.05101300307626395
ACH-000924,-0.26451374592779603
ACH-000926,-0.2459156134411193
ACH-000928,-0.0929403260446526
ACH-000929,-0.18201262396674786
ACH-000932,-0.23572974676962904
ACH-000935,-0.14272369819192002
ACH-000936,-0.2648791508453832
ACH-000937,-0.2430475171933193
ACH-000938,-0.1044889130523019
ACH-000939,0.11007039493018733
ACH-000941,-0.14156484956476384
ACH-000943,-0.19867773922828244
ACH-000946,-0.29411552111643885
ACH-000947,-0.2985949910783072
ACH-000948,-0.1939922574425998
ACH-000950,-0.11511950976384687
ACH-000953,-0.4627162093824553
ACH-000954,-0.40940768768346425
ACH-000957,-0.20513901644516935
ACH-000958,-0.29529293260807377
ACH-000960,-0.1955781430803604
ACH-000963,-0.09461604422939132
ACH-000968,-0.1792277499011134
ACH-000969,-0.28140301251163513
ACH-000972,-0.4458396924359127
ACH-000973,-0.1918977278004924
ACH-000974,-0.3046421094927696
ACH-000978,-0.2391707537740291
ACH-000984,-0.25378182215918205
ACH-000986,-0.2191272352822808
ACH-000988,-0.1252732517424772
ACH-000993,-0.22421326817983267
ACH-000994,-0.2999830409585537
ACH-000996,-0.11367441231698225
ACH-001001,-0.3010154687361932
ACH-001020,0.1114469652096554
ACH-001028,-0.2395235686682801
ACH-001031,-0.00824695682242525
ACH-001038,-0.2047039807242616
ACH-001048,-0.32938183704830193
ACH-001050,-0.2132909128732539
ACH-001053,-0.2428228928964815
ACH-001054,-0.2972311247803791
ACH-001061,-0.0915823917349509
ACH-001067,-0.35179520845742024
ACH-001075,-0.21853611631028727
ACH-001096,-0.0973589499923834
ACH-001111,-0.14780873373276676
ACH-001119,-0.16727722695954195
ACH-001128,0.781902746901267
ACH-001134,-0.17856192792512
ACH-001151,-0.07061935018091778
ACH-001163,-0.2840505405368828
ACH-001164,-0.18478275509205788
ACH-001183,-0.3626971539138497
ACH-001192,-0.2281471913153049
ACH-001193,-0.4203813052451305
ACH-001196,-0.12485720601973142
ACH-001197,-0.1478372590682431
ACH-001205,-0.38592042363517975
ACH-001211,-0.11569595625901735
ACH-001212,-0.2934625403578059
ACH-001228,-0.3100095606817277
ACH-001232,-0.2606211750373036
ACH-001239,-0.27487796212772697
ACH-001270,-0.07743390503733939
ACH-001274,-0.16426107351879876
ACH-001275,-0.15526945469778966
ACH-001277,-0.14121363417047772
ACH-001278,0.056146385270275566
ACH-001280,-0.19938106285849644
ACH-001283,-0.3497670213320809
ACH-001289,-0.1724331192201568
ACH-001300,-0.25323050686341875
ACH-001301,-0.20057250226590567
ACH-001302,-0.6655069497896641
ACH-001306,-0.3294875173849814
ACH-001318,-0.15702488684014634
ACH-001322,-0.254031272746684
ACH-001328,-0.2761707316133285
ACH-001332,-0.41392634920573695
ACH-001336,-0.4182015521672348
ACH-001346,-0.10125960817481536
ACH-001353,-0.17670452616137866
ACH-001354,-0.452456431704764
ACH-001367,-0.131966276384527
ACH-001368,-0.19505648263370035
ACH-001374,-0.4045086887490534
ACH-001377,-0.21505518289817488
ACH-001380,-0.1584547271206183
ACH-001391,-0.2749366624956914
ACH-001408,-0.25157636024082125
ACH-001430,-0.1991339831164492
ACH-001431,-0.3328234962638693
ACH-001450,-0.42111163111150907
ACH-001496,-0.044312640144317884
ACH-001500,-0.08985564944941588
ACH-001523,-0.16940704399637851
ACH-001532,-0.35483188019945844
ACH-001550,-0.008415222815900528
ACH-001552,-0.4451273112346312
ACH-001554,-0.10158831264406704
ACH-001654,-0.19917518316132932
ACH-001735,-0.3870389643122113
ACH-001736,-0.21069120335884933
ACH-001737,-0.4249332232053928
ACH-001740,-0.2663683056580794
ACH-001745,-0.228452993765429
ACH-001765,-0.27235783953123033
