,ZAR1 (326340)
ACH-000898,-0.18730401853673173
ACH-000900,0.023085908896927958
ACH-000901,-0.03545854960095271
ACH-000905,-0.06301592791100523
ACH-000906,-0.1840984645010036
ACH-000907,-0.031238562928648177
ACH-000910,-0.2397286918618247
ACH-000911,-0.20968775400428308
ACH-000912,0.041020909510042565
ACH-000913,-0.11428585031068725
ACH-000915,0.05568267058909795
ACH-000916,-0.10413535146941004
ACH-000917,-0.4308082459793596
ACH-000920,0.3669853593883417
ACH-000921,-0.08692450104604839
ACH-000924,-0.024575172687609788
ACH-000926,-0.0016880468017039356
ACH-000928,-0.2775788270680547
ACH-000929,-0.35428193252447954
ACH-000932,-0.1550002727007128
ACH-000935,-0.09795225740577668
ACH-000936,-0.018934112293930046
ACH-000937,-0.11878512175321675
ACH-000938,-0.16542493823727591
ACH-000939,-0.4037587335129742
ACH-000941,-0.2918436436473096
ACH-000943,-0.12805475677434536
ACH-000946,-0.12128728007472338
ACH-000947,-0.14923699097564602
ACH-000948,-0.17274534864399066
ACH-000950,-0.2187271456894506
ACH-000953,-0.09003285811721096
ACH-000954,0.033994671958065735
ACH-000957,-0.3149748760736101
ACH-000958,-0.2614096904506073
ACH-000960,-0.0842632788372574
ACH-000963,-0.2290448421785037
ACH-000968,-0.03180321383209719
ACH-000969,-0.17711170988503644
ACH-000972,-0.3140876304852356
ACH-000973,-0.03588191473769746
ACH-000974,-0.1020295832957518
ACH-000978,-0.4672752780181568
ACH-000984,-0.1954921245471655
ACH-000986,-0.14984450189479542
ACH-000988,-0.12990090844264685
ACH-000993,-0.052351476702907435
ACH-000994,-0.07487572100305961
ACH-000996,0.011666557603618349
ACH-001001,-0.04578399882523017
ACH-001020,-0.1845084966202936
ACH-001028,-0.041202215797829914
ACH-001031,-0.08869358189123898
ACH-001038,-0.08441237208834222
ACH-001048,-0.01719325855133522
ACH-001050,-0.04938080125291753
ACH-001053,0.1445125778559362
ACH-001054,-0.036588207365714664
ACH-001061,-0.09775725249093084
ACH-001067,-0.3749975084747239
ACH-001075,-0.21504747968580812
ACH-001096,-0.2404881935364825
ACH-001111,0.012832897901830509
ACH-001119,-0.09624170723764826
ACH-001128,-0.18158342432437585
ACH-001134,-0.007971103039335849
ACH-001151,-0.1499264608330478
ACH-001163,0.045066733197340114
ACH-001164,-0.16263376482472167
ACH-001183,-0.17910298393738372
ACH-001192,-0.14866533574328705
ACH-001193,-0.15152945716696412
ACH-001196,0.030049624938193492
ACH-001197,-0.05319466371233472
ACH-001205,0.0779685348438522
ACH-001211,-0.2147855368164246
ACH-001212,-0.2396339223074193
ACH-001228,-0.3428484860195887
ACH-001232,-0.16443602771078591
ACH-001239,-0.1108468161979863
ACH-001270,-0.1892698984133368
ACH-001274,-0.18727154561622236
ACH-001275,-0.04817904253019949
ACH-001277,-0.12141051302470465
ACH-001278,-0.20353693320822566
ACH-001280,-0.18819287651109565
ACH-001283,-0.010468759184093622
ACH-001289,0.028447136622168287
ACH-001300,-0.0192876781257257
ACH-001301,-0.09885995436907624
ACH-001302,0.06235594463924656
ACH-001306,-0.020081164902817212
ACH-001318,-0.0608782764780878
ACH-001322,-0.3937997023403586
ACH-001328,-0.2071048439664974
ACH-001332,-0.21354532972531826
ACH-001336,-0.15429835314005744
ACH-001346,-0.01665214872660669
ACH-001353,-0.10476340095214304
ACH-001354,0.03006598926456988
ACH-001367,-0.5209458402354463
ACH-001368,0.0336398626908892
ACH-001374,0.5747396273568812
ACH-001377,0.06734507220407057
ACH-001380,-0.03776852857457414
ACH-001391,-0.2241479312717832
ACH-001408,0.009847654970205882
ACH-001430,-0.13193674545090067
ACH-001431,-0.2119333143205077
ACH-001450,-0.06294961640485626
ACH-001496,-0.04770408011427233
ACH-001500,-0.17150882160828446
ACH-001523,-0.0340047180782862
ACH-001532,-0.08353869665922732
ACH-001550,-0.124680667332798
ACH-001552,-0.004028148000638893
ACH-001554,-0.1195781363488609
ACH-001654,-0.041442758509460866
ACH-001735,-0.06332690302112604
ACH-001736,-0.16544963130332607
ACH-001737,-0.147211314646779
ACH-001740,0.0138778384379624
ACH-001745,-0.030725305591871886
ACH-001765,-0.003935264650330832
