,DIS3 (22894)
ACH-000885,-0.6951998250585127
ACH-000887,-0.5976349681471276
ACH-000889,-0.7711608068912936
ACH-000896,-0.6037264642845604
ACH-000898,-0.5223298953774684
ACH-000900,-0.5734285799729649
ACH-000901,-0.8094618690771553
ACH-000905,-0.6811962482154185
ACH-000906,-0.9127511516624291
ACH-000907,-0.9939126613411108
ACH-000910,-0.9005214882755931
ACH-000911,-0.6221163022346623
ACH-000912,-0.8229682427247798
ACH-000913,-0.7832619767612331
ACH-000915,-0.6483145467363578
ACH-000916,-0.6843686274073446
ACH-000917,-0.8847396954983222
ACH-000920,-0.7450888708480655
ACH-000921,-0.6344966434649493
ACH-000924,-0.8940056977847162
ACH-000926,-0.8956116355261384
ACH-000928,-0.6523491248122737
ACH-000929,-0.5354104046035896
ACH-000932,-0.5340897378983047
ACH-000935,-0.5313577002680809
ACH-000936,-0.7654648786583109
ACH-000937,-0.681842491584507
ACH-000938,-0.7819639375399482
ACH-000939,-0.8567043225959102
ACH-000941,-0.4720364794505291
ACH-000943,-0.8103652372470496
ACH-000946,-0.6808323076519771
ACH-000947,-0.6992961301281032
ACH-000948,-0.8596306040242091
ACH-000950,-0.8081984882845672
ACH-000953,-0.501017238932574
ACH-000954,-0.5217085290210637
ACH-000957,-0.510935869988371
ACH-000958,-0.8191171017111052
ACH-000960,-0.7332846687916698
ACH-000963,-0.3891415388037863
ACH-000968,-0.6855560231731298
ACH-000969,-0.6819814592136496
ACH-000972,-0.7227716655598141
ACH-000973,-0.7135977454739317
ACH-000974,-0.7179175158481188
ACH-000978,-0.7729783829529353
ACH-000984,-0.6570853076199995
ACH-000986,-0.8962351615557584
ACH-000988,-0.8396109082398452
ACH-000993,-0.5643468721555611
ACH-000994,-0.5693995840688587
ACH-000996,-0.5548726518792121
ACH-001001,-0.6109706284879574
ACH-001020,-0.7047842656355124
ACH-001028,-0.6399523275796367
ACH-001031,-0.7133072050079253
ACH-001038,-0.5337613019732423
ACH-001048,-0.5467344101847005
ACH-001050,-0.7406536241488066
ACH-001053,-0.7217590534899501
ACH-001054,-0.5864403134610773
ACH-001061,-0.5742344262539355
ACH-001067,-0.5331769253287827
ACH-001075,-0.8039381447562979
ACH-001096,-0.7158498351841552
ACH-001111,-0.5380502203456584
ACH-001119,-0.7066147057767549
ACH-001128,-0.7978145521972895
ACH-001134,-0.6953829195458048
ACH-001151,-0.7323212540425911
ACH-001163,-0.7294539063755555
ACH-001164,-0.44944216386395097
ACH-001183,-0.7649675714144827
ACH-001192,-0.6157974243122635
ACH-001193,-0.7739898127809698
ACH-001196,-0.6975453818678347
ACH-001197,-0.7080236738235035
ACH-001205,-0.6703731143210624
ACH-001211,-0.7218275953534697
ACH-001212,-1.0099104208945957
ACH-001228,-0.6877704965852697
ACH-001232,-0.7313586708128579
ACH-001239,-0.76353834629885
ACH-001270,-0.7267583508278103
ACH-001274,-0.6815040670583082
ACH-001275,-0.9339172595267676
ACH-001277,-0.9594923445617864
ACH-001278,-0.6941305681767032
ACH-001280,-0.591992821185072
ACH-001283,-0.6974149972020678
ACH-001289,-0.6116179373071423
ACH-001300,-0.7585087091488133
ACH-001301,-0.5553155758887174
ACH-001302,-0.7936197180864178
ACH-001306,-0.7084621970063106
ACH-001318,-0.8720730089899363
ACH-001322,-0.6651388225259901
ACH-001328,-0.5574911632652195
ACH-001332,-0.6504883412242968
ACH-001336,-0.8142563080668719
ACH-001346,-0.7922414662271213
ACH-001353,-0.5877123404976877
ACH-001354,-0.860163261159859
ACH-001367,-0.9304143424578092
ACH-001368,-0.5362387267613973
ACH-001374,-0.8100189275776241
ACH-001377,-0.5959019092888124
ACH-001380,-0.8191910396040486
ACH-001391,-0.6566674028456481
ACH-001408,-0.7751510675581091
ACH-001430,-0.8847495088553208
ACH-001431,-0.6539579874070085
ACH-001450,-0.5011830735481982
ACH-001496,-0.6305905777682671
ACH-001500,-0.7375426439620664
ACH-001523,-0.8328052577498753
ACH-001532,-0.6285559742869429
ACH-001550,-0.8874150014045629
ACH-001552,-0.71266238593547
ACH-001554,-0.7869960457063263
ACH-001654,-0.9351210089324816
ACH-001735,-0.8752796374101449
ACH-001736,-0.4091456895689011
ACH-001737,-0.7828649245665338
ACH-001740,-0.7898883120496932
ACH-001745,-0.8121423354309556
ACH-001765,-0.7825783955426872
