,ARL8B (55207)
ACH-000917,-0.09946994501662657
ACH-000920,-0.40615565607314186
ACH-000921,-0.23729997312798845
ACH-000924,-0.17761102247541885
ACH-000926,-0.2792183198194497
ACH-000928,-0.0938212433250233
ACH-000929,-0.31627187544865765
ACH-000932,0.0029276042185065274
ACH-000935,-0.3782961552710729
ACH-000936,-0.07410907116372235
ACH-000937,-0.22184468515574804
ACH-000938,-0.11624436214737995
ACH-000939,-0.059548704408241275
ACH-000941,-0.19121708705475887
ACH-000943,-0.0022141784353884213
ACH-000946,-0.15790579712397296
ACH-000947,-0.09590010003406302
ACH-000948,-0.1344169055889848
ACH-000950,-0.3179883178018166
ACH-000953,-0.26040839163262514
ACH-000954,-0.4171362596508192
ACH-000957,-0.16134989476842904
ACH-000958,-0.15659768760685105
ACH-000960,-0.05156841970733863
ACH-000963,-0.0193557164197978
ACH-000968,-0.2830111981660753
ACH-000969,-0.1823039109190259
ACH-000972,-0.06984245939484543
ACH-000973,-0.09631438522517298
ACH-000974,-0.08100471687917835
ACH-000978,-0.06379586736112505
ACH-000984,-0.16353755232574813
ACH-000986,-0.39986003501126827
ACH-000988,-0.16107055849882165
ACH-000993,-0.0633598686679003
ACH-000994,-0.2524672561268742
ACH-000996,-0.14681826198296247
ACH-001001,-0.2314904343823785
ACH-001020,-0.2695217113375213
ACH-001028,-0.1910891985364744
ACH-001031,-0.206555929916674
ACH-001038,-0.10632367945318162
ACH-001048,-0.22930396912660295
ACH-001050,-0.4559635039697579
ACH-001053,-0.13710754629692293
ACH-001054,-0.21518821714884487
ACH-001061,-0.1610044558016144
ACH-001067,-0.16619834899189267
ACH-001075,-0.1383014498202511
ACH-001096,-0.16356151104771094
ACH-001111,-0.2803286606520097
ACH-001119,-0.076708442566528
ACH-001128,-0.26944947851638024
ACH-001134,-0.2543892836065784
ACH-001151,-0.2491163320390352
ACH-001163,-0.01863893365888146
ACH-001164,-0.25534969095424137
ACH-001183,-0.08509233347454984
ACH-001192,-0.05317210680078114
ACH-001193,-0.3870122976022404
ACH-001196,-0.10369039378317292
ACH-001197,-0.0861101462460782
ACH-001205,-0.2897004907346644
ACH-001211,-0.4302570537831345
ACH-001212,-0.10213830331079707
ACH-001228,-0.18437046602021376
ACH-001232,-0.1552541738797024
ACH-001239,-0.08227137730429306
ACH-001270,-0.22056512738163275
ACH-001274,-0.06330765866909836
ACH-001275,-0.3979361691023843
ACH-001277,-0.15092108249951275
ACH-001278,-0.3301504361571126
ACH-001280,-0.4965736774929209
ACH-001283,-0.11039274040288363
ACH-001289,0.03717789004308183
ACH-001300,-0.2374038224569292
ACH-001301,-0.07532750951676401
ACH-001302,-0.03487765031335036
ACH-001306,-0.15390876948299526
ACH-001318,-0.13450458820156108
ACH-001322,-0.1086687973554412
ACH-001328,-0.15037647340484672
ACH-001332,-0.3202162667462093
ACH-001336,-0.21894405271038567
ACH-001346,-0.21681515448741293
ACH-001353,-0.1376909613903246
ACH-001354,-0.005413371776869761
ACH-001367,-0.35375083015943104
ACH-001368,-0.1117149725829672
ACH-001374,-0.04974370985542422
ACH-001377,-0.1881947625846477
ACH-001380,-0.21845230183159245
ACH-001391,-0.3280259343665476
ACH-001408,-0.2392803380207235
ACH-001430,-0.2846543628900081
ACH-001431,-0.1927781490391623
ACH-001450,0.02153818334876244
ACH-001496,-0.16200281347598586
ACH-001500,-0.3784211396957661
ACH-001523,-0.4158975683207026
ACH-001532,-0.2725463890126893
ACH-001550,-0.1935710421039219
ACH-001552,-0.10282508796146404
ACH-001554,-0.517404848691381
ACH-001654,-0.21073206408728792
ACH-001735,-0.2132251339856162
ACH-001736,-0.2969848566570049
ACH-001737,-0.4462925609821882
ACH-001740,-0.3158602997014435
ACH-001745,-0.26066201754983953
ACH-001765,-0.2121275315716488
