,POTEJ (653781)
ACH-000460,-0.14877632513278238
ACH-000461,-0.07057064390073857
ACH-000463,-0.04314417042634367
ACH-000464,-0.2946988509059951
ACH-000466,-0.20513343921870966
ACH-000467,-0.23389712227023454
ACH-000468,-0.20015264495226315
ACH-000469,-0.2291833714060609
ACH-000470,-0.29968693094163623
ACH-000471,-0.2574511700517224
ACH-000472,-0.2498605425516992
ACH-000473,-0.13401409152236238
ACH-000475,-0.22065975831014809
ACH-000476,-0.2468031659960489
ACH-000477,-0.11063333364337988
ACH-000479,-0.4537437779369234
ACH-000480,-0.3199243077684957
ACH-000481,-0.26330348801376396
ACH-000483,-0.1869626195883419
ACH-000484,-0.2469813335186537
ACH-000485,-0.1444953947123184
ACH-000486,-0.17115193650603272
ACH-000487,-0.3569789524989113
ACH-000488,-0.19430480384795135
ACH-000490,-0.22367864389043646
ACH-000491,-0.2596774035823736
ACH-000495,-0.17055948445964644
ACH-000496,-0.2781568282837253
ACH-000499,-0.2246801073714055
ACH-000500,-0.5250442727846888
ACH-000502,-0.19366290258620825
ACH-000503,-0.27365837017089645
ACH-000505,-0.2396812687915453
ACH-000507,-0.2069924370420957
ACH-000510,-0.2881227522386049
ACH-000511,-0.18439892059329335
ACH-000512,-0.4091911683388152
ACH-000516,-0.2781269173174247
ACH-000517,-0.20704911361353445
ACH-000518,-0.25343353668789703
ACH-000520,0.13687809576269505
ACH-000521,-0.22729151398444855
ACH-000522,-0.3204598184146372
ACH-000524,-0.08513163835350349
ACH-000527,-0.1305807666188495
ACH-000528,-0.23288134712745046
ACH-000537,-0.2442006276963533
ACH-000541,-0.0905968903185742
ACH-000542,-0.20041680636800344
ACH-000544,-0.23614953320871698
ACH-000545,-0.29042223965905056
ACH-000547,-0.12284342236230622
ACH-000548,-0.14573356937602722
ACH-000549,-0.19364178514659747
ACH-000550,-0.12401817007291405
ACH-000552,-0.2558825254607351
ACH-000556,-0.16848384223689308
ACH-000557,-0.4096294910255054
ACH-000569,-0.039449769515335784
ACH-000570,-0.1750399731820901
ACH-000571,-0.2458669548492629
ACH-000573,-0.34491511812622705
ACH-000576,-0.12341639341570115
ACH-000579,-0.2907789278013877
ACH-000580,-0.3159664537414528
ACH-000584,-0.2548383356026055
ACH-000585,-0.28653785896865314
ACH-000588,-0.2650611779410781
ACH-000589,-0.1896164238854965
ACH-000591,-0.2324903016328725
ACH-000593,-0.28906414369498995
ACH-000600,-0.1986828622418185
ACH-000601,-0.2213070974495115
ACH-000605,-0.29807648035974593
ACH-000606,-0.18300726501429956
ACH-000608,-0.2013773396626886
ACH-000614,-0.1965506014061483
ACH-000616,-0.1011554303984126
ACH-000618,-0.3043730260010541
ACH-000619,-0.08740943967879522
ACH-000620,-0.1865829976471885
ACH-000621,-0.2706565701367731
ACH-000622,-0.3513243420021752
ACH-000623,-0.14663339489363494
ACH-000624,-0.2334820199533679
ACH-000627,-0.13970831238325432
ACH-000630,-0.17607682360395316
ACH-000631,-0.1867029939296604
ACH-000632,-0.1516285888016812
ACH-000633,-0.2981275117494266
ACH-000637,-0.26353341000312114
ACH-000638,-0.09414225593977524
ACH-000646,-0.2725171163687473
ACH-000647,-0.1685946135823435
ACH-000648,-0.18589543912441409
ACH-000649,-0.3111498751386542
ACH-000651,-0.20534286590034226
ACH-000652,-0.16205210044913548
ACH-000653,-0.36327159578455376
ACH-000657,-0.25729583365439096
ACH-000658,-0.22143183796986696
ACH-000661,-0.08047588472782644
ACH-000662,-0.3237051439512354
ACH-000663,-0.3911571773794796
ACH-000665,-0.20385712234148448
ACH-000671,-0.20760253159722605
ACH-000672,0.07106772579255928
ACH-000673,-0.19804491756081008
ACH-000676,-0.16543275550269546
ACH-000677,-0.24915327223545725
ACH-000681,-0.21465986613131047
ACH-000683,-0.2927519763216813
ACH-000684,-0.3532656399827959
ACH-000688,-0.2925506453613013
ACH-000693,-0.2211567899379402
ACH-000694,-0.3044130655704585
ACH-000695,-0.31179424864934824
ACH-000696,-0.2603533114454305
ACH-000697,-0.3654114485534652
ACH-000699,-0.3292354689962901
ACH-000701,-0.3321220998834168
ACH-000706,-0.19975100014702032
ACH-000711,-0.1797244243088023
ACH-000713,-0.2420027324829865
ACH-000714,-0.11402075854566755
ACH-000718,-0.2897330199340684
ACH-000720,-0.23363010732214126
ACH-000721,-0.30341620136921604
ACH-000724,-0.14083965050038375
ACH-000725,-0.2070526634305471
ACH-000732,-0.19086238731411986
ACH-000734,-0.22772244476697304
ACH-000735,-0.11668084991690345
ACH-000736,-0.3563050262969947
ACH-000738,-0.2944515564424545
ACH-000746,-0.1695674346839906
ACH-000747,-0.15810586022925194
ACH-000748,-0.10342475403506274
ACH-000753,-0.269008389880432
ACH-000756,-0.2590665761197575
ACH-000757,-0.2818288081182003
ACH-000758,-0.08738798544499844
ACH-000760,-0.2622878637668106
ACH-000762,-0.2976441843976452
ACH-000763,-0.16159316846252705
ACH-000764,-0.4460086499804656
ACH-000765,-0.13458377314661632
ACH-000766,-0.22896017044691255
ACH-000767,0.015800383010186214
ACH-000768,-0.22041693880237656
ACH-000769,-0.1779959187965493
ACH-000770,-0.2315303940468452
ACH-000771,-0.15524179011696532
ACH-000773,-0.030382996274297788
ACH-000776,-0.10624505255979616
ACH-000777,-0.2845619488711826
ACH-000778,-0.3605498536030231
ACH-000781,-0.24580453373056305
ACH-000782,-0.17600842446994924
ACH-000783,-0.19940316111539635
ACH-000784,-0.18960605680863712
ACH-000785,-0.12275058784115753
ACH-000787,-0.21944671914524694
ACH-000788,-0.19471558658770485
ACH-000791,-0.14876878369003488
ACH-000792,-0.20074707977673564
ACH-000794,-0.26212041267268904
ACH-000796,-0.15803991364695547
ACH-000798,-0.16745321229547674
ACH-000799,-0.15329311450836874
ACH-000800,-0.11378215948070045
ACH-000802,-0.2291406470291917
ACH-000804,-0.08049193987643025
ACH-000805,-0.2054939072370858
ACH-000809,-0.2828159927084755
ACH-000810,-0.2401783677362995
ACH-000811,-0.2215174128658652
ACH-000817,-0.2550025781667351
ACH-000819,-0.21924602798588375
ACH-000820,-0.10801129355518947
ACH-000821,-0.12279664026580392
ACH-000822,-0.14319664667997034
ACH-000823,-0.3388750049422401
ACH-000824,-0.14735558140525867
ACH-000827,-0.055561119387626236
ACH-000829,-0.18302776206245985
ACH-000831,-0.25314476062040525
ACH-000832,-0.10858487533279812
ACH-000833,-0.1223046708522514
ACH-000834,-0.15933872908001942
ACH-000835,-0.17470039597445985
ACH-000836,-0.20571103426896764
ACH-000837,-0.2587747182934347
ACH-000838,-0.22205041313714965
ACH-000839,-0.20826024200583276
ACH-000840,-0.2566105913156401
ACH-000841,-0.193984817804304
ACH-000843,-0.2647811304529603
ACH-000846,-0.05845001548613859
ACH-000847,-0.4402553172727309
ACH-000848,-0.2012704307398864
ACH-000849,-0.18549028915972035
ACH-000851,-0.2077938757124973
ACH-000855,-0.3829808629041379
ACH-000856,-0.3690318655389787
ACH-000858,-0.16126108632269118
ACH-000859,-0.293589807140877
ACH-000861,-0.20964307211996228
ACH-000862,-0.25434358521978345
ACH-000865,-0.2075966229841268
ACH-000866,-0.30448662540622184
ACH-000867,-0.2872141819998416
ACH-000869,-0.16323002580860474
ACH-000872,-0.2704043257833467
ACH-000873,-0.22130727603485714
ACH-000876,-0.18527260930782447
ACH-000878,-0.042220980024020915
ACH-000880,-0.2304102049998069
ACH-000881,-0.2284584886771469
ACH-000882,-0.11343815737796015
ACH-000884,-0.1987145542926308
ACH-000885,-0.2202137139879192
ACH-000887,-0.20712408551461925
ACH-000889,-0.4267038035125172
ACH-000896,-0.18687889000416966
ACH-000898,-0.09235295930220773
ACH-000900,-0.117718328033868
ACH-000901,-0.2356720627341516
ACH-000905,-0.3163755254478803
ACH-000906,-0.2570785736167809
ACH-000907,-0.22858808901013675
ACH-000910,-0.2343143487178652
ACH-000911,-0.06241424004415454
ACH-000912,-0.2036072644398884
ACH-000913,-0.2274268468363657
ACH-000915,-0.2807759740009016
ACH-000916,-0.05208986422240318
ACH-000917,-0.2396904320646909
ACH-000920,-0.3396018634773712
ACH-000921,-0.20838388294869126
ACH-000924,-0.2210622512062637
ACH-000926,-0.227916061352658
ACH-000928,-0.034108010857173895
ACH-000929,-0.20328900920853266
ACH-000932,-0.2936083332733159
ACH-000935,-0.2260605933179187
ACH-000936,-0.0629457133213246
ACH-000937,-0.264943088027447
ACH-000938,-0.22526914643622015
ACH-000939,-0.2734673444158132
ACH-000941,-0.3770226585951941
ACH-000943,-0.3265118778220509
ACH-000946,-0.2009026159332843
ACH-000947,-0.22740094697380545
ACH-000948,-0.1310179821827745
ACH-000950,-0.20751159272463965
ACH-000953,-0.3721927369955687
ACH-000954,-0.2627567923711943
ACH-000957,-0.2512179063479166
ACH-000958,-0.1040844499048288
ACH-000960,-0.237650039909751
ACH-000963,-0.1280929193522445
ACH-000968,-0.18174431415702966
ACH-000969,-0.2920253406161515
ACH-000972,-0.057389559488197586
ACH-000973,-0.3434243468677722
ACH-000974,-0.2518182136938034
ACH-000978,-0.17265701801055633
ACH-000984,-0.3584980526862148
ACH-000986,-0.249537122251118
ACH-000988,-0.17223766489353598
ACH-000993,-0.07883064615096556
ACH-000994,-0.2507903110277803
ACH-000996,-0.12844203592552614
ACH-001001,-0.2271789721106537
ACH-001020,-0.27034741257862305
ACH-001028,-0.2844026201557636
ACH-001031,-0.17457679424661166
ACH-001038,-0.17427321140756522
ACH-001048,-0.2435427390991725
ACH-001050,-0.0661659439397752
ACH-001053,-0.2100258381538315
ACH-001054,-0.2581485548041394
ACH-001061,-0.19908771958921734
ACH-001067,-0.2826058542044534
ACH-001075,-0.2330967929687688
ACH-001096,-0.2789307179198302
ACH-001111,-0.11108821083252056
ACH-001119,-0.2076990508225907
ACH-001128,-0.2715916669369821
ACH-001134,-0.24865805285643386
ACH-001151,-0.18222546376776025
ACH-001163,-0.3532609553747775
ACH-001164,-0.030832469303024593
ACH-001183,-0.037838133844831784
ACH-001192,-0.3962956247250088
ACH-001193,-0.15579608698078476
ACH-001196,-0.2672134943498491
ACH-001197,-0.15739876930782604
ACH-001205,-0.16594374918570762
ACH-001211,-0.18966925872940996
ACH-001212,-0.20144653988515107
ACH-001228,-0.13479959456796933
ACH-001232,-0.25079289004929994
ACH-001239,-0.11154481558497004
ACH-001270,-0.24531096796531654
ACH-001274,-0.12838927083589693
ACH-001275,-0.3211077415145224
ACH-001277,-0.3194216287788116
ACH-001278,-0.3422098344368671
ACH-001280,-0.2569113093213686
ACH-001283,-0.3058400135890059
ACH-001289,-0.20978819151869488
ACH-001300,-0.1484006332606217
ACH-001301,-0.27120360682997124
ACH-001302,-0.3431100380384402
ACH-001306,-0.2459557520940893
ACH-001318,-0.25672210983555344
ACH-001322,-0.20436851699361255
ACH-001328,-0.2519005030458785
ACH-001332,-0.3760790048022536
ACH-001336,-0.24099031891998635
ACH-001346,-0.3045071919459628
ACH-001353,-0.23585572650822145
ACH-001354,-0.30036243498445103
ACH-001367,-0.3481642940836537
ACH-001368,-0.3445278034872015
ACH-001374,-0.3362703776963198
ACH-001377,-0.24361054379745015
ACH-001380,-0.09204668234302504
ACH-001391,-0.2865178865949857
ACH-001408,-0.2707661900052825
ACH-001430,-0.3217058778637584
ACH-001431,-0.2653801429609812
ACH-001450,-0.27995806602472684
ACH-001496,-0.3380745466907966
ACH-001500,-0.32664056013315923
ACH-001523,-0.17924285898243847
ACH-001532,-0.19444250027936588
ACH-001550,-0.2919301657304446
ACH-001552,-0.11832114352316395
ACH-001554,-0.209333473034744
ACH-001654,-0.2992079074259564
ACH-001735,-0.2519160604658944
ACH-001736,-0.2615691840197866
ACH-001737,0.017170159350291446
ACH-001740,-0.10919558768974667
ACH-001745,-0.21546597454584696
ACH-001765,-0.19558207948295225
