,FANCI (55215)
ACH-000571,-0.2946296430596453
ACH-000573,-0.2767835444592711
ACH-000576,-0.08022829815590045
ACH-000579,-0.2912658439907572
ACH-000580,-0.33123355813585564
ACH-000584,-0.6129474777530938
ACH-000585,-0.18040776794016106
ACH-000588,-0.15279307889043536
ACH-000589,-0.20770353340796674
ACH-000591,-0.16181586466886666
ACH-000593,-0.15091319120786406
ACH-000600,0.034806852846614965
ACH-000601,-0.0034107589280856303
ACH-000605,-0.03581587823531617
ACH-000606,-0.17704405560979458
ACH-000608,-0.25340071426241145
ACH-000614,-0.16261260911371578
ACH-000616,-0.34066118946235063
ACH-000618,-0.1050977621960324
ACH-000619,-0.17273891833381064
ACH-000620,-0.18808749040300607
ACH-000621,-0.1380489480840239
ACH-000622,-0.11744645763722344
ACH-000623,-0.18536765175482972
ACH-000624,-0.20531239088985306
ACH-000627,-0.11531977160598307
ACH-000630,-0.1341726287218398
ACH-000631,-0.5802416800153153
ACH-000632,-0.06831679836192221
ACH-000633,-0.09119366210938644
ACH-000637,-0.13876623165105967
ACH-000638,-0.3736252667897995
ACH-000646,-0.25006050536781904
ACH-000647,-0.1120119884857768
ACH-000648,-0.2307022116750441
ACH-000649,-0.3610292444285231
ACH-000651,-0.02747644140539807
ACH-000652,-0.0040026259121898645
ACH-000653,-0.3368389603745733
ACH-000657,-0.07263035667353343
ACH-000658,-0.06923919965597193
ACH-000661,-0.12117280097828488
ACH-000662,-0.1189872857769714
ACH-000663,-0.004354441570657187
ACH-000665,-0.11889900801091015
ACH-000671,-0.06296023323546883
ACH-000672,-0.2646678382039059
ACH-000673,-0.14335433376752546
ACH-000676,-0.17429593489181855
ACH-000677,-0.30264816417802765
ACH-000681,-0.022407542863482063
ACH-000683,-0.09920978127169768
ACH-000684,-0.2956219750920354
ACH-000688,-0.4000266973570001
ACH-000693,-0.21102530453125384
ACH-000694,-0.0962066326217606
ACH-000695,-0.14343853217482636
ACH-000696,-0.14074717366004108
ACH-000697,-0.1457644902658679
ACH-000699,-0.21265339271877934
ACH-000701,-0.2959801580463373
ACH-000706,-0.011265975406990291
ACH-000711,0.008459156918025694
ACH-000713,0.05998477844708928
ACH-000714,-0.17945041100587636
ACH-000718,-0.15323619623226115
ACH-000720,-0.2443261010463761
ACH-000721,-0.07018058816775583
ACH-000724,-0.33102717071387405
ACH-000725,-0.08810258490494059
ACH-000732,-0.03945131787564561
ACH-000734,-0.07873062660956066
ACH-000735,-0.18885561932066225
ACH-000736,0.16714926416808665
ACH-000738,-0.03495681752429233
ACH-000746,-0.0986217367514863
ACH-000747,0.09447663096756742
ACH-000748,-0.18457810076284106
ACH-000753,-0.10416565050976853
ACH-000756,-0.0951659258420912
ACH-000757,-0.06574245782557357
ACH-000758,-0.1823026079153006
ACH-000760,0.04985835298287596
ACH-000762,-0.2435068113633601
ACH-000763,-0.3328668850435927
ACH-000764,-0.16826128587508085
ACH-000765,-0.14921369331246795
ACH-000766,0.002328000680213157
ACH-000767,-0.0058252345934339785
ACH-000768,-0.3637296110296561
ACH-000769,-0.2301563981804672
ACH-000770,-0.5153263877193697
ACH-000771,-0.11925722675531968
ACH-000773,-0.0712110565954307
ACH-000776,-0.2439185104451317
ACH-000777,-0.7519365699075583
ACH-000778,-0.35992437287164764
ACH-000781,0.00907777921457694
ACH-000782,-0.6105701275927303
ACH-000783,-0.07490687291539902
ACH-000784,-0.12968184826868173
ACH-000785,-0.08570536932010046
ACH-000787,-0.2655114347330048
ACH-000788,-0.11842128428383665
ACH-000791,-0.16954015857241742
ACH-000792,-0.03957284069146652
ACH-000794,-0.2861298153559457
ACH-000796,-0.5291140957648436
ACH-000798,-0.1413903490539994
ACH-000799,-0.3534406366509567
ACH-000800,-0.21975122277654
ACH-000802,-0.18575072976348064
ACH-000804,-0.17154140318378294
ACH-000805,-0.09315009712571568
ACH-000809,-0.5709927302454497
ACH-000810,-0.3113513871072538
ACH-000811,-0.1729144225080112
ACH-000817,-0.2353823482523319
ACH-000819,-0.0362776120179702
ACH-000820,0.0201775469963374
ACH-000821,-0.08174019540803522
ACH-000822,-0.11787270765507282
ACH-000823,-0.1797793911748323
ACH-000824,-0.061481610216169165
ACH-000827,-0.12093752303526152
ACH-000829,-0.38175773790104695
ACH-000831,0.10926247968482873
ACH-000832,-0.34232129306276565
ACH-000833,-0.18886206881640866
ACH-000834,-0.3528731462276939
ACH-000835,-0.3795016790441738
ACH-000836,-0.13681555317889627
ACH-000837,-0.2627562892685437
ACH-000838,-0.13940143442743594
ACH-000839,-0.08705824431549572
ACH-000840,-0.197557715055311
ACH-000841,-0.18848871472631454
ACH-000843,-0.4360806193210815
ACH-000846,-0.00034804010624147014
ACH-000847,-0.04925802866254465
ACH-000848,-0.01603846766999718
ACH-000849,-0.12559985701537185
ACH-000851,0.08233534004896027
ACH-000855,-0.3939280760205217
ACH-000856,-0.2145394138779631
ACH-000858,-0.22583421391455394
ACH-000859,-0.11667429293309603
ACH-000861,-0.20869316649625985
ACH-000862,-0.1572510549917086
ACH-000865,-0.3301475420965036
ACH-000866,0.09932307456065524
ACH-000867,-0.05629837508871378
ACH-000869,-0.15102230923197776
ACH-000872,-0.10042146765133142
ACH-000873,-0.4622167836541058
ACH-000876,-0.16563424786564893
ACH-000878,-0.5452650062985666
ACH-000880,-0.08017451622997916
ACH-000881,-0.14741866493189262
ACH-000882,-0.15526839190596534
ACH-000884,-0.005648671409638312
ACH-000885,0.0346059402191109
ACH-000887,-0.1536269636464815
ACH-000889,-0.1591928182343978
ACH-000896,-0.038725269721143415
ACH-000898,0.03179152097062541
ACH-000900,-0.11882737001880532
ACH-000901,-0.33113154202617257
ACH-000905,-0.0732306911222309
ACH-000906,-0.3774712049837137
ACH-000907,-0.265575905447495
ACH-000910,-0.04952521493668542
ACH-000911,-0.19713940813873976
ACH-000912,-0.09914058187796412
ACH-000913,-0.13803386263251685
ACH-000915,-0.0027663008605503885
ACH-000916,-0.263950964601315
ACH-000917,-0.17656417459256293
ACH-000920,0.30077715436942604
ACH-000921,-0.3033161977199968
ACH-000924,-0.0022157946872327595
ACH-000926,-0.07387575659359383
ACH-000928,-0.16835557282869562
ACH-000929,-0.1751865519076747
ACH-000932,-0.06529192093683987
ACH-000935,-0.4236431627613507
ACH-000936,-0.06677422876607311
ACH-000937,-0.09858952643106653
ACH-000938,-0.5881332316378428
ACH-000939,-0.1934267285166432
ACH-000941,0.016995738299713424
ACH-000943,-0.04066691451235525
ACH-000946,-0.3654604576645085
ACH-000947,-0.3260340267384459
ACH-000948,-0.05923040083794445
ACH-000950,-0.02455671642697309
ACH-000953,0.02722623475263413
ACH-000954,-0.11391118401711002
ACH-000957,-0.021998549981676538
ACH-000958,-0.07376217085619476
ACH-000960,-0.5223456334574406
ACH-000963,-0.2016595642159724
ACH-000968,-0.06014919388670465
ACH-000969,0.023612580618036283
ACH-000972,-0.016552366955831694
ACH-000973,-0.05702023373317515
ACH-000974,-0.5679041598931654
ACH-000978,0.07447155978480814
ACH-000984,-0.20010841182537445
ACH-000986,-0.12478885805023725
ACH-000988,-0.046637689595063134
ACH-000993,-0.208407165531222
ACH-000994,0.10136834569021363
ACH-000996,0.0456525299239746
ACH-001001,-0.4420420282080571
ACH-001020,-0.5472870491098542
ACH-001028,-0.2003717643019126
ACH-001031,-0.2508945694289933
ACH-001038,-0.07484327915758451
ACH-001048,0.01903837807824033
ACH-001050,-0.18191328704396972
ACH-001053,-0.17803243510290415
ACH-001054,-0.08480465078574706
ACH-001061,0.05449009623837303
ACH-001067,-0.42439181773377704
ACH-001075,-0.3163814475808536
ACH-001096,-0.3334364044279914
ACH-001111,-0.2648453513157154
ACH-001119,-0.19293111917866695
ACH-001128,-0.2521245137873286
ACH-001134,-0.13228253290360234
ACH-001151,-0.17775411325775936
ACH-001163,-0.08544322704424201
ACH-001164,-0.23001124230178685
ACH-001183,-0.5643064777527441
ACH-001192,-0.13475493673953726
ACH-001193,-0.18637257933590676
ACH-001196,-0.1433319283121706
ACH-001197,-0.3606180332146885
ACH-001205,-0.21711788469064103
ACH-001211,-0.35199685236628897
ACH-001212,-0.2459131662516041
ACH-001228,-0.2448644534648237
ACH-001232,-0.23858054533541295
ACH-001239,-0.13297261707653485
ACH-001270,-0.2695986366811766
ACH-001274,-0.19174417044850187
ACH-001275,-0.06309810485564091
ACH-001277,-0.0468946805202579
ACH-001278,-0.16371186170297905
ACH-001280,-0.6466211603980009
ACH-001283,-0.09383437215423372
ACH-001289,-0.1873507637645144
ACH-001300,-0.2464561417937749
ACH-001301,-0.26556426771448
ACH-001302,-0.23020655667085746
ACH-001306,-0.09400741125212496
ACH-001318,-0.06670046001327846
ACH-001322,0.001876875919412325
ACH-001328,-0.00048518494539613176
ACH-001332,-0.14796712615321309
ACH-001336,-0.5444666275285294
ACH-001346,-0.18350523658258844
ACH-001353,-0.2466244708074846
ACH-001354,-0.19201939178063748
ACH-001367,0.02573888321782604
ACH-001368,-0.2853898996719681
ACH-001374,0.01866141991209479
ACH-001377,-0.1359938411390202
ACH-001380,-0.043096192216912924
ACH-001391,-0.1589802994257702
ACH-001408,-0.2950855150730517
ACH-001430,-0.1181039849804669
ACH-001431,-0.0764184083369347
ACH-001450,0.04484457012217735
ACH-001496,0.002193016765311672
ACH-001500,-0.039102897313593635
ACH-001523,-0.11869270877425375
ACH-001532,-0.611786186815013
ACH-001550,-0.1628015204625334
ACH-001552,-0.007864286236275223
ACH-001554,-0.16254631420435306
ACH-001654,-0.5100571309858031
ACH-001735,-0.4681039393973802
ACH-001736,-0.6505334938243199
ACH-001737,-0.21673487968288832
ACH-001740,-0.35130260097166666
ACH-001745,-0.531396690231802
ACH-001765,-0.668079262362729
