,KIAA1211L (343990)
ACH-000734,-0.1831479416280387
ACH-000735,-0.219414208668885
ACH-000736,-0.1852697798258625
ACH-000738,-0.2562558332835777
ACH-000746,-0.09181372007552344
ACH-000747,-0.3352021941774128
ACH-000748,-0.13857474411960974
ACH-000753,-0.25419906219684585
ACH-000756,-0.16359842909779346
ACH-000757,-0.0668891847999254
ACH-000758,-0.16356717283485644
ACH-000760,-0.25601084091281284
ACH-000762,-0.19497417120621366
ACH-000763,-0.2097158834440436
ACH-000764,-0.4123303336641485
ACH-000765,-0.3294356982728817
ACH-000766,-0.17410261875927588
ACH-000767,-0.29782384217844315
ACH-000768,-0.40140012764187655
ACH-000769,-0.4016161151720224
ACH-000770,-0.16489342390040818
ACH-000771,-0.18555301996394946
ACH-000773,-0.09392501358860547
ACH-000776,-0.1124059658446296
ACH-000777,-0.25644711373297363
ACH-000778,-0.26531604965233746
ACH-000781,-0.021043538100408588
ACH-000782,-0.13963617225272212
ACH-000783,-0.19062160828463545
ACH-000784,-0.2135590857278492
ACH-000785,-0.2086751897593978
ACH-000787,-0.2279651350272345
ACH-000788,-0.3174893882357858
ACH-000791,-0.10998173114635232
ACH-000792,-0.13951741421439587
ACH-000794,-0.16772097198048866
ACH-000796,-0.19152062604700396
ACH-000798,-0.10920099322719612
ACH-000799,-0.10772492345211147
ACH-000800,-0.3731504835243935
ACH-000802,-0.1829430536604453
ACH-000804,-0.2376620230300976
ACH-000805,-0.2517528279891729
ACH-000809,-0.16042792767550285
ACH-000810,-0.1874501708200004
ACH-000811,-0.2257791630633293
ACH-000817,-0.21209143003504144
ACH-000819,-0.2665982213499599
ACH-000820,-0.14533700883343442
ACH-000821,-0.20927231846028768
ACH-000822,-0.2091494052151832
ACH-000823,-0.2256525434462278
ACH-000824,-0.23728781259772286
ACH-000827,-0.16167620696745094
ACH-000829,-0.3099056202712827
ACH-000831,-0.229281507250308
ACH-000832,-0.22402456809461235
ACH-000833,-0.10584309423930342
ACH-000834,-0.143626663124428
ACH-000835,-0.1944058203772065
ACH-000836,-0.4015280519239029
ACH-000837,-0.16478670442537244
ACH-000838,-0.05602447409905803
ACH-000839,-0.029549330435145533
ACH-000840,-0.3935174688278727
ACH-000841,-0.18895220442833927
ACH-000843,-0.09987819220931966
ACH-000846,-0.11050918632961032
ACH-000847,-0.2449894094685961
ACH-000848,-0.3301101519722676
ACH-000849,-0.2925145124278526
ACH-000851,-0.23599652352981645
ACH-000855,-0.11778841552674002
ACH-000856,-0.2734285096179125
ACH-000858,-0.04156003928469743
ACH-000859,-0.4570509943380374
ACH-000861,-0.27318803075996656
ACH-000862,-0.25821011071690075
ACH-000865,-0.2469738281681543
ACH-000866,-0.2340053979059628
ACH-000867,-0.15691896084939094
ACH-000869,-0.30846260109083434
ACH-000872,-0.3318974415868349
ACH-000873,-0.16927900596862222
ACH-000876,-0.39071476548825
ACH-000878,-0.1653190818732697
ACH-000880,-0.15486342273696355
ACH-000881,-0.2742856300211311
ACH-000882,-0.2396155647438685
ACH-000884,-0.18081094401999434
ACH-000885,-0.23369594680983435
ACH-000887,-0.22508087123361026
ACH-000889,-0.1842104842472045
ACH-000896,-0.2583290769668721
ACH-000898,-0.2583404342708919
ACH-000900,-0.10049767842536204
ACH-000901,-0.2380442060095788
ACH-000905,-0.3273604237868225
ACH-000906,-0.23783771725921515
ACH-000907,-0.537192870446134
ACH-000910,-0.20878071666037398
ACH-000911,-0.15027721904321376
ACH-000912,-0.34738691579058983
ACH-000913,-0.2651084132008151
ACH-000915,-0.21474083059515314
ACH-000916,-0.012139350862656238
ACH-000917,-0.16604550201721993
ACH-000920,-0.39370686268079225
ACH-000921,-0.2661866380972273
ACH-000924,-0.2900985129628173
ACH-000926,-0.009870636952943785
ACH-000928,-0.09477706737902912
ACH-000929,-0.2270567424596132
ACH-000932,-0.2521086419474533
ACH-000935,-0.3304663683380983
ACH-000936,-0.3215948821126461
ACH-000937,-0.3133543163697096
ACH-000938,-0.18831213796488966
ACH-000939,-0.015587978068681762
ACH-000941,-0.41119257660838304
ACH-000943,-0.241760731867684
ACH-000946,-0.08068586809429926
ACH-000947,-0.1550202462192344
ACH-000948,-0.0978700087693186
ACH-000950,-0.2759117079353015
ACH-000953,-0.2410274603859021
ACH-000954,-0.154499152040688
ACH-000957,-0.2945899133016928
ACH-000958,-0.16660124290191672
ACH-000960,-0.3073042311579419
ACH-000963,-0.37270544328647787
ACH-000968,-0.2276329386238845
ACH-000969,-0.2519515410258657
ACH-000972,-0.0919829409245658
ACH-000973,-0.1339921650733543
ACH-000974,-0.2363323991033941
ACH-000978,-0.2676236649028213
ACH-000984,-0.3846132050706421
ACH-000986,-0.18914316093961067
ACH-000988,-0.2270549670464609
ACH-000993,-0.06667782786690812
ACH-000994,-0.299968666975422
ACH-000996,-0.3253531928716468
ACH-001001,-0.21918211037081484
ACH-001020,0.04521248879637507
ACH-001028,-0.2701591102019531
ACH-001031,-0.1154196863113651
ACH-001038,-0.18646107305747267
ACH-001048,-0.11729372226162292
ACH-001050,-0.22211481800004107
ACH-001053,-0.25902486374486905
ACH-001054,-0.2573579340492926
ACH-001061,-0.12004429179968767
ACH-001067,-0.33072555043046503
ACH-001075,-0.3845777110775536
ACH-001096,-0.19368146677125925
ACH-001111,-0.23080058753289104
ACH-001119,-0.21940579316535014
ACH-001128,-0.1623507193381974
ACH-001134,-0.3046934632252811
ACH-001151,-0.1956384106997266
ACH-001163,-0.26371131916164803
ACH-001164,-0.10426540773385284
ACH-001183,-0.19731635523829907
ACH-001192,-0.3963612010919952
ACH-001193,-0.1677924513445556
ACH-001196,-0.051846086946469784
ACH-001197,-0.17676150465110374
ACH-001205,-0.4329923846020339
ACH-001211,-0.23724413835832886
ACH-001212,-0.4632871445218506
ACH-001228,-0.24220128811251776
ACH-001232,-0.10028217836661052
ACH-001239,-0.3314028838279154
ACH-001270,0.022081982110321814
ACH-001274,-0.2801267284336034
ACH-001275,-0.32517572194446737
ACH-001277,-0.2134266680843426
ACH-001278,-0.1948532601191327
ACH-001280,0.04376263865155215
ACH-001283,-0.33581512673603137
ACH-001289,-0.21563485525097764
ACH-001300,-0.169961985371324
ACH-001301,-0.2261361002633941
ACH-001302,0.05033598364915104
ACH-001306,-0.2579638231704477
ACH-001318,-0.3844399609542475
ACH-001322,-0.18835867482352284
ACH-001328,-0.20731258375322897
ACH-001332,-0.016994396367905396
ACH-001336,-0.22496097964659686
ACH-001346,-0.2824024383667025
ACH-001353,-0.1712369124360415
ACH-001354,-0.2901870961540541
ACH-001367,-0.25846043174015365
ACH-001368,-0.23321762976293134
ACH-001374,0.02747514006722789
ACH-001377,-0.21478392375635616
ACH-001380,-0.16892910440671285
ACH-001391,-0.0762459681073003
ACH-001408,-0.2772282241373208
ACH-001430,-0.09126793504728822
ACH-001431,-0.19662128577342228
ACH-001450,-0.2725682921851364
ACH-001496,-0.13963354286020274
ACH-001500,-0.21499167689484006
ACH-001523,-0.3286574866483477
ACH-001532,-0.2397523906557033
ACH-001550,-0.173156804531665
ACH-001552,-0.12200401348594465
ACH-001554,-0.07536797293881453
ACH-001654,-0.140196378944483
ACH-001735,-0.226633166375541
ACH-001736,-0.2818974651200332
ACH-001737,-0.08913240097774003
ACH-001740,-0.028242230455719632
ACH-001745,-0.2944048907685541
ACH-001765,-0.2351298677267097
