,CDR2 (1039)
ACH-000619,-0.1035430198618388
ACH-000620,-0.11902198440930932
ACH-000621,-0.16744328105330888
ACH-000622,-0.0020444580236874924
ACH-000623,-0.11355923222758252
ACH-000624,-0.06893989660095746
ACH-000627,-0.058545892986040876
ACH-000630,-0.10902448731784377
ACH-000631,0.029919967616728774
ACH-000632,-0.10754947501918176
ACH-000633,0.0029901070992884326
ACH-000637,-0.0932367780094868
ACH-000638,-0.14576500064432674
ACH-000646,0.057281274683458915
ACH-000647,0.0018044143272861345
ACH-000648,-0.00466884599526515
ACH-000649,-0.025886522743403192
ACH-000651,-0.06948491043716651
ACH-000652,-0.15641527046525552
ACH-000653,-0.04086277607851232
ACH-000657,-0.10802586645952507
ACH-000658,-0.16371036039054515
ACH-000661,0.00355839644358942
ACH-000662,0.3111110158798928
ACH-000663,-0.08921045792683333
ACH-000665,-0.01808920803763335
ACH-000671,-0.17296921497888065
ACH-000672,-0.19703119726503407
ACH-000673,-0.2101433576358168
ACH-000676,-0.09301015990656814
ACH-000677,0.03246768041364847
ACH-000681,0.04578926038994203
ACH-000683,-0.1155513352279191
ACH-000684,-0.02541403215083077
ACH-000688,-0.03980659945423348
ACH-000693,-0.04811246977992455
ACH-000694,-0.0017580160302222867
ACH-000695,-0.09712103596238968
ACH-000696,-0.027443904407025783
ACH-000697,-0.01787678938400207
ACH-000699,-0.09920867813965073
ACH-000701,-0.06086511831626591
ACH-000706,-0.16925765048644706
ACH-000711,-0.04747584550255688
ACH-000713,-0.2261827583158521
ACH-000714,-0.09160987225891423
ACH-000718,-0.06885701022341845
ACH-000720,0.02311933918522957
ACH-000721,-0.04630653403937601
ACH-000724,-0.008103030569225178
ACH-000725,-0.22528431838196444
ACH-000732,0.01953789979395908
ACH-000734,-0.04664067105093255
ACH-000735,-0.044311644017495884
ACH-000736,0.02455004050987821
ACH-000738,-0.02869027458665405
ACH-000746,-0.04809249788450907
ACH-000747,-0.11208359828927744
ACH-000748,0.02043554387759387
ACH-000753,-0.041760683701621205
ACH-000756,-0.04170332220290522
ACH-000757,-0.1621132720904034
ACH-000758,-0.06936115181838351
ACH-000760,-0.12521554337392715
ACH-000762,-0.15953935383574006
ACH-000763,-0.010661665404165742
ACH-000764,0.030421662209144495
ACH-000765,-0.16868729403513566
ACH-000766,-0.08177661820493909
ACH-000767,-0.06517610437376567
ACH-000768,-0.10795157349198124
ACH-000769,-0.21282860942881707
ACH-000770,-0.04253553860719827
ACH-000771,0.02352835810992188
ACH-000773,-0.1039061207869914
ACH-000776,-0.08314740313250811
ACH-000777,0.0039775854659736066
ACH-000778,-0.05123331820079338
ACH-000781,-0.06357027951438562
ACH-000782,-0.05804264715037179
ACH-000783,-0.03880304592322922
ACH-000784,-0.05670797104065973
ACH-000785,0.032065285081513024
ACH-000787,-0.05736164705368536
ACH-000788,-0.14175756632322145
ACH-000791,-0.1176232334620254
ACH-000792,-0.04851024311022538
ACH-000794,-0.021667999163456558
ACH-000796,-0.018650928381947027
ACH-000798,-0.02473953091801908
ACH-000799,-0.16080388968306744
ACH-000800,0.0043408570679116755
ACH-000802,-0.0006368593185186027
ACH-000804,0.011009102083691094
ACH-000805,0.02094960912791449
ACH-000809,-0.16264229377049147
ACH-000810,-0.2717992660722153
ACH-000811,-0.1476436236515679
ACH-000817,-0.1722744360305167
ACH-000819,-0.0026559816011044
ACH-000820,-0.1129765985263478
ACH-000821,-0.1841581947907498
ACH-000822,-0.11266832140234193
ACH-000823,0.0031770175341294627
ACH-000824,0.03968935522867596
ACH-000827,-0.08182097565811926
ACH-000829,-0.11967458138880707
ACH-000831,-0.02590181154205761
ACH-000832,-0.11606447132849755
ACH-000833,-0.11452306730815585
ACH-000834,0.026864980802926944
ACH-000835,-0.0794628119745032
ACH-000836,-0.16701035487686242
ACH-000837,-0.024862127057738225
ACH-000838,-0.14387294007227128
ACH-000839,-0.06442721304254498
ACH-000840,-0.2328744864343997
ACH-000841,0.01988891458012877
ACH-000843,0.02640855478871132
ACH-000846,-0.028736681899354726
ACH-000847,-0.08496577698659527
ACH-000848,-0.044825178898556466
ACH-000849,-0.002825852559881865
ACH-000851,0.027549749714539908
ACH-000855,-0.08548963388922383
ACH-000856,-0.20625391891691455
ACH-000858,-0.03193125499236995
ACH-000859,0.012437626785999054
ACH-000861,-0.1396074843473267
ACH-000862,0.01281398214421658
ACH-000865,-0.09276078086380274
ACH-000866,0.013648762203668131
ACH-000867,-0.06780473592459225
ACH-000869,-0.13579060499616682
ACH-000872,-0.2756765622308342
ACH-000873,0.016276961028607918
ACH-000876,0.019654660245787815
ACH-000878,0.015420749537351971
ACH-000880,-0.05241261235607335
ACH-000881,0.12831045035698144
ACH-000882,-0.1151686186061585
ACH-000884,-0.071504489793404
ACH-000885,-0.09623574329914296
ACH-000887,-0.02655159596201179
ACH-000889,-0.0911640905848134
ACH-000896,0.004271618525129119
ACH-000898,-0.0024107346416715387
ACH-000900,-0.1551714819343677
ACH-000901,-0.16999590218088995
ACH-000905,-0.09187185325291704
ACH-000906,-0.08903498445231323
ACH-000907,-0.07453228023989245
ACH-000910,-0.039777841973827714
ACH-000911,-0.04583829723949896
ACH-000912,-0.08604400977867399
ACH-000913,-0.015982190706613646
ACH-000915,-0.09282959349532142
ACH-000916,0.08056041476576156
ACH-000917,-0.08202450341491346
ACH-000920,0.039269192651523316
ACH-000921,-0.11174802761076452
ACH-000924,-0.06945038244554849
ACH-000926,-0.15331937409068366
ACH-000928,-0.025138470860911567
ACH-000929,-0.11223060171132283
ACH-000932,-0.055703862062913084
ACH-000935,-0.09299481736010368
ACH-000936,-0.0251482477506201
ACH-000937,0.0018981319094997548
ACH-000938,-0.02650333445217441
ACH-000939,0.035255167884826084
ACH-000941,-0.06420466327131368
ACH-000943,-0.15131402343917538
ACH-000946,-0.0247099497011516
ACH-000947,-0.03168375276811281
ACH-000948,-0.1124849004098415
ACH-000950,0.05617369728574475
ACH-000953,0.00015021401977121946
ACH-000954,-0.10906412725843263
ACH-000957,-0.043451039979525034
ACH-000958,-0.2702281118669839
ACH-000960,0.01252837725760371
ACH-000963,-0.060290256392588774
ACH-000968,0.024026568316024108
ACH-000969,-0.13697375273142134
ACH-000972,-0.13877979506970134
ACH-000973,-0.1634270077945343
ACH-000974,-0.09814215671768392
ACH-000978,-0.07681203664301488
ACH-000984,-0.190746836972582
ACH-000986,-0.048515718307873525
ACH-000988,-0.116755771719798
ACH-000993,-0.08703649065503187
ACH-000994,-0.13999742570736065
ACH-000996,-0.007816887724636725
ACH-001001,-0.10388006459966882
ACH-001020,0.1552389763120833
ACH-001028,-0.16625583810543554
ACH-001031,-0.134406299262235
ACH-001038,0.014312723549699669
ACH-001048,-0.02005761672328272
ACH-001050,-0.04681263589961532
ACH-001053,-0.14252088958504192
ACH-001054,-0.20208245926878488
ACH-001061,-0.07998055071452419
ACH-001067,-0.003719827659719614
ACH-001075,-0.06051601503596525
ACH-001096,-0.08714480196054937
ACH-001111,-0.13083132514384269
ACH-001119,-0.02638953267373801
ACH-001128,-0.19804023624716174
ACH-001134,-0.04579996043969678
ACH-001151,-0.04599374980412814
ACH-001163,-0.054348272916865226
ACH-001164,-0.18356712506897188
ACH-001183,-0.02238829963776016
ACH-001192,0.0014095877547188778
ACH-001193,0.25371452359169244
ACH-001196,-0.11020605619118497
ACH-001197,-0.16624907557783125
ACH-001205,-0.2751525098313282
ACH-001211,-0.19084181300096453
ACH-001212,-0.2186756209381998
ACH-001228,0.015117350650857274
ACH-001232,-0.0358118674422768
ACH-001239,-0.16187780711056504
ACH-001270,-0.18797501565722505
ACH-001274,-0.0632005868638441
ACH-001275,-0.04287802516338714
ACH-001277,-0.031392154351449486
ACH-001278,-0.0857746732926653
ACH-001280,-0.07971153658899993
ACH-001283,-0.011734758372748759
ACH-001289,-0.10075875891995044
ACH-001300,0.002498033859559753
ACH-001301,-0.07603821332617873
ACH-001302,-0.12591438357059476
ACH-001306,-0.08533048192796193
ACH-001318,-0.07449529756437355
ACH-001322,-0.04187015514442295
ACH-001328,0.0157825702335255
ACH-001332,0.11498486858923965
ACH-001336,-0.17257248221099938
ACH-001346,-0.15215395203488946
ACH-001353,-0.0952645351465647
ACH-001354,-0.2693062502777395
ACH-001367,-0.1184692225590806
ACH-001368,-0.06007329595031551
ACH-001374,-0.32183644096227426
ACH-001377,-0.055322063116684715
ACH-001380,-0.06641866317758853
ACH-001391,-0.0006983712365808875
ACH-001408,-0.05397862138682213
ACH-001430,-0.010816190458804336
ACH-001431,-0.2372475084967248
ACH-001450,-0.09550793458345612
ACH-001496,-0.17434369630271068
ACH-001500,0.08512424163937354
ACH-001523,-0.08768177517791652
ACH-001532,0.06512131132612953
ACH-001550,0.007432561792188055
ACH-001552,-0.054665786262733884
ACH-001554,0.008446069113368345
ACH-001654,-0.1230209264717894
ACH-001735,-0.057187366654285074
ACH-001736,0.07447813760107959
ACH-001737,-0.09263792124511457
ACH-001740,-0.2058777997333741
ACH-001745,-0.09029308178583118
ACH-001765,-0.08118797965941696
