,IL1A (3552)
ACH-000266,-0.12021273601402442
ACH-000272,-0.09583535534923834
ACH-000274,-0.17119910255891402
ACH-000277,-0.018637354850200308
ACH-000278,-0.03120691912676625
ACH-000279,-0.245687215963484
ACH-000280,-0.10476908781296812
ACH-000281,0.04162699737698144
ACH-000288,-0.1055449575498064
ACH-000291,-0.19370698767130826
ACH-000293,-0.20618026708586826
ACH-000294,-0.12892601677579665
ACH-000295,-0.16713594959054914
ACH-000296,-0.021291929042912692
ACH-000302,-0.08004622915847616
ACH-000304,-0.11837640532898575
ACH-000307,-0.18238799688098367
ACH-000308,-0.12079444569541554
ACH-000310,-0.04859649314672194
ACH-000311,-0.030033867273216174
ACH-000312,-0.13353910561139293
ACH-000315,-0.0300160481486201
ACH-000316,-0.0316148346573506
ACH-000317,-0.24442189691355526
ACH-000318,-0.0612473109617329
ACH-000319,-0.1513624247174867
ACH-000320,-0.17872294920766155
ACH-000322,-0.11299849275918784
ACH-000323,-0.1099618874567575
ACH-000324,-0.11669507082733778
ACH-000329,-0.23538283064129134
ACH-000330,-0.22016547223523453
ACH-000331,-0.1860324603075447
ACH-000332,-0.047073296109706536
ACH-000334,0.008027618763145287
ACH-000335,-0.22854248102506264
ACH-000336,-0.08100851623647444
ACH-000337,-0.029406931484336277
ACH-000338,-0.005490883110939471
ACH-000339,-0.15035120267841615
ACH-000341,-0.0819029698627929
ACH-000348,-0.06810810235593634
ACH-000350,-0.0052544358026778894
ACH-000352,-0.05643200623436701
ACH-000356,0.015206940312167443
ACH-000361,-0.144586127892739
ACH-000362,-0.023037876815798
ACH-000363,-0.12914725977796282
ACH-000364,-0.033059935569370626
ACH-000365,-0.06418366742896152
ACH-000366,-0.0210177892190301
ACH-000368,0.09025572346677498
ACH-000374,-0.13698370998047654
ACH-000375,-0.054396403014241486
ACH-000376,-0.06444533014645304
ACH-000381,-0.2346473564587661
ACH-000383,-0.12533047714580964
ACH-000387,-0.08378602397276287
ACH-000389,-0.10764177812522216
ACH-000390,-0.07354333082677167
ACH-000393,-0.195579719477888
ACH-000395,0.00741882561041379
ACH-000396,-0.3661921370758868
ACH-000397,-0.09377781752344387
ACH-000401,-0.13685611152546762
ACH-000402,-0.019692632439202117
ACH-000403,-0.001498485863577532
ACH-000404,-0.37672283805717705
ACH-000406,-0.092221518886766
ACH-000407,-0.07827908845344157
ACH-000408,-0.04503119884506225
ACH-000410,-0.1386227350040322
ACH-000411,-0.1178728582755371
ACH-000414,-0.09731383608334844
ACH-000415,-0.25501910182827203
ACH-000416,-0.08909086171997352
ACH-000420,-0.07565183605187581
ACH-000421,-0.13907472222477246
ACH-000424,-0.2502866067912083
ACH-000425,-0.18272815663692887
ACH-000426,-0.10752314603394443
ACH-000427,-0.16034202802355416
ACH-000433,0.06944976106474217
ACH-000435,-0.18191704669153685
ACH-000436,-0.08302172202621247
ACH-000444,0.018883723779359502
ACH-000445,-0.21873123894810287
ACH-000448,-0.10709960510685518
ACH-000450,0.0589075333971763
ACH-000452,-0.11701430727500135
ACH-000454,-0.042592217468425814
ACH-000458,-0.2277761284884144
ACH-000459,-0.004715897043018129
ACH-000460,-0.11922251900325355
ACH-000461,-0.1700949152939747
ACH-000463,-0.1806621085093291
ACH-000464,-0.1445508076907387
ACH-000466,0.05236156393325767
ACH-000467,-0.10016432029307727
ACH-000468,-0.0002645586698223067
ACH-000469,-0.13770368527310628
ACH-000470,-0.1002691254645256
ACH-000471,-0.0777983823685363
ACH-000472,0.06322195380234953
ACH-000473,0.0008006536405976789
ACH-000475,-0.18466089656761614
ACH-000476,-0.023531038757901256
ACH-000477,-0.19660878080286406
ACH-000479,-0.14968292789036314
ACH-000480,-0.3209556568849564
ACH-000481,-0.07520000608924825
ACH-000483,-0.1698345281316805
ACH-000484,-0.18024650461691244
ACH-000485,-0.11684336352620275
ACH-000486,-0.1334242631585664
ACH-000487,-0.07525733265741942
ACH-000488,-0.06621128517613263
ACH-000490,-0.15458046617963095
ACH-000491,-0.1262076628527594
ACH-000495,-0.17601726563380302
ACH-000496,-0.3399379047956808
ACH-000499,-0.2061983630201926
ACH-000500,-0.14815426517057634
ACH-000502,-0.2196699290702412
ACH-000503,-0.10384943791252912
ACH-000505,-0.1262466804995666
ACH-000507,-0.11790051449562852
ACH-000510,-0.1869507615011476
ACH-000511,-0.09454552155957867
ACH-000512,-0.28420927636764604
ACH-000516,-0.20525965392312628
ACH-000517,-0.03150456363531148
ACH-000518,0.07388952064577252
ACH-000520,-0.15424662530354533
ACH-000521,-0.30269681300946905
ACH-000522,-0.2222472702959296
ACH-000524,-0.08746873345202047
ACH-000527,-0.07812199844190873
ACH-000528,-0.06105668635470965
ACH-000537,-0.05060739227466415
ACH-000541,-0.2769216820927906
ACH-000542,-0.11348552197239155
ACH-000544,-0.11383583963579742
ACH-000545,-0.2340897950044757
ACH-000547,0.22137210494916387
ACH-000548,-0.06308314075411224
ACH-000549,-0.15868434111626534
ACH-000550,-0.16414456642279862
ACH-000552,-0.20615310876225468
ACH-000556,-0.0584881658228897
ACH-000557,-0.17399415747077546
ACH-000569,-0.07551524515152191
ACH-000570,-0.08092374686341867
ACH-000571,-0.0006840370266233808
ACH-000573,-0.16539849095255496
ACH-000576,-0.05628813806402154
ACH-000579,0.08903006913664535
ACH-000580,-0.13764328136356044
ACH-000584,-0.19338703894229128
ACH-000585,-0.035466832363048664
ACH-000588,-0.11358872761109455
ACH-000589,-0.2322950770426773
ACH-000591,-0.02547120276458216
ACH-000593,-0.024870106802931672
ACH-000600,-0.15167237839112532
ACH-000601,-0.22508118511731792
ACH-000605,-0.07733483404073277
ACH-000606,-0.1779637356330765
ACH-000608,-0.06908622459564871
ACH-000614,-0.15683031324601648
ACH-000616,-0.21397421379891812
ACH-000618,-0.06454049397849415
ACH-000619,-0.176715242213001
ACH-000620,-0.004412505951854733
ACH-000621,0.01075852322675478
ACH-000622,-0.1897463125944502
ACH-000623,-0.10816928224964964
ACH-000624,-0.1191186367038806
ACH-000627,-0.054343903819625436
ACH-000630,-0.07148217500099514
ACH-000631,-0.31482934026999176
ACH-000632,-0.08419358595006224
ACH-000633,-0.07405961699667489
ACH-000637,-0.04168398822242099
ACH-000638,-0.05166808099139983
ACH-000646,-0.1202534593403282
ACH-000647,-0.15408738250321316
ACH-000648,-0.33303753203360226
ACH-000649,-0.1019149748527188
ACH-000651,-0.13398505380533854
ACH-000652,-0.12537606039455704
ACH-000653,-0.010624858202050422
ACH-000657,0.038761481760323936
ACH-000658,0.01661298832224823
ACH-000661,-0.10128914727881032
ACH-000662,-0.06956627122552349
ACH-000663,-0.29436424840148673
ACH-000665,-0.10362210815246144
ACH-000671,-0.09538969129705197
ACH-000672,-0.04353282300597657
ACH-000673,-0.11754774890893573
ACH-000676,-0.13947926228712162
ACH-000677,-0.040075395288520346
ACH-000681,0.0106323275699747
ACH-000683,0.002940168656284389
ACH-000684,-0.2700639877489653
ACH-000688,0.06632860710303623
ACH-000693,-0.13171102639907506
ACH-000694,-0.11299415283854986
ACH-000695,0.013340606490232314
ACH-000696,-0.1557977859161521
ACH-000697,-0.018068771607361183
ACH-000699,-0.10182896783332936
ACH-000701,-0.01430817501994486
ACH-000706,-0.11341137961976218
ACH-000711,-0.14493953204675286
ACH-000713,-0.18848092092951196
ACH-000714,-0.01068014058230322
ACH-000718,-0.06084422246680421
ACH-000720,-0.16889796937041507
ACH-000721,-0.08596373745663938
ACH-000724,-0.11908570409187995
ACH-000725,-0.14314902160395235
ACH-000732,-0.004893705094050533
ACH-000734,-0.08575003425976728
ACH-000735,-0.04187830831491757
ACH-000736,-0.1885566862838577
ACH-000738,-0.1892311712854807
ACH-000746,-0.2479037592764856
ACH-000747,-0.14812069782894624
ACH-000748,-0.11499536383071465
ACH-000753,-0.06776810594860154
ACH-000756,-0.0711651825676704
ACH-000757,-0.13686810431631494
ACH-000758,0.0664483682891951
ACH-000760,-0.0312877185949789
ACH-000762,-0.022468232371390662
ACH-000763,-0.1052425377808132
ACH-000764,-1.5655961997824833e-05
ACH-000765,-0.20180194003127716
ACH-000766,-0.1410074361481245
ACH-000767,-0.08587706446082599
ACH-000768,-0.2568358455004247
ACH-000769,-0.033826149610202014
ACH-000770,-0.05648967395990968
ACH-000771,-0.10083725280583426
ACH-000773,-0.008863039947874598
ACH-000776,-0.16564547019168052
ACH-000777,-0.11620341533130092
ACH-000778,-0.1174592513965948
ACH-000781,-0.17238725979486247
ACH-000782,-0.29851082923219663
ACH-000783,-0.015607549138966356
ACH-000784,-0.02052018804552256
ACH-000785,-0.17613699719484413
ACH-000787,-0.18688870260341128
ACH-000788,-0.1335816511082039
ACH-000791,-0.28048522917524954
ACH-000792,-0.058700031093648776
ACH-000794,-0.020971301046462932
ACH-000796,-0.1300413861521243
ACH-000798,0.0027615084618770732
ACH-000799,-0.1304775302357992
ACH-000800,0.05473070968895584
ACH-000802,-0.1476112796717246
ACH-000804,0.02197536424551453
ACH-000805,-0.08722925452079286
ACH-000809,-0.1280843092040232
ACH-000810,0.1013531961754036
ACH-000811,-0.0871597877406374
ACH-000817,-0.020563804588492718
ACH-000819,-0.2732780820476952
ACH-000820,-0.11797668105315985
ACH-000821,0.05361983671608669
ACH-000822,-0.14962723461667485
ACH-000823,-0.15218291915092505
ACH-000824,-0.23738713068620146
ACH-000827,-0.06704123626406694
ACH-000829,-0.10526725497042982
ACH-000831,0.007527814429896581
ACH-000832,-0.053891464547127184
ACH-000833,0.08201546864183329
ACH-000834,-0.27169940567888706
ACH-000835,-0.16930355000979905
ACH-000836,-0.26263527051729163
ACH-000837,-0.18196102718026488
ACH-000838,0.17048506114690826
ACH-000839,-0.09265404297732238
ACH-000840,0.007657777735547369
ACH-000841,-0.058033951021957575
ACH-000843,-0.21418278661150505
ACH-000846,-0.16183676427627616
ACH-000847,-0.14059906709796127
ACH-000848,-0.09051250234213418
ACH-000849,-0.10625495267159928
ACH-000851,-0.2121644744819696
ACH-000855,-0.1819257894837914
ACH-000856,-0.03715153955179238
ACH-000858,-0.2683014213615834
ACH-000859,-0.34426386142904875
ACH-000861,-0.11136736496721072
ACH-000862,-0.11299036517711508
ACH-000865,-0.03263697976993125
ACH-000866,-0.026690219530026583
ACH-000867,-0.061575160489558786
ACH-000869,-0.0387066173818561
ACH-000872,-0.20110455416585427
ACH-000873,0.13660707370400452
ACH-000876,-0.1511311988165382
ACH-000878,0.08647646043610414
ACH-000880,-0.05237063237639579
ACH-000881,-0.15119188166197006
ACH-000882,-0.13865848250935753
ACH-000884,-0.10642415345043664
ACH-000885,0.01666725123420444
ACH-000887,-0.11361925601018848
ACH-000889,-0.1602282155374022
ACH-000896,0.0024893400063024066
ACH-000898,-0.04832460621740582
ACH-000900,-0.12434237290088347
ACH-000901,-0.180435466794922
ACH-000905,-0.0492628788580329
ACH-000906,-0.1443268894428133
ACH-000907,-0.10102154257041647
ACH-000910,-0.10027089940485516
ACH-000911,-0.2926582079359452
ACH-000912,-0.09906607151177413
ACH-000913,-0.20522567530986666
ACH-000915,-0.3762697131616792
ACH-000916,0.2922660920051029
ACH-000917,-0.1294304291556085
ACH-000920,0.3593515511742775
ACH-000921,-0.21530686450034886
ACH-000924,-0.08941318416113211
ACH-000926,-0.07777759788013623
ACH-000928,-0.06648912335395407
ACH-000929,-0.3670327636932952
ACH-000932,-0.134208427847996
ACH-000935,-0.1594631034293733
ACH-000936,-0.034035669313942904
ACH-000937,-0.12554390506726024
ACH-000938,-0.015359526033837568
ACH-000939,-0.21161950153654344
ACH-000941,-0.3262318064305377
ACH-000943,0.0022688296137605823
ACH-000946,-0.12153231070324695
ACH-000947,-0.10797629575635036
ACH-000948,-0.0007060685287572772
ACH-000950,-0.03176624004546865
ACH-000953,-0.08123713133902254
ACH-000954,-0.1183600964924437
ACH-000957,-0.0652119695870381
ACH-000958,-0.211260590707536
ACH-000960,-0.12691556970666287
ACH-000963,-0.3437559536494833
ACH-000968,-0.0646804479829581
ACH-000969,-0.06884560094102563
ACH-000972,-0.2981376732059236
ACH-000973,-0.06266129936529954
ACH-000974,-0.13657437234324038
ACH-000978,0.163739739935012
ACH-000984,-0.07741303725387155
ACH-000986,-0.028998230273418007
ACH-000988,-0.14441390292811
ACH-000993,-0.01449603237937525
ACH-000994,-0.11004697279357406
ACH-000996,-0.15202915079977447
ACH-001001,-0.10025517987721884
ACH-001020,-0.016451938790684843
ACH-001028,-0.09410827973217684
ACH-001031,-0.0176490774786927
ACH-001038,-0.164614050095019
ACH-001048,-0.012982388682469469
ACH-001050,-0.08033031386122327
ACH-001053,-0.04966038550040145
ACH-001054,-0.018234422246989263
ACH-001061,-0.22219208739074028
ACH-001067,-0.2462751296003033
ACH-001075,-0.06967017189913259
ACH-001096,-0.19441347085818245
ACH-001111,0.06003608628089515
ACH-001119,-0.2426343140620024
ACH-001128,0.1685888374402294
ACH-001134,-0.0193932888753116
ACH-001151,-0.04894817322018483
ACH-001163,-0.08783555127826978
ACH-001164,-0.1707469202476951
ACH-001183,-0.052937191474464775
ACH-001192,-0.15696851207793674
ACH-001193,-0.30969018697536704
ACH-001196,0.023384604436158543
ACH-001197,-0.13739209998723198
ACH-001205,-0.29861821441766545
ACH-001211,-0.00529600991630481
ACH-001212,-0.3365971627964175
ACH-001228,-0.11613130202935515
ACH-001232,-0.2454540296204344
ACH-001239,-0.1861380783573496
ACH-001270,-0.20131091568637507
ACH-001274,-0.14982117086534866
ACH-001275,0.07972346629862866
ACH-001277,-0.14278456807750456
ACH-001278,0.013394981076136537
ACH-001280,0.027021274786017777
ACH-001283,-0.22312075167168308
ACH-001289,-0.05755023835195563
ACH-001300,0.032917665577402826
ACH-001301,0.04088878419698033
ACH-001302,0.21767801045931914
ACH-001306,-0.029535260196356238
ACH-001318,-0.27987770554142893
ACH-001322,-0.2627452391504999
ACH-001328,-0.19395396027647807
ACH-001332,-0.1280755102577144
ACH-001336,-0.11814088521353627
ACH-001346,-0.12253302910020407
ACH-001353,-0.06307552713476228
ACH-001354,-0.07282960157858874
ACH-001367,-0.1720036509119809
ACH-001368,-0.1278130958126876
ACH-001374,-0.0007480325032596519
ACH-001377,-0.22564765363310635
ACH-001380,-0.17157667991211772
ACH-001391,-0.11684980253781165
ACH-001408,-0.11079820849143858
ACH-001430,-0.060216948553583886
ACH-001431,-0.235135238138532
ACH-001450,-0.011379049229793495
ACH-001496,-0.22138313722298844
ACH-001500,-0.2807338147011501
ACH-001523,0.043585202723889806
ACH-001532,-0.2082301441880663
ACH-001550,-0.08879975922874345
ACH-001552,0.021452424614602214
ACH-001554,-0.11612099387870235
ACH-001654,0.011652558526715245
ACH-001735,-0.043364775644763515
ACH-001736,-0.08513942648646566
ACH-001737,-0.4821347283073473
ACH-001740,0.10116383592401053
ACH-001745,0.09325782013374737
ACH-001765,-0.08586478217666164
