,PRKAG1 (5571)
ACH-000408,-0.024194711889916908
ACH-000410,-0.11120385942738947
ACH-000411,-0.1056009394180271
ACH-000414,-0.2238853934544983
ACH-000415,-0.10292005470916693
ACH-000416,-0.17181209325207109
ACH-000420,-0.11027192018234422
ACH-000421,-0.1887906430084111
ACH-000424,-0.3610441743110688
ACH-000425,-0.07392527226253384
ACH-000426,-0.3056593247341817
ACH-000427,-0.17555936283350862
ACH-000433,-0.18227633652861785
ACH-000435,-0.3089527995218532
ACH-000436,-0.1817597328706474
ACH-000444,-0.10214938025426107
ACH-000445,-0.2092346406771816
ACH-000448,-0.15733447896732053
ACH-000450,-0.11639004206602195
ACH-000452,-0.3075660060587874
ACH-000454,-0.02763140938294667
ACH-000458,-0.08581022162646779
ACH-000459,0.04136823782868282
ACH-000460,-0.07245525951862312
ACH-000461,-0.10164716894131716
ACH-000463,-0.1345880736774773
ACH-000464,-0.3375177688576129
ACH-000466,-0.16965971376050668
ACH-000467,-0.13769890595529605
ACH-000468,-0.22272317313575687
ACH-000469,-0.2135922916525308
ACH-000470,0.07248942582847842
ACH-000471,-0.2937413525666249
ACH-000472,-0.16253042646411758
ACH-000473,-0.05609622481460449
ACH-000475,-0.009366423539506931
ACH-000476,-0.03906083278029423
ACH-000477,-0.019650719507173318
ACH-000479,-0.12947921631747678
ACH-000480,-0.2268472942186544
ACH-000481,-0.2338150726899539
ACH-000483,-0.07510218422931886
ACH-000484,-0.13010372523616107
ACH-000485,-0.07452069305078865
ACH-000486,-0.23097768558678175
ACH-000487,-0.2257232740142601
ACH-000488,-0.1820840526102372
ACH-000490,-0.21020282184186145
ACH-000491,-0.20243511023639307
ACH-000495,0.10887030813514488
ACH-000496,-0.03108826919958132
ACH-000499,-0.2105462260280436
ACH-000500,-0.24517476626442825
ACH-000502,-0.1811549837342305
ACH-000503,0.10837913198362824
ACH-000505,-0.17335923505666018
ACH-000507,-0.06641476641332833
ACH-000510,-0.11820480184071246
ACH-000511,-0.13228863819422246
ACH-000512,-0.06221983255657
ACH-000516,-0.2206019202391779
ACH-000517,-0.12295912265733733
ACH-000518,-0.1896153082355125
ACH-000520,-0.18146454324592612
ACH-000521,-0.04915792457378741
ACH-000522,-0.003816176238013268
ACH-000524,-0.16138896393234045
ACH-000527,-0.15333975738930894
ACH-000528,-0.1701573074160803
ACH-000537,-0.14981727472058334
ACH-000541,-0.21695241811360952
ACH-000542,-0.2518176287418109
ACH-000544,-0.1880352529744645
ACH-000545,-0.27493473941834395
ACH-000547,-0.2558882787835719
ACH-000548,-0.05752366070339715
ACH-000549,-0.03667761428812355
ACH-000550,-0.3373871974347569
ACH-000552,-0.14806724849689987
ACH-000556,-0.3817330566383671
ACH-000557,-0.043857209755354606
ACH-000569,-0.2179102789457508
ACH-000570,-0.09432182263145716
ACH-000571,-0.1857494545664793
ACH-000573,-0.09147468211006256
ACH-000576,-0.3984163019203662
ACH-000579,-0.3766438925826467
ACH-000580,-0.020529568498560004
ACH-000584,-0.15029003510349695
ACH-000585,-0.10006114484385828
ACH-000588,-0.18136245413338065
ACH-000589,-0.2263219502607785
ACH-000591,-0.37338770318120895
ACH-000593,-0.21609822385982425
ACH-000600,-0.15212640679203324
ACH-000601,-0.22449401634452368
ACH-000605,-0.22873293739769246
ACH-000606,-0.07729762307343653
ACH-000608,-0.2673386967610465
ACH-000614,-0.20703750078344907
ACH-000616,-0.2128784046243484
ACH-000618,-0.07446944871731047
ACH-000619,-0.1825623472530427
ACH-000620,-0.04153851601155768
ACH-000621,-0.1969583804780811
ACH-000622,-0.19472924229202826
ACH-000623,-0.2696947600883833
ACH-000624,-0.1770985990737504
ACH-000627,-0.26638940465893496
ACH-000630,-0.2334661971302256
ACH-000631,-0.2870538477553905
ACH-000632,-0.044488505564002086
ACH-000633,-0.3215993521908497
ACH-000637,-0.0928000448718376
ACH-000638,-0.2246409763500352
ACH-000646,0.01971651786763384
ACH-000647,-0.1712478819306904
ACH-000648,-0.3438531782636303
ACH-000649,-0.1954652727834372
ACH-000651,-0.1898534192295893
ACH-000652,-0.08267990613547994
ACH-000653,-0.3330704575801365
ACH-000657,-0.15604343815645247
ACH-000658,-0.16149939931598736
ACH-000661,-0.11871905843661157
ACH-000662,-0.3103519091964902
ACH-000663,-0.1894576754412308
ACH-000665,-0.3433299403259193
ACH-000671,0.013564129324003074
ACH-000672,-0.02447374985967964
ACH-000673,-0.20709698291496711
ACH-000676,-0.2162405731331668
ACH-000677,-0.18473123942963346
ACH-000681,-0.2018743842037431
ACH-000683,-0.09544332513871136
ACH-000684,0.02460700500737176
ACH-000688,-0.15888877876980625
ACH-000693,-0.2125216526137845
ACH-000694,-0.219330964492965
ACH-000695,0.02082943047478587
ACH-000696,-0.1584130475147103
ACH-000697,-0.4830912973488076
ACH-000699,-0.15754619271239886
ACH-000701,-0.2444638304022081
ACH-000706,-0.0401079505818447
ACH-000711,-0.19738238415093828
ACH-000713,-0.12314613745057565
ACH-000714,-0.3209441240335588
ACH-000718,-0.137207509696574
ACH-000720,-0.12904946588647925
ACH-000721,-0.19459856603565925
ACH-000724,-0.2264159958937749
ACH-000725,-0.20894618792399208
ACH-000732,-0.3020802604451489
ACH-000734,-0.22316898211906264
ACH-000735,-0.2504786269916862
ACH-000736,-0.2593040960389696
ACH-000738,-0.16310690478969078
ACH-000746,-0.13842955643310725
ACH-000747,-0.2199062929257629
ACH-000748,-0.19730329998824328
ACH-000753,-0.20902497111644894
ACH-000756,-0.13961891807054794
ACH-000757,-0.20851189142983945
ACH-000758,-0.16321283997147604
ACH-000760,-0.14587641078371458
ACH-000762,-0.05369609209428455
ACH-000763,-0.07021671926408674
ACH-000764,-0.3961689666624285
ACH-000765,-0.3066410814361665
ACH-000766,-0.14641445145128978
ACH-000767,0.02249828357428084
ACH-000768,-0.19864568144398548
ACH-000769,-0.0010214171631678626
ACH-000770,-0.16134461283291765
ACH-000771,-0.0832875209597611
ACH-000773,-0.1736587456425649
ACH-000776,-0.13135068825302004
ACH-000777,-0.1247748767053872
ACH-000778,0.05099787782327864
ACH-000781,-0.08392681247636949
ACH-000782,-0.3274646145890159
ACH-000783,-0.4545137528599572
ACH-000784,-0.11584639494122295
ACH-000785,-0.2241565703287713
ACH-000787,-0.18434764943072451
ACH-000788,-0.12526337096266593
ACH-000791,-0.2212539612093904
ACH-000792,-0.2206662188258821
ACH-000794,0.02245532942861792
ACH-000796,-0.16772365370454456
ACH-000798,-0.020886098579788532
ACH-000799,-0.37719957763691947
ACH-000800,-0.41664821437072985
ACH-000802,-0.08141825618295667
ACH-000804,0.0964889938758036
ACH-000805,-0.14997218948912894
ACH-000809,-0.13034038010361354
ACH-000810,-0.053311829326864825
ACH-000811,-0.2275697757282292
ACH-000817,-0.14516838157033454
ACH-000819,-0.16321664409864595
ACH-000820,-0.4304164595784041
ACH-000821,-0.07969153045769795
ACH-000822,-0.25546049967665074
ACH-000823,-0.2127968059356133
ACH-000824,-0.14534794777339147
ACH-000827,-0.13344457662950487
ACH-000829,-0.1530795621589196
ACH-000831,-0.2833717093950501
ACH-000832,-0.10904547584040897
ACH-000833,-0.2507442787455848
ACH-000834,-0.18324724844329826
ACH-000835,-0.07476464035955215
ACH-000836,0.04465322645430144
ACH-000837,-0.11386199673028034
ACH-000838,-0.10666824624057247
ACH-000839,-0.11330236414938365
ACH-000840,-0.20453542166897964
ACH-000841,-0.0944669839098096
ACH-000843,-0.15204084818474173
ACH-000846,-0.03427049295055657
ACH-000847,-0.5124635991153922
ACH-000848,-0.24064827789786744
ACH-000849,-0.12571937467332567
ACH-000851,-0.27440092511755193
ACH-000855,-0.11662165365495293
ACH-000856,-0.1752424653967916
ACH-000858,-0.04627810326412296
ACH-000859,-0.3144912983398718
ACH-000861,-0.11020575613122953
ACH-000862,-0.15081112064008392
ACH-000865,-0.14934980810795015
ACH-000866,-0.12776221464230572
ACH-000867,-0.38272903797773467
ACH-000869,0.025223196828039897
ACH-000872,0.0909090405957214
ACH-000873,0.0063864709941818115
ACH-000876,-0.1405293528297946
ACH-000878,-0.5210152015920095
ACH-000880,-0.0709044997159153
ACH-000881,-0.13857485070896766
ACH-000882,-0.26184508033069154
ACH-000884,-0.12139871769314405
ACH-000885,-0.0483208907462496
ACH-000887,-0.21500629116207806
ACH-000889,-0.34958797962426624
ACH-000896,-0.14173399938151154
ACH-000898,-0.2344719199078965
ACH-000900,-0.4905634624637585
ACH-000901,-0.2524255454663616
ACH-000905,-0.032655060227000585
ACH-000906,-0.2812105182472432
ACH-000907,-0.13453286172096854
ACH-000910,-0.1637014277688477
ACH-000911,-0.2352452313206127
ACH-000912,-0.15073801363878206
ACH-000913,-0.18932751664158967
ACH-000915,-0.10531349827503764
ACH-000916,0.026717104154087186
ACH-000917,-0.338600987466846
ACH-000920,-0.13790147186965834
ACH-000921,-0.2197240794784846
ACH-000924,-0.12597811166402806
ACH-000926,-0.08556517992003472
ACH-000928,-0.12699643055402654
ACH-000929,-0.25316784383002056
ACH-000932,-0.2936823687322149
ACH-000935,-0.16088541944179066
ACH-000936,-0.1255820978541358
ACH-000937,-0.11267216962895607
ACH-000938,0.011950253060301529
ACH-000939,-0.22984422131117865
ACH-000941,-0.2686283663714115
ACH-000943,-0.2091721890780234
ACH-000946,-0.17125226557449574
ACH-000947,-0.019930247127823337
ACH-000948,-0.3127962542374743
ACH-000950,-0.2397220647056628
ACH-000953,-0.1848904766886717
ACH-000954,-0.30495298046514324
ACH-000957,-0.09892784965187952
ACH-000958,-0.19113648060718724
ACH-000960,-0.17553478294611807
ACH-000963,-0.24646606290765954
ACH-000968,-0.20664485789595247
ACH-000969,-0.15267348217752466
ACH-000972,-0.06679608279237863
ACH-000973,-0.20824886041699905
ACH-000974,-0.1054661119553437
ACH-000978,-0.003140743000184628
ACH-000984,-0.2077931805352482
ACH-000986,-0.2425819620327717
ACH-000988,-0.14537654775538272
ACH-000993,-0.1293273598812772
ACH-000994,-0.13958219776682346
ACH-000996,-0.08437480114708741
ACH-001001,-0.1989055031627844
ACH-001020,-0.3291032000062509
ACH-001028,-0.3284367585403681
ACH-001031,-0.17202166612533684
ACH-001038,-0.06974130572622446
ACH-001048,-0.05037887164289647
ACH-001050,-0.09620315423627043
ACH-001053,-0.21606237847376525
ACH-001054,-0.1525591383566222
ACH-001061,-0.12954343822893913
ACH-001067,-0.2686420941050473
ACH-001075,-0.009493760711540766
ACH-001096,-0.1513768009178282
ACH-001111,-0.34742453996350586
ACH-001119,-0.3555065382573364
ACH-001128,-0.15285204770436794
ACH-001134,-0.3108157192016163
ACH-001151,-0.1803503704273689
ACH-001163,-0.3282534004318633
ACH-001164,0.05298046895225533
ACH-001183,-0.04936236357805916
ACH-001192,-0.08868595000562605
ACH-001193,-0.08358631110279408
ACH-001196,-0.21331582873666194
ACH-001197,-0.030055905266735586
ACH-001205,-0.027729306470062484
ACH-001211,-0.22100912376874204
ACH-001212,0.05680497450019754
ACH-001228,-0.09641493596212808
ACH-001232,-0.10279852638478182
ACH-001239,-0.05010602216203843
ACH-001270,0.00947886340204508
ACH-001274,-0.18757978427155808
ACH-001275,-0.16202538329577482
ACH-001277,-0.23570902126126825
ACH-001278,-0.0880437247633506
ACH-001280,-0.191815613727262
ACH-001283,-0.1912494243582805
ACH-001289,-0.23100681560854924
ACH-001300,-0.1471821880128472
ACH-001301,-0.1609903441549207
ACH-001302,-0.11665960043179435
ACH-001306,-0.0650550309827759
ACH-001318,-0.09636963510407036
ACH-001322,-0.04134058950522472
ACH-001328,-0.1225751222488704
ACH-001332,-0.13107932805759126
ACH-001336,-0.23395278835270894
ACH-001346,-0.16774896253221086
ACH-001353,-0.1483047318673773
ACH-001354,-0.3378882288381105
ACH-001367,0.055075163543328316
ACH-001368,-0.2650286044801913
ACH-001374,-0.19712878056762465
ACH-001377,-0.07415476086418296
ACH-001380,-0.16175290429002026
ACH-001391,-0.12835578396148753
ACH-001408,-0.0268346128662703
ACH-001430,-0.19833785403843046
ACH-001431,-0.07606238206929873
ACH-001450,-0.29708314364583355
ACH-001496,-0.1347839481308529
ACH-001500,-0.3125411736834885
ACH-001523,-0.17331349413970054
ACH-001532,-0.0541147913892266
ACH-001550,-0.2385900814100391
ACH-001552,-0.2291732517002468
ACH-001554,-0.12969401695615454
ACH-001654,-0.1299563868925286
ACH-001735,-0.2582172392646441
ACH-001736,-0.25270596387327393
ACH-001737,0.007784305321086781
ACH-001740,-0.2830531166957773
ACH-001745,-0.15341826021462968
ACH-001765,-0.1793353100639294
