,ZMIZ1 (57178)
ACH-000969,-0.08593656622104119
ACH-000972,-0.5206620442574058
ACH-000973,-0.04877082155143777
ACH-000974,-0.15981753895190284
ACH-000978,-0.3432819971985953
ACH-000984,-0.38842686653673103
ACH-000986,-0.12511757503228285
ACH-000988,-0.25587321716662736
ACH-000993,-0.4079444029131229
ACH-000994,-0.3912325467630388
ACH-000996,-0.06830663722868285
ACH-001001,-0.15986008805845814
ACH-001020,-0.16241334465413046
ACH-001028,-0.2860122745859574
ACH-001031,0.05074845722934357
ACH-001038,-0.12496852636077772
ACH-001048,-0.2025681674134766
ACH-001050,-0.2528408006139783
ACH-001053,-0.1898977307349956
ACH-001054,-0.1904502929165246
ACH-001061,-0.17554049651161133
ACH-001067,-0.3593932192459769
ACH-001075,-0.2791749314195877
ACH-001096,-0.13757897472308833
ACH-001111,-0.15784485508630758
ACH-001119,-0.10245704434289148
ACH-001128,-0.2819537365046357
ACH-001134,-0.2043335591165284
ACH-001151,-0.2515084695604906
ACH-001163,-0.2867760821313291
ACH-001164,-0.18224403406908385
ACH-001183,-0.30690879542925786
ACH-001192,-0.17438585610030988
ACH-001193,0.10296565141075184
ACH-001196,-0.17414264707491625
ACH-001197,-0.2351592271343193
ACH-001205,-0.16601546514419688
ACH-001211,-0.14426343790497426
ACH-001212,-0.2295792374675476
ACH-001228,-0.19195655694912286
ACH-001232,-0.2947962538194697
ACH-001239,-0.32478870266172594
ACH-001270,-0.2214285831841928
ACH-001274,-0.19768776148425907
ACH-001275,-0.11979453720588985
ACH-001277,-0.2470749392095745
ACH-001278,-0.3348886453634031
ACH-001280,-0.2899802695602133
ACH-001283,-0.13017058947703775
ACH-001289,-0.2459258168766321
ACH-001300,-0.474602685970412
ACH-001301,-0.3186851459693269
ACH-001302,-0.25780891780781345
ACH-001306,-0.07039767598319588
ACH-001318,-0.0844063193795025
ACH-001322,-0.04197839180671088
ACH-001328,-0.3414761327232451
ACH-001332,0.15332496828879166
ACH-001336,-0.17889537997229055
ACH-001346,-0.15056419348051514
ACH-001353,-0.07251275117910773
ACH-001354,-0.5404041049353566
ACH-001367,-0.4190263157805168
ACH-001368,-0.12810934783052014
ACH-001374,-0.3397349565689156
ACH-001377,-0.470788124858897
ACH-001380,-0.19881988150094396
ACH-001391,-0.24639304064762166
ACH-001408,-0.2416291683005197
ACH-001430,-0.17591369286227473
ACH-001431,-0.18203873120586653
ACH-001450,-0.4874456768801431
ACH-001496,-0.2682762160960013
ACH-001500,-0.18235477155461605
ACH-001523,-0.2494079961613683
ACH-001532,-0.40899370168816224
ACH-001550,-0.2365219633196141
ACH-001552,-0.2781758655830495
ACH-001554,-0.2724790863732474
ACH-001654,-0.14884284337885725
ACH-001735,-0.3781733055220801
ACH-001736,-0.4448446701893191
ACH-001737,0.3434596825744716
ACH-001740,-0.10116994331035542
ACH-001745,-0.07852111465647628
ACH-001765,-0.1498855858722716
