,OGG1 (4968)
ACH-000356,-0.13490864363834074
ACH-000361,-0.13011437031146153
ACH-000362,-0.16264959203964294
ACH-000363,-0.2304777615241386
ACH-000364,-0.06377446177393829
ACH-000365,-0.09647606782563373
ACH-000366,-0.2090054630843273
ACH-000368,-0.1292513567823856
ACH-000374,-0.027515041484770297
ACH-000375,-0.1918989164838528
ACH-000376,-0.05481924877728839
ACH-000381,-0.08253247103592541
ACH-000383,-0.08191650239984401
ACH-000387,0.020369398954569358
ACH-000389,-0.21113685139423324
ACH-000390,-0.21839342515897608
ACH-000393,-0.1853493149418236
ACH-000395,-0.28425570178450194
ACH-000396,-0.3595416773809057
ACH-000397,-0.1389229775752742
ACH-000401,-0.05549812572487594
ACH-000402,0.0882950401008124
ACH-000403,-0.28086229038620913
ACH-000404,-0.040311001994521714
ACH-000406,-0.17750859846615755
ACH-000407,-0.4955388980863337
ACH-000408,-0.01292229523473452
ACH-000410,-0.19179352985901266
ACH-000411,-0.14943877253429186
ACH-000414,-0.048579835946466116
ACH-000415,-0.1522565579760712
ACH-000416,-0.14673146166515
ACH-000420,-0.18827694706858356
ACH-000421,-0.12500267172765214
ACH-000424,-0.19660842277884885
ACH-000425,-0.13558723753610613
ACH-000426,0.05068357533387048
ACH-000427,-0.2348277928872488
ACH-000433,-0.12195316561702148
ACH-000435,0.07261424494851984
ACH-000436,-0.05879014648359431
ACH-000444,-0.012043780538376512
ACH-000445,-0.2621763379559199
ACH-000448,-0.1135427613941288
ACH-000450,-0.07092011177154313
ACH-000452,-0.013844822783822257
ACH-000454,-0.25587479222558485
ACH-000458,-0.14878966386426226
ACH-000459,-0.11834969944267246
ACH-000460,-0.12955672033623222
ACH-000461,-0.02718903831831665
ACH-000463,-0.07207011450142987
ACH-000464,-0.24429233626961636
ACH-000466,-0.0305360348022866
ACH-000467,-0.1562778639029227
ACH-000468,-0.11800609637495382
ACH-000469,0.03871360314752642
ACH-000470,-0.05623938381995213
ACH-000471,-0.10364812026567703
ACH-000472,-0.1589364847471319
ACH-000473,-0.20726038614223136
ACH-000475,-0.08473006422662724
ACH-000476,-0.1165466272216124
ACH-000477,-0.1306575050254884
ACH-000479,0.11762278963001364
ACH-000480,-0.04356525178594189
ACH-000481,-0.2575965047811361
ACH-000483,-0.158128490640879
ACH-000484,-0.08398362620875033
ACH-000485,-0.1586097056526147
ACH-000486,-0.10407080474361248
ACH-000487,0.04121067623052516
ACH-000488,-0.20908327815287447
ACH-000490,-0.0660612981424212
ACH-000491,-0.051271257448428885
ACH-000495,-0.2305212798116644
ACH-000496,-0.01605179751336943
ACH-000499,-0.02637273560515643
ACH-000500,-0.029993785229694238
ACH-000502,-0.09296033606355056
ACH-000503,-0.09555513917961588
ACH-000505,-0.03326595756373242
ACH-000507,-0.09764598001896503
ACH-000510,-0.12740150834471448
ACH-000511,-0.1092117073809356
ACH-000512,-0.08786882668938698
ACH-000516,-0.2281627149096253
ACH-000517,-0.2037162655048162
ACH-000518,-0.007963719445412853
ACH-000520,-0.05692415741383724
ACH-000521,-0.24578423212578546
ACH-000522,-0.043689881048461734
ACH-000524,-0.2058162363101604
ACH-000527,-0.1158808061007411
ACH-000528,-0.01382446508631472
ACH-000537,-0.1681548356638281
ACH-000541,-0.3325089712311855
ACH-000542,-0.17043546862250847
ACH-000544,-0.0682027198709251
ACH-000545,-0.14582800969832782
ACH-000547,-0.23153861499039746
ACH-000548,-0.07535524647098213
ACH-000549,-0.06303633821350876
ACH-000550,-0.3082387103570778
ACH-000552,-0.00598696223876457
ACH-000556,-0.10430982359301688
ACH-000557,-0.21663347449771014
ACH-000569,0.1040794674404808
ACH-000570,-0.17603571009377514
ACH-000571,-0.2006374562928421
ACH-000573,-0.11969209984565055
ACH-000576,-0.12768070086961394
ACH-000579,-0.032911449115449916
ACH-000580,-0.1276628675748224
ACH-000584,-0.13453257114541733
ACH-000585,-0.055680687785262084
ACH-000588,-0.08333542968196654
ACH-000589,-0.09485837651916916
ACH-000591,-0.08773089629529393
ACH-000593,-0.1713582254175115
ACH-000600,-0.1214954794179463
ACH-000601,-0.09647850397592432
ACH-000605,-0.0773031385219253
ACH-000606,-0.16306799441501846
ACH-000608,-0.12768242563150492
ACH-000614,-0.1761117144270262
ACH-000616,-0.10649253439720252
ACH-000618,-0.01841611003563792
ACH-000619,-0.2257529806785201
ACH-000620,-0.13221109152914207
ACH-000621,-0.09673822857044492
ACH-000622,-0.14618827267027878
ACH-000623,-0.0056553036357965426
ACH-000624,-0.209246168459025
ACH-000627,-0.19381318682624266
ACH-000630,-0.0927444144095465
ACH-000631,-0.2755865062388949
ACH-000632,-0.11423915313290595
ACH-000633,-0.1365844674371038
ACH-000637,-0.039089412518163655
ACH-000638,-0.04999567246209029
ACH-000646,-0.05547614351814245
ACH-000647,-0.1062504145258938
ACH-000648,-0.25032819267412754
ACH-000649,-0.1931568553930206
ACH-000651,-0.11547312943077635
ACH-000652,-0.17520996568707045
ACH-000653,-0.13515399821211665
ACH-000657,-0.15551940588655774
ACH-000658,-0.20205523349283272
ACH-000661,-0.2025660286358179
ACH-000662,-0.11889969720506162
ACH-000663,-0.17195564090722112
ACH-000665,-0.17307563389627004
ACH-000671,-0.02311499705952883
ACH-000672,-0.355596960311722
ACH-000673,-0.1691007801303091
ACH-000676,-0.1382571363772766
ACH-000677,-0.022630072628022118
ACH-000681,-0.007206979128802881
ACH-000683,-0.1456632731430717
ACH-000684,-0.06264563379858143
ACH-000688,-0.24577286350876565
ACH-000693,0.0072510458104550314
ACH-000694,-0.050036730880156616
ACH-000695,-0.00017396870635045644
ACH-000696,-0.11710033628351918
ACH-000697,-0.15499845422914174
ACH-000699,-0.28423629194060285
ACH-000701,-0.07728378254927143
ACH-000706,-0.12401448979713453
ACH-000711,-0.1144257731388538
ACH-000713,-0.4342001660037601
ACH-000714,-0.2649623582325021
ACH-000718,-0.18167089848465756
ACH-000720,-0.13417428826855468
ACH-000721,-0.15491093274356546
ACH-000724,-0.1869765081951951
ACH-000725,-0.20574550543730888
ACH-000732,-0.13518480062266347
ACH-000734,-0.08380279171969995
ACH-000735,-0.13433058800094425
ACH-000736,-0.10969229515479492
ACH-000738,-0.1218872012318538
ACH-000746,-0.2896936266280414
ACH-000747,-0.042917152413357765
ACH-000748,-0.2339810307518112
ACH-000753,-0.18698906906218984
ACH-000756,-0.1297522929047518
ACH-000757,-0.02697550598964902
ACH-000758,-0.08172571805423197
ACH-000760,-0.07067072462152875
ACH-000762,-0.06262866305239337
ACH-000763,-0.2638978270976041
ACH-000764,-0.1831451223940392
ACH-000765,-0.08461973716669506
ACH-000766,-0.09207087337406122
ACH-000767,-0.12638387604603984
ACH-000768,-0.16728439514666313
ACH-000769,-0.22330266330912774
ACH-000770,-0.1452593195072101
ACH-000771,-0.10318759614171252
ACH-000773,-0.24102399969540625
ACH-000776,-0.20302056956462275
ACH-000777,-0.2077825503226205
ACH-000778,-0.06475898386852952
ACH-000781,-0.12740177011610407
ACH-000782,0.008373640254323881
ACH-000783,-0.19432342838431074
ACH-000784,-0.110751835946244
ACH-000785,-0.03637483489388875
ACH-000787,-0.16184737166662205
ACH-000788,-0.12484282907870603
ACH-000791,-0.20245097259077166
ACH-000792,-0.11919228374905586
ACH-000794,-0.20072627543901944
ACH-000796,-0.12444120409536374
ACH-000798,-0.15610596494662796
ACH-000799,-0.3093779630615382
ACH-000800,-0.1332000242038939
ACH-000802,-0.12419973353560175
ACH-000804,-0.2978925034123515
ACH-000805,-0.12576537407142535
ACH-000809,-0.1021535799018613
ACH-000810,0.3134541972070379
ACH-000811,-0.22035256246908624
ACH-000817,0.05529757837969673
ACH-000819,-0.10470852449247818
ACH-000820,-0.19422004835735635
ACH-000821,-0.14705821156010726
ACH-000822,-0.21455080501832574
ACH-000823,-0.03846430465819206
ACH-000824,-0.13845334251709848
ACH-000827,-0.2443966882137423
ACH-000829,-0.0481556375093692
ACH-000831,-0.14315737997076894
ACH-000832,-0.08406203839115294
ACH-000833,-0.2434904439925289
ACH-000834,-0.23095822597566595
ACH-000835,-0.057529404779748515
ACH-000836,-0.11520570491924075
ACH-000837,-0.013832161186064578
ACH-000838,0.05320319027529244
ACH-000839,-0.5119465946202439
ACH-000840,-0.1259320216122629
ACH-000841,-0.14866108072501732
ACH-000843,-0.08132489405831013
ACH-000846,-0.1299206500105283
ACH-000847,-0.1429002323325308
ACH-000848,0.053655636031936266
ACH-000849,-0.10699941279924097
ACH-000851,-0.2461283406676919
ACH-000855,0.045409213895175514
ACH-000856,-0.049146213491958086
ACH-000858,-0.19797848322092446
ACH-000859,-0.17381935997403636
ACH-000861,-0.17684186493474793
ACH-000862,-0.1725726303032775
ACH-000865,-0.0642389606858528
ACH-000866,-0.11614733989730078
ACH-000867,-0.2607703245589008
ACH-000869,-0.12390047265326473
ACH-000872,-0.005454621349414024
ACH-000873,-0.06519092431223003
ACH-000876,-0.09091378751523707
ACH-000878,0.011201857530838195
ACH-000880,-0.2080275578062316
ACH-000881,-0.1957209958951846
ACH-000882,-0.05737486285055653
ACH-000884,-0.07893172738887314
ACH-000885,-0.24035237506480245
ACH-000887,-0.10161609784612427
ACH-000889,-0.058768271011703975
ACH-000896,-0.10120592028917837
ACH-000898,-0.10911340882750882
ACH-000900,0.11368501597468425
ACH-000901,-0.03210166938525972
ACH-000905,-0.28320239276747305
ACH-000906,-0.19713824352862036
ACH-000907,-0.01688123834946869
ACH-000910,-0.20986574438326872
ACH-000911,-0.22293999504865908
ACH-000912,-0.11517729910088252
ACH-000913,-0.11630880228877828
ACH-000915,0.09347770045052874
ACH-000916,0.08370861596955792
ACH-000917,-0.12935747782611556
ACH-000920,0.04062003554591233
ACH-000921,0.0010062248318079832
ACH-000924,-0.2688101371708977
ACH-000926,-0.33876558971333465
ACH-000928,0.09696642339876604
ACH-000929,0.06767711758839785
ACH-000932,0.012616751755839659
ACH-000935,0.0009502757311891557
ACH-000936,-0.2310848016993163
ACH-000937,-0.1959570610828549
ACH-000938,-0.0027223870605987783
ACH-000939,0.031903577890448856
ACH-000941,-0.08880748370046511
ACH-000943,-0.042292621565164036
ACH-000946,-0.14846207442044915
ACH-000947,0.04111105306200601
ACH-000948,-0.05261008723117674
ACH-000950,-0.22590858307727016
ACH-000953,-0.19602609800436446
ACH-000954,0.08784916669064625
ACH-000957,-0.13330524547530606
ACH-000958,-0.08316084153555181
ACH-000960,-0.1815547106350998
ACH-000963,-0.0504268928099632
ACH-000968,0.061262974414995564
ACH-000969,-0.08624765929503345
ACH-000972,-0.11824704709644322
ACH-000973,-0.13337134333659653
ACH-000974,-0.14982655874098166
ACH-000978,0.12111999516894707
ACH-000984,-0.098703953604693
ACH-000986,-0.2228008971167852
ACH-000988,-0.09819959728915326
ACH-000993,0.00027184458313474246
ACH-000994,0.14713861914843782
ACH-000996,0.0071140993881071216
ACH-001001,-0.20521380427032124
ACH-001020,-0.022295529986842397
ACH-001028,-0.12596693171535914
ACH-001031,-0.049952165138769634
ACH-001038,0.01863479628701441
ACH-001048,-0.15914963199853074
ACH-001050,-0.1438158325456581
ACH-001053,0.011292541032462636
ACH-001054,-0.131303055116808
ACH-001061,-0.039755981641450944
ACH-001067,-0.3404691150012695
ACH-001075,-0.1989163222480367
ACH-001096,-0.07044455754303917
ACH-001111,-0.022574233502088027
ACH-001119,0.1653067534247663
ACH-001128,-0.18424192355432226
ACH-001134,-0.2198576335967506
ACH-001151,-0.14709842477223098
ACH-001163,-0.1548022275257577
ACH-001164,-0.14516965476144816
ACH-001183,-0.14943441308027772
ACH-001192,-0.16158419168675325
ACH-001193,-0.011021476090261604
ACH-001196,-0.109058798318415
ACH-001197,-0.301084389988521
ACH-001205,-0.24574442236377875
ACH-001211,0.023618344042802133
ACH-001212,-0.3887766713557066
ACH-001228,-0.040835138021511896
ACH-001232,-0.35199699185050115
ACH-001239,-0.18513539010699887
ACH-001270,-0.2025382797473612
ACH-001274,-0.21549652011773385
ACH-001275,-0.3746857397612876
ACH-001277,-0.30569147056841633
ACH-001278,-0.18273731458800668
ACH-001280,-0.14048345739785467
ACH-001283,-0.11714878201559807
ACH-001289,-0.2071622497710271
ACH-001300,-0.25671960248959863
ACH-001301,-0.3095521245764649
ACH-001302,-0.21984488951740155
ACH-001306,-0.13020145088702673
ACH-001318,-0.11609032664950746
ACH-001322,-0.1407355933960671
ACH-001328,-0.2625300827970521
ACH-001332,-0.2486425438066873
ACH-001336,-0.20372396787720426
ACH-001346,0.0018216108145800048
ACH-001353,-0.18099474949397665
ACH-001354,-0.18928584013123725
ACH-001367,0.2277919818132725
ACH-001368,-0.08964013929370705
ACH-001374,-0.00778829355518556
ACH-001377,-0.24005210352670603
ACH-001380,-0.14338636945568578
ACH-001391,-0.10989097565059927
ACH-001408,-0.2103907858484944
ACH-001430,-0.3798457711228917
ACH-001431,-0.10838289728729968
ACH-001450,-0.13199296204588165
ACH-001496,-0.18494699966505296
ACH-001500,-0.12040074156269895
ACH-001523,-0.15096768004405733
ACH-001532,-0.028831623848690244
ACH-001550,-0.1710809235697551
ACH-001552,-0.035686012400045264
ACH-001554,-0.22235508914620208
ACH-001654,-0.08759544588731658
ACH-001735,-0.021700213880940948
ACH-001736,-0.008508574990657644
ACH-001737,-0.5882580598414824
ACH-001740,-0.27986894541287183
ACH-001745,-0.0866037365330032
ACH-001765,-0.17583630564478714
