,MPEG1 (219972)
ACH-000924,0.07848398550014722
ACH-000926,-0.12455104307878442
ACH-000928,0.056202588475211666
ACH-000929,-0.18957824539526466
ACH-000932,-0.16539346073455186
ACH-000935,-0.20642735797756573
ACH-000936,-0.19690100808013014
ACH-000937,-0.04497164194410781
ACH-000938,-0.04981337595490228
ACH-000939,-0.05286538270966328
ACH-000941,-0.17441674128637838
ACH-000943,-0.032701568195049394
ACH-000946,-0.11183310378019347
ACH-000947,-0.07085520809655392
ACH-000948,-0.153047291250824
ACH-000950,-0.2577419731560514
ACH-000953,-0.18397100640751415
ACH-000954,-0.07342757753267228
ACH-000957,0.01743059118650108
ACH-000958,-0.07960695984962171
ACH-000960,-0.03856438115954596
ACH-000963,-0.3560592334886433
ACH-000968,-0.21751382474504344
ACH-000969,-0.019915608079045258
ACH-000972,-0.1483840906413412
ACH-000973,0.00138390480681729
ACH-000974,-0.029973004711183294
ACH-000978,0.2792871156259757
ACH-000984,-0.03416037249653274
ACH-000986,-0.15360000956498204
ACH-000988,-0.06581226684853965
ACH-000993,0.08887003617613783
ACH-000994,-0.08689667831623901
ACH-000996,0.07222613233800157
ACH-001001,0.13598951520301242
ACH-001020,-0.07674954960040194
ACH-001028,0.003866755334204489
ACH-001031,-0.02444441764128916
ACH-001038,-0.021035641279591687
ACH-001048,-0.020344074909837383
ACH-001050,-0.14520933148227866
ACH-001053,0.022115348652345025
ACH-001054,-0.13275258550408067
ACH-001061,-0.058698718572337966
ACH-001067,0.031468208140539834
ACH-001075,-0.3166593791148618
ACH-001096,0.06030197515713578
ACH-001111,-0.1030053621383006
ACH-001119,0.2195409277312438
ACH-001128,-0.09829637935442967
ACH-001134,-0.07567419752253159
ACH-001151,0.04047689125291478
ACH-001163,-0.10156500917180424
ACH-001164,-0.1039744824471526
ACH-001183,-0.0803453282330702
ACH-001192,-0.0286767876120151
ACH-001193,0.13439500352449368
ACH-001196,-0.09438627802621206
ACH-001197,0.09878686220830693
ACH-001205,0.08060722812723037
ACH-001211,-0.13008571703582852
ACH-001212,0.1039448439390616
ACH-001228,0.07636373017798337
ACH-001232,-0.10816019073322716
ACH-001239,0.08770097724215074
ACH-001270,0.18805327015480766
ACH-001274,0.025862168200779467
ACH-001275,0.07228968877140822
ACH-001277,-0.08371536320831381
ACH-001278,-0.0005024920642049137
ACH-001280,-0.001249902001167059
ACH-001283,-0.07553619617458511
ACH-001289,0.1310375797496045
ACH-001300,0.033219757257977475
ACH-001301,0.0761812196105895
ACH-001302,0.015151751478624659
ACH-001306,-0.13898099921723553
ACH-001318,-0.02801983963151346
ACH-001322,0.07470102275294448
ACH-001328,-0.05386478868844809
ACH-001332,0.11535238311198398
ACH-001336,-0.0443045225598457
ACH-001346,-0.08741617083189543
ACH-001353,-0.17787182503851245
ACH-001354,0.03779168870735098
ACH-001367,-0.31269531483001634
ACH-001368,-0.0402213881827407
ACH-001374,0.011886122213628876
ACH-001377,-0.11693443605366688
ACH-001380,-0.05807440679430818
ACH-001391,0.05482905335336576
ACH-001408,-0.0662231996115741
ACH-001430,-0.01979917350432223
ACH-001431,0.026692382141612715
ACH-001450,0.11039074433921978
ACH-001496,-0.0790899138788286
ACH-001500,0.009992119333180428
ACH-001523,-0.06216833318292316
ACH-001532,0.0432320163352982
ACH-001550,-0.17472298663495558
ACH-001552,-0.020599197218269458
ACH-001554,-0.09159851123854283
ACH-001654,-0.08414372522202099
ACH-001735,-0.08788871241274136
ACH-001736,-0.17075723120462713
ACH-001737,-0.040800880245198165
ACH-001740,0.017926267037690964
ACH-001745,0.071659239396044
ACH-001765,-0.03764528886143848
