,DNAJC5G (285126)
ACH-000937,-0.1283552494573532
ACH-000938,-0.07238714702399758
ACH-000939,0.10900965182999008
ACH-000941,-0.046659643737532265
ACH-000943,-0.15488538155349138
ACH-000946,-0.19299232563129926
ACH-000947,-0.07115103962295162
ACH-000948,-0.30306835895789364
ACH-000950,-0.15846031750840026
ACH-000953,-0.15523415004441882
ACH-000954,-0.14696594720548706
ACH-000957,-0.04322611540314025
ACH-000958,-0.1402593055902235
ACH-000960,-0.04369183875699255
ACH-000963,-0.3197386936266363
ACH-000968,0.1081284935542858
ACH-000969,-0.19191915124471404
ACH-000972,0.19332431225909255
ACH-000973,-0.17564584662843793
ACH-000974,-0.1343140506770495
ACH-000978,-0.2885954279820187
ACH-000984,-0.03557851893080342
ACH-000986,-0.09526027212551212
ACH-000988,-0.030753363026152808
ACH-000993,-0.23054971309149935
ACH-000994,-0.056136193879853136
ACH-000996,-0.10001846092244543
ACH-001001,-0.219913968698544
ACH-001020,-0.042894162696053464
ACH-001028,-0.06647975073386339
ACH-001031,-0.16990065219439549
ACH-001038,-0.17820657748005836
ACH-001048,0.006357156278044632
ACH-001050,-0.1620166336805465
ACH-001053,-0.15032155289074906
ACH-001054,-0.027846941895413518
ACH-001061,-0.1802479310735252
ACH-001067,-0.08611193715855263
ACH-001075,-0.2658992018232532
ACH-001096,-0.11829795342171087
ACH-001111,-0.33352267831983884
ACH-001119,-0.10904498004330092
ACH-001128,-0.4391629183074307
ACH-001134,-0.018102364227086963
ACH-001151,-0.1068424924761206
ACH-001163,-0.1956447345060648
ACH-001164,-0.17067541989920687
ACH-001183,-0.09736093691259153
ACH-001192,-0.1974150387987693
ACH-001193,-0.21786315228093805
ACH-001196,-0.06403988518494629
ACH-001197,-0.3240163925050927
ACH-001205,-0.2733120239890374
ACH-001211,-0.08701114103982609
ACH-001212,-0.21540232523975505
ACH-001228,-0.2536898205780569
ACH-001232,-0.08910883235364563
ACH-001239,-0.2649403683755019
ACH-001270,-0.1565186270420833
ACH-001274,-0.32005680102582723
ACH-001275,-0.2159016282859954
ACH-001277,-0.23455870977944476
ACH-001278,-0.2118913148849507
ACH-001280,-0.14476134170674812
ACH-001283,0.12265177435879936
ACH-001289,-0.21079856962436969
ACH-001300,-0.3410536577170312
ACH-001301,-0.09846683152422896
ACH-001302,-0.1591485013664366
ACH-001306,-0.21592137534791925
ACH-001318,-0.2114536370752772
ACH-001322,0.014031954186777518
ACH-001328,-0.2671076170849576
ACH-001332,0.10946346064098952
ACH-001336,-0.22819422755770005
ACH-001346,-0.1399998381360911
ACH-001353,-0.22393040678852594
ACH-001354,-0.06756883377056745
ACH-001367,-0.20081877418136648
ACH-001368,-0.19383604251558587
ACH-001374,0.11418560028320025
ACH-001377,-0.10899722384500403
ACH-001380,0.005164254909260761
ACH-001391,-0.09312455884008032
ACH-001408,0.016758638664642764
ACH-001430,0.07789824435421716
ACH-001431,-0.29185685873142464
ACH-001450,-0.2006199952209932
ACH-001496,-0.34436917875439776
ACH-001500,-0.009706552147419223
ACH-001523,-0.09914645701223357
ACH-001532,-0.09922241767692877
ACH-001550,-0.14295320103907233
ACH-001552,-0.23382922411200774
ACH-001554,-0.08578146246989596
ACH-001654,-0.16260464920914744
ACH-001735,-0.22148542031331214
ACH-001736,-0.07010659757840004
ACH-001737,-0.2178717137678708
ACH-001740,-0.15303592431801027
ACH-001745,-0.2679693504436235
ACH-001765,-0.13041754917452805
