,CLPP (8192)
ACH-000805,-0.18927811669444025
ACH-000809,-0.1518171897795247
ACH-000810,-0.08722210402381016
ACH-000811,-0.051112468522981104
ACH-000817,-0.14411092927353236
ACH-000819,-0.10196675850971164
ACH-000820,-0.3666118448832333
ACH-000821,-0.3748313747646442
ACH-000822,0.136336784308358
ACH-000823,-0.08620772193516173
ACH-000824,0.0038234663970664155
ACH-000827,-0.05427451117067447
ACH-000829,-0.0014579615625753893
ACH-000831,-0.1571511151112686
ACH-000832,-0.18532624983011334
ACH-000833,-0.2684046408060497
ACH-000834,-0.0978245824579667
ACH-000835,-0.24713716081278206
ACH-000836,0.014006496094259378
ACH-000837,-0.3434493073791409
ACH-000838,-0.39012720348698143
ACH-000839,0.1500582040698169
ACH-000840,-0.21527655137382934
ACH-000841,-0.3653889699375183
ACH-000843,-0.2980854251838322
ACH-000846,0.015709984009485548
ACH-000847,-0.10744160525847686
ACH-000848,-0.19881532737097465
ACH-000849,-0.4330860460338463
ACH-000851,-0.0800597858737792
ACH-000855,-0.2477047402990654
ACH-000856,-0.2317314739315577
ACH-000858,-0.3232092892883437
ACH-000859,-0.10324115245348403
ACH-000861,-0.2143458128823693
ACH-000862,-0.16564106062435632
ACH-000865,-0.034520323329333635
ACH-000866,0.0354004135230141
ACH-000867,-0.227586949047376
ACH-000869,0.05249732861311494
ACH-000872,-0.2391185376220355
ACH-000873,-0.2880068777229618
ACH-000876,-0.27362147112476315
ACH-000878,-0.41227892215997497
ACH-000880,-0.19685966975358096
ACH-000881,-0.142366016942211
ACH-000882,-0.1769864752592133
ACH-000884,-0.1191269911758708
ACH-000885,-0.19369951071926006
ACH-000887,-0.2560148599255689
ACH-000889,-0.2352104400468764
ACH-000896,-0.05568108968249234
ACH-000898,-0.3617982793933452
ACH-000900,-0.4800126716535957
ACH-000901,-0.023511743867320297
ACH-000905,-0.08241506710566192
ACH-000906,-0.06137678179823046
ACH-000907,-0.08842823538143764
ACH-000910,-0.20701526810208085
ACH-000911,-0.019902146620183258
ACH-000912,-0.1287144317821002
ACH-000913,0.040681813820629936
ACH-000915,0.13366359575934786
ACH-000916,-0.4170595819287288
ACH-000917,-0.2973127715665861
ACH-000920,-0.10754159357047699
ACH-000921,-0.1946277773148441
ACH-000924,-0.2897991131114148
ACH-000926,-0.008418309755309564
ACH-000928,-0.3518410897788315
ACH-000929,-0.1798291726364863
ACH-000932,-0.04909101989524633
ACH-000935,-0.15316946425104425
ACH-000936,-0.20372464320014355
ACH-000937,-0.04886033894268098
ACH-000938,-0.18292700516216326
ACH-000939,0.12744850132489582
ACH-000941,-0.2515802485300013
ACH-000943,-0.3163071630505128
ACH-000946,0.03122377836500952
ACH-000947,-0.11016521732178693
ACH-000948,-0.2155590970005518
ACH-000950,0.16343180720168204
ACH-000953,-0.09397495086155724
ACH-000954,-0.21783756726608872
ACH-000957,-0.30101672879589075
ACH-000958,-0.05347698968545223
ACH-000960,-0.0248300723854496
ACH-000963,0.10383773437984392
ACH-000968,-0.1884470667562208
ACH-000969,-0.1922027096931756
ACH-000972,-0.2649502696471577
ACH-000973,-0.012537735079146956
ACH-000974,-0.08335267406447001
ACH-000978,-0.3992636137821054
ACH-000984,-0.05144918349199662
ACH-000986,0.07681548542534558
ACH-000988,-0.009082354565447108
ACH-000993,-0.13716711900295267
ACH-000994,-0.2198238604936423
ACH-000996,-0.04558101289869941
ACH-001001,-0.04697174244427633
ACH-001020,0.050624602825941716
ACH-001028,-0.1891279640178728
ACH-001031,0.040756453475624656
ACH-001038,-0.09984234883020812
ACH-001048,-0.2908153943106764
ACH-001050,-0.1939923757862793
ACH-001053,0.15273513521224355
ACH-001054,-0.13747961906120604
ACH-001061,-0.33805539891877256
ACH-001067,-0.10494680297239832
ACH-001075,-0.24908645026743034
ACH-001096,-0.04917723424577103
ACH-001111,-0.31939166203474384
ACH-001119,0.012422460523845352
ACH-001128,-0.5253277930613978
ACH-001134,-0.2906767945234353
ACH-001151,-0.08224202378273658
ACH-001163,-0.17004380618525813
ACH-001164,-0.15887886005995586
ACH-001183,-0.14194211003900656
ACH-001192,0.1312505531150183
ACH-001193,-0.1617953674484011
ACH-001196,-0.007966506567664705
ACH-001197,-0.1852270089270657
ACH-001205,-0.029028425467468092
ACH-001211,-0.24683551914712096
ACH-001212,0.03903105934494863
ACH-001228,-0.05180427482428799
ACH-001232,-0.14502272982685713
ACH-001239,-0.058497330502199366
ACH-001270,-0.09396135951141438
ACH-001274,-0.07517052468407676
ACH-001275,-0.10642603677757588
ACH-001277,-0.2410084933973889
ACH-001278,-0.03612082979005714
ACH-001280,0.04014522404819852
ACH-001283,-0.2895815031606709
ACH-001289,-0.014745949555599882
ACH-001300,-0.018581992258856254
ACH-001301,-0.027446591502203382
ACH-001302,-0.2436532164820707
ACH-001306,-0.060628818201416086
ACH-001318,-0.18777572016734528
ACH-001322,0.1592547627208193
ACH-001328,-0.459685368088124
ACH-001332,-0.0456159254317134
ACH-001336,-0.10806379650395928
ACH-001346,-0.121216938658125
ACH-001353,-0.4981896700232191
ACH-001354,-0.09848097553676384
ACH-001367,-0.03287060230371721
ACH-001368,-0.1150664875969884
ACH-001374,-0.06625896624225877
ACH-001377,-0.19255723541499156
ACH-001380,-0.28735107034310753
ACH-001391,-0.17669240552857085
ACH-001408,0.2672226792917236
ACH-001430,-0.23549210381347066
ACH-001431,0.025079983620975792
ACH-001450,-0.1716550188462074
ACH-001496,-0.2602418168021109
ACH-001500,-0.4333614352588763
ACH-001523,-0.8450242035266791
ACH-001532,-0.07420387185632724
ACH-001550,-0.4345154598961375
ACH-001552,-0.18253321693004346
ACH-001554,-0.210744601897086
ACH-001654,-0.09696205303403993
ACH-001735,-0.014901708749488696
ACH-001736,-0.1829173766248663
ACH-001737,-0.15000109074027015
ACH-001740,-0.3759321058990593
ACH-001745,-0.2690745633792465
ACH-001765,-0.16904067361991118
