,RBAK (57786)
ACH-000190,-0.029725288948986062
ACH-000198,-0.15355748282856482
ACH-000203,-0.19575363964437484
ACH-000204,0.15505511414326345
ACH-000206,-0.06886528239747983
ACH-000207,-0.0009517436382075261
ACH-000208,-0.29376202069869234
ACH-000210,-0.07260916942432935
ACH-000211,-0.0672713350435284
ACH-000215,-0.13530861411059686
ACH-000221,-0.2737781725687943
ACH-000222,-0.18728539010177175
ACH-000223,-0.1131509255465966
ACH-000226,-0.06232606914564812
ACH-000227,-0.12680304704251708
ACH-000228,-0.1424439586946513
ACH-000231,-0.06820956997410317
ACH-000232,-0.028699402123081162
ACH-000233,-0.046759962485336405
ACH-000234,-0.10797414800119894
ACH-000235,-0.04706707144022326
ACH-000237,-0.20091586213358775
ACH-000238,-0.3238595640097717
ACH-000242,-0.21074106037960927
ACH-000243,-0.05964447673564585
ACH-000244,0.006691155729618596
ACH-000246,-0.021444464459530955
ACH-000248,0.11635380896411301
ACH-000250,-0.15098026204659978
ACH-000251,-0.03443548494388333
ACH-000252,-0.021214086714058028
ACH-000253,-0.1451126054470872
ACH-000255,-0.11562557148973344
ACH-000256,-0.08320770894672866
ACH-000257,-0.1610047200958583
ACH-000258,0.03494609192591156
ACH-000259,-0.043485196906116894
ACH-000260,-0.035263374408590065
ACH-000261,-0.11708522735891075
ACH-000262,-0.15532329238507034
ACH-000263,-0.15677264904501573
ACH-000264,-0.12764543633265718
ACH-000265,-0.002728825641941398
ACH-000266,-0.16160996800172958
ACH-000272,-0.1808033013103528
ACH-000274,-0.42553470963267215
ACH-000277,-0.13462804934832484
ACH-000278,-0.13441583073110594
ACH-000279,-0.20259033903166693
ACH-000280,-0.12400688008153128
ACH-000281,-0.16162939813907554
ACH-000288,-0.2297035123486991
ACH-000291,-0.17085695315700786
ACH-000293,-0.08944956221756263
ACH-000294,-0.17381538859732346
ACH-000295,-0.038270214405243114
ACH-000296,0.039124899696928506
ACH-000302,-0.2459386981007309
ACH-000304,0.015487143129459075
ACH-000307,-0.11844781592779398
ACH-000308,-0.1653582569768819
ACH-000310,-0.28009306036750675
ACH-000311,-0.11835504656674667
ACH-000312,-0.16641539114341153
ACH-000315,0.03548057581299335
ACH-000316,-0.09930410563488444
ACH-000317,0.04690355484671457
ACH-000318,-0.17194293842886754
ACH-000319,-0.10618900492617864
ACH-000320,-0.18587241015366285
ACH-000322,0.05281063544845042
ACH-000323,0.13110458363103958
ACH-000324,-0.14079775203373965
ACH-000329,-0.06335927790782821
ACH-000330,-0.11674582042678157
ACH-000331,-0.0846464227287053
ACH-000332,-0.08840331884485061
ACH-000334,-0.07914064025448961
ACH-000335,0.012468536973363906
ACH-000336,-0.22502032039291112
ACH-000337,-0.23221537852872415
ACH-000338,-0.3626792496480508
ACH-000339,-0.11582116814905954
ACH-000341,-0.2741289841527177
ACH-000348,-0.014357428011342476
ACH-000350,-0.2329469770585618
ACH-000352,-0.021617043801323517
ACH-000356,-0.14305072750469866
ACH-000361,-0.2319096656520493
ACH-000362,-0.07363556073123116
ACH-000363,-0.03487323620244513
ACH-000364,-0.2655360812551383
ACH-000365,-0.1409697355209496
ACH-000366,-0.12404229970727965
ACH-000368,-0.19633256341325356
ACH-000374,-0.24948534119607704
ACH-000375,-0.15547847065065315
ACH-000376,-0.06814129653535113
ACH-000381,-0.13962706076242584
ACH-000383,-0.1618453473936228
ACH-000387,-0.10734191133544717
ACH-000389,-0.2308691957739603
ACH-000390,-0.08881675499284845
ACH-000393,-0.15972113693640885
ACH-000395,-0.170461744725018
ACH-000396,0.11867684185336043
ACH-000397,-0.028026618840458845
ACH-000401,-0.2896991898985421
ACH-000402,0.051292192546923694
ACH-000403,-0.12405247806543497
ACH-000404,-0.19124704031804815
ACH-000406,-0.1398305517507904
ACH-000407,-0.1805131180352743
ACH-000408,0.011122295339296007
ACH-000410,-0.07458522482074892
ACH-000411,-0.0859204074689961
ACH-000414,-0.12519346524134387
ACH-000415,-0.18251232306663365
ACH-000416,-0.2024259430634574
ACH-000420,-0.2227515350196621
ACH-000421,-0.08602652931842777
ACH-000424,-0.24034422583419174
ACH-000425,-0.11222783979895024
ACH-000426,-0.00891182178631124
ACH-000427,-0.16244836441552804
ACH-000433,-0.09075819839840844
ACH-000435,-0.3953558050510233
ACH-000436,-0.11932908313203774
ACH-000444,-0.030431079222028368
ACH-000445,0.011456639792455604
ACH-000448,-0.08058941166874196
ACH-000450,0.2741566986567414
ACH-000452,-0.271780415383756
ACH-000454,-0.07011415373285322
ACH-000458,-0.1002521415228273
ACH-000459,0.0035294109915311274
ACH-000460,-0.08666766286751172
ACH-000461,-0.08583552345024488
ACH-000463,-0.03267710950381634
ACH-000464,-0.1917588974159152
ACH-000466,-0.10431142932669242
ACH-000467,-0.014195313110950113
ACH-000468,-0.14722092666472605
ACH-000469,-0.062164086537537286
ACH-000470,-0.04440096022164194
ACH-000471,-0.2007481437671206
ACH-000472,-0.1069896272254699
ACH-000473,-0.15602687210216445
ACH-000475,-0.115651754722449
ACH-000476,-0.2500848005280585
ACH-000477,0.10074302331491364
ACH-000479,-0.18067990460896202
ACH-000480,-0.0570758256818469
ACH-000481,-0.10547636033563552
ACH-000483,-0.0874807299537307
ACH-000484,-0.09485955268225724
ACH-000485,-0.12983365614500353
ACH-000486,-0.05212715270798493
ACH-000487,-0.0005110107096673922
ACH-000488,-0.10339292554086517
ACH-000490,-0.08389322332855856
ACH-000491,-0.017378260723444772
ACH-000495,-0.08306622345760416
ACH-000496,-0.10256351503320736
ACH-000499,0.08116160787715655
ACH-000500,-0.34944854890009297
ACH-000502,-0.13367700691316664
ACH-000503,-0.03856893434253513
ACH-000505,-0.1217356271563834
ACH-000507,0.12239801594607914
ACH-000510,-0.07561867926320018
ACH-000511,-0.1018030436474356
ACH-000512,-0.020392097446431126
ACH-000516,-0.12941882099650762
ACH-000517,-0.1143555257439592
ACH-000518,-0.11919938607203218
ACH-000520,-0.08818514349445274
ACH-000521,-0.12009860691767266
ACH-000522,-0.20158191722532195
ACH-000524,-0.14154753636960093
ACH-000527,-0.20399893415183146
ACH-000528,-0.07499948525398074
ACH-000537,-0.119325900956937
ACH-000541,-0.1937112365300379
ACH-000542,-0.12606205148896574
ACH-000544,-0.14431027345451442
ACH-000545,-0.1826215948215691
ACH-000547,-0.060824417210930126
ACH-000548,-0.11926598272126128
ACH-000549,-0.0660154164658038
ACH-000550,-0.1988008508495128
ACH-000552,0.05067714504695193
ACH-000556,-0.12495918063210823
ACH-000557,-0.14397576428346728
ACH-000569,-0.11270211570455572
ACH-000570,-0.07204190136825431
ACH-000571,-0.10262019905593434
ACH-000573,-0.005625900598839009
ACH-000576,-0.2181148724575652
ACH-000579,-0.03045261397090853
ACH-000580,-0.034478190527018594
ACH-000584,-0.2398666082292911
ACH-000585,-0.2236474263782728
ACH-000588,-0.11579047472693135
ACH-000589,-0.06237225724233528
ACH-000591,-0.08258007827477659
ACH-000593,-0.18343272101807384
ACH-000600,-0.1434648132437505
ACH-000601,-0.1390456060198883
ACH-000605,-0.140919210308875
ACH-000606,-0.173712901508686
ACH-000608,-0.2320474117670901
ACH-000614,-0.20337937356876173
ACH-000616,-0.16929414926198336
ACH-000618,-0.19170750087204552
ACH-000619,-0.18002506481701835
ACH-000620,-0.17757666750861548
ACH-000621,-0.22371299013715026
ACH-000622,-0.26116787212289394
ACH-000623,-0.12459666789313688
ACH-000624,-0.007489984207553027
ACH-000627,-0.0875211988585583
ACH-000630,-0.21327028887935826
ACH-000631,-0.034902005795259664
ACH-000632,-0.24609511269830836
ACH-000633,-0.11267927933871286
ACH-000637,-0.030675309686052886
ACH-000638,0.009202650631399913
ACH-000646,-0.005195241289170993
ACH-000647,-0.08221865080727728
ACH-000648,-0.1725736246947304
ACH-000649,-0.1362978716987177
ACH-000651,-0.07042303246961289
ACH-000652,-0.01506453078071896
ACH-000653,-0.21861366593087705
ACH-000657,-0.22570708355260574
ACH-000658,-0.11877648494081093
ACH-000661,-0.15148576512780434
ACH-000662,0.04308735027858444
ACH-000663,-0.2062825332946878
ACH-000665,-0.137132613365664
ACH-000671,-0.03869927652830207
ACH-000672,-0.2268225432680717
ACH-000673,-0.1736106084711939
ACH-000676,-0.14128971050053174
ACH-000677,-0.13346630978089868
ACH-000681,-0.023048709422638338
ACH-000683,-0.21075972889736308
ACH-000684,0.02150542353719753
ACH-000688,-0.09963588040408466
ACH-000693,-0.08372357362176462
ACH-000694,-0.15255197994252287
ACH-000695,0.07605047988835897
ACH-000696,-0.07190348803620855
ACH-000697,-0.22056713919083776
ACH-000699,-0.2064087410375068
ACH-000701,-0.20615548894673555
ACH-000706,-0.06937566323758121
ACH-000711,-0.1519343680992188
ACH-000713,-0.3143326772625426
ACH-000714,-0.20833660678790475
ACH-000718,-0.06386660338222501
ACH-000720,-0.12017199601474302
ACH-000721,-0.1097837681499568
ACH-000724,-0.18514711433804065
ACH-000725,-0.0975287791692408
ACH-000732,-0.17560263771418627
ACH-000734,-0.2793060365350437
ACH-000735,-0.15090104748700509
ACH-000736,-0.035687022062376984
ACH-000738,-0.12370311827618785
ACH-000746,-0.2344983739166937
ACH-000747,-0.12332193250005465
ACH-000748,-0.0686255098027789
ACH-000753,-0.20299490466887607
ACH-000756,-0.018992031987066463
ACH-000757,0.0249998915890746
ACH-000758,-0.10784387941190936
ACH-000760,-0.08172125386024404
ACH-000762,-0.1400067210090114
ACH-000763,-0.027166552764986068
ACH-000764,-0.2481105526531014
ACH-000765,-0.08510023481438009
ACH-000766,-0.10457047733250643
ACH-000767,-0.0733318546203559
ACH-000768,-0.13694107646827636
ACH-000769,-0.22157821799581345
ACH-000770,-0.1889271971501851
ACH-000771,-0.10532053425823383
ACH-000773,-0.18113712927071185
ACH-000776,0.07570219572308524
ACH-000777,-0.13979985891764446
ACH-000778,-0.22532163639356315
ACH-000781,-0.09446903407516598
ACH-000782,-0.03869760168122652
ACH-000783,-0.19933439755366197
ACH-000784,-0.2115753941788996
ACH-000785,-0.09665074850492368
ACH-000787,-0.09632361674024942
ACH-000788,-0.11976386302622563
ACH-000791,-0.06131306286487516
ACH-000792,-0.09022358566436392
ACH-000794,-0.15861748434494186
ACH-000796,-0.10547806023184796
ACH-000798,0.06659109543527562
ACH-000799,-0.17188977768847566
ACH-000800,-0.3825754141704811
ACH-000802,-0.14052870817271776
ACH-000804,-0.1839372768049724
ACH-000805,0.016497183597661953
ACH-000809,-0.034357808846022346
ACH-000810,0.024284452566946942
ACH-000811,-0.2792577313106534
ACH-000817,0.007342819825682048
ACH-000819,-0.09514659486497304
ACH-000820,-0.3984933097685635
ACH-000821,-0.1284625726235391
ACH-000822,-0.07566803240027757
ACH-000823,-0.1476744871761348
ACH-000824,-0.18305284302806146
ACH-000827,-0.11384235826359405
ACH-000829,0.030477088712712656
ACH-000831,-0.19326216216678307
ACH-000832,0.0013463914980521492
ACH-000833,-0.049382860104340995
ACH-000834,-0.08790107381278284
ACH-000835,-0.07153212983631871
ACH-000836,-0.16132818395855467
ACH-000837,-0.0704056174581228
ACH-000838,-0.07578432839880049
ACH-000839,-0.050741966222560005
ACH-000840,-0.17701750125814175
ACH-000841,-0.16417042456244132
ACH-000843,-0.05213967187041578
ACH-000846,-0.009696679047179002
ACH-000847,0.06440760852852623
ACH-000848,-0.1879574063594091
ACH-000849,-0.04538200750775077
ACH-000851,-0.11362425794102188
ACH-000855,-0.10145976818336318
ACH-000856,-0.2491396665803017
ACH-000858,0.09378055331943294
ACH-000859,0.02796691428490233
ACH-000861,-0.1310179621612812
ACH-000862,-0.20785945566656736
ACH-000865,-0.08690962900251646
ACH-000866,-0.20200224466328567
ACH-000867,-0.09147332178421708
ACH-000869,-0.15607478643971442
ACH-000872,0.010810286948995568
ACH-000873,-0.13699801331399228
ACH-000876,-0.08200045676695322
ACH-000878,-0.18182679036081184
ACH-000880,-0.13727149819401013
ACH-000881,-0.11641742561026208
ACH-000882,-0.15755597373316685
ACH-000884,-0.1349676241937201
ACH-000885,-0.17725168193853805
ACH-000887,-0.11724036681796955
ACH-000889,-0.2154662895056395
ACH-000896,-0.17112219574952858
ACH-000898,-0.07262055641904701
ACH-000900,-0.16200692774084846
ACH-000901,-0.14970708116707887
ACH-000905,-0.0747207467738562
ACH-000906,-0.06859077129406865
ACH-000907,-0.033777838210658946
ACH-000910,-0.17996754164746154
ACH-000911,-0.2178083969552864
ACH-000912,-0.12741101946354655
ACH-000913,-0.14683482182709431
ACH-000915,-0.032959681167966805
ACH-000916,0.23170766716455185
ACH-000917,-0.2336285685239518
ACH-000920,-0.1528599617564727
ACH-000921,-0.07417023688224003
ACH-000924,-0.20047539816051385
ACH-000926,-0.13182601535039853
ACH-000928,-0.11059779992956556
ACH-000929,-0.21160028958368807
ACH-000932,-0.0392385780721285
ACH-000935,-0.19027750785146008
ACH-000936,-0.08008497811306023
ACH-000937,-0.23719514203055914
ACH-000938,0.07975140047179044
ACH-000939,-0.09533315364463216
ACH-000941,-0.1518066844644307
ACH-000943,-0.1933593686924527
ACH-000946,-0.2329761579012277
ACH-000947,-0.09499666832413324
ACH-000948,-0.2777534994444789
ACH-000950,0.07374244892854995
ACH-000953,-0.1823128146164956
ACH-000954,-0.030708822646668923
ACH-000957,0.07750163849515633
ACH-000958,-0.13138009420814176
ACH-000960,-0.05528564789821649
ACH-000963,-0.3470677959669484
ACH-000968,0.05920592233237595
ACH-000969,-0.05296431467150646
ACH-000972,-0.04258414762097866
ACH-000973,-0.15456525316570469
ACH-000974,-0.17333755655227992
ACH-000978,0.023941302291732417
ACH-000984,-0.029880010129210238
ACH-000986,-0.2130547384556946
ACH-000988,-0.2206087650570767
ACH-000993,-0.04048384890621577
ACH-000994,-0.07122551651068587
ACH-000996,-0.04864561494231042
ACH-001001,-0.12171742909723644
ACH-001020,-0.09321717991282616
ACH-001028,-0.11531237558505325
ACH-001031,-0.2401175247257555
ACH-001038,-0.14979190093781392
ACH-001048,-0.184394524043966
ACH-001050,-0.10876131286563624
ACH-001053,0.02129647986613011
ACH-001054,-0.04813929895199803
ACH-001061,-0.12628576522911064
ACH-001067,-0.032111552747045295
ACH-001075,-0.18481451212208755
ACH-001096,-0.19261865411090395
ACH-001111,-0.13157439666521242
ACH-001119,-0.12057515346963475
ACH-001128,-0.2657582067769901
ACH-001134,0.004612922237933133
ACH-001151,-0.08426840911719938
ACH-001163,-0.20305784072176075
ACH-001164,-0.08289443511283617
ACH-001183,0.013984569409427931
ACH-001192,0.1175916768953466
ACH-001193,-0.22987643371687685
ACH-001196,-0.15304611748058028
ACH-001197,-0.12927052543837894
ACH-001205,-0.2510716534269449
ACH-001211,-0.223004209041101
ACH-001212,-0.2664740967636063
ACH-001228,-0.1927709671194965
ACH-001232,-0.21118560558016686
ACH-001239,-0.16467347584502726
ACH-001270,-0.03215962986193811
ACH-001274,-0.057348867137216125
ACH-001275,-0.0019267644202230012
ACH-001277,-0.2017217620779817
ACH-001278,0.02074971306556932
ACH-001280,-0.2555273939252129
ACH-001283,-0.11485064501822018
ACH-001289,-0.042567695626911865
ACH-001300,-0.21072977776547627
ACH-001301,-0.10726265332806442
ACH-001302,-0.06258047737476317
ACH-001306,-0.3044411090027413
ACH-001318,-0.0416739021217248
ACH-001322,0.032878343316698984
ACH-001328,-0.05486256775055928
ACH-001332,-0.0992257765459955
ACH-001336,-0.06526690541626094
ACH-001346,-0.11615121619777595
ACH-001353,-0.20251911216828755
ACH-001354,0.13883560758689206
ACH-001367,0.033050958528945226
ACH-001368,-0.1440736311265016
ACH-001374,-0.16637318130121914
ACH-001377,-0.20574949175906573
ACH-001380,-0.11863081984258587
ACH-001391,-0.1061708254509863
ACH-001408,-0.12151670764118272
ACH-001430,-0.08415996579820507
ACH-001431,-0.16964239617517435
ACH-001450,-0.2710905747329418
ACH-001496,-0.1917465415773955
ACH-001500,-0.03222106491794716
ACH-001523,-0.24130619445320164
ACH-001532,-0.25635548389257434
ACH-001550,-0.2406359358247876
ACH-001552,-0.2362957971125472
ACH-001554,-0.14211584201888566
ACH-001654,-0.3635897934099626
ACH-001735,-0.16694373868039267
ACH-001736,-0.017561981533565918
ACH-001737,-0.23507940032906546
ACH-001740,-0.09196009486480416
ACH-001745,-0.02620523285609395
ACH-001765,-0.10959805339313336
