,PMVK (10654)
ACH-000960,-0.7469279443520462
ACH-000963,-0.8792896375158831
ACH-000968,-0.864768659780397
ACH-000969,-0.289954074682567
ACH-000972,-0.3427221757843863
ACH-000973,-0.8462330191930907
ACH-000974,-0.5000787531288844
ACH-000978,-0.6636188883800154
ACH-000984,-0.17676607912880124
ACH-000986,-0.6158818198408459
ACH-000988,-0.3747086919640668
ACH-000993,-0.4198412792453874
ACH-000994,-0.23974045271053315
ACH-000996,-0.29137733983221625
ACH-001001,-0.6106605310247629
ACH-001020,-0.4194747224875791
ACH-001028,-0.8006355239423308
ACH-001031,-0.7282334875217925
ACH-001038,-0.21834905884154415
ACH-001048,-0.7182270959610755
ACH-001050,-0.7501480786619031
ACH-001053,-0.6481166412054709
ACH-001054,-0.4366505467615476
ACH-001061,-0.6270781461365172
ACH-001067,-0.34017062931845826
ACH-001075,-0.6510166020636379
ACH-001096,-0.18847024417672475
ACH-001111,-0.38358596050905175
ACH-001119,-0.5197829045556551
ACH-001128,-0.6002056408198383
ACH-001134,-0.3046876411828948
ACH-001151,-0.6651787942567972
ACH-001163,-0.7003320594405463
ACH-001164,-0.22063735653281824
ACH-001183,0.027360039167857474
ACH-001192,-0.4498593717008191
ACH-001193,-0.27625653597031896
ACH-001196,-0.6213095097089997
ACH-001197,-0.07949738720926247
ACH-001205,-0.2512678599604383
ACH-001211,-0.5300958259557796
ACH-001212,-0.1424927368070917
ACH-001228,-0.2743867877485113
ACH-001232,-0.22290992461639764
ACH-001239,-0.9015817223785412
ACH-001270,-0.7482945302692529
ACH-001274,-0.5326752043355797
ACH-001275,-0.48620832149238297
ACH-001277,-0.18908185244203848
ACH-001278,-0.5762894880343853
ACH-001280,0.08883587562075361
ACH-001283,-0.4869447725767019
ACH-001289,-0.19935500202830309
ACH-001300,-0.4361473482678224
ACH-001301,-0.3518419135895586
ACH-001302,-0.14697093048645785
ACH-001306,-0.6101539961307391
ACH-001318,-0.4794141391537121
ACH-001322,-0.644544056085234
ACH-001328,-0.5309017389103032
ACH-001332,-0.8549318486368291
ACH-001336,-0.05709334023965574
ACH-001346,-0.842787370361502
ACH-001353,-0.5595545376574781
ACH-001354,-0.43659653091957895
ACH-001367,-0.6441976713555527
ACH-001368,-0.488193879133545
ACH-001374,-0.3371531186071092
ACH-001377,-0.027958670514109343
ACH-001380,-0.5479316522408044
ACH-001391,-0.6331533625938321
ACH-001408,-0.6028959672318955
ACH-001430,-0.5862340383472403
ACH-001431,-0.3612999971889953
ACH-001450,-0.5653163608399037
ACH-001496,-0.8620326217820126
ACH-001500,-0.668783932491087
ACH-001523,-0.4924645243349154
ACH-001532,-0.4838559999125305
ACH-001550,-0.2811013825788363
ACH-001552,-0.27772252568662725
ACH-001554,-0.70353564469761
ACH-001654,-0.4618445770740469
ACH-001735,-0.5923000623930881
ACH-001736,-0.6513303034784679
ACH-001737,-0.5279658380450558
ACH-001740,-0.5174064362000673
ACH-001745,-0.6351752644952591
ACH-001765,-0.7836136993833097
