,NIFK (84365)
ACH-000776,-1.2013433454771412
ACH-000777,-0.9705467660779796
ACH-000778,-0.8912032477229658
ACH-000781,-1.0468637494691864
ACH-000782,-0.7900164849765227
ACH-000783,-0.9672038374436156
ACH-000784,-1.160295167162656
ACH-000785,-0.9814610281963128
ACH-000787,-0.9475657473341412
ACH-000788,-1.0063165803055711
ACH-000791,-1.1527209025539726
ACH-000792,-0.9309255146190094
ACH-000794,-1.0098934058277569
ACH-000796,-0.8833000947351277
ACH-000798,-0.8383918809676001
ACH-000799,-1.3198819217564648
ACH-000800,-0.8782516237591778
ACH-000802,-1.2689646996642607
ACH-000804,-1.2349001667037796
ACH-000805,-0.9747534139743635
ACH-000809,-0.9607439628619694
ACH-000810,-1.163345274475266
ACH-000811,-0.954437494883678
ACH-000817,-1.151869351403749
ACH-000819,-1.0015388192119477
ACH-000820,-1.0408422330420437
ACH-000821,-1.022426624808967
ACH-000822,-0.9077058589795708
ACH-000823,-1.170198197561281
ACH-000824,-0.9957077564652622
ACH-000827,-0.99090137028021
ACH-000829,-0.8881654429285898
ACH-000831,-0.9163361603926572
ACH-000832,-1.080783846756494
ACH-000833,-0.9550043539593
ACH-000834,-1.1823513175129885
ACH-000835,-0.974364420274073
ACH-000836,-1.0472943629665552
ACH-000837,-0.9784310843935364
ACH-000838,-0.6008083322390871
ACH-000839,-0.9283126593145384
ACH-000840,-0.8579324273311089
ACH-000841,-0.8526293369816053
ACH-000843,-0.9299501022534296
ACH-000846,-0.9263938319545868
ACH-000847,-1.1032759440636213
ACH-000848,-1.2244507402233376
ACH-000849,-0.9317189603462858
ACH-000851,-1.0271000629860791
ACH-000855,-0.7679641173932721
ACH-000856,-1.0677835497029575
ACH-000858,-0.9798249765916356
ACH-000859,-0.992405114504968
ACH-000861,-1.093850191222558
ACH-000862,-0.9584000459750242
ACH-000865,-1.1756039882461191
ACH-000866,-1.07839011730315
ACH-000867,-1.0240998598822164
ACH-000869,-0.8802149900841464
ACH-000872,-0.9778192715746904
ACH-000873,-0.9359940248024649
ACH-000876,-1.094780525385582
ACH-000878,-0.7938933943883909
ACH-000880,-1.0111495086863709
ACH-000881,-1.1789092500167309
ACH-000882,-0.9040872490753588
ACH-000884,-1.1646528186945884
ACH-000885,-0.9730207543412231
ACH-000887,-1.074068902187337
ACH-000889,-1.1293822812557623
ACH-000896,-1.2494171293789544
ACH-000898,-1.130729657936066
ACH-000900,-0.9934517704309872
ACH-000901,-1.0616532527065845
ACH-000905,-0.9306777812702596
ACH-000906,-1.1055328168131036
ACH-000907,-1.079313607271969
ACH-000910,-1.3143754255733506
ACH-000911,-0.756367211372559
ACH-000912,-0.9379574004639128
ACH-000913,-0.9764652044124534
ACH-000915,-0.9527873419908742
ACH-000916,-0.8821999846505214
ACH-000917,-1.111594289699467
ACH-000920,-1.1294972519583988
ACH-000921,-0.8649277258269693
ACH-000924,-1.1369795170245174
ACH-000926,-1.0334856868151074
ACH-000928,-0.966656047865802
ACH-000929,-0.9320912804736522
ACH-000932,-0.7928854507818632
ACH-000935,-0.8953857653902979
ACH-000936,-1.3013390408768364
ACH-000937,-1.0039433464529244
ACH-000938,-1.086609048244075
ACH-000939,-1.0691739910992863
ACH-000941,-1.0654485970079106
ACH-000943,-1.048584133047851
ACH-000946,-0.936880083843156
ACH-000947,-1.0709715536730096
ACH-000948,-0.9829896634559524
ACH-000950,-1.0770311533899082
ACH-000953,-0.8942366511184724
ACH-000954,-0.8524994102637754
ACH-000957,-0.8964750599263199
ACH-000958,-1.054620719477202
ACH-000960,-1.0737488835690026
ACH-000963,-0.8279258105102594
ACH-000968,-1.006958229249008
ACH-000969,-0.9832325042311671
ACH-000972,-0.9976067879639681
ACH-000973,-1.00009484712374
ACH-000974,-0.9977372859495218
ACH-000978,-0.7170263421628343
ACH-000984,-1.0921646798557776
ACH-000986,-0.9893428675485328
ACH-000988,-0.8757485984221205
ACH-000993,-0.9466131189076756
ACH-000994,-0.9909524835502342
ACH-000996,-1.0915439545002266
ACH-001001,-1.036468654441744
ACH-001020,-1.3150023350664497
ACH-001028,-1.1204786196397443
ACH-001031,-1.0339903508639798
ACH-001038,-0.9287174647304702
ACH-001048,-1.1369034057361869
ACH-001050,-1.05529605258127
ACH-001053,-0.9245839270969072
ACH-001054,-0.9026417189241543
ACH-001061,-1.076696688874351
ACH-001067,-0.9579268448851204
ACH-001075,-1.15434793516026
ACH-001096,-0.9514184264892496
ACH-001111,-1.1599982458376927
ACH-001119,-1.0287830327874652
ACH-001128,-1.1362933295446145
ACH-001134,-1.2017785679109647
ACH-001151,-0.9918301289352418
ACH-001163,-1.1114652993380687
ACH-001164,-1.049213666539134
ACH-001183,-1.0163517219515434
ACH-001192,-1.0569713762995523
ACH-001193,-1.1191251869923926
ACH-001196,-1.0182365916276097
ACH-001197,-1.1521670394807588
ACH-001205,-1.0614330763346231
ACH-001211,-0.7939478574661278
ACH-001212,-1.1391338528061703
ACH-001228,-1.1802292015657057
ACH-001232,-1.1401489518116483
ACH-001239,-0.8565068636555161
ACH-001270,-0.8648127498983961
ACH-001274,-1.0507582372359705
ACH-001275,-0.9511435171915258
ACH-001277,-1.218019968225822
ACH-001278,-0.8001053455124031
ACH-001280,-1.0519797897215666
ACH-001283,-1.0700261529805637
ACH-001289,-1.0054907541191291
ACH-001300,-1.1221515684721284
ACH-001301,-0.7874155560561664
ACH-001302,-1.1576203715944986
ACH-001306,-1.07464706801589
ACH-001318,-0.9641607842094444
ACH-001322,-1.0533721394246216
ACH-001328,-0.987977983314558
ACH-001332,-1.1758450415112187
ACH-001336,-1.2256459672738602
ACH-001346,-0.8775552078587384
ACH-001353,-0.9615150636174672
ACH-001354,-0.7801989950558895
ACH-001367,-1.0604759393822087
ACH-001368,-0.8713772135599492
ACH-001374,-1.1579724822406263
ACH-001377,-1.106880521064962
ACH-001380,-1.0163128031404216
ACH-001391,-0.9199822592754346
ACH-001408,-1.0598396171122508
ACH-001430,-1.1950639506717222
ACH-001431,-1.2109091284626647
ACH-001450,-1.0186941002148464
ACH-001496,-0.9359968381127736
ACH-001500,-0.967967077564062
ACH-001523,-1.0579843596311276
ACH-001532,-0.9425596280469164
ACH-001550,-1.0877632597400742
ACH-001552,-1.0974120610540177
ACH-001554,-0.9814086377771694
ACH-001654,-1.118118793694665
ACH-001735,-0.980084280844794
ACH-001736,-0.9362682726053104
ACH-001737,-0.6553723248141753
ACH-001740,-0.8872081378443518
ACH-001745,-0.9705408449506722
ACH-001765,-0.8911870636537917
