,UROC1 (131669)
ACH-000835,-0.16991041236886326
ACH-000836,-0.2330775376571784
ACH-000837,-0.14758386789799158
ACH-000838,-0.09425645403465532
ACH-000839,-0.20057769929358427
ACH-000840,-0.056820675486820064
ACH-000841,-0.15173797776186124
ACH-000843,-0.2391307170268709
ACH-000846,-0.18820912123715847
ACH-000847,0.004959920409999589
ACH-000848,-0.05421928034050328
ACH-000849,-0.2661666618612028
ACH-000851,-0.12906997111139273
ACH-000855,-0.009784448290851969
ACH-000856,-0.10620005701903604
ACH-000858,-0.23498424038824445
ACH-000859,-0.11512978659897828
ACH-000861,-0.1305864865606932
ACH-000862,-0.2190068266159503
ACH-000865,-0.08584362185984266
ACH-000866,-0.12273815679977695
ACH-000867,-0.1919203522659665
ACH-000869,-0.14659674578563792
ACH-000872,-0.07489020602351644
ACH-000873,-0.14823834134697095
ACH-000876,-0.18681291485174076
ACH-000878,-0.08462039296976466
ACH-000880,-0.08237460317210335
ACH-000881,-0.17197821224777304
ACH-000882,-0.2050736838259224
ACH-000884,-0.28620090977433504
ACH-000885,-0.1411565366941833
ACH-000887,-0.08162888575303102
ACH-000889,-0.11277870089994214
ACH-000896,-0.2605741792272129
ACH-000898,-0.15025909706134924
ACH-000900,-0.145886540332329
ACH-000901,-0.15191778076152995
ACH-000905,-0.09550229876942104
ACH-000906,-0.15433477743445298
ACH-000907,-0.07383737544535016
ACH-000910,-0.060161949069133386
ACH-000911,-0.1740297037946738
ACH-000912,-0.12425408642120185
ACH-000913,-0.05934707539279031
ACH-000915,-0.019757540984695104
ACH-000916,-0.09830390819850177
ACH-000917,-0.2767730658521513
ACH-000920,-0.17306262394080946
ACH-000921,-0.1204164047214278
ACH-000924,-0.1044075395793043
ACH-000926,-0.1394071450051302
ACH-000928,-0.2177078901726436
ACH-000929,-0.19627796833490244
ACH-000932,-0.09065648213919787
ACH-000935,-0.18667260064390745
ACH-000936,-0.3316284834438511
ACH-000937,-0.17151335811027485
ACH-000938,-0.1881447907917489
ACH-000939,-0.3229374023749476
ACH-000941,-0.21004431555875666
ACH-000943,-0.20199596206889345
ACH-000946,-0.14044693692178578
ACH-000947,-0.17181125496699814
ACH-000948,-0.16225247107753468
ACH-000950,-0.2428345553305104
ACH-000953,-0.24115029322810005
ACH-000954,-0.1222396929994133
ACH-000957,-0.17120922888944695
ACH-000958,-0.3315002107561282
ACH-000960,-0.2293691404825507
ACH-000963,-0.16072221928162295
ACH-000968,-0.03605715177988069
ACH-000969,-0.18684130628913867
ACH-000972,-0.10471093805286012
ACH-000973,-0.18284078354675387
ACH-000974,-0.11852784038097028
ACH-000978,-0.2364898400152315
ACH-000984,-0.1553269058128546
ACH-000986,-0.19057290670134416
ACH-000988,-0.20070297165722936
ACH-000993,-0.1460600158064753
ACH-000994,-0.2059085259845396
ACH-000996,-0.0854097109039548
ACH-001001,-0.14500017567599144
ACH-001020,-0.1578866754980403
ACH-001028,-0.24379213623386786
ACH-001031,-0.2091000667150385
ACH-001038,-0.1327131283442847
ACH-001048,-0.12158961910485087
ACH-001050,-0.20858075467673026
ACH-001053,-0.047766608338810836
ACH-001054,-0.009472903790756841
ACH-001061,-0.08392995855632901
ACH-001067,-0.267724058386045
ACH-001075,-0.13017975673741294
ACH-001096,-0.1351598912572582
ACH-001111,0.08382934312608993
ACH-001119,-0.09124111143119597
ACH-001128,-0.2128858105115411
ACH-001134,-0.12477528027281873
ACH-001151,-0.15725584152155356
ACH-001163,-0.09312223704886953
ACH-001164,-0.13556449487874306
ACH-001183,-0.2656969809912925
ACH-001192,-0.10756238698920192
ACH-001193,-0.3227365861631617
ACH-001196,-0.1883250248883252
ACH-001197,0.10067349440426343
ACH-001205,-0.15841573205655998
ACH-001211,-0.1831980321294569
ACH-001212,-0.17554855890796975
ACH-001228,-0.185090384983864
ACH-001232,-0.2658799192321292
ACH-001239,-0.15682841204079906
ACH-001270,-0.11374417365562693
ACH-001274,-0.04365540564006967
ACH-001275,-0.213258271216274
ACH-001277,-0.1084760256899525
ACH-001278,-0.12712474643375546
ACH-001280,-0.11417979949461128
ACH-001283,-0.011141765819406022
ACH-001289,-0.173149128667879
ACH-001300,-0.224643595533107
ACH-001301,-0.06293060076193452
ACH-001302,-0.14153111500293095
ACH-001306,-0.19600899184746592
ACH-001318,-0.13199513017029516
ACH-001322,-0.051808990535876856
ACH-001328,-0.13288977648887013
ACH-001332,-0.3024090242118605
ACH-001336,-0.21326942501360024
ACH-001346,-0.10752999063904346
ACH-001353,-0.08579681842297092
ACH-001354,0.053578820371053916
ACH-001367,-0.2535982049943165
ACH-001368,-0.1217818170933918
ACH-001374,0.06368212151457282
ACH-001377,-0.005960856259263978
ACH-001380,-0.13338272071631396
ACH-001391,-0.3262689211290348
ACH-001408,-0.1868143042190599
ACH-001430,-0.2632456915928003
ACH-001431,-0.023042671987211917
ACH-001450,0.03985229961381905
ACH-001496,-0.16736052929506404
ACH-001500,-0.17229289114156826
ACH-001523,-0.3679932205820544
ACH-001532,-0.1833602948201704
ACH-001550,-0.1282036449048856
ACH-001552,-0.1865647596039676
ACH-001554,-0.14641540028192654
ACH-001654,-0.15303975736677916
ACH-001735,-0.022338010401366785
ACH-001736,-0.09226911392856198
ACH-001737,-0.13012157020769108
ACH-001740,-0.14453046031786615
ACH-001745,-0.2061390111491184
ACH-001765,-0.1385598573403543
