,UBE2D3 (7323)
ACH-000623,-0.6268677915153862
ACH-000624,-0.9058284990713872
ACH-000627,-1.0473800113520302
ACH-000630,-0.5802827417874268
ACH-000631,-0.5152799193125345
ACH-000632,-0.3820961709684447
ACH-000633,-0.5066358074730817
ACH-000637,-0.8504865960620465
ACH-000638,-0.4801353002398625
ACH-000646,-0.4703376291321466
ACH-000647,-0.6547392219073277
ACH-000648,-1.1322852113181314
ACH-000649,-0.8423986512706977
ACH-000651,-0.4567212191346932
ACH-000652,-0.5205218077834781
ACH-000653,-0.4787828400320223
ACH-000657,-0.7718779931060833
ACH-000658,-0.5070454924047221
ACH-000661,-0.8208656944090549
ACH-000662,-0.8096815981726716
ACH-000663,-0.6802047980446465
ACH-000665,-0.6185351878585047
ACH-000671,-0.6101326340122932
ACH-000672,-0.4906899879696238
ACH-000673,-0.8330763974855528
ACH-000676,-0.3749623586104627
ACH-000677,-0.8414346225155417
ACH-000681,-0.7708517999062868
ACH-000683,-0.5982814758775183
ACH-000684,-0.8731582847491076
ACH-000688,-0.8027483412845791
ACH-000693,-0.6750460391047307
ACH-000694,-0.7755233941707169
ACH-000695,-0.4182411102168153
ACH-000696,-0.4196918293127125
ACH-000697,-0.5400760091861476
ACH-000699,-0.6532803475740802
ACH-000701,-1.1614925991739309
ACH-000706,-0.673946631598704
ACH-000711,-0.7819627666800557
ACH-000713,-0.6506752887192214
ACH-000714,-0.7309412759796395
ACH-000718,-0.7201359362468464
ACH-000720,-0.647828169881078
ACH-000721,-0.2117345255196908
ACH-000724,-0.5617413098025233
ACH-000725,-0.4962912693090351
ACH-000732,-0.7159524563152652
ACH-000734,-0.18870105000407456
ACH-000735,-1.0534972135906124
ACH-000736,-0.734818783065625
ACH-000738,-0.5889810849570432
ACH-000746,-0.6110422866772415
ACH-000747,-0.27267856848662386
ACH-000748,-0.5073558079593256
ACH-000753,-0.7756213236135069
ACH-000756,-0.311023728254442
ACH-000757,-0.3894759263213991
ACH-000758,-0.4424881396539545
ACH-000760,-0.6980470549822966
ACH-000762,-0.7466021898228752
ACH-000763,-0.2528618574495212
ACH-000764,-0.8939202002276773
ACH-000765,-0.5007116470727062
ACH-000766,-0.5587725817655883
ACH-000767,-0.4033549156111255
ACH-000768,-0.8643769134935559
ACH-000769,-0.3825692099613806
ACH-000770,-0.5955148005000959
ACH-000771,-0.9849322340972796
ACH-000773,-0.9946423232067462
ACH-000776,-1.0705304931151658
ACH-000777,-0.6623251302971991
ACH-000778,-0.823945911540472
ACH-000781,-1.1349156277817252
ACH-000782,-0.3741997922664376
ACH-000783,-0.44419987946042605
ACH-000784,-0.4756842010289902
ACH-000785,-1.0932990957482602
ACH-000787,-0.6371219444665477
ACH-000788,-0.49524945420492605
ACH-000791,-0.49984429224155796
ACH-000792,-0.5680203670433552
ACH-000794,-0.8403408686475684
ACH-000796,-0.7279939746344456
ACH-000798,-0.31128590936904
ACH-000799,-0.8231511153064686
ACH-000800,-0.7173557534255057
ACH-000802,-0.5678283050721401
ACH-000804,-0.5422570838584888
ACH-000805,-0.6027574711775776
ACH-000809,-0.6531394972341673
ACH-000810,-0.5402521081459636
ACH-000811,-0.6606541453541582
ACH-000817,-0.2936097366794858
ACH-000819,-0.4455509385138755
ACH-000820,-0.8359331663815786
ACH-000821,-1.1558542216451684
ACH-000822,-0.7741167566911109
ACH-000823,-0.6046319124276969
ACH-000824,-0.43416947697748703
ACH-000827,-0.9570785339474858
ACH-000829,-0.6237076426907171
ACH-000831,-0.5518780468923866
ACH-000832,-0.5642086366153477
ACH-000833,-0.6792265264200787
ACH-000834,-0.4929457059200335
ACH-000835,-0.8403443033878893
ACH-000836,-0.8062527228254226
ACH-000837,-0.7353400058888665
ACH-000838,-0.2964471861522097
ACH-000839,-0.6764690367397608
ACH-000840,-1.1864913850318952
ACH-000841,-0.4243930485003253
ACH-000843,-0.1953614496935877
ACH-000846,-0.1459107963071704
ACH-000847,-0.4188168085366093
ACH-000848,-0.597445050269726
ACH-000849,-0.32778161540148265
ACH-000851,-0.35097542032686035
ACH-000855,-0.8968906608254213
ACH-000856,-0.7943447827454267
ACH-000858,-0.7553519738528613
ACH-000859,-0.8336176694572345
ACH-000861,-0.6721172584981374
ACH-000862,-0.5916331191831276
ACH-000865,-0.48766786065165707
ACH-000866,-0.4307155939370388
ACH-000867,-0.2661049655532629
ACH-000869,-0.3859882338784981
ACH-000872,-1.0008686649554541
ACH-000873,-0.6952687141047831
ACH-000876,-0.7667747304361324
ACH-000878,-0.5693266515689538
ACH-000880,-0.9323753383784892
ACH-000881,-1.0410585163226984
ACH-000882,-0.5345883843317187
ACH-000884,-0.9341198606016692
ACH-000885,-0.8572407366457888
ACH-000887,-0.6445443067002969
ACH-000889,-0.3135451047017121
ACH-000896,-0.12411570988517462
ACH-000898,-0.8666505744402817
ACH-000900,-0.7306267154235474
ACH-000901,-0.6873200767489411
ACH-000905,-0.5329256579850972
ACH-000906,-0.7212912170002644
ACH-000907,-0.7688832841618874
ACH-000910,-0.4325257110448716
ACH-000911,-0.7409647511347339
ACH-000912,-1.04191522800796
ACH-000913,-0.436020889601246
ACH-000915,-0.2900999314497525
ACH-000916,-0.7348302612673565
ACH-000917,-0.739488746727184
ACH-000920,-1.1477531291122685
ACH-000921,-0.6155830792139774
ACH-000924,-0.7859313153731051
ACH-000926,-0.5837722452582671
ACH-000928,0.09751139267910634
ACH-000929,-0.94773876581946
ACH-000932,-0.7730901560014294
ACH-000935,-0.7244339881868422
ACH-000936,-0.4454143371425798
ACH-000937,-0.4601278378568743
ACH-000938,-0.9858881370980004
ACH-000939,-0.30263903694797234
ACH-000941,-0.3886999688362607
ACH-000943,-0.9000592803297246
ACH-000946,-0.8927402067293386
ACH-000947,-0.938877515960766
ACH-000948,-0.7343625172118707
ACH-000950,-0.4698222735804422
ACH-000953,-0.2872536972559619
ACH-000954,-0.7847601348006144
ACH-000957,-0.785055008971182
ACH-000958,-0.5781592988372733
ACH-000960,-0.9549642830778264
ACH-000963,-0.7528007054268699
ACH-000968,-0.4165593763919913
ACH-000969,-0.5087856184264945
ACH-000972,-0.6120470411876551
ACH-000973,-0.7348032889522712
ACH-000974,-0.7076889891361385
ACH-000978,-0.2575284401047515
ACH-000984,-0.4405974000037486
ACH-000986,-0.5679947682764549
ACH-000988,-0.2142749985794061
ACH-000993,-0.9606640834327694
ACH-000994,-0.4423390552506001
ACH-000996,-0.7163609419493828
ACH-001001,-0.42777253298969176
ACH-001020,-0.6302581683001919
ACH-001028,-0.7298322902230874
ACH-001031,-1.0820977514805472
ACH-001038,-0.27068782108290984
ACH-001048,-0.5459182105878623
ACH-001050,-1.1526393084947568
ACH-001053,-0.5700868502547171
ACH-001054,-1.0205869125161953
ACH-001061,-0.5272011088222377
ACH-001067,-0.759093235681096
ACH-001075,-1.03003111391621
ACH-001096,-0.5989371860010649
ACH-001111,-0.4141346449118695
ACH-001119,-0.7843196776654409
ACH-001128,-0.7866968680464873
ACH-001134,-0.5514119174858756
ACH-001151,-0.7033411850858431
ACH-001163,-0.3186168632139613
ACH-001164,-1.1367756193105951
ACH-001183,-0.8643144256332708
ACH-001192,-0.6487935455166502
ACH-001193,-0.5374030320303541
ACH-001196,-0.3434153325652876
ACH-001197,-0.7854179527818855
ACH-001205,-0.6431914555275766
ACH-001211,-1.0310423520274148
ACH-001212,-0.6502411340699998
ACH-001228,-0.9735457079362629
ACH-001232,-0.598835644383283
ACH-001239,-0.30857068514169633
ACH-001270,-0.314921928532964
ACH-001274,-1.085747604796149
ACH-001275,-0.7406874513502981
ACH-001277,-0.31548243742640103
ACH-001278,-0.8704488353931783
ACH-001280,-0.5254762845833105
ACH-001283,-0.98724456560876
ACH-001289,-0.8791294288177481
ACH-001300,-1.0061280299675242
ACH-001301,-0.6625801845227258
ACH-001302,-0.6507059916611453
ACH-001306,-0.6770993125870934
ACH-001318,-1.0382096698277363
ACH-001322,-0.4663652611564121
ACH-001328,-0.32134278205274186
ACH-001332,-0.5640876660527889
ACH-001336,-0.8367698297795811
ACH-001346,-0.7564242270303816
ACH-001353,-1.0719473735658835
ACH-001354,-0.5406243252374077
ACH-001367,-0.4446664471373492
ACH-001368,-0.4164702943926945
ACH-001374,-0.9613634476681984
ACH-001377,-0.9056687757128268
ACH-001380,-0.4129236646865863
ACH-001391,-0.6115131342345504
ACH-001408,-0.6010670636737788
ACH-001430,-0.5085961886934552
ACH-001431,-1.0736452911536007
ACH-001450,-0.6975923039830115
ACH-001496,-0.5461736387516245
ACH-001500,-0.5375328830510904
ACH-001523,-0.4916261879490341
ACH-001532,-0.7522301722936748
ACH-001550,-0.7730526553139057
ACH-001552,-1.0510005229407204
ACH-001554,-0.6683985410464102
ACH-001654,-0.6001347727620991
ACH-001735,-0.5335730556239237
ACH-001736,-0.07945206977568121
ACH-001737,-0.0978551035021817
ACH-001740,-1.0749603841081026
ACH-001745,-1.0119667004687751
ACH-001765,-0.5333982451555893
