,CHMP6 (79643)
ACH-000223,-1.441289254882952
ACH-000226,-1.1265793947178373
ACH-000227,-0.939973457704048
ACH-000228,-1.2777686658204832
ACH-000231,-1.212666630464333
ACH-000232,-1.1088407877109046
ACH-000233,-1.3502181028243918
ACH-000234,-1.251932002590405
ACH-000235,-1.3286821846176546
ACH-000237,-1.2580202114819403
ACH-000238,-1.2289866878006177
ACH-000242,-1.0645654862384828
ACH-000243,-1.3710045054787023
ACH-000244,-1.2197676975021778
ACH-000246,-1.0275496769756265
ACH-000248,-1.4366764131274947
ACH-000250,-1.1040700840009678
ACH-000251,-1.2571524615812302
ACH-000252,-1.4259644226429309
ACH-000253,-1.226460258204643
ACH-000255,-1.109795907730025
ACH-000256,-1.3778265036628383
ACH-000257,-1.2200640301279242
ACH-000258,-1.357175188065616
ACH-000259,-1.2585696668350337
ACH-000260,-1.184475559549019
ACH-000261,-1.2073312630647628
ACH-000262,-1.1561856523792782
ACH-000263,-1.1128624987621103
ACH-000264,-1.3361241034837246
ACH-000265,-1.195052103569335
ACH-000266,-1.3452178753018698
ACH-000272,-1.256410924901541
ACH-000274,-0.9202688803728292
ACH-000277,-1.68056200952824
ACH-000278,-1.2059401234856617
ACH-000279,-1.375226171463331
ACH-000280,-1.2972675378425411
ACH-000281,-1.3508545854424008
ACH-000288,-1.331592784046003
ACH-000291,-1.146561942992639
ACH-000293,-1.6036895854423263
ACH-000294,-1.2599786058499909
ACH-000295,-0.8679266304087402
ACH-000296,-1.248662713037065
ACH-000302,-1.2687834452233278
ACH-000304,-0.9255809454578756
ACH-000307,-1.2079273802632582
ACH-000308,-1.4848222825207442
ACH-000310,-0.9177482736946436
ACH-000311,-1.2742386123289715
ACH-000312,-1.2658387198772862
ACH-000315,-1.1781858997870145
ACH-000316,-1.2370074446176071
ACH-000317,-1.299082770390105
ACH-000318,-1.3952277759854492
ACH-000319,-1.3324688195920074
ACH-000320,-1.2732274546831557
ACH-000322,-1.3519458239506408
ACH-000323,-1.3357037006604104
ACH-000324,-0.9547203100471188
ACH-000329,-1.2001225413939232
ACH-000330,-1.3637969887479355
ACH-000331,-1.2392805257632509
ACH-000332,-1.0898624654016325
ACH-000334,-0.7739014806975733
ACH-000335,-1.133410587947839
ACH-000336,-1.1110022924591958
ACH-000337,-1.1827838749500288
ACH-000338,-1.375793954313592
ACH-000339,-1.1493143186797097
ACH-000341,-0.7491114253659101
ACH-000348,-1.5314470615164335
ACH-000350,-1.2021441221624058
ACH-000352,-1.410118645356482
ACH-000356,-1.1927985340756762
ACH-000361,-0.8881878552835668
ACH-000362,-1.1314818715687285
ACH-000363,-1.046414594083288
ACH-000364,-1.1212411673982543
ACH-000365,-1.3203551683447765
ACH-000366,-1.2953694072540705
ACH-000368,-1.3436818466781455
ACH-000374,-1.2717733976016263
ACH-000375,-1.4353942144424987
ACH-000376,-1.0686664006506692
ACH-000381,-1.2226059100869275
ACH-000383,-1.3014221057008633
ACH-000387,-1.288336034093888
ACH-000389,-1.0873726421935983
ACH-000390,-1.4547682912872988
ACH-000393,-1.2519182496772712
ACH-000395,-1.4564425494882869
ACH-000396,-1.7988232774446071
ACH-000397,-1.293837835751252
ACH-000401,-1.1222587748243689
ACH-000402,-1.4480214476739832
ACH-000403,-1.3659500830450488
ACH-000404,-0.8672872000392381
ACH-000406,-1.437556791632953
ACH-000407,-1.0869863258694978
ACH-000408,-1.4194243714559152
ACH-000410,-1.218964039230099
ACH-000411,-1.1026541974313202
ACH-000414,-1.2876259831938304
ACH-000415,-1.424840915606965
ACH-000416,-1.218841596686408
ACH-000420,-1.3736219294671606
ACH-000421,-1.2598792424847771
ACH-000424,-1.3384847073634814
ACH-000425,-1.2126934857631089
ACH-000426,-1.3434080861946738
ACH-000427,-1.5308538718891913
ACH-000433,-1.2059552919252343
ACH-000435,-1.3147537702574992
ACH-000436,-1.2030064342000688
ACH-000444,-1.0674361440733575
ACH-000445,-1.0811603593785335
ACH-000448,-1.1945365653645326
ACH-000450,-1.2861759994690118
ACH-000452,-1.2389093041297732
ACH-000454,-1.1300033321046876
ACH-000458,-1.423336208021028
ACH-000459,-1.6272203380678398
ACH-000460,-1.4087154214945403
ACH-000461,-1.2452032293245814
ACH-000463,-1.1863216451775045
ACH-000464,-1.0408963078161642
ACH-000466,-1.4696301792388045
ACH-000467,-1.0373329355609044
ACH-000468,-1.4078188871842587
ACH-000469,-1.2520336140113633
ACH-000470,-1.4200783554280965
ACH-000471,-1.1019632255110317
ACH-000472,-1.2097523754724635
ACH-000473,-1.1980810686959582
ACH-000475,-1.2700265447903192
ACH-000476,-1.0660442133060717
ACH-000477,-1.2384597312797032
ACH-000479,-1.0717379233535658
ACH-000480,-1.1783615045427782
ACH-000481,-1.4288550854135074
ACH-000483,-1.6146512774559243
ACH-000484,-1.3745890956748172
ACH-000485,-1.1642576862517051
ACH-000486,-1.1967140112405743
ACH-000487,-1.2235090409853822
ACH-000488,-1.2868369962616262
ACH-000490,-1.2519938863357505
ACH-000491,-1.2566095786330709
ACH-000495,-1.084437328299078
ACH-000496,-1.1291564687442748
ACH-000499,-1.2924581656301002
ACH-000500,-1.4100453561790014
ACH-000502,-1.2009359224546632
ACH-000503,-1.3062262872653505
ACH-000505,-1.270771153295133
ACH-000507,-1.027446455847532
ACH-000510,-1.1597065609079744
ACH-000511,-1.1565810249890298
ACH-000512,-1.0810992245885598
ACH-000516,-1.0362233610468243
ACH-000517,-1.321397499034366
ACH-000518,-1.5946676930184445
ACH-000520,-1.1444770247679208
ACH-000521,-1.1759667865321253
ACH-000522,-1.1867553239069986
ACH-000524,-1.5205927322422963
ACH-000527,-1.3251276522363606
ACH-000528,-1.429177465963884
ACH-000537,-1.2374099156836054
ACH-000541,-1.5673055309642627
ACH-000542,-1.0931018855298396
ACH-000544,-1.1509683144420244
ACH-000545,-1.3568320086331778
ACH-000547,-1.4164480823362484
ACH-000548,-1.3124970543416972
ACH-000549,-1.0843499982917617
ACH-000550,-1.2186749623850246
ACH-000552,-1.3954209376627835
ACH-000556,-1.3482911743817507
ACH-000557,-1.0737115993719015
ACH-000569,-1.2771726178591334
ACH-000570,-1.0730004491655647
ACH-000571,-1.272959849069275
ACH-000573,-1.390660802903761
ACH-000576,-1.3399926343854234
ACH-000579,-0.7944702077710051
ACH-000580,-1.4564096299861746
ACH-000584,-1.2638945645487658
ACH-000585,-1.529292118715858
ACH-000588,-1.1144351410928106
ACH-000589,-1.3141977349730427
ACH-000591,-1.2328614653027157
ACH-000593,-1.2224271465708878
ACH-000600,-1.2169957739317843
ACH-000601,-1.2413591104739958
ACH-000605,-1.1365706624331484
ACH-000606,-1.3739093234653033
ACH-000608,-1.3335493082167056
ACH-000614,-1.0622675003306346
ACH-000616,-1.2271014416072
ACH-000618,-1.3736125474046257
ACH-000619,-1.507273295353081
ACH-000620,-1.217620590762253
ACH-000621,-1.5683053952292525
ACH-000622,-1.3135380894011586
ACH-000623,-1.0826479730722864
ACH-000624,-1.1936927592036546
ACH-000627,-1.0011786795140236
ACH-000630,-1.2190746644086574
ACH-000631,-1.2031731410235922
ACH-000632,-1.2047857289649158
ACH-000633,-1.3309278438235776
ACH-000637,-1.5239902125426303
ACH-000638,-1.2965249435549913
ACH-000646,-1.521297643432962
ACH-000647,-1.024707089368331
ACH-000648,-1.2053254722370432
ACH-000649,-1.2459566668588975
ACH-000651,-1.2917643146887248
ACH-000652,-1.3468775683645355
ACH-000653,-1.301789722814202
ACH-000657,-1.3665120095117185
ACH-000658,-1.2561701212964982
ACH-000661,-1.2412965067436574
ACH-000662,-1.0759427155943742
ACH-000663,-1.089559322395505
ACH-000665,-1.1166688671221427
ACH-000671,-1.2992718651445083
ACH-000672,-0.8292642656534241
ACH-000673,-1.1664753738830167
ACH-000676,-1.129200908606221
ACH-000677,-0.930323389856478
ACH-000681,-1.3601057984466978
ACH-000683,-1.214200544153403
ACH-000684,-1.1369642797753423
ACH-000688,-1.7880988614344733
ACH-000693,-1.266004378676707
ACH-000694,-1.1059165838927258
ACH-000695,-1.0405938321005872
ACH-000696,-1.3496899377981595
ACH-000697,-0.8817145027039871
ACH-000699,-1.466688372793357
ACH-000701,-1.27284430999299
ACH-000706,-1.4203271791976768
ACH-000711,-1.2575554453847189
ACH-000713,-1.2463958036972045
ACH-000714,-1.305035400638118
ACH-000718,-1.529683361046546
ACH-000720,-1.3089092036445948
ACH-000721,-1.1002580524935497
ACH-000724,-1.4536953396649968
ACH-000725,-1.3726680551942754
ACH-000732,-1.0677946910780325
ACH-000734,-1.1668913620500003
ACH-000735,-1.1705230387149173
ACH-000736,-1.17842197950536
ACH-000738,-1.0283882474407198
ACH-000746,-1.3966828617670777
ACH-000747,-1.2006361470446387
ACH-000748,-1.0088654426603196
ACH-000753,-1.2701618272951338
ACH-000756,-1.1315083960035135
ACH-000757,-1.1495920313029575
ACH-000758,-1.301596813904022
ACH-000760,-1.153331029681663
ACH-000762,-1.1913058937454386
ACH-000763,-1.0280653931526658
ACH-000764,-1.4449543086397294
ACH-000765,-1.2201263506982143
ACH-000766,-1.171169346002587
ACH-000767,-1.056073123284357
ACH-000768,-1.3683467328723669
ACH-000769,-1.36908335503531
ACH-000770,-1.3584108826562074
ACH-000771,-1.3243583255847038
ACH-000773,-1.2933555017144978
ACH-000776,-1.327558578412641
ACH-000777,-1.336111839904773
ACH-000778,-1.5010537281405958
ACH-000781,-1.2957249241921491
ACH-000782,-1.0488546285995568
ACH-000783,-1.5203240041862125
ACH-000784,-1.3162989941600003
ACH-000785,-1.6303857782644888
ACH-000787,-1.2902223516885782
ACH-000788,-1.1846343252707143
ACH-000791,-1.2485348197360198
ACH-000792,-1.2797883755156638
ACH-000794,-1.2354127559422732
ACH-000796,-1.4043099957876921
ACH-000798,-1.1637766895021784
ACH-000799,-1.1293178949593607
ACH-000800,-1.346872572619755
ACH-000802,-1.2601250233823973
ACH-000804,-1.1736817231126366
ACH-000805,-1.053468924171323
ACH-000809,-1.1949513275357049
ACH-000810,-1.392457659275982
ACH-000811,-1.154185243473845
ACH-000817,-1.2545602045759825
ACH-000819,-1.2398691576755327
ACH-000820,-1.5743603849795766
ACH-000821,-1.0745079353360678
ACH-000822,-1.325346312217081
ACH-000823,-1.3425874818906625
ACH-000824,-1.3399956463028584
ACH-000827,-1.3530046892565546
ACH-000829,-1.1255079839993656
ACH-000831,-1.2362221323908724
ACH-000832,-1.240550762536922
ACH-000833,-1.186591515154794
ACH-000834,-1.2326328176607777
ACH-000835,-1.2425321682378712
ACH-000836,-1.2447422887196626
ACH-000837,-1.248718188069866
ACH-000838,-1.3844821816912618
ACH-000839,-1.2522889366773338
ACH-000840,-1.3521932469872484
ACH-000841,-1.51601009109345
ACH-000843,-1.5097466424979535
ACH-000846,-0.9987410041565152
ACH-000847,-1.3473790961896286
ACH-000848,-1.3215289815566265
ACH-000849,-1.1347370778860897
ACH-000851,-1.2753541136524498
ACH-000855,-1.0902067997826663
ACH-000856,-1.147913881347466
ACH-000858,-1.279765601945555
ACH-000859,-1.3850588037892666
ACH-000861,-1.2169240387728737
ACH-000862,-1.346179008028555
ACH-000865,-1.239769686745402
ACH-000866,-1.1707370991133608
ACH-000867,-1.2599121419717612
ACH-000869,-1.5703506567001446
ACH-000872,-1.2205492832462663
ACH-000873,-1.040483236129075
ACH-000876,-1.6461861114517329
ACH-000878,-1.0518473275222584
ACH-000880,-1.192047337704792
ACH-000881,-1.4260312467876797
ACH-000882,-1.2925008175817303
ACH-000884,-1.1821161418252202
ACH-000885,-1.3251823016315107
ACH-000887,-1.2136563268794949
ACH-000889,-1.1959855237344583
ACH-000896,-1.2806964231097495
ACH-000898,-0.9968263753954216
ACH-000900,-1.2230109320161522
ACH-000901,-1.2858077224745066
ACH-000905,-1.0749978167515803
ACH-000906,-1.0544047642667065
ACH-000907,-1.17562076895427
ACH-000910,-1.2657185212001008
ACH-000911,-1.232025193413807
ACH-000912,-1.3703814347325247
ACH-000913,-1.235822528555231
ACH-000915,-1.012777930328579
ACH-000916,-1.524787941015053
ACH-000917,-1.4280908100160117
ACH-000920,-1.1056272502298674
ACH-000921,-1.2368238216435328
ACH-000924,-1.2964321961994574
ACH-000926,-0.9690805267448864
ACH-000928,-1.3938803191323486
ACH-000929,-1.2218774694669507
ACH-000932,-1.2093738066303814
ACH-000935,-1.1066238763858811
ACH-000936,-1.28932768268383
ACH-000937,-1.3646153811721184
ACH-000938,-1.3709079945585227
ACH-000939,-1.6793923838130211
ACH-000941,-1.2513352229101973
ACH-000943,-1.4423939883382324
ACH-000946,-1.146802706428082
ACH-000947,-1.2012082759164715
ACH-000948,-1.3541171157378102
ACH-000950,-1.1857303002271369
ACH-000953,-1.2050047552754726
ACH-000954,-1.0940750001464468
ACH-000957,-1.2087836582272022
ACH-000958,-1.3627626258503058
ACH-000960,-1.2257267127465508
ACH-000963,-0.8915150320595602
ACH-000968,-1.0480147159410895
ACH-000969,-1.401310375723621
ACH-000972,-1.1587971544499398
ACH-000973,-0.9895586812735121
ACH-000974,-1.2597892265233095
ACH-000978,-1.3184213568694083
ACH-000984,-1.3999657686278444
ACH-000986,-1.2034954754251173
ACH-000988,-1.4000231679370303
ACH-000993,-1.3004784896059478
ACH-000994,-1.2356029796078298
ACH-000996,-1.31045248367193
ACH-001001,-1.1538378285502968
ACH-001020,-1.5318040607732504
ACH-001028,-1.2104476462638287
ACH-001031,-1.4977714979651229
ACH-001038,-1.2385107638611499
ACH-001048,-1.0432656576368349
ACH-001050,-1.3026545875387507
ACH-001053,-0.9655859140049214
ACH-001054,-1.0994272124115547
ACH-001061,-1.1159797833479594
ACH-001067,-1.2609901388707476
ACH-001075,-1.0214315974476988
ACH-001096,-1.1813528126107538
ACH-001111,-1.2290499853846464
ACH-001119,-0.8854201065396112
ACH-001128,-1.283878866742309
ACH-001134,-1.3488180756924641
ACH-001151,-1.3462621128962493
ACH-001163,-1.4959395339954318
ACH-001164,-1.359073686771811
ACH-001183,-1.5230633836817753
ACH-001192,-1.0913175071533474
ACH-001193,-1.1131834561733849
ACH-001196,-1.3895380883923572
ACH-001197,-1.3796850184776277
ACH-001205,-1.178034314317945
ACH-001211,-1.3494577916735784
ACH-001212,-1.4713109237128097
ACH-001228,-1.3936022564564057
ACH-001232,-1.1950604185546148
ACH-001239,-1.1121950320572576
ACH-001270,-1.1689835408093787
ACH-001274,-1.255124789803989
ACH-001275,-1.3843509022798002
ACH-001277,-1.3282357038209167
ACH-001278,-1.242387297605982
ACH-001280,-1.0303612953945342
ACH-001283,-1.3972608186677962
ACH-001289,-1.3630155244283628
ACH-001300,-1.2610931086077546
ACH-001301,-1.1726193202276485
ACH-001302,-1.0214624601478757
ACH-001306,-1.2663449906913953
ACH-001318,-1.4134816282057132
ACH-001322,-0.9952970908081199
ACH-001328,-1.1991006492558898
ACH-001332,-1.2940121950920676
ACH-001336,-1.4974904440110297
ACH-001346,-1.4823740968183576
ACH-001353,-1.29097266239847
ACH-001354,-1.34438276682532
ACH-001367,-1.3461051555505266
ACH-001368,-1.4078454852360456
ACH-001374,-1.301090763703292
ACH-001377,-1.226544137596543
ACH-001380,-1.1635244430819396
ACH-001391,-1.1739036427267346
ACH-001408,-1.5877559991288608
ACH-001430,-1.0651001014447312
ACH-001431,-1.086749414601433
ACH-001450,-1.2749808886905158
ACH-001496,-1.1437456854449466
ACH-001500,-1.3579745167304902
ACH-001523,-1.4134992035156697
ACH-001532,-1.3223264620575448
ACH-001550,-1.243941469149354
ACH-001552,-1.131117363581554
ACH-001554,-1.1092634244810775
ACH-001654,-1.2922718397984296
ACH-001735,-1.2752729187472351
ACH-001736,-1.3511005638954576
ACH-001737,-1.583165075112819
ACH-001740,-1.128353110214677
ACH-001745,-1.1335950092815985
ACH-001765,-1.307780538773037
