,AHCY (191)
ACH-000683,-0.6020651063892316
ACH-000684,-0.8232126793129128
ACH-000688,-0.6770927416791451
ACH-000693,-0.6764012636137913
ACH-000694,-0.6099868357556846
ACH-000695,-0.5850371865630917
ACH-000696,-0.7724002099907521
ACH-000697,-0.7633558369523937
ACH-000699,-0.5790118856006393
ACH-000701,-0.6366344111966151
ACH-000706,-0.7047950559600269
ACH-000711,-0.5306163487240856
ACH-000713,-1.070421097815037
ACH-000714,-0.7992699375966351
ACH-000718,-0.9023950811998758
ACH-000720,-0.5414300297029552
ACH-000721,-0.8605619457974959
ACH-000724,-0.6567315382389388
ACH-000725,-0.7759794825601399
ACH-000732,-0.6775619156260518
ACH-000734,-0.5400895874277486
ACH-000735,-0.8042295572052506
ACH-000736,-0.6464900434921741
ACH-000738,-0.5667549860676437
ACH-000746,-0.8834416214206062
ACH-000747,-0.8748799201771186
ACH-000748,-0.6133182809393731
ACH-000753,-1.04892002731776
ACH-000756,-0.0956805186534668
ACH-000757,-0.5883649182520166
ACH-000758,-0.6789573244837108
ACH-000760,-0.9501488837299574
ACH-000762,-0.6170069624876549
ACH-000763,-0.943018999956886
ACH-000764,-0.9812684716038476
ACH-000765,-0.6963358789419456
ACH-000766,-0.7039131397050266
ACH-000767,-0.6373865544679055
ACH-000768,-0.9330003768792456
ACH-000769,-0.5687385242178319
ACH-000770,-0.8114532432942244
ACH-000771,-0.4966152343051688
ACH-000773,-0.8463211648306506
ACH-000776,-0.5836190011106178
ACH-000777,-0.9543575853769762
ACH-000778,-0.7269664970519126
ACH-000781,-0.6473024956090906
ACH-000782,-0.6093677781897422
ACH-000783,-0.979895428182654
ACH-000784,-0.4248191719643325
ACH-000785,-0.6805057914119588
ACH-000787,-0.8301615959411429
ACH-000788,-0.8998542344689722
ACH-000791,-0.6561413409780916
ACH-000792,-0.34085177041323306
ACH-000794,-0.6653736240951745
ACH-000796,-1.2322383913606938
ACH-000798,-0.7301829558792216
ACH-000799,-0.8339438466164333
ACH-000800,-0.8443539418027346
ACH-000802,-0.6600514129496723
ACH-000804,-0.6685768542852247
ACH-000805,-0.6522951683383977
ACH-000809,-0.7290033564584241
ACH-000810,-0.9906729761075208
ACH-000811,-0.5760739042587886
ACH-000817,-0.9439937295848844
ACH-000819,-0.8264122139475933
ACH-000820,-0.6577912856168758
ACH-000821,-1.105393453783008
ACH-000822,-1.2534457372827703
ACH-000823,-0.6842900687109668
ACH-000824,-0.31100520625613776
ACH-000827,-0.6876793419469147
ACH-000829,-0.5801754950959158
ACH-000831,-0.6901426782091525
ACH-000832,-0.7974054390993642
ACH-000833,-0.8500852173530645
ACH-000834,-0.5058250144014212
ACH-000835,-0.9043762688710836
ACH-000836,-1.0534128951757071
ACH-000837,-0.6536577974584136
ACH-000838,-1.1283624974885866
ACH-000839,-0.6665775700728105
ACH-000840,-0.4716722985381316
ACH-000841,-0.8027608460098238
ACH-000843,-0.9861573115102285
ACH-000846,-0.8510981599510147
ACH-000847,-0.9004451038490504
ACH-000848,-0.740990501355816
ACH-000849,-1.1713358893789814
ACH-000851,-0.9750163920730384
ACH-000855,-0.8245274589307874
ACH-000856,-0.9185258145161032
ACH-000858,-0.4948841620678258
ACH-000859,-0.9893796830650494
ACH-000861,-0.7612710715587683
ACH-000862,-0.705847381333673
ACH-000865,-0.5611122545391289
ACH-000866,-1.045855882426876
ACH-000867,-0.8331278434722772
ACH-000869,-0.7809152403557378
ACH-000872,-0.6732397118097865
ACH-000873,-0.9055561690445354
ACH-000876,-0.6383695851535298
ACH-000878,-0.6405447859447875
ACH-000880,-0.9232989851290184
ACH-000881,-0.46341590225973905
ACH-000882,-0.9064476915161136
ACH-000884,-0.7529281504948556
ACH-000885,-0.5799082471389635
ACH-000887,-0.9332881414652244
ACH-000889,-0.90549235544831
ACH-000896,-1.0711926534716285
ACH-000898,-0.7414878681027424
ACH-000900,-0.624838831040803
ACH-000901,-0.5777724499653341
ACH-000905,-0.28833354804294503
ACH-000906,-0.7109299924053363
ACH-000907,-0.8936424686972915
ACH-000910,-1.0089654653237892
ACH-000911,-0.8368992032720702
ACH-000912,-1.0517328447690544
ACH-000913,-0.8425972958402669
ACH-000915,-0.7373319565286159
ACH-000916,-0.4278350532502528
ACH-000917,-0.8558301845069536
ACH-000920,-0.8209974033916717
ACH-000921,-0.8486247422389386
ACH-000924,-0.8939962059633806
ACH-000926,-0.7832813827042914
ACH-000928,-0.8960526737494594
ACH-000929,-0.5656552139406595
ACH-000932,-0.8783364416571603
ACH-000935,-0.484717930737487
ACH-000936,-0.7307347438321232
ACH-000937,-1.0909815224563502
ACH-000938,-0.8994467262546116
ACH-000939,-0.7543691998211705
ACH-000941,-0.8391082225398823
ACH-000943,-0.8006171946435652
ACH-000946,-0.615739749860901
ACH-000947,-0.8344206956780601
ACH-000948,-0.7489939928732255
ACH-000950,-1.0640516769569537
ACH-000953,-0.9888413368643052
ACH-000954,-0.7939855145932967
ACH-000957,-0.8393127842639927
ACH-000958,-0.7291441496111289
ACH-000960,-1.0322944945297792
ACH-000963,-0.6863438400646789
ACH-000968,-0.5957424329106322
ACH-000969,-0.6811927616643549
ACH-000972,-0.8545325739171502
ACH-000973,-0.8240638293374147
ACH-000974,-0.7545336609641868
ACH-000978,-0.9923134005133584
ACH-000984,-0.6739661186575794
ACH-000986,-0.7897827615481058
ACH-000988,-0.9706833693318262
ACH-000993,-0.6978582367197775
ACH-000994,-0.8976173482671659
ACH-000996,-0.6361187699904266
ACH-001001,-0.3766152335370446
ACH-001020,-0.69912701946134
ACH-001028,-0.8185248122761275
ACH-001031,-0.4546634028282518
ACH-001038,-0.971065935460566
ACH-001048,-0.8054895493482305
ACH-001050,-0.6036344147116539
ACH-001053,-0.628432053530621
ACH-001054,-0.764530558325813
ACH-001061,-0.7292496446259235
ACH-001067,-0.3700839698345082
ACH-001075,-0.6557947627832977
ACH-001096,-0.6918763547164622
ACH-001111,-0.9859744251015056
ACH-001119,-0.6046279714218561
ACH-001128,-0.6990839272213482
ACH-001134,-0.9102644112321534
ACH-001151,-0.7593673008928586
ACH-001163,-0.8826921787858965
ACH-001164,-0.6126692389985126
ACH-001183,-0.4622596449498825
ACH-001192,-0.6643264999736279
ACH-001193,-0.6155788348360286
ACH-001196,-0.7863265535842014
ACH-001197,-0.9255344512830572
ACH-001205,-0.6641732131247724
ACH-001211,-0.6009935359885474
ACH-001212,-0.5314560567392489
ACH-001228,-0.6264379400144996
ACH-001232,-0.5395269272399564
ACH-001239,-0.7523919573535378
ACH-001270,-1.0127514051210469
ACH-001274,-0.8375976572867299
ACH-001275,-0.8280056333096827
ACH-001277,-0.65984196485098
ACH-001278,-0.8557890878024217
ACH-001280,-0.5591062118877046
ACH-001283,-0.6626921099632609
ACH-001289,-0.9921496744687208
ACH-001300,-0.6621910661147106
ACH-001301,-0.7111139103117222
ACH-001302,-0.7092098813783964
ACH-001306,-0.6231965277715309
ACH-001318,-0.6949639862758837
ACH-001322,-0.7044070412042296
ACH-001328,-0.6973507549527291
ACH-001332,-0.6824398885389286
ACH-001336,-0.4583984323852358
ACH-001346,-0.7023334774835059
ACH-001353,-0.9739751045332004
ACH-001354,-0.6940750654721273
ACH-001367,-0.6321699020725986
ACH-001368,-0.8553050911711598
ACH-001374,-0.3985960055746423
ACH-001377,-0.5556519562889102
ACH-001380,-0.9504604092092936
ACH-001391,-0.7858557883650431
ACH-001408,-0.7936370835477691
ACH-001430,-0.5509909706578577
ACH-001431,-0.8973854331140144
ACH-001450,-1.1301192292926892
ACH-001496,-1.1384468236885048
ACH-001500,-0.8925197902075378
ACH-001523,-0.6679553436456378
ACH-001532,-0.4547717261264251
ACH-001550,-0.6739047374407174
ACH-001552,-0.6848215883023578
ACH-001554,-0.8201225257389283
ACH-001654,-0.6081678481960711
ACH-001735,-0.9232301917185088
ACH-001736,-1.0003962445100616
ACH-001737,-0.797696889376511
ACH-001740,-0.5419634770486517
ACH-001745,-0.5203613402685096
ACH-001765,-0.7572720193183052
