,OR2AP1 (121129)
ACH-001028,-0.1354065473497947
ACH-001031,-0.08141168410704436
ACH-001038,-0.11742632499375565
ACH-001048,-0.1563492663718148
ACH-001050,-0.045679726322186254
ACH-001053,-0.05078635544682978
ACH-001054,0.08069623340420919
ACH-001061,-0.15257560997827554
ACH-001067,0.07284467449110386
ACH-001075,-0.14666944231786666
ACH-001096,-0.043468545304583266
ACH-001111,0.0036059919818988866
ACH-001119,-0.17035216565794728
ACH-001128,-0.005638846594717297
ACH-001134,0.0019698996723245877
ACH-001151,-0.03746464522136583
ACH-001163,-0.06480992817341794
ACH-001164,-0.13658193400862906
ACH-001183,-0.03063939439105204
ACH-001192,-0.11900501256307255
ACH-001193,-0.1630149419301623
ACH-001196,-0.03059742684200951
ACH-001197,0.005628637329769082
ACH-001205,-0.07857254350451888
ACH-001211,-0.14471158974942028
ACH-001212,-0.12592859740527787
ACH-001228,-0.03896435356031415
ACH-001232,-0.06662312925770719
ACH-001239,-0.08944914110495407
ACH-001270,-0.07644409521776546
ACH-001274,-0.003752581308331469
ACH-001275,0.02153430092054981
ACH-001277,-0.03786359988359568
ACH-001278,0.03048650542070115
ACH-001280,0.0978840649957962
ACH-001283,-0.20816292132905906
ACH-001289,-0.13451058096645518
ACH-001300,0.05812485372433285
ACH-001301,0.07051916981802497
ACH-001302,-0.061274267998278474
ACH-001306,-0.07043793481895431
ACH-001318,-0.10066223728352564
ACH-001322,-0.053616230410087805
ACH-001328,-0.1389084450424101
ACH-001332,-0.17039754332592133
ACH-001336,0.00023891432809233307
ACH-001346,-0.0007004254137791519
ACH-001353,-0.01337179798239708
ACH-001354,0.08224584310538759
ACH-001367,-0.1208546097857344
ACH-001368,-0.09603652617318018
ACH-001374,0.22020562686976086
ACH-001377,-0.2857974869107391
ACH-001380,-0.11464339411114607
ACH-001391,-0.2848183459481808
ACH-001408,0.055801342903135626
ACH-001430,-0.10497355459831698
ACH-001431,-0.10254992287266904
ACH-001450,0.022385220711368198
ACH-001496,-0.051303666165939316
ACH-001500,0.03242531102657905
ACH-001523,-0.04311114321227468
ACH-001532,-0.05484835923315304
ACH-001550,-0.0902088306055344
ACH-001552,0.0022192244618165434
ACH-001554,-0.03319259515310933
ACH-001654,-0.0514109713891352
ACH-001735,-0.087347021611278
ACH-001736,-0.02807507382932297
ACH-001737,-0.4007149058572949
ACH-001740,-0.07129373595706133
ACH-001745,-0.12526520121242268
ACH-001765,-0.1358861400709227
