,SH3BP5L (80851)
ACH-000486,-0.06578664998031476
ACH-000487,-0.10808348889388307
ACH-000488,-0.11507627814453865
ACH-000490,-0.07723702112666794
ACH-000491,0.021104682363961454
ACH-000495,-0.017482076909867406
ACH-000496,-0.08306512881369803
ACH-000499,-0.014680375428586466
ACH-000500,-0.09564021428628336
ACH-000502,-0.12765423903533388
ACH-000503,0.019104758053271644
ACH-000505,-0.19129429182903274
ACH-000507,0.09523058130689044
ACH-000510,-0.19752093659780548
ACH-000511,-0.1820884069266358
ACH-000512,-0.278948398588664
ACH-000516,-0.09359221924231158
ACH-000517,-0.1286312026507892
ACH-000518,0.09363015750771422
ACH-000520,-0.013574386778839695
ACH-000521,-0.16129139286694852
ACH-000522,-0.06581318570249747
ACH-000524,-0.08893525978459647
ACH-000527,-0.14430577382379814
ACH-000528,-0.10622721369108552
ACH-000537,-0.3012985389977875
ACH-000541,-0.2951373558570406
ACH-000542,-0.05524477221031871
ACH-000544,-0.011224367574131484
ACH-000545,-0.04732041656278629
ACH-000547,0.03464938646216275
ACH-000548,-0.12497437815105222
ACH-000549,-0.10038325423829073
ACH-000550,-0.10930229065095086
ACH-000552,-0.2152905111671084
ACH-000556,-0.03988856703027872
ACH-000557,-0.07234867763001486
ACH-000569,-0.2839631636132689
ACH-000570,-0.02712960637856901
ACH-000571,-0.11237209882408168
ACH-000573,-0.12676380203885332
ACH-000576,-0.2693571591389847
ACH-000579,0.06969913332390952
ACH-000580,-0.21558830435959608
ACH-000584,-0.10499682052606142
ACH-000585,-0.06965711038991777
ACH-000588,-0.08670737349041867
ACH-000589,-0.050217448725010896
ACH-000591,0.12921243810827013
ACH-000593,-0.08064866451076143
ACH-000600,-0.025840862757303133
ACH-000601,-0.2312089655235253
ACH-000605,-0.029835088291078893
ACH-000606,0.007683977943115606
ACH-000608,-0.05074869655854
ACH-000614,0.04293130939064187
ACH-000616,-0.1387277170132308
ACH-000618,0.057920158014397004
ACH-000619,-0.08325314154844518
ACH-000620,-0.11278351430862728
ACH-000621,-0.231228663207942
ACH-000622,-0.016053731032879926
ACH-000623,-0.009984374408819307
ACH-000624,-0.04696281490928655
ACH-000627,-0.08364368650887384
ACH-000630,-0.1572221598395175
ACH-000631,-0.08480552397849815
ACH-000632,-0.1378599509964502
ACH-000633,-0.07256993835294674
ACH-000637,0.0029610026617004647
ACH-000638,0.004750398658031112
ACH-000646,-0.2139870448483799
ACH-000647,-0.05182224608170783
ACH-000648,-0.32559069683187736
ACH-000649,-0.0985493068569426
ACH-000651,0.008736558921915487
ACH-000652,-0.12326989545695875
ACH-000653,0.058909735866119736
ACH-000657,-0.13982940084277432
ACH-000658,-0.029891161794711768
ACH-000661,-0.04348763540816259
ACH-000662,-0.03573589803567278
ACH-000663,-0.1770211852635791
ACH-000665,-0.04823855922477737
ACH-000671,-0.058743844235124076
ACH-000672,0.09436744967354004
ACH-000673,-0.032318277366379905
ACH-000676,-0.0041838600153190535
ACH-000677,-0.09318568285867368
ACH-000681,0.11155552466343564
ACH-000683,-0.0441388542378002
ACH-000684,-0.09567986434298244
ACH-000688,-0.03637741702393775
ACH-000693,0.010896030900331723
ACH-000694,0.0024132257142023593
ACH-000695,0.052875531174414465
ACH-000696,-0.06944355705727974
ACH-000697,-0.1384738463649068
ACH-000699,-0.17037509951998267
ACH-000701,-0.10000761443307016
ACH-000706,-0.13932860189090265
ACH-000711,-0.003273535367695918
ACH-000713,0.07564286337974217
ACH-000714,-0.006277167410529265
ACH-000718,-0.1691767181673087
ACH-000720,-0.049081579495096006
ACH-000721,-0.1430058264776224
ACH-000724,-0.059726237203356874
ACH-000725,0.05178743926059407
ACH-000732,0.021709662744240188
ACH-000734,-0.14655587402837136
ACH-000735,-0.08705120907878305
ACH-000736,0.008038686252799744
ACH-000738,0.07053740462085563
ACH-000746,0.05253787631379918
ACH-000747,-0.009154595339630957
ACH-000748,-0.15093239214930174
ACH-000753,-0.17025550779217646
ACH-000756,-0.19441160395918164
ACH-000757,-0.08817038244301653
ACH-000758,0.02287898669610045
ACH-000760,-0.047420912814593666
ACH-000762,-0.1112933373717996
ACH-000763,0.09262192137758699
ACH-000764,0.10290094625925393
ACH-000765,0.02335288575576344
ACH-000766,-0.026419220856891232
ACH-000767,-0.015033057275275603
ACH-000768,-0.1256277622300914
ACH-000769,-0.02375237278874333
ACH-000770,-0.035253042189199967
ACH-000771,-0.22215351810077905
ACH-000773,-0.1225209610414529
ACH-000776,0.07694111006606064
ACH-000777,0.012191214385528634
ACH-000778,-0.0696972499968346
ACH-000781,-0.07086920521539439
ACH-000782,-0.14720005533373512
ACH-000783,-0.4806951270524803
ACH-000784,0.059700902458397424
ACH-000785,-0.2342771706074624
ACH-000787,-0.16945086205757287
ACH-000788,-0.06269359491768446
ACH-000791,-0.06142684731026496
ACH-000792,-0.08528601833693157
ACH-000794,-0.026971421871398504
ACH-000796,-0.14411739804858448
ACH-000798,-0.015906416950897683
ACH-000799,-0.2835700429980187
ACH-000800,-0.1234577360103738
ACH-000802,-0.039430687527806235
ACH-000804,-0.045654584357508514
ACH-000805,-0.17990361403760066
ACH-000809,-0.1757830232557091
ACH-000810,0.1131937763427556
ACH-000811,-0.15813111368226496
ACH-000817,-0.12705229334895995
ACH-000819,-0.11830437450984806
ACH-000820,-0.0805014569436831
ACH-000821,0.1825930218819808
ACH-000822,-0.10471317767698643
ACH-000823,-0.11976235124421147
ACH-000824,-0.035741644091273825
ACH-000827,-0.1796594333464928
ACH-000829,-0.18174494680309086
ACH-000831,0.08504402211697322
ACH-000832,-0.08071047897475861
ACH-000833,-0.16242972103900205
ACH-000834,0.0011963426962776525
ACH-000835,-0.08953308506280769
ACH-000836,-0.15367413529416082
ACH-000837,-0.06211511869626595
ACH-000838,-0.15709627925510947
ACH-000839,0.13030722546991516
ACH-000840,-0.1985602020912297
ACH-000841,0.02241456138487928
ACH-000843,-0.10413627197928324
ACH-000846,-0.009188087562368124
ACH-000847,-0.10568510316157707
ACH-000848,-0.15877512161049046
ACH-000849,-0.08294121038661523
ACH-000851,-0.1049712188457287
ACH-000855,-0.06424970223055705
ACH-000856,-0.1491299813156964
ACH-000858,-0.13676039669222914
ACH-000859,-0.08610754793140435
ACH-000861,-0.031851369252797884
ACH-000862,-0.11847059104870178
ACH-000865,-0.033688234560443536
ACH-000866,-0.07116255221424732
ACH-000867,-0.07513944278961958
ACH-000869,0.0068769614273316865
ACH-000872,-0.06928026109185355
ACH-000873,0.04419500208969727
ACH-000876,-0.09882925088723654
ACH-000878,0.14030278282038833
ACH-000880,-0.18002628067534945
ACH-000881,-0.0716921804511783
ACH-000882,-0.05722433104409881
ACH-000884,0.022938188157891302
ACH-000885,-0.2762509264985183
ACH-000887,-0.046675512233982704
ACH-000889,-0.07467477538306518
ACH-000896,-0.0023082704716735378
ACH-000898,-0.022515155734867738
ACH-000900,0.04449979124537304
ACH-000901,-0.07388233901500389
ACH-000905,-0.08292036215057454
ACH-000906,-0.08947192535130932
ACH-000907,-0.09103993300949806
ACH-000910,-0.2547200709626949
ACH-000911,-0.12641454123192988
ACH-000912,-0.18461470190510945
ACH-000913,-0.07580469042432257
ACH-000915,-0.1541418049315104
ACH-000916,0.002653604878588963
ACH-000917,-0.014634630081263866
ACH-000920,-0.16759984061348215
ACH-000921,-0.1163477561321606
ACH-000924,-0.1916269267625821
ACH-000926,-0.15468788557268132
ACH-000928,-0.17523662462535722
ACH-000929,-0.023076022189571912
ACH-000932,-0.17081765351045908
ACH-000935,0.017518722242865676
ACH-000936,-0.030764877922190563
ACH-000937,-0.11268851551450527
ACH-000938,-0.06007488580700069
ACH-000939,-0.026655794249570732
ACH-000941,0.012345298267492992
ACH-000943,-0.16483829365887195
ACH-000946,-0.18785584953848591
ACH-000947,-0.1266693835342526
ACH-000948,-0.2903286134848878
ACH-000950,-0.01906298861369761
ACH-000953,-0.1122310784988366
ACH-000954,-0.0427812216193352
ACH-000957,0.15220745304342395
ACH-000958,-0.3089656816496176
ACH-000960,-0.060412185410488976
ACH-000963,-0.02575410242337939
ACH-000968,-0.06555975054255417
ACH-000969,0.10524095523991517
ACH-000972,-0.33325876612788835
ACH-000973,-0.0350723214168847
ACH-000974,-0.17892282914153573
ACH-000978,-0.015822218683542118
ACH-000984,-0.2664750477818916
ACH-000986,-0.06823692316691689
ACH-000988,0.02769950749151871
ACH-000993,-0.20546887044331
ACH-000994,0.07101459049214033
ACH-000996,-0.21560035338349093
ACH-001001,-0.061721009499855775
ACH-001020,-0.2398127241595285
ACH-001028,-0.10813851894192696
ACH-001031,-0.055049953060350966
ACH-001038,-0.053854683364749065
ACH-001048,-0.12163232193766076
ACH-001050,-0.022435792322418102
ACH-001053,-0.0387609949580977
ACH-001054,-0.16437859540332592
ACH-001061,0.008077538040126049
ACH-001067,-0.2444229219923568
ACH-001075,-0.1555896882448233
ACH-001096,-0.24938374515976544
ACH-001111,-0.22100241718629168
ACH-001119,-0.09002011309769505
ACH-001128,-0.3144243524931556
ACH-001134,0.04174462600779941
ACH-001151,-0.062187774340441676
ACH-001163,-0.19950644594278188
ACH-001164,-0.03919278302868455
ACH-001183,-0.1826732857065328
ACH-001192,0.07379964316712204
ACH-001193,0.38896969330875003
ACH-001196,-0.12064957965204548
ACH-001197,-0.05837651500999647
ACH-001205,-0.3462248492115675
ACH-001211,-0.3550676252720795
ACH-001212,-0.2986742166599329
ACH-001228,-0.3813427351815342
ACH-001232,-0.10844216123510107
ACH-001239,-0.010300685246118057
ACH-001270,-0.2444662565717661
ACH-001274,-0.14615702251371707
ACH-001275,-0.07527451832920616
ACH-001277,0.00989361834853952
ACH-001278,0.0187092406653604
ACH-001280,-0.25003126245334656
ACH-001283,-0.01809838748763051
ACH-001289,-0.13125858784082312
ACH-001300,0.08845303782234562
ACH-001301,-0.004963488927492689
ACH-001302,-0.123209756029487
ACH-001306,-0.029546796329059294
ACH-001318,0.01837413359212757
ACH-001322,-0.15265726077771913
ACH-001328,-0.09938274382873713
ACH-001332,0.17046691798865649
ACH-001336,0.009140728169067105
ACH-001346,-0.07846583576394625
ACH-001353,-0.10981567646604044
ACH-001354,-0.09016678428401634
ACH-001367,0.3936402179654255
ACH-001368,-0.16703303459245405
ACH-001374,-0.12535735841140588
ACH-001377,-0.24025468231118136
ACH-001380,-0.19797091848289552
ACH-001391,-0.22500727259129533
ACH-001408,0.02193165123388794
ACH-001430,-0.14588977817972712
ACH-001431,0.008560204974286464
ACH-001450,-0.007562289062036398
ACH-001496,0.022586462090833818
ACH-001500,-0.0936633108137652
ACH-001523,-0.11003429334038868
ACH-001532,-0.1119461574670286
ACH-001550,0.012333381839840252
ACH-001552,-0.18067543876343808
ACH-001554,-0.032760615625204964
ACH-001654,-0.013007536888736257
ACH-001735,-0.08201066606615448
ACH-001736,-0.21079130822564188
ACH-001737,0.28478026285097746
ACH-001740,-0.0971143981797591
ACH-001745,-0.2744359048042244
ACH-001765,-0.09965780209638447
