,AP3M1 (26985)
ACH-001211,0.05675554462695966
ACH-001212,0.26291787967232444
ACH-001228,-0.11223233144639276
ACH-001232,-0.08452384596022991
ACH-001239,-0.024424810505364547
ACH-001270,-0.10848574029732094
ACH-001274,-0.0759464975631803
ACH-001275,0.11196629760207102
ACH-001277,-0.1479961881218454
ACH-001278,0.007191805150865404
ACH-001280,-0.09777631033534312
ACH-001283,-0.012177761867288164
ACH-001289,-0.05416021725297786
ACH-001300,-0.05113817328812
ACH-001301,-0.10281271021595632
ACH-001302,-0.2657734945642479
ACH-001306,-0.08412336189300337
ACH-001318,-0.16157897124365425
ACH-001322,-0.08743312700982962
ACH-001328,-0.10859435331019716
ACH-001332,0.055239943261082634
ACH-001336,-0.14885359001471832
ACH-001346,-0.08804921975202028
ACH-001353,-0.050124736783180635
ACH-001354,-0.10079507419839999
ACH-001367,-0.1699309093622978
ACH-001368,-0.021729431903567853
ACH-001374,-0.15986426912920082
ACH-001377,-0.09162550672392657
ACH-001380,-0.020529001403616548
ACH-001391,-0.14827485627706885
ACH-001408,-0.13254064383385208
ACH-001430,-0.05858897426819504
ACH-001431,-0.01802854643851494
ACH-001450,-0.20660233299470407
ACH-001496,-0.07628837465555037
ACH-001500,-0.08519940405474066
ACH-001523,-0.07002788138864056
ACH-001532,-0.17921688753692994
ACH-001550,-0.090911284045065
ACH-001552,-0.022819498555541853
ACH-001554,-0.14409548044171522
ACH-001654,-0.12517151519516648
ACH-001735,-0.05697328265572589
ACH-001736,-0.0470944353541306
ACH-001737,0.052438277359246235
ACH-001740,-0.04033388234020716
ACH-001745,0.06045036290439481
ACH-001765,-0.08769380331805451
