,TOP3A (7156)
ACH-000847,-0.9393156015213578
ACH-000848,-0.7546549184660745
ACH-000849,-0.8756268568732757
ACH-000851,-0.9273163125152202
ACH-000855,-0.8725369066177063
ACH-000856,-1.0022143957977794
ACH-000858,-1.125955149816375
ACH-000859,-1.059731740484185
ACH-000861,-0.8119042990550183
ACH-000862,-0.9725475989348932
ACH-000865,-1.001772034271163
ACH-000866,-0.9452788409831052
ACH-000867,-0.7058860547875337
ACH-000869,-0.6635723804350107
ACH-000872,-0.9865398380674606
ACH-000873,-0.8001417771042639
ACH-000876,-0.8802029026299415
ACH-000878,-0.4947480876635331
ACH-000880,-0.9282502278539352
ACH-000881,-0.771727498387537
ACH-000882,-0.8138110955347301
ACH-000884,-1.1519676171192117
ACH-000885,-0.9729688054315048
ACH-000887,-0.7329067822697496
ACH-000889,-0.8365898601178938
ACH-000896,-0.8726634604069554
ACH-000898,-0.917282415478746
ACH-000900,-0.599380296651954
ACH-000901,-0.8346862865163355
ACH-000905,-0.9428299383568756
ACH-000906,-1.0382201810793554
ACH-000907,-0.9966323383622836
ACH-000910,-0.948882691979942
ACH-000911,-0.8963624512220203
ACH-000912,-1.0362545321849757
ACH-000913,-1.0141265086278664
ACH-000915,-0.997249073722242
ACH-000916,-1.1521634154919398
ACH-000917,-0.7012117742050233
ACH-000920,-0.7957680528739665
ACH-000921,-0.7967527079773846
ACH-000924,-0.7784190528486314
ACH-000926,-1.0095132165969674
ACH-000928,-0.9315469613963576
ACH-000929,-0.9989254867335892
ACH-000932,-0.8171625641491731
ACH-000935,-1.0482740724473514
ACH-000936,-1.0130999649777104
ACH-000937,-0.6754297762276048
ACH-000938,-0.9212480518076852
ACH-000939,-1.1151029520718962
ACH-000941,-0.7521236114985491
ACH-000943,-0.8382813126050512
ACH-000946,-0.7674226734716112
ACH-000947,-0.7733505818406178
ACH-000948,-0.8638305899134339
ACH-000950,-1.090408155597556
ACH-000953,-0.91770421173215
ACH-000954,-0.8765771845314299
ACH-000957,-1.0304038952220849
ACH-000958,-1.2626409366253273
ACH-000960,-0.6377388429212885
ACH-000963,-0.9721997200002376
ACH-000968,-0.7818750492961101
ACH-000969,-0.8197962381274762
ACH-000972,-1.1711890685833464
ACH-000973,-0.9550954563119236
ACH-000974,-0.7218739816862099
ACH-000978,-0.670693147271619
ACH-000984,-0.7763164645211968
ACH-000986,-0.8350682937392804
ACH-000988,-0.9475988594953588
ACH-000993,-0.8610313507751758
ACH-000994,-0.9872241362613808
ACH-000996,-0.9897373608092956
ACH-001001,-0.9036778793478306
ACH-001020,-1.1495535449464669
ACH-001028,-1.0194821137240495
ACH-001031,-0.8382063716535318
ACH-001038,-0.8329007228655015
ACH-001048,-0.9246172006951704
ACH-001050,-0.8498647797057861
ACH-001053,-0.958894923755508
ACH-001054,-0.8157884523833094
ACH-001061,-1.0445606582486473
ACH-001067,-0.8462828714241677
ACH-001075,-0.88267416164931
ACH-001096,-0.7010163838539791
ACH-001111,-0.7236890991611354
ACH-001119,-0.7143510201513762
ACH-001128,-1.1644547952714732
ACH-001134,-0.8317131643219198
ACH-001151,-1.1030327201653114
ACH-001163,-0.9506547722990912
ACH-001164,-0.9564427147318121
ACH-001183,-0.7060573520116641
ACH-001192,-0.7953250565261091
ACH-001193,-0.8502549081448356
ACH-001196,-0.9581556596896996
ACH-001197,-0.6145293483880446
ACH-001205,-0.9145545663888376
ACH-001211,-1.0260366852807992
ACH-001212,-0.7123778120205119
ACH-001228,-0.9243034515324952
ACH-001232,-1.125950915642571
ACH-001239,-0.8919854582998612
ACH-001270,-0.9586441847907288
ACH-001274,-0.7619645684543026
ACH-001275,-0.7886281192763231
ACH-001277,-0.9207572320563352
ACH-001278,-0.8623281226059659
ACH-001280,-1.1093864703328378
ACH-001283,-1.0376975751540638
ACH-001289,-0.6776553395377221
ACH-001300,-0.7525032058931725
ACH-001301,-0.9316547170228568
ACH-001302,-0.8230529332156449
ACH-001306,-0.8779831341417046
ACH-001318,-0.8471068998834937
ACH-001322,-1.0390056963226115
ACH-001328,-1.0543594321179992
ACH-001332,-1.0057797220624392
ACH-001336,-1.2661581215031228
ACH-001346,-0.8300351126021026
ACH-001353,-0.8237184863438587
ACH-001354,-1.1151974482599694
ACH-001367,-0.9094058737420518
ACH-001368,-0.8846249714611114
ACH-001374,-1.0964028689309964
ACH-001377,-0.7211132559871806
ACH-001380,-0.8939084146599137
ACH-001391,-1.0160915045980397
ACH-001408,-0.9987982011592
ACH-001430,-0.8820507348509886
ACH-001431,-0.8369262581149661
ACH-001450,-0.7780980450341063
ACH-001496,-1.1514973431037288
ACH-001500,-1.0179614255729552
ACH-001523,-0.8376674551249247
ACH-001532,-0.8572413507933192
ACH-001550,-0.8281351409099705
ACH-001552,-1.0179668439324987
ACH-001554,-0.7357492325866608
ACH-001654,-0.9206590408320836
ACH-001735,-0.8970109043284497
ACH-001736,-0.6857306760136789
ACH-001737,-1.0001057703520206
ACH-001740,-0.9298537644493554
ACH-001745,-0.8374902530173629
ACH-001765,-0.6013095160811417
