,PPP2R3C (55012)
ACH-000896,-0.548287308580369
ACH-000898,-0.6224709387036776
ACH-000900,-0.6191220753174792
ACH-000901,-0.22375308921040946
ACH-000905,-0.7013874940789185
ACH-000906,-0.4293369388592289
ACH-000907,-0.4793272388875114
ACH-000910,-0.6410844883057847
ACH-000911,-0.6115397903077665
ACH-000912,-0.18393616428473988
ACH-000913,-0.6146041368631737
ACH-000915,-0.5674449056683725
ACH-000916,-0.4167873409938901
ACH-000917,-0.566020867689499
ACH-000920,-0.7885497569358767
ACH-000921,-0.19262905326825666
ACH-000924,-0.4336518114576133
ACH-000926,-0.44671872838811405
ACH-000928,-0.3665354288159021
ACH-000929,-0.6571608442476502
ACH-000932,-0.8508754360049905
ACH-000935,-0.28146432488540524
ACH-000936,-0.7218733480129396
ACH-000937,-0.6120229533859549
ACH-000938,-0.7764379360621099
ACH-000939,-0.6588166330264558
ACH-000941,-0.6438541515022094
ACH-000943,-0.7900107159287021
ACH-000946,-0.5465166449321245
ACH-000947,-0.4169336980692308
ACH-000948,-0.7035100329889967
ACH-000950,-0.5491946338492024
ACH-000953,-0.7359439768634403
ACH-000954,-0.4123166543268656
ACH-000957,-0.7426372160687031
ACH-000958,-0.5853182742688352
ACH-000960,-0.5424354457943263
ACH-000963,-0.5338554216273304
ACH-000968,-0.6504010404070827
ACH-000969,-0.4434918139225255
ACH-000972,-0.6297296476526382
ACH-000973,-0.3031953618634531
ACH-000974,-0.6878405807369651
ACH-000978,-0.8003803577694926
ACH-000984,-0.7695857646788831
ACH-000986,-0.5884405425224154
ACH-000988,-0.8558237267886832
ACH-000993,-0.6688608893235737
ACH-000994,-0.6619706171280351
ACH-000996,-0.4963600098721556
ACH-001001,-0.5567079363725416
ACH-001020,-0.5700282035114467
ACH-001028,-0.3249800577281852
ACH-001031,-0.7066593988838589
ACH-001038,-0.3683185005165881
ACH-001048,-0.4278923266000821
ACH-001050,-0.9072005904088158
ACH-001053,-0.7187588338544513
ACH-001054,-0.6747887291019219
ACH-001061,-0.3937642957924469
ACH-001067,-0.33892288641684304
ACH-001075,-0.6922162280972562
ACH-001096,-0.7069433403430035
ACH-001111,-0.856763741497052
ACH-001119,-0.5373062018074453
ACH-001128,-0.4833137439435448
ACH-001134,-0.7693904958842421
ACH-001151,-0.612964423936974
ACH-001163,-0.14604232702008546
ACH-001164,-0.6445706628108574
ACH-001183,-0.6834419294092889
ACH-001192,-0.5004516667366871
ACH-001193,-0.643239804842078
ACH-001196,-0.7640687144843697
ACH-001197,-0.6341466592910213
ACH-001205,-0.5112846382510976
ACH-001211,-0.6130779900313299
ACH-001212,-0.5781995062068466
ACH-001228,-0.6236156927439014
ACH-001232,-0.5794586228325945
ACH-001239,-0.7208820080726849
ACH-001270,-0.7395656190042638
ACH-001274,-0.4959367875224202
ACH-001275,-0.7772640367674741
ACH-001277,-0.7129140883000167
ACH-001278,-0.5909319322530182
ACH-001280,-0.3736143175867977
ACH-001283,-0.6691509998612065
ACH-001289,-0.3718242396379161
ACH-001300,-0.5830727275778351
ACH-001301,-0.9563334578343752
ACH-001302,-0.7115951475102936
ACH-001306,-0.4030796710608052
ACH-001318,-0.7127308175180255
ACH-001322,-0.824737248959004
ACH-001328,-0.4893860447134817
ACH-001332,-0.71494856618728
ACH-001336,-0.8449224023267395
ACH-001346,-0.6437250507374218
ACH-001353,-0.8049264705774781
ACH-001354,-0.7469150685296347
ACH-001367,-0.5008807912684304
ACH-001368,-1.026486454358559
ACH-001374,-0.4553584489581266
ACH-001377,-0.6871251615194252
ACH-001380,-0.942549574867008
ACH-001391,-0.6348483845846536
ACH-001408,-0.5466080815451241
ACH-001430,-0.6725781367576823
ACH-001431,-0.5981216248830247
ACH-001450,-0.9085200219034991
ACH-001496,-0.6910969241180716
ACH-001500,-0.8992166088508621
ACH-001523,-0.7581558047675907
ACH-001532,-0.2743516947286652
ACH-001550,-0.6055739292327437
ACH-001552,-0.7993900483990767
ACH-001554,-0.6998065366022637
ACH-001654,-0.2798999409943811
ACH-001735,-0.8617508053995718
ACH-001736,-0.7411348154365115
ACH-001737,-0.17087280021778428
ACH-001740,-0.4123040418795648
ACH-001745,-0.4903992232265786
ACH-001765,-0.5384749309015245
