,SCO1 (6341)
ACH-000648,-0.4090391248325968
ACH-000649,-0.08008162754981407
ACH-000651,-0.5101606459259614
ACH-000652,-0.44602451933316056
ACH-000653,-0.2883548373686444
ACH-000657,-0.2301178895759072
ACH-000658,-0.3471906243287884
ACH-000661,-0.2009433481187972
ACH-000662,-0.2572937324213393
ACH-000663,-0.13998333797957646
ACH-000665,-0.2443585600714685
ACH-000671,-0.499530847262105
ACH-000672,-0.0782348829325844
ACH-000673,-0.17791979517902154
ACH-000676,-0.4780794117034812
ACH-000677,-0.5401060467635044
ACH-000681,-0.18363238172266155
ACH-000683,-0.30248962310419314
ACH-000684,-0.25821507440773844
ACH-000688,-0.30472341562525723
ACH-000693,-0.5621046252473223
ACH-000694,-0.374489567056979
ACH-000695,-0.13314259805212786
ACH-000696,-0.1866278088774192
ACH-000697,-0.5157241814914324
ACH-000699,-0.14814370708876226
ACH-000701,-0.32334991882046754
ACH-000706,-0.4608566723815302
ACH-000711,-0.2195020345247331
ACH-000713,-0.3651131535748661
ACH-000714,-0.3064820394729019
ACH-000718,-0.3168284728734901
ACH-000720,-0.3078509768549077
ACH-000721,-0.34517648665218753
ACH-000724,-0.3781345355662957
ACH-000725,-0.2957967361241739
ACH-000732,-0.30299294846216823
ACH-000734,-0.25681753315262834
ACH-000735,-0.18211538873348376
ACH-000736,-0.15452303484783322
ACH-000738,-0.34930203547054833
ACH-000746,-0.34584911284540004
ACH-000747,-0.6304464924768853
ACH-000748,-0.21145092462498608
ACH-000753,-0.39379870431947656
ACH-000756,-0.1630786389340434
ACH-000757,-0.3206767737504905
ACH-000758,-0.446631590643036
ACH-000760,-0.16013806148884038
ACH-000762,-0.0587571199286496
ACH-000763,-0.2487769036271859
ACH-000764,0.12329325669287512
ACH-000765,-0.1406639207598952
ACH-000766,-0.15485165159569989
ACH-000767,-0.4265477549276317
ACH-000768,-0.3056825700971109
ACH-000769,-0.3807407079098408
ACH-000770,-0.20015609350389368
ACH-000771,-0.14638474577375196
ACH-000773,-0.07485564685891721
ACH-000776,-0.3616656812576227
ACH-000777,-0.15183188104454104
ACH-000778,-0.3751085062123076
ACH-000781,-0.3295012773087945
ACH-000782,-0.3698672774347708
ACH-000783,-0.13400491680664495
ACH-000784,-0.3211329975333265
ACH-000785,-0.3317404198914302
ACH-000787,-0.35772363468891905
ACH-000788,-0.1964318607756038
ACH-000791,-0.3210169561143727
ACH-000792,-0.18944223213905792
ACH-000794,-0.04215722664903577
ACH-000796,-0.3197418085359805
ACH-000798,-0.2788084454970952
ACH-000799,-0.10637790602473172
ACH-000800,-0.08087545940353327
ACH-000802,-0.395058447634328
ACH-000804,-0.4173439115208172
ACH-000805,-0.2182766940070148
ACH-000809,-0.2904380776371125
ACH-000810,-0.5758078333284143
ACH-000811,-0.3548132710697643
ACH-000817,-0.3802257711188498
ACH-000819,-0.09862656790602964
ACH-000820,-0.6344932195850477
ACH-000821,-0.4321098477231203
ACH-000822,-0.35318052651793874
ACH-000823,-0.2887864328377441
ACH-000824,-0.12368935231712012
ACH-000827,-0.0985177064473278
ACH-000829,-0.25742782505994183
ACH-000831,-0.43642852411558697
ACH-000832,-0.15235767789569513
ACH-000833,-0.3914725959581094
ACH-000834,-0.5592649407696271
ACH-000835,-0.17758620562410282
ACH-000836,-0.05753095920441297
ACH-000837,-0.362151961698173
ACH-000838,-0.4257649595659396
ACH-000839,-0.20641440208310305
ACH-000840,-0.3252118389887585
ACH-000841,-0.08510635046182699
ACH-000843,-0.6828013818203674
ACH-000846,-0.4244190130383272
ACH-000847,-0.40369860161311344
ACH-000848,-0.4754043102243951
ACH-000849,-0.20161772044957255
ACH-000851,-0.4454066390516797
ACH-000855,-0.4855103332601665
ACH-000856,-0.375027735194906
ACH-000858,-0.7944187565446864
ACH-000859,-0.3318215664332388
ACH-000861,-0.4480077454374152
ACH-000862,-0.4828929108521894
ACH-000865,-0.28361960311998075
ACH-000866,-0.4821540880862981
ACH-000867,-0.18422795197358546
ACH-000869,-0.3363568820360894
ACH-000872,-0.18612059624974087
ACH-000873,-0.4249719779848232
ACH-000876,-0.4062824760475254
ACH-000878,-0.0726280824998874
ACH-000880,-0.24648162445241956
ACH-000881,-0.11705918548712572
ACH-000882,-0.25028576581392165
ACH-000884,-0.3862683561405469
ACH-000885,-0.4225945686765592
ACH-000887,-0.2440628761459298
ACH-000889,-0.3624131495437327
ACH-000896,-0.2627267924921145
ACH-000898,-0.26158348869974585
ACH-000900,-0.2118927455215598
ACH-000901,-0.256038147132552
ACH-000905,-0.27978416870482004
ACH-000906,-0.3878007251687029
ACH-000907,-0.4359851427100816
ACH-000910,-0.7537671462109375
ACH-000911,-0.5072270572693041
ACH-000912,-0.27216030016361165
ACH-000913,-0.4547655390693531
ACH-000915,-0.7321216603128835
ACH-000916,-0.5367754630109204
ACH-000917,-0.2343738939439277
ACH-000920,-0.27740180875848913
ACH-000921,-0.1868835343986568
ACH-000924,-0.4595442215416242
ACH-000926,-0.3045553678269282
ACH-000928,-0.2000271851648612
ACH-000929,-0.13448739156172876
ACH-000932,-0.4174753590265893
ACH-000935,-0.17889827545486364
ACH-000936,-0.30749625118289203
ACH-000937,-0.3344050623559096
ACH-000938,-0.2774782744928652
ACH-000939,-0.4119606884422027
ACH-000941,-0.3413522393220351
ACH-000943,-0.4550255477752988
ACH-000946,-0.3461821341550729
ACH-000947,-0.4458122301693397
ACH-000948,-0.3926453710531195
ACH-000950,-0.2802196618533324
ACH-000953,-0.20619222075962326
ACH-000954,-0.1906674344534472
ACH-000957,-0.3271552205117331
ACH-000958,-0.1520942377843726
ACH-000960,-0.14886361867142364
ACH-000963,-0.10236956483804052
ACH-000968,-0.6241805538056501
ACH-000969,-0.626633792811155
ACH-000972,-0.2929708163635951
ACH-000973,-0.2490167845471152
ACH-000974,-0.17304222041943262
ACH-000978,-0.2172883382215728
ACH-000984,-0.2914638515162979
ACH-000986,-0.3478030382596716
ACH-000988,-0.3330707829088353
ACH-000993,-0.22279794716635548
ACH-000994,-0.4256391836811785
ACH-000996,-0.12999961686912362
ACH-001001,-0.3268128965253805
ACH-001020,-0.289598953863169
ACH-001028,-0.4078963453433302
ACH-001031,-0.30644764226543153
ACH-001038,-0.4007246850290661
ACH-001048,-0.3872456961051133
ACH-001050,-0.25680635415542696
ACH-001053,-0.3765065844196373
ACH-001054,-0.4661514040271073
ACH-001061,-0.4387757490655227
ACH-001067,-0.17810326172124427
ACH-001075,-0.2502011830332137
ACH-001096,-0.3730528154649574
ACH-001111,-0.4384550359470581
ACH-001119,-0.30548130424465564
ACH-001128,-0.4973313891685816
ACH-001134,-0.07479314401544572
ACH-001151,-0.12905070559394075
ACH-001163,-0.3202389844612272
ACH-001164,-0.29019616967839484
ACH-001183,-0.4960754569681444
ACH-001192,-0.33033980394021645
ACH-001193,-0.2575646598710166
ACH-001196,-0.3180273668460729
ACH-001197,-0.4989344608643629
ACH-001205,-0.21870351643451588
ACH-001211,-0.08166841985246498
ACH-001212,-0.18472950481035885
ACH-001228,-0.10877281045839343
ACH-001232,-0.12421438093867836
ACH-001239,-0.3495638387354473
ACH-001270,-0.22855432341587398
ACH-001274,-0.5613738397359239
ACH-001275,-0.17684337727682412
ACH-001277,-0.3037696618052863
ACH-001278,-0.4298695145420552
ACH-001280,-0.20749868973874608
ACH-001283,-0.312501336769763
ACH-001289,-0.11479211210350347
ACH-001300,-0.2407857867770714
ACH-001301,-0.22594822549563984
ACH-001302,-0.3610990424560329
ACH-001306,-0.4049674862983416
ACH-001318,-0.4606150775328867
ACH-001322,-0.20734758105940154
ACH-001328,-0.3912412385031983
ACH-001332,-0.32045550519542704
ACH-001336,-0.23342003062513944
ACH-001346,-0.15051212398710515
ACH-001353,-0.17618949377716786
ACH-001354,-0.028134213896166986
ACH-001367,-0.4062674802978133
ACH-001368,-0.32671749917849624
ACH-001374,0.032902833285813844
ACH-001377,-0.3055416414182866
ACH-001380,-0.2310844692076439
ACH-001391,-0.38214675980965496
ACH-001408,-0.1556670901738133
ACH-001430,-0.20595625980034035
ACH-001431,-0.2275963066007545
ACH-001450,-0.6397720326975387
ACH-001496,-0.4385443549712005
ACH-001500,-0.4302600605854591
ACH-001523,-0.5162194111750443
ACH-001532,-0.2906336833546909
ACH-001550,-0.3323442564646076
ACH-001552,-0.30101710716898994
ACH-001554,-0.4056586140253286
ACH-001654,-0.10025016218021396
ACH-001735,-0.1978022235306753
ACH-001736,-0.23652064946671075
ACH-001737,-0.4942355542416039
ACH-001740,-0.2413348918385983
ACH-001745,-0.1987427745887524
ACH-001765,-0.22648399864771865
