,OR2AE1 (81392)
ACH-001134,-0.042114727238476105
ACH-001151,-0.14629022541622885
ACH-001163,-0.061670070990865924
ACH-001164,-0.003357583926636407
ACH-001183,-0.13980000263331055
ACH-001192,-0.07442743293888583
ACH-001193,-0.004500195318928382
ACH-001196,-0.1447255061411052
ACH-001197,0.10148399333544904
ACH-001205,-0.12499329008415258
ACH-001211,-0.06804092376550627
ACH-001212,0.06383713671391887
ACH-001228,-0.16532407159036389
ACH-001232,-0.0020168870468622964
ACH-001239,-0.08337848150111216
ACH-001270,-0.1649544477682177
ACH-001274,-0.033614643404142934
ACH-001275,-0.0135405171360973
ACH-001277,-0.17850661811953014
ACH-001278,0.03736143177388136
ACH-001280,-0.0327984705441098
ACH-001283,0.022632466641221455
ACH-001289,0.09906167807098848
ACH-001300,0.1346944256406708
ACH-001301,0.07214461632621386
ACH-001302,0.05304256627617756
ACH-001306,-0.1615548728560224
ACH-001318,0.1464147125368932
ACH-001322,-0.16644993119225154
ACH-001328,-0.013581003429765528
ACH-001332,-0.16578886200552956
ACH-001336,-0.031982588718986696
ACH-001346,-0.022786064753096576
ACH-001353,-0.029493371446960983
ACH-001354,-0.06459211526952717
ACH-001367,0.06482417223451489
ACH-001368,-0.03241254789623478
ACH-001374,-0.017476069284694116
ACH-001377,-0.1870575920799034
ACH-001380,-0.17838459147385385
ACH-001391,-0.17518771839761693
ACH-001408,-0.10835673445509693
ACH-001430,-0.21892514452068892
ACH-001431,-0.06063175940818138
ACH-001450,-0.055757620222224864
ACH-001496,-0.0225186382814286
ACH-001500,0.02835999096455652
ACH-001523,-0.18034710162886866
ACH-001532,-0.08456414534916915
ACH-001550,-0.14785859003854585
ACH-001552,0.02418378987647669
ACH-001554,-0.0368527643038315
ACH-001654,-0.10877852880179567
ACH-001735,-0.055368781380631935
ACH-001736,-0.02748596218536967
ACH-001737,0.08960281701122065
ACH-001740,0.20459592572697505
ACH-001745,0.0934558900526657
ACH-001765,-0.08118980114109903
