,MYEOV2 (150678)
ACH-001119,-0.4960997097861524
ACH-001128,-0.3981342216724902
ACH-001134,-0.16693617759560253
ACH-001151,-0.3544971975810076
ACH-001163,-0.25967727412629865
ACH-001164,-0.6065535144678992
ACH-001183,-0.21979106802938056
ACH-001192,-0.2708433767977426
ACH-001193,-0.217930279817726
ACH-001196,-0.11702458718400442
ACH-001197,-0.07598153377000162
ACH-001205,-0.3567551289804322
ACH-001211,-0.6536324585887004
ACH-001212,-0.8131982187348337
ACH-001228,-0.3108852456215587
ACH-001232,-0.4639008710036686
ACH-001239,-0.2677010335718789
ACH-001270,-0.14276080284114356
ACH-001274,-0.5592983422805875
ACH-001275,-0.3327912927160145
ACH-001277,-0.3626615572452457
ACH-001278,-0.07442303601786966
ACH-001280,-0.13714214976137815
ACH-001283,-0.3747730066911986
ACH-001289,-0.5144579345738048
ACH-001300,-0.3845889523198901
ACH-001301,-0.2264688238770272
ACH-001302,-0.21743002404765926
ACH-001306,-0.2461721813647895
ACH-001318,-0.4951626687865434
ACH-001322,-0.19620194402024807
ACH-001328,-0.05926185584116943
ACH-001332,-0.1813185602589276
ACH-001336,-0.15851881791332434
ACH-001346,-0.2604885862480708
ACH-001353,-0.4379677976954486
ACH-001354,-0.6687192033005442
ACH-001367,-0.3165906306787757
ACH-001368,-0.31904010019003337
ACH-001374,0.07556469584922705
ACH-001377,-0.16007628009361485
ACH-001380,-0.4610730872046369
ACH-001391,-0.3902745353237024
ACH-001408,-0.3404800518355036
ACH-001430,-0.3776300107910664
ACH-001431,-0.685140698420854
ACH-001450,-0.377989065318561
ACH-001496,-0.23056971516014024
ACH-001500,-0.5547677965156246
ACH-001523,-0.3340408588685619
ACH-001532,-0.3842569138281582
ACH-001550,-0.3167816750874723
ACH-001552,-0.4615892603402268
ACH-001554,-0.3803921024675102
ACH-001654,-0.2856088316766849
ACH-001735,-0.28520547231335924
ACH-001736,-0.18990397710671889
ACH-001737,-0.8332747647901659
ACH-001740,-0.3687437976193916
ACH-001745,-0.6053903565213342
ACH-001765,-0.383348763777472
