,HIST1H2BH (8345)
ACH-000352,-0.009050746546676895
ACH-000356,-0.20141937659472028
ACH-000361,-0.33117116477472314
ACH-000362,-0.20481816187980645
ACH-000363,-0.16055889152882175
ACH-000364,-0.099327126169479
ACH-000365,-0.17757389868676424
ACH-000366,-0.06354921543369754
ACH-000368,-0.013045188526405405
ACH-000374,-0.17882799875001942
ACH-000375,0.019040291188672825
ACH-000376,-0.15167166014102848
ACH-000381,-0.012784554470155987
ACH-000383,-0.11952305003360825
ACH-000387,-0.09382847702113786
ACH-000389,-0.1182500879226936
ACH-000390,-0.11954820504480712
ACH-000393,-0.2595255559841723
ACH-000395,-0.13503614607767542
ACH-000396,-0.05811124154056802
ACH-000397,-0.210647784127704
ACH-000401,-0.10858208620690242
ACH-000402,0.25770314072113176
ACH-000403,-0.2916998928151577
ACH-000404,-0.17031905364615782
ACH-000406,-0.03342542289667327
ACH-000407,0.060789245657810735
ACH-000408,-0.09199996392735292
ACH-000410,-0.04500886031304836
ACH-000411,-0.09525386891164776
ACH-000414,-0.20512386278588024
ACH-000415,-0.1236356057234904
ACH-000416,-0.03474088801084459
ACH-000420,-0.0836105825526426
ACH-000421,0.002777894288181539
ACH-000424,0.019154635743671784
ACH-000425,-0.02580438392451008
ACH-000426,-0.18493309134089203
ACH-000427,-0.3414524855060321
ACH-000433,-0.32396400821668475
ACH-000435,-0.27283814137945783
ACH-000436,-0.05774277269722888
ACH-000444,-0.1618288469468296
ACH-000445,-0.13376722616912415
ACH-000448,-0.27614017169893784
ACH-000450,-0.3436506341731953
ACH-000452,-0.2206550749170234
ACH-000454,-0.2664342067109138
ACH-000458,-0.2264739171237146
ACH-000459,-0.13029587128703346
ACH-000460,-0.1612208802171382
ACH-000461,-0.09904382423451548
ACH-000463,-0.06377847132474537
ACH-000464,-0.04488505131443807
ACH-000466,-0.16407289881935386
ACH-000467,-0.06558214817597036
ACH-000468,-0.010828292850624312
ACH-000469,-0.2943461722409423
ACH-000470,-0.10180756082041928
ACH-000471,-0.14863049082781127
ACH-000472,-0.10237617006474052
ACH-000473,-0.10798219996348372
ACH-000475,-0.13450357780652725
ACH-000476,0.02652244164291204
ACH-000477,-0.3135947054502973
ACH-000479,-0.15619916120828645
ACH-000480,-0.025920940507248448
ACH-000481,-0.06081804028292667
ACH-000483,-0.06569552769842962
ACH-000484,0.08547136045772352
ACH-000485,-0.1942264765176116
ACH-000486,-0.26661158051394696
ACH-000487,-0.4448739503654928
ACH-000488,-0.17476572593585155
ACH-000490,-0.21171358892186595
ACH-000491,-0.12264882410443853
ACH-000495,-0.28863036201605546
ACH-000496,-0.10431932396447542
ACH-000499,-0.14181923115427167
ACH-000500,0.11264681813221215
ACH-000502,-0.1366136715230661
ACH-000503,-0.2469345333101948
ACH-000505,-0.07989386494602788
ACH-000507,-0.13308059329358188
ACH-000510,-0.07629552407253161
ACH-000511,-0.2838896497665505
ACH-000512,-0.4393742068183559
ACH-000516,-0.2378530495465451
ACH-000517,-0.2351989112908985
ACH-000518,-0.10566923961251724
ACH-000520,-0.10329968164527736
ACH-000521,-0.23357757505940596
ACH-000522,-0.07024501147786412
ACH-000524,-0.3024551036386373
ACH-000527,-0.09380748873465562
ACH-000528,-0.16353571628283284
ACH-000537,-0.045017991599852994
ACH-000541,0.0778028765496257
ACH-000542,-0.11143319655979624
ACH-000544,-0.18378496700200855
ACH-000545,-0.31506322640596884
ACH-000547,-0.2083517289351727
ACH-000548,-0.16364583678593467
ACH-000549,-0.18355644185397105
ACH-000550,-0.15027527922654468
ACH-000552,-0.0573198028178069
ACH-000556,-0.09902747909078724
ACH-000557,-0.07967447076310027
ACH-000569,-0.028507464983460174
ACH-000570,0.045064508682280915
ACH-000571,-0.18652376041388447
ACH-000573,-0.05430000358060368
ACH-000576,-0.16715690397971242
ACH-000579,0.021449222353009747
ACH-000580,-0.10104394929880917
ACH-000584,-0.1672206749301608
ACH-000585,-0.3015039120523379
ACH-000588,0.03313058039126325
ACH-000589,-0.14759374711185153
ACH-000591,-0.112200436255599
ACH-000593,-0.12008339787805547
ACH-000600,-0.23610949733594214
ACH-000601,-0.15606492607795613
ACH-000605,-0.1937797914429228
ACH-000606,-0.2580366804467744
ACH-000608,-0.13200876670382064
ACH-000614,-0.14617269104028965
ACH-000616,0.05946664667347828
ACH-000618,-0.2750998737244373
ACH-000619,-0.3434202047911889
ACH-000620,-0.06744837564309593
ACH-000621,-0.06865539867771467
ACH-000622,-0.27846102539526124
ACH-000623,-0.05476726280888079
ACH-000624,-0.07190867793252348
ACH-000627,-0.04563047484716956
ACH-000630,-0.2689481862553181
ACH-000631,-0.3186644617165926
ACH-000632,-0.1919094644940924
ACH-000633,-0.03428005602724925
ACH-000637,-0.19563411719709334
ACH-000638,-0.15698036567834744
ACH-000646,-0.309166657364379
ACH-000647,-0.1838076519672039
ACH-000648,0.014783313506413459
ACH-000649,-0.0659591859616676
ACH-000651,-0.1752656731340549
ACH-000652,-0.17034251559966426
ACH-000653,-0.005831857354377981
ACH-000657,-0.2618012416318862
ACH-000658,0.028456144724303044
ACH-000661,-0.09536024264232723
ACH-000662,0.10734726014594904
ACH-000663,-0.12467712038378168
ACH-000665,-0.14245448799497593
ACH-000671,-0.14170774075095308
ACH-000672,-0.3728347917612948
ACH-000673,-0.2434180206754155
ACH-000676,-0.016789231762883862
ACH-000677,-0.04239032166710003
ACH-000681,-0.22750073529212134
ACH-000683,-0.1056997218584141
ACH-000684,-0.32734749808117003
ACH-000688,-0.01486715701031189
ACH-000693,-0.11536353443979612
ACH-000694,-0.17706782438477975
ACH-000695,-0.08095116161623966
ACH-000696,-0.11096964851088864
ACH-000697,-0.1813489498462832
ACH-000699,-0.13013546114336513
ACH-000701,-0.11040451017116534
ACH-000706,-0.1729532582297638
ACH-000711,-0.1472402695008441
ACH-000713,-0.2399791651768293
ACH-000714,-0.0961075826258083
ACH-000718,-0.1282108053731104
ACH-000720,-0.21358995753252452
ACH-000721,-0.22118028472280574
ACH-000724,-0.10605754097029607
ACH-000725,-0.032232154336211585
ACH-000732,-0.25680311983584203
ACH-000734,-0.22607982472683086
ACH-000735,0.0031792399596145943
ACH-000736,-0.3361061321171621
ACH-000738,-0.10167480134873767
ACH-000746,-0.06348451767782451
ACH-000747,-0.011170326270468092
ACH-000748,-0.2042472397968008
ACH-000753,-0.14094657132738692
ACH-000756,-0.21600907096462293
ACH-000757,0.02457479205118898
ACH-000758,-0.015805194440230017
ACH-000760,-0.06476449260510199
ACH-000762,-0.21740761635476386
ACH-000763,-0.34762381793296004
ACH-000764,-0.4448922749799961
ACH-000765,-0.008635844814568142
ACH-000766,-0.029956021784927636
ACH-000767,-0.06765916538439147
ACH-000768,-0.10365723068658887
ACH-000769,-0.08892997402061256
ACH-000770,-0.12913036574966438
ACH-000771,-0.1669555589249832
ACH-000773,-0.030516188471110407
ACH-000776,-0.1886873474738881
ACH-000777,-0.11336267274854428
ACH-000778,-0.20526766863922932
ACH-000781,-0.188135882942309
ACH-000782,-0.07490063950537619
ACH-000783,-0.2388744867717658
ACH-000784,-0.052337543566123516
ACH-000785,-0.12388537817380252
ACH-000787,-0.11784891672365662
ACH-000788,-0.16898995411129958
ACH-000791,-0.10179440896954488
ACH-000792,-0.19859384278960554
ACH-000794,-0.22763316813440554
ACH-000796,-0.1389771206758228
ACH-000798,-0.0992029763806086
ACH-000799,-0.29461008614143525
ACH-000800,-0.07083891309956956
ACH-000802,-0.07252446730392388
ACH-000804,0.02927213773632427
ACH-000805,-0.2203043526989836
ACH-000809,-0.15314997326366578
ACH-000810,-0.26403449411391994
ACH-000811,-0.059406850101469136
ACH-000817,-0.08764370843311155
ACH-000819,-0.06532694058677098
ACH-000820,0.14906382324822734
ACH-000821,-0.1651260655249517
ACH-000822,-0.0955910574157821
ACH-000823,-0.0951160492101885
ACH-000824,-0.2466608126147634
ACH-000827,-0.2281092870498785
ACH-000829,-0.1733672693530815
ACH-000831,-0.011484628375389909
ACH-000832,-0.27035906854126623
ACH-000833,-0.00782286013558379
ACH-000834,-0.13817805275184356
ACH-000835,0.02601877954798212
ACH-000836,0.2442841857138878
ACH-000837,0.01668856146572431
ACH-000838,-0.17292343962902354
ACH-000839,-0.10299105943702973
ACH-000840,0.060580569994636665
ACH-000841,-0.18940331852822706
ACH-000843,-0.10688285427977448
ACH-000846,-0.1624993224883195
ACH-000847,-0.15957664317618298
ACH-000848,-0.18674891383582806
ACH-000849,-0.14639544604043342
ACH-000851,-0.227842951600288
ACH-000855,-0.12760511132185368
ACH-000856,0.023453531425784768
ACH-000858,-0.23176608777962884
ACH-000859,-0.05800872339832103
ACH-000861,0.004337602905579279
ACH-000862,-0.1360439157595828
ACH-000865,-0.09024247216043783
ACH-000866,-0.17259915792520705
ACH-000867,-0.17467984168347678
ACH-000869,-0.02545339478863495
ACH-000872,-0.03632581392549287
ACH-000873,-0.4150781224551549
ACH-000876,-0.17566103118251555
ACH-000878,-0.27079213892105725
ACH-000880,-0.2408731295151298
ACH-000881,-0.14127496270106998
ACH-000882,-0.20254482649599911
ACH-000884,-0.18351409432015472
ACH-000885,0.0035436037439966436
ACH-000887,-0.07894166984245207
ACH-000889,-0.3277722175258295
ACH-000896,-0.13082825785811358
ACH-000898,-0.228583585265782
ACH-000900,-0.14429617653061988
ACH-000901,-0.062171958237486766
ACH-000905,-0.03451979179593688
ACH-000906,0.0074236364881909
ACH-000907,-0.3388039891251843
ACH-000910,-0.17339972621067412
ACH-000911,-0.1897537153109638
ACH-000912,-0.1423904239421281
ACH-000913,-0.06374016220713521
ACH-000915,-0.03628852203445012
ACH-000916,-0.2925146376757917
ACH-000917,-0.07293215516506958
ACH-000920,-0.0989547986635914
ACH-000921,-0.17234083421974186
ACH-000924,-0.04541791160729328
ACH-000926,-0.18513086625982986
ACH-000928,0.3192569014928123
ACH-000929,-0.2041735756050531
ACH-000932,-0.1561847209254174
ACH-000935,-0.11182599397533473
ACH-000936,-0.20470327202756985
ACH-000937,-0.2515667653338616
ACH-000938,0.046139217702264035
ACH-000939,0.3212454062845231
ACH-000941,-0.012511449291172946
ACH-000943,-0.02774530673928595
ACH-000946,-0.14195635749731592
ACH-000947,-0.20105962052408247
ACH-000948,-0.16982255323909315
ACH-000950,-0.1530344520147439
ACH-000953,-0.16903374125447182
ACH-000954,0.0098639825947939
ACH-000957,-0.16525601073791826
ACH-000958,-0.07348943501022573
ACH-000960,-0.3180824246271867
ACH-000963,0.09428003524312964
ACH-000968,-0.10652075669101037
ACH-000969,-0.06996936770579801
ACH-000972,-0.055451250915306886
ACH-000973,-0.22863781719913145
ACH-000974,-0.09001963061804376
ACH-000978,-0.061849107121315076
ACH-000984,0.08797148771777702
ACH-000986,-0.22595603369630965
ACH-000988,0.04549141369134912
ACH-000993,-0.14711386198038526
ACH-000994,0.027107756589497742
ACH-000996,-0.07114586802391902
ACH-001001,-0.03668822598301322
ACH-001020,0.10932145922798664
ACH-001028,-0.14907986005710064
ACH-001031,-0.1562196912869504
ACH-001038,-0.09776314616439094
ACH-001048,-0.22590765789871914
ACH-001050,-0.09776669531295648
ACH-001053,-0.0655986159715975
ACH-001054,-0.07011431169440521
ACH-001061,-0.11216595520593277
ACH-001067,-0.29260732778768445
ACH-001075,-0.3572457636448036
ACH-001096,0.0045040883493712314
ACH-001111,-0.18387185104877776
ACH-001119,-0.10572540908152016
ACH-001128,0.6906239775706265
ACH-001134,-0.09580513334590028
ACH-001151,-0.15112145023475865
ACH-001163,-0.033783846264580905
ACH-001164,-0.0910570706525796
ACH-001183,-0.3722235856488483
ACH-001192,-0.09546617407392853
ACH-001193,-0.17516635907409342
ACH-001196,-0.03926332577007114
ACH-001197,-0.209864403206599
ACH-001205,-0.4103672902380217
ACH-001211,-0.21255727774016125
ACH-001212,-0.21038042201483206
ACH-001228,-0.10501398119454697
ACH-001232,-0.20421760953930926
ACH-001239,-0.251880122231272
ACH-001270,-0.14051840837910262
ACH-001274,-0.20630868832024726
ACH-001275,-0.13473286152842487
ACH-001277,-0.2352248842214513
ACH-001278,-0.15161407232019145
ACH-001280,-0.05150844719836982
ACH-001283,-0.15049894262784388
ACH-001289,-0.2194925943711873
ACH-001300,-0.5533795218348357
ACH-001301,-0.1946268443113149
ACH-001302,-0.21313978262278685
ACH-001306,-0.02490592534959337
ACH-001318,-0.07287881602574367
ACH-001322,-0.008398883753963226
ACH-001328,-0.18159882445077102
ACH-001332,-0.33985528094058737
ACH-001336,-0.004138844813478674
ACH-001346,-0.2263255295968061
ACH-001353,-0.11587282357137105
ACH-001354,0.05366221561157858
ACH-001367,-0.07908358546451327
ACH-001368,-0.14135183328673515
ACH-001374,0.09616052635349598
ACH-001377,-0.2544625317509919
ACH-001380,-0.0018698280890416864
ACH-001391,0.0021503209920689377
ACH-001408,-0.12165956113488105
ACH-001430,-0.13266615959618486
ACH-001431,-0.3358604680585216
ACH-001450,-0.09738111130114416
ACH-001496,0.1388731096439155
ACH-001500,0.09544447815868767
ACH-001523,-0.04975890219317955
ACH-001532,-0.14127618777315076
ACH-001550,0.0958833220818234
ACH-001552,-0.17932907547121624
ACH-001554,-0.0587903591587219
ACH-001654,-0.14998481026565974
ACH-001735,-0.0880790582496658
ACH-001736,-0.03691740762931907
ACH-001737,-0.25260120628315924
ACH-001740,-0.08080451283537203
ACH-001745,-0.006452527910688577
ACH-001765,-0.10134396991731076
