,BIRC5 (332)
ACH-000350,-1.0156293343320708
ACH-000352,-1.034165310073197
ACH-000356,-1.0234762085650415
ACH-000361,-1.3385948378623804
ACH-000362,-1.1312328819728563
ACH-000363,-0.8408424071119245
ACH-000364,-1.142476005058947
ACH-000365,-1.1011082608699323
ACH-000366,-1.396742423489809
ACH-000368,-1.4510131070665129
ACH-000374,-1.1897676785641564
ACH-000375,-0.8856003048980151
ACH-000376,-1.1303350683594888
ACH-000381,-1.1589324443166014
ACH-000383,-1.3391843899707496
ACH-000387,-1.2921337830109565
ACH-000389,-1.0129680258333902
ACH-000390,-1.3169173718859664
ACH-000393,-1.001353052824458
ACH-000395,-1.1169974277760706
ACH-000396,-1.2112063478349993
ACH-000397,-1.0859095058699275
ACH-000401,-0.9961040384492847
ACH-000402,-1.4110873568402176
ACH-000403,-1.2573046867563782
ACH-000404,-1.1890661554850592
ACH-000406,-1.3508876527601323
ACH-000407,-1.1968330718344249
ACH-000408,-1.232300785786396
ACH-000410,-0.8729781901536109
ACH-000411,-1.035232155509588
ACH-000414,-1.0479304624671673
ACH-000415,-1.209524982486125
ACH-000416,-1.2076296684149352
ACH-000420,-1.1600304614722907
ACH-000421,-1.092257130257708
ACH-000424,-1.1106665563948528
ACH-000425,-0.9098335668523451
ACH-000426,-1.5061236002166905
ACH-000427,-1.0188263906011734
ACH-000433,-0.9634727221022508
ACH-000435,-1.007800799583724
ACH-000436,-1.4369569811406762
ACH-000444,-1.18819259339573
ACH-000445,-1.2505924161159498
ACH-000448,-0.8796831370299271
ACH-000450,-1.4383914985694968
ACH-000452,-1.3933529619613023
ACH-000454,-1.1036153662228998
ACH-000458,-1.053215621367048
ACH-000459,-0.9007383623532658
ACH-000460,-1.207435695441818
ACH-000461,-0.9768930301122652
ACH-000463,-1.1642801563600895
ACH-000464,-1.1577584382774326
ACH-000466,-1.3446389866962607
ACH-000467,-1.223951634300555
ACH-000468,-1.1324827006500509
ACH-000469,-1.3705311136074951
ACH-000470,-1.0769083846433911
ACH-000471,-1.252632112916224
ACH-000472,-1.2269850633340849
ACH-000473,-1.2608609458174314
ACH-000475,-1.2781864377540957
ACH-000476,-0.9244765037669552
ACH-000477,-1.3910236193397436
ACH-000479,-1.2604633543163797
ACH-000480,-1.1976046619089125
ACH-000481,-1.2198554551944614
ACH-000483,-1.0409343405939937
ACH-000484,-1.1368166502583668
ACH-000485,-1.0668578580896335
ACH-000486,-1.1424071802590912
ACH-000487,-1.2409774052349705
ACH-000488,-1.1507751397602572
ACH-000490,-1.4465902505403319
ACH-000491,-1.0424959973896035
ACH-000495,-1.0396710291011684
ACH-000496,-1.0671840198490727
ACH-000499,-1.0605557894131348
ACH-000500,-1.537832700667539
ACH-000502,-1.032513796436758
ACH-000503,-1.3707036053382202
ACH-000505,-1.222516689407133
ACH-000507,-1.2309762117547425
ACH-000510,-1.3017774383978185
ACH-000511,-1.0940163669924927
ACH-000512,-1.426793989831845
ACH-000516,-1.3942256333677414
ACH-000517,-1.2995394143678147
ACH-000518,-1.3482618032055458
ACH-000520,-1.063666064468419
ACH-000521,-1.2151541547092832
ACH-000522,-1.1160461834420687
ACH-000524,-0.9745737961018504
ACH-000527,-1.1368315187240516
ACH-000528,-1.1664205872121494
ACH-000537,-1.1234672008150322
ACH-000541,-1.2390959167575912
ACH-000542,-1.1489207763675362
ACH-000544,-1.2895882102403742
ACH-000545,-1.1323889407571999
ACH-000547,-0.9196239627964544
ACH-000548,-1.169604917620033
ACH-000549,-1.3885027526663518
ACH-000550,-1.2738381569349404
ACH-000552,-1.0448205794423555
ACH-000556,-1.3031550007127826
ACH-000557,-1.4722956630065331
ACH-000569,-1.0827655054415528
ACH-000570,-1.2333501385490768
ACH-000571,-1.2974903610197652
ACH-000573,-1.0477945802715007
ACH-000576,-1.2800543111245162
ACH-000579,-1.3910386536416035
ACH-000580,-1.1055255572489124
ACH-000584,-1.1984403486937512
ACH-000585,-1.2899045578740649
ACH-000588,-1.2480658619389289
ACH-000589,-1.1167120625923237
ACH-000591,-1.3298334445853723
ACH-000593,-1.2370853533915145
ACH-000600,-1.171795063177625
ACH-000601,-1.0975526666312978
ACH-000605,-1.3083914856758785
ACH-000606,-1.2403129852256154
ACH-000608,-0.8916885813196788
ACH-000614,-1.2429888659621724
ACH-000616,-1.0611526540753635
ACH-000618,-1.2692213348658443
ACH-000619,-1.1941441245914932
ACH-000620,-1.0084782140512143
ACH-000621,-1.041034562485757
ACH-000622,-1.3410038632627814
ACH-000623,-1.3205203788148585
ACH-000624,-1.1454103807194442
ACH-000627,-1.1167302987069698
ACH-000630,-1.1711676655213632
ACH-000631,-1.4936739062961826
ACH-000632,-1.3536441335964369
ACH-000633,-0.8782376419359795
ACH-000637,-1.1804431007748004
ACH-000638,-1.0871625483312708
ACH-000646,-0.6418454322071115
ACH-000647,-1.1336123387222452
ACH-000648,-1.0044288929462897
ACH-000649,-1.1091762324832062
ACH-000651,-1.049703777809971
ACH-000652,-1.1180683813825696
ACH-000653,-1.2269192741733392
ACH-000657,-1.2049890320972587
ACH-000658,-1.2615749045508449
ACH-000661,-1.2518178455687743
ACH-000662,-1.386791294261946
ACH-000663,-1.2187567594144841
ACH-000665,-1.2006815629628371
ACH-000671,-1.0074596903245026
ACH-000672,-1.1132780120462804
ACH-000673,-1.2553658565559187
ACH-000676,-1.3220711324391974
ACH-000677,-1.0059613625532182
ACH-000681,-1.1431810289771005
ACH-000683,-1.1766211810547442
ACH-000684,-1.1429987563723032
ACH-000688,-0.9135133591879412
ACH-000693,-1.0471155474172442
ACH-000694,-1.2578637004938942
ACH-000695,-1.2520123882309342
ACH-000696,-1.21833257889561
ACH-000697,-1.310119802064294
ACH-000699,-0.9597817112090896
ACH-000701,-1.102288802568378
ACH-000706,-1.2648594311142063
ACH-000711,-1.1593900335280796
ACH-000713,-1.1543951608342755
ACH-000714,-1.2830208134615442
ACH-000718,-1.3110469155480329
ACH-000720,-1.2436656435790248
ACH-000721,-1.0086058287408821
ACH-000724,-1.2539350967644023
ACH-000725,-0.8717822107045599
ACH-000732,-1.181074077164668
ACH-000734,-1.0824343451403684
ACH-000735,-1.3279853715975056
ACH-000736,-1.2960906878346805
ACH-000738,-1.0980565501991273
ACH-000746,-1.1272323314992112
ACH-000747,-1.1530551058400134
ACH-000748,-1.3069065689868409
ACH-000753,-1.3346136389997514
ACH-000756,-1.2420941255738174
ACH-000757,-1.1629210162238286
ACH-000758,-1.083171215873732
ACH-000760,-1.224025535216133
ACH-000762,-1.0780692054360903
ACH-000763,-1.2222933515526149
ACH-000764,-1.0429277221241695
ACH-000765,-1.1627516814044951
ACH-000766,-1.0708642716017152
ACH-000767,-1.115586491379
ACH-000768,-1.1264150545761933
ACH-000769,-1.1994257891036613
ACH-000770,-1.1479772569880455
ACH-000771,-1.1139414038869202
ACH-000773,-1.2102521644550852
ACH-000776,-1.1438304112717856
ACH-000777,-1.189742275115133
ACH-000778,-1.1285714057557028
ACH-000781,-1.3100575134363222
ACH-000782,-0.9333298231877692
ACH-000783,-1.254119307487606
ACH-000784,-1.2504862617135513
ACH-000785,-1.4298920322135886
ACH-000787,-1.0965244955225946
ACH-000788,-1.2711380324487158
ACH-000791,-1.1583019631805391
ACH-000792,-1.2827989525761734
ACH-000794,-1.3294176636461243
ACH-000796,-1.2595967807549873
ACH-000798,-1.2263281454692323
ACH-000799,-1.220970610123894
ACH-000800,-1.1891037693866489
ACH-000802,-1.1836410408665807
ACH-000804,-1.1920582596879374
ACH-000805,-0.8986208918850233
ACH-000809,-1.1473495109007077
ACH-000810,-1.3018542752156737
ACH-000811,-1.1808104872275338
ACH-000817,-1.2140859948718163
ACH-000819,-1.2944579341397917
ACH-000820,-1.3948546161216613
ACH-000821,-1.1471346547819317
ACH-000822,-1.0754009133888485
ACH-000823,-1.2819790709278631
ACH-000824,-1.32827762530947
ACH-000827,-1.2465124606854392
ACH-000829,-1.2013810059073338
ACH-000831,-1.1994198729141263
ACH-000832,-1.2758795052492458
ACH-000833,-1.0508138202737256
ACH-000834,-1.127523624433069
ACH-000835,-1.3269716904376008
ACH-000836,-1.151613382036031
ACH-000837,-1.1557822378305451
ACH-000838,-1.4265794515714592
ACH-000839,-1.226528176261857
ACH-000840,-0.8682620328716281
ACH-000841,-1.2739539917998404
ACH-000843,-1.2217475416008128
ACH-000846,-1.0731167994856965
ACH-000847,-1.2575906745868222
ACH-000848,-1.256324611063814
ACH-000849,-1.1034035791084995
ACH-000851,-1.1600225875017078
ACH-000855,-1.2331162374603
ACH-000856,-1.0136601017728442
ACH-000858,-1.138215896323456
ACH-000859,-1.1751190312172457
ACH-000861,-1.1908659652335891
ACH-000862,-1.3139894375796255
ACH-000865,-1.263511281489291
ACH-000866,-1.3381610444863192
ACH-000867,-1.2734240516714006
ACH-000869,-1.0827462777171002
ACH-000872,-1.338290919376523
ACH-000873,-1.1278713182190343
ACH-000876,-1.1867530793173477
ACH-000878,-1.5273479047874734
ACH-000880,-1.1119630816098207
ACH-000881,-0.9940088995388388
ACH-000882,-1.2567695433864656
ACH-000884,-1.3251801049365737
ACH-000885,-1.0190248785918972
ACH-000887,-1.359474663532021
ACH-000889,-1.1810003231640385
ACH-000896,-1.2665870846158518
ACH-000898,-1.2582122434759941
ACH-000900,-1.1923810368736252
ACH-000901,-0.959609732136885
ACH-000905,-1.1503058468287697
ACH-000906,-1.1927417903203743
ACH-000907,-1.1814142958061689
ACH-000910,-1.5064050626340166
ACH-000911,-0.9833416978847248
ACH-000912,-1.2045780082733286
ACH-000913,-1.1878175510236444
ACH-000915,-1.0966625983642653
ACH-000916,-1.4754276398160158
ACH-000917,-1.1039960594052765
ACH-000920,-0.9331860216456674
ACH-000921,-1.4328447779605626
ACH-000924,-1.0070301538428408
ACH-000926,-1.3022643201747544
ACH-000928,-1.2969251313673564
ACH-000929,-1.2345760641193186
ACH-000932,-1.1485213406188644
ACH-000935,-1.3062641897608327
ACH-000936,-1.2591209122499605
ACH-000937,-1.16202523630135
ACH-000938,-1.384119748730495
ACH-000939,-1.4074333262052825
ACH-000941,-1.228644729913632
ACH-000943,-1.2074487178839193
ACH-000946,-1.2224626945859682
ACH-000947,-1.2480473424655687
ACH-000948,-1.119503398577175
ACH-000950,-1.2182675985960143
ACH-000953,-1.3477595409700565
ACH-000954,-1.1804123479464417
ACH-000957,-1.225128604605663
ACH-000958,-0.9802284261913338
ACH-000960,-1.223400380282321
ACH-000963,-1.1273323162451292
ACH-000968,-1.102433906059282
ACH-000969,-1.200940633075168
ACH-000972,-1.1872314273389841
ACH-000973,-1.4007464689709588
ACH-000974,-0.9107887296990004
ACH-000978,-1.4693145601293818
ACH-000984,-1.2384042768424992
ACH-000986,-1.3625067874404129
ACH-000988,-1.2280058415149595
ACH-000993,-1.1156578822279053
ACH-000994,-0.8224790218946272
ACH-000996,-1.3265240215084382
ACH-001001,-1.3264998375553432
ACH-001020,-1.3033198217310962
ACH-001028,-1.1802676835250554
ACH-001031,-1.160183710434012
ACH-001038,-1.2380108165670527
ACH-001048,-1.1380877049890814
ACH-001050,-1.6004665264164566
ACH-001053,-1.1795790608958956
ACH-001054,-1.026268209467913
ACH-001061,-1.3136537709477258
ACH-001067,-1.1713145524663684
ACH-001075,-1.1439943915018838
ACH-001096,-1.2937435439183014
ACH-001111,-1.1749016069053744
ACH-001119,-1.0965091676506011
ACH-001128,-1.275757810741082
ACH-001134,-0.9891607203488474
ACH-001151,-0.9880039634196142
ACH-001163,-1.1149740216080355
ACH-001164,-1.462398799609654
ACH-001183,-1.1816326912000823
ACH-001192,-0.8511486423056658
ACH-001193,-1.0990387040253813
ACH-001196,-1.183185748836995
ACH-001197,-1.143050904598374
ACH-001205,-1.0912147161960633
ACH-001211,-1.2623732798737837
ACH-001212,-0.9668748819574802
ACH-001228,-1.1059103225762357
ACH-001232,-1.1828392188834929
ACH-001239,-1.1896956438234514
ACH-001270,-1.1581979135291385
ACH-001274,-1.0478012976821194
ACH-001275,-1.1900748494319824
ACH-001277,-1.3406202711925157
ACH-001278,-1.200032315245666
ACH-001280,-1.3076694078954494
ACH-001283,-0.9668976544776194
ACH-001289,-0.8870129152861775
ACH-001300,-1.0598025040658068
ACH-001301,-1.1145936201607058
ACH-001302,-1.2398909180284317
ACH-001306,-1.1806509868213813
ACH-001318,-1.309751517789897
ACH-001322,-1.121185049969197
ACH-001328,-1.1707552824627103
ACH-001332,-1.405515144705464
ACH-001336,-1.1905587760612848
ACH-001346,-1.286002873294205
ACH-001353,-1.252630351078949
ACH-001354,-1.6102537887678197
ACH-001367,-1.0573481341068485
ACH-001368,-1.153760795140954
ACH-001374,-1.0989716076197429
ACH-001377,-1.0000828422813854
ACH-001380,-1.1735355494139772
ACH-001391,-1.172170961940732
ACH-001408,-1.1166255571137045
ACH-001430,-1.1225429013010726
ACH-001431,-0.991250690351602
ACH-001450,-1.1700396316400763
ACH-001496,-1.0453029360478563
ACH-001500,-1.1505903399808899
ACH-001523,-1.181894909197904
ACH-001532,-1.242278390479058
ACH-001550,-1.2420596514972422
ACH-001552,-1.3195463881907252
ACH-001554,-1.1569362394459421
ACH-001654,-1.182898144244177
ACH-001735,-1.2435862299506375
ACH-001736,-1.1276314415975437
ACH-001737,-1.1494984871154217
ACH-001740,-1.3506438388422377
ACH-001745,-1.2361369083426377
ACH-001765,-1.088616704799816
