,GJD4 (219770)
ACH-000350,-0.22679307607761226
ACH-000352,-0.19586964600383264
ACH-000356,-0.15549532992477466
ACH-000361,-0.4427419838043931
ACH-000362,-0.18742266884800424
ACH-000363,-0.23501607184408801
ACH-000364,-0.08521946378301118
ACH-000365,-0.22652523831114416
ACH-000366,-0.21757193924284912
ACH-000368,-0.17412950750874084
ACH-000374,-0.1132955231137184
ACH-000375,-0.3724949604460487
ACH-000376,-0.2569600691358783
ACH-000381,-0.0942351300322466
ACH-000383,-0.19328917041383906
ACH-000387,-0.2273626717091419
ACH-000389,-0.19889223460083386
ACH-000390,-0.2438205364894896
ACH-000393,-0.289291525552927
ACH-000395,-0.15423685603215356
ACH-000396,-0.5120608829653701
ACH-000397,-0.2083886858675063
ACH-000401,-0.16267537266850365
ACH-000402,-0.3100721855912017
ACH-000403,-0.1430879323646286
ACH-000404,-0.5583512914873426
ACH-000406,-0.1161699819457503
ACH-000407,-0.38277264055559307
ACH-000408,-0.4478077553965093
ACH-000410,-0.07694337996687425
ACH-000411,-0.23515236373151374
ACH-000414,-0.3321788871885504
ACH-000415,-0.26887772462017073
ACH-000416,-0.29242155741928355
ACH-000420,-0.2342864310212455
ACH-000421,-0.22454873601921796
ACH-000424,-0.16062686674433727
ACH-000425,-0.20730457636416014
ACH-000426,-0.2231564127832316
ACH-000427,-0.3893414090150695
ACH-000433,-0.1975225185591392
ACH-000435,-0.4691955474335937
ACH-000436,-0.24263101637349035
ACH-000444,-0.3271731333751388
ACH-000445,-0.2420007772328529
ACH-000448,-0.21189572474411636
ACH-000450,-0.2638701835908239
ACH-000452,-0.3117669453818198
ACH-000454,-0.0878714193101655
ACH-000458,-0.18802965606664604
ACH-000459,-0.19019369471868844
ACH-000460,-0.25797234928403073
ACH-000461,-0.3291129434734221
ACH-000463,-0.33180780503993595
ACH-000464,-0.1936731908145799
ACH-000466,-0.5696255372117223
ACH-000467,-0.24648785786183236
ACH-000468,0.08753743564899281
ACH-000469,-0.1288396192919145
ACH-000470,-0.22015221191920334
ACH-000471,-0.2284985251604487
ACH-000472,-0.2528149468212776
ACH-000473,-0.07657155392742909
ACH-000475,-0.14490116926641766
ACH-000476,-0.27028143825921874
ACH-000477,-0.00834894131925345
ACH-000479,-0.2113800610305363
ACH-000480,-0.2959140422219987
ACH-000481,-0.19011480680383805
ACH-000483,-0.41269081943497055
ACH-000484,-0.15688263002541894
ACH-000485,-0.4119035620209697
ACH-000486,-0.3200143218003059
ACH-000487,-0.3180892440445092
ACH-000488,-0.2400736034666831
ACH-000490,-0.2341046118590725
ACH-000491,-0.2911931814333027
ACH-000495,-0.4566306785443097
ACH-000496,-0.12553029225967646
ACH-000499,0.01997209066941216
ACH-000500,0.03986448963563367
ACH-000502,-0.12452254301070792
ACH-000503,-0.5184550745941736
ACH-000505,-0.316531268543709
ACH-000507,-0.2946575019952696
ACH-000510,-0.23078387280699025
ACH-000511,-0.34010497096542497
ACH-000512,-0.3370630535641447
ACH-000516,-0.15807091298606113
ACH-000517,-0.3182644134359859
ACH-000518,-0.2337385476731649
ACH-000520,-0.012119057334801998
ACH-000521,-0.09654115804851143
ACH-000522,-0.19476722615761394
ACH-000524,-0.3670729982912542
ACH-000527,-0.26969614567259736
ACH-000528,-0.2142969817270493
ACH-000537,-0.21906541267526586
ACH-000541,-0.2676080790502629
ACH-000542,-0.243369589118026
ACH-000544,-0.3893550088729108
ACH-000545,-0.2966314950855496
ACH-000547,-0.43243363729484297
ACH-000548,-0.4873339322665856
ACH-000549,-0.12235149892575352
ACH-000550,-0.220891668716224
ACH-000552,-0.19635564331821406
ACH-000556,-0.34093972656733856
ACH-000557,-0.3504333455941179
ACH-000569,-0.20295711326416413
ACH-000570,-0.2571936716697589
ACH-000571,-0.3842317157951585
ACH-000573,-0.2485421815035754
ACH-000576,-0.31193685929354986
ACH-000579,-0.16020335682942444
ACH-000580,-0.20753388887355628
ACH-000584,-0.20101351818256574
ACH-000585,-0.375861342275419
ACH-000588,-0.09049161365015562
ACH-000589,-0.23974043010128435
ACH-000591,-0.06812524871329367
ACH-000593,-0.2144528861756883
ACH-000600,-0.3085630589068557
ACH-000601,-0.21501878361578167
ACH-000605,-0.29502943680572685
ACH-000606,-0.16743819945004648
ACH-000608,-0.3844559991546214
ACH-000614,-0.1912194464695043
ACH-000616,-0.2612355211795173
ACH-000618,-0.21308203572669526
ACH-000619,-0.23574625547775702
ACH-000620,-0.2184870991420656
ACH-000621,-0.10562393906326392
ACH-000622,-0.2392866641517871
ACH-000623,-0.4554296533967141
ACH-000624,-0.23759674863300115
ACH-000627,-0.2358712573416685
ACH-000630,-0.2334849731769296
ACH-000631,-0.34962125523445586
ACH-000632,-0.15409183459465428
ACH-000633,-0.2704717086417837
ACH-000637,-0.013355716359224449
ACH-000638,-0.2169684296418069
ACH-000646,-0.15698734265863407
ACH-000647,-0.25154381665568826
ACH-000648,-0.4577444748575269
ACH-000649,-0.2551544640022374
ACH-000651,-0.17278052740101305
ACH-000652,0.049255783478217685
ACH-000653,-0.3326712908738819
ACH-000657,-0.20505039613686235
ACH-000658,-0.33160034302517993
ACH-000661,-0.3054832557841017
ACH-000662,-0.41999759753937776
ACH-000663,-0.025595247091391955
ACH-000665,-0.2747809674931586
ACH-000671,-0.15883189001040265
ACH-000672,-0.09942262673442542
ACH-000673,-0.19483269579508047
ACH-000676,-0.1442871495625207
ACH-000677,-0.2122943555358852
ACH-000681,-0.1777813319172994
ACH-000683,-0.3788611104774601
ACH-000684,-0.28300302091690394
ACH-000688,-0.2825436604891656
ACH-000693,-0.220210784063918
ACH-000694,-0.2395049255324906
ACH-000695,-0.4544139851185968
ACH-000696,-0.14154037713545872
ACH-000697,-0.2571837219315656
ACH-000699,-0.2390673374671531
ACH-000701,-0.16758024156177334
ACH-000706,-0.12359928417858487
ACH-000711,-0.223756779933948
ACH-000713,-0.01729935917297521
ACH-000714,-0.2659975239242543
ACH-000718,-0.1340369510558475
ACH-000720,-0.2996772004945832
ACH-000721,-0.17778355374663782
ACH-000724,-0.4660328160341554
ACH-000725,-0.21288773040036035
ACH-000732,-0.3187735522852254
ACH-000734,-0.2588555584766185
ACH-000735,-0.2339289028435281
ACH-000736,-0.1589892019862931
ACH-000738,-0.3237693540310403
ACH-000746,-0.3138075464947587
ACH-000747,-0.13615799211525612
ACH-000748,-0.0535127123771852
ACH-000753,-0.20963264089551967
ACH-000756,-0.2623897266158293
ACH-000757,-0.25501963224236884
ACH-000758,-0.2678350564204878
ACH-000760,-0.296077336373799
ACH-000762,-0.1588747530819418
ACH-000763,-0.2323326376000246
ACH-000764,-0.2559223745379409
ACH-000765,-0.20658418252441949
ACH-000766,-0.27946128035546625
ACH-000767,-0.06268272272617563
ACH-000768,-0.2418607152767836
ACH-000769,-0.16276160763783054
ACH-000770,-0.3290073107035951
ACH-000771,-0.26327272125069445
ACH-000773,-0.21726821198952345
ACH-000776,-0.2042174404430082
ACH-000777,-0.3327132748267028
ACH-000778,-0.2064260697097254
ACH-000781,-0.2543624198297573
ACH-000782,-0.03134865120445366
ACH-000783,-0.2645350246319489
ACH-000784,-0.18428846311407088
ACH-000785,-0.2455675764069945
ACH-000787,-0.24618577962789706
ACH-000788,-0.1362769430557374
ACH-000791,-0.1012559068545582
ACH-000792,-0.36017879022726834
ACH-000794,-0.4849907186331033
ACH-000796,-0.21167661249486933
ACH-000798,-0.1672744948016343
ACH-000799,-0.2607176070297648
ACH-000800,-0.09001043573608401
ACH-000802,-0.2763067342743053
ACH-000804,-0.3066928078604658
ACH-000805,-0.4367860171006552
ACH-000809,-0.1952797515678388
ACH-000810,-0.12622703458337833
ACH-000811,-0.1398413923975009
ACH-000817,-0.2663563718774169
ACH-000819,-0.2660858444127344
ACH-000820,-0.7467919062110248
ACH-000821,-0.4186854061453204
ACH-000822,-0.3528268242470489
ACH-000823,-0.21505932410120746
ACH-000824,-0.5291992387239057
ACH-000827,-0.4035652531686958
ACH-000829,-0.3622040895125464
ACH-000831,-0.15912770078007804
ACH-000832,-0.3736227355228704
ACH-000833,-0.1124809517344388
ACH-000834,-0.16386867532990246
ACH-000835,-0.27009133534984986
ACH-000836,-0.2469018360928271
ACH-000837,-0.2735132312957473
ACH-000838,-0.2789346271860469
ACH-000839,-0.3839726391765901
ACH-000840,-0.2729295852876492
ACH-000841,-0.20006286625288128
ACH-000843,-0.15618388524547547
ACH-000846,-0.2798665051689776
ACH-000847,-0.07488584100354144
ACH-000848,-0.15974742479733894
ACH-000849,-0.2314270392149092
ACH-000851,-0.024157452606997858
ACH-000855,-0.07770254718491165
ACH-000856,-0.1376031992739782
ACH-000858,-0.1939848313211999
ACH-000859,-0.09245491672791588
ACH-000861,-0.18721818317784647
ACH-000862,-0.2425724944732876
ACH-000865,-0.3060789788654337
ACH-000866,-0.1348787486554882
ACH-000867,-0.3249029054356857
ACH-000869,-0.2724344003757141
ACH-000872,-0.08442352151413142
ACH-000873,-0.059403131156856276
ACH-000876,-0.16534451284710006
ACH-000878,0.009990021303630416
ACH-000880,-0.2454348592111949
ACH-000881,-0.20252259733792255
ACH-000882,-0.19646065534144885
ACH-000884,-0.14596725269061905
ACH-000885,-0.2586360790016713
ACH-000887,-0.2597224336218903
ACH-000889,-0.3511877518432631
ACH-000896,-0.43408322914968656
ACH-000898,-0.15617926865535986
ACH-000900,-0.3013306849569943
ACH-000901,-0.23845200582597345
ACH-000905,-0.17994033842937593
ACH-000906,-0.5082966054513817
ACH-000907,-0.2865427908127033
ACH-000910,-0.3819492372266058
ACH-000911,-0.14818848709461918
ACH-000912,-0.1811753783896576
ACH-000913,-0.13626872621491898
ACH-000915,-0.11811986251938646
ACH-000916,-0.1635227102189795
ACH-000917,-0.30354450585276577
ACH-000920,-0.14833805939849004
ACH-000921,-0.2125716015634554
ACH-000924,-0.1781626554902307
ACH-000926,-0.2754432520847014
ACH-000928,-0.3813552899761904
ACH-000929,-0.17675707385241116
ACH-000932,-0.2028316693323788
ACH-000935,-0.20426031249954996
ACH-000936,-0.3306965714893363
ACH-000937,-0.22616642081716
ACH-000938,-0.31047741968910314
ACH-000939,-0.2514975092667063
ACH-000941,-0.38335524057988857
ACH-000943,-0.16441209122407113
ACH-000946,-0.29776971588673723
ACH-000947,-0.3881804006534464
ACH-000948,-0.29815729459473306
ACH-000950,-0.3623419848468059
ACH-000953,-0.30414981496517024
ACH-000954,-0.3727334682340983
ACH-000957,-0.20181768397054112
ACH-000958,-0.23137824067583565
ACH-000960,-0.1679999880501287
ACH-000963,-0.25496388300936784
ACH-000968,-0.059880882257609964
ACH-000969,-0.2696920726601948
ACH-000972,-0.2283320201801388
ACH-000973,-0.1965725444896761
ACH-000974,-0.2666768948388378
ACH-000978,-0.3311632689803218
ACH-000984,-0.22148493581927264
ACH-000986,-0.3316362291933553
ACH-000988,-0.2869560103041245
ACH-000993,-0.039481543881078114
ACH-000994,-0.0008596067489016919
ACH-000996,-0.30943991679320665
ACH-001001,-0.1392608134589839
ACH-001020,-0.2640583073000353
ACH-001028,-0.3516368376427601
ACH-001031,-0.2875802110562529
ACH-001038,-0.404979499175721
ACH-001048,-0.2103627617163692
ACH-001050,-0.10260634498682518
ACH-001053,-0.30297562834300606
ACH-001054,-0.3504857703740759
ACH-001061,-0.20354542796261849
ACH-001067,-0.12148024567367345
ACH-001075,-0.5422257785930813
ACH-001096,-0.15594783011204813
ACH-001111,-0.2108469969585004
ACH-001119,-0.3108257632604729
ACH-001128,-0.29069681924321794
ACH-001134,-0.2974258493389557
ACH-001151,-0.2879076214846955
ACH-001163,-0.053458851583215235
ACH-001164,-0.1397447425853608
ACH-001183,-0.26212317449807904
ACH-001192,-0.1846109624685492
ACH-001193,-0.17029190778036796
ACH-001196,-0.17030277586943582
ACH-001197,0.21280876951478495
ACH-001205,-0.26382516813317536
ACH-001211,-0.17613125532521834
ACH-001212,-0.5108256677753801
ACH-001228,-0.23141553261029602
ACH-001232,-0.2699594012235377
ACH-001239,-0.15458697863323906
ACH-001270,-0.13326790726524285
ACH-001274,-0.1905956258480961
ACH-001275,-0.33255190111797633
ACH-001277,-0.37750340502207214
ACH-001278,-0.223936951022303
ACH-001280,-0.2378155917263625
ACH-001283,-0.3542033815382262
ACH-001289,-0.393151638581447
ACH-001300,-0.4437948791403501
ACH-001301,-0.1943603131781915
ACH-001302,-0.27981813099528496
ACH-001306,-0.2574590616662707
ACH-001318,-0.18739621660544306
ACH-001322,-0.21165121730606565
ACH-001328,-0.19076524191464148
ACH-001332,-0.07956729439945351
ACH-001336,-0.24197194880130185
ACH-001346,-0.4029883427744849
ACH-001353,-0.3353341173030227
ACH-001354,-0.17277140278386394
ACH-001367,-0.34637631968386257
ACH-001368,-0.12246003455416815
ACH-001374,-0.5541991890912729
ACH-001377,-0.2767731247656756
ACH-001380,-0.3424402773856387
ACH-001391,-0.009853105737567857
ACH-001408,-0.35645422106152513
ACH-001430,-0.39498217842538064
ACH-001431,-0.26865408855164297
ACH-001450,-0.1800209204889014
ACH-001496,-0.1366696302913685
ACH-001500,-0.21843349883138574
ACH-001523,-0.22959518180692245
ACH-001532,-0.2950153875538852
ACH-001550,-0.19405685984370905
ACH-001552,-0.05637862691185511
ACH-001554,-0.18202054101400256
ACH-001654,-0.3182881012198676
ACH-001735,-0.17391742935228954
ACH-001736,-0.18456010010918975
ACH-001737,-0.011836051135910958
ACH-001740,-0.06313460830839501
ACH-001745,-0.1852080005881627
ACH-001765,-0.19205688985377686
