,FNBP4 (23360)
ACH-000606,-0.5905511226534484
ACH-000608,-0.4703921726429801
ACH-000614,-0.6208562745346659
ACH-000616,-0.5296031028247198
ACH-000618,-0.6981568474932318
ACH-000619,-0.6214514289239905
ACH-000620,-0.2733548771777253
ACH-000621,-0.4238677382670476
ACH-000622,-0.4706786014876173
ACH-000623,-0.5658218253645091
ACH-000624,-0.5034601406471403
ACH-000627,-0.5632917001677487
ACH-000630,-0.5696925455790167
ACH-000631,-0.5194287004190264
ACH-000632,-0.5564251407231838
ACH-000633,-0.4305587491276655
ACH-000637,-0.2934678727936638
ACH-000638,-0.6011481701870172
ACH-000646,-0.25894513329187563
ACH-000647,-0.4335232190587879
ACH-000648,-0.5519510512087582
ACH-000649,-0.5256031289228436
ACH-000651,-0.6118338173441054
ACH-000652,-0.31717498105776004
ACH-000653,-0.4364382054714021
ACH-000657,-0.555508488135177
ACH-000658,-0.3220293004995837
ACH-000661,-0.6851248327008034
ACH-000662,-0.5342292628437321
ACH-000663,-0.5015480848475973
ACH-000665,-0.6008833916402664
ACH-000671,-0.5245556785840255
ACH-000672,-0.3324357484065483
ACH-000673,-0.4364557146231229
ACH-000676,-0.3440348152775045
ACH-000677,-0.5811245824504999
ACH-000681,-0.4822047047322818
ACH-000683,-0.35716729694729515
ACH-000684,-0.8225472072172413
ACH-000688,-0.7152348660162282
ACH-000693,-0.7128214228986098
ACH-000694,-0.5591568531221922
ACH-000695,-0.5299321875518915
ACH-000696,-0.7177383950507137
ACH-000697,-0.4638167872248688
ACH-000699,-0.5427902875671391
ACH-000701,-0.18531910684522973
ACH-000706,-0.5355557212728501
ACH-000711,-0.6468335854356361
ACH-000713,-0.5207821931182722
ACH-000714,-0.4116488910220536
ACH-000718,-0.6940226545782375
ACH-000720,-0.4887566984888111
ACH-000721,-0.22366598933532966
ACH-000724,-0.3114969591945791
ACH-000725,-0.4658128490745538
ACH-000732,-0.4509020565132311
ACH-000734,-0.450550835662832
ACH-000735,-0.7343170405745191
ACH-000736,-0.28646983488276256
ACH-000738,-0.5131508034045121
ACH-000746,-0.4584379517951725
ACH-000747,-0.922090413744134
ACH-000748,-0.6288456700295773
ACH-000753,-0.4790468962914139
ACH-000756,-0.6360870912634368
ACH-000757,-0.5086194018806681
ACH-000758,-0.5082748222173805
ACH-000760,-0.5026493208439122
ACH-000762,-0.7184429491996236
ACH-000763,-0.5799212955073745
ACH-000764,-0.4631571603645147
ACH-000765,-0.6195447867434233
ACH-000766,-0.4923946674175764
ACH-000767,-0.4362845158762125
ACH-000768,-0.6471983264674339
ACH-000769,-0.309756574256078
ACH-000770,-0.4513259011017854
ACH-000771,-0.505714793017059
ACH-000773,-0.38281609863480304
ACH-000776,-0.4886882326072779
ACH-000777,-0.4608590659937536
ACH-000778,-0.40000013261830253
ACH-000781,-0.6001001745917303
ACH-000782,-0.25242553024943
ACH-000783,-0.6370849078282768
ACH-000784,-0.655892718486275
ACH-000785,-0.4808398384937895
ACH-000787,-0.4035630860459482
ACH-000788,-0.4477517177563796
ACH-000791,-0.4349685521461593
ACH-000792,-0.7048145338362974
ACH-000794,-0.4114017660533241
ACH-000796,-0.37955459255677404
ACH-000798,-0.5985601268453354
ACH-000799,-0.4858915547246174
ACH-000800,-0.29663548514116184
ACH-000802,-0.5365825287481171
ACH-000804,-0.422623573744279
ACH-000805,-0.5104429622231332
ACH-000809,-0.5290901720677728
ACH-000810,-0.7143947081982281
ACH-000811,-0.3958926630658473
ACH-000817,-0.7921015152192121
ACH-000819,-0.7710711920827091
ACH-000820,-0.4517304952254966
ACH-000821,-0.6331085915508327
ACH-000822,-0.5180288422459477
ACH-000823,-0.3572975401473811
ACH-000824,-0.4130920562786653
ACH-000827,-0.5987559865085736
ACH-000829,-0.6256551464180764
ACH-000831,-0.4801976029005283
ACH-000832,-0.6827023365802213
ACH-000833,-0.5094488631870085
ACH-000834,-0.3537659014836545
ACH-000835,-0.4831590582642283
ACH-000836,-0.40802469972306415
ACH-000837,-0.4655975145116853
ACH-000838,-0.4582701651478161
ACH-000839,-0.5129378043297329
ACH-000840,-0.5700739716720127
ACH-000841,-0.3489241545493785
ACH-000843,-0.5447900420348919
ACH-000846,-0.5044675527499671
ACH-000847,-0.4397149599042127
ACH-000848,-0.5207190757360478
ACH-000849,-0.48534480537837105
ACH-000851,-0.6451604243973322
ACH-000855,-0.5619166343545734
ACH-000856,-0.28271817428712365
ACH-000858,-0.4166380023047042
ACH-000859,-0.6633932751540782
ACH-000861,-0.5197144567685111
ACH-000862,-0.4493889963371043
ACH-000865,-0.34037915767739235
ACH-000866,-0.6350850917902269
ACH-000867,-0.6589065303890735
ACH-000869,-0.3108419208145037
ACH-000872,-0.6906106425984567
ACH-000873,-0.5681109420026961
ACH-000876,-0.4364558029729437
ACH-000878,-0.5940009372407911
ACH-000880,-0.5021369821605213
ACH-000881,-0.7100549794993787
ACH-000882,-0.6580675948160334
ACH-000884,-0.5328296882650281
ACH-000885,-0.459211551577841
ACH-000887,-0.5031953321610042
ACH-000889,-0.18658028398102186
ACH-000896,-0.6029358320713953
ACH-000898,-0.4947957509684727
ACH-000900,-0.6316639072494072
ACH-000901,-0.3003323932105223
ACH-000905,-0.4314495676601302
ACH-000906,-0.4007277552908851
ACH-000907,-0.41666763441670346
ACH-000910,-0.2603003671928817
ACH-000911,-0.5261726247677099
ACH-000912,-0.6071169977300258
ACH-000913,-0.3987056356951148
ACH-000915,-0.5395089415858085
ACH-000916,-0.5055873912176005
ACH-000917,-0.6384076844231469
ACH-000920,-0.6412115923509937
ACH-000921,-0.5871876352799041
ACH-000924,-0.3790031042228213
ACH-000926,-0.1542682382393579
ACH-000928,-0.4113554964757041
ACH-000929,-0.5752902691892746
ACH-000932,-0.4618583596803042
ACH-000935,-0.2691553568890057
ACH-000936,-0.39684440833445145
ACH-000937,-0.3475910586489611
ACH-000938,-0.5424775237250106
ACH-000939,-0.4755412109800585
ACH-000941,-0.4416664523310728
ACH-000943,-0.4967368566379677
ACH-000946,-0.4809378829352614
ACH-000947,-0.4832655445796399
ACH-000948,-0.4629501175211386
ACH-000950,-0.5548592102779922
ACH-000953,-0.3049379747797079
ACH-000954,-0.5598994863156007
ACH-000957,-0.7536260894149552
ACH-000958,-0.4498941182663125
ACH-000960,-0.6285475330618079
ACH-000963,-0.5256561948337277
ACH-000968,-0.4643686182427686
ACH-000969,-0.3620537335953973
ACH-000972,-0.31055616548095344
ACH-000973,-0.6854818006521542
ACH-000974,-0.6024872822009972
ACH-000978,-0.5706767585461107
ACH-000984,-0.451635338107882
ACH-000986,-0.5774469919344832
ACH-000988,-0.4358894122023309
ACH-000993,-0.5983779928542289
ACH-000994,-0.3654603878774431
ACH-000996,-0.5165205995492129
ACH-001001,-0.25335888331312323
ACH-001020,-0.3662094833910757
ACH-001028,-0.3769404279341554
ACH-001031,-0.3908392529224252
ACH-001038,-0.5592896130171429
ACH-001048,-0.556196989946087
ACH-001050,-0.7430205218716216
ACH-001053,-0.4678988660128652
ACH-001054,-0.4656210229190112
ACH-001061,-0.39417488103298776
ACH-001067,-0.5585725542706251
ACH-001075,-0.4222721471004399
ACH-001096,-0.4702805499160839
ACH-001111,-0.64554426997203
ACH-001119,-0.6839933790161479
ACH-001128,-0.2338474443898475
ACH-001134,-0.7029196491383537
ACH-001151,-0.3174171442697598
ACH-001163,-0.34720344450701857
ACH-001164,-0.3712555998757232
ACH-001183,-0.667266878679031
ACH-001192,-0.41931074143085584
ACH-001193,-0.4237565176892999
ACH-001196,-0.3815380741740728
ACH-001197,-0.2676456736154123
ACH-001205,-0.4941650618144662
ACH-001211,-0.7128685197059562
ACH-001212,-0.602756581693535
ACH-001228,-0.5427905935337569
ACH-001232,-0.5783084937693049
ACH-001239,-0.4597979603905445
ACH-001270,-0.3313877594891104
ACH-001274,-0.5941086910403247
ACH-001275,-0.5780886222957469
ACH-001277,-0.8099780771201046
ACH-001278,-0.3885182287388845
ACH-001280,-0.6342447248557521
ACH-001283,-0.7048290263360768
ACH-001289,-0.723118767218384
ACH-001300,-0.5867116562342901
ACH-001301,-0.4139568645344973
ACH-001302,-0.37896318814142704
ACH-001306,-0.26126388294448355
ACH-001318,-0.3911873700330214
ACH-001322,-0.3707065115367867
ACH-001328,-0.5752052313866346
ACH-001332,-0.5460813940072611
ACH-001336,-0.41426471891397176
ACH-001346,-0.6786448197315954
ACH-001353,-0.5352086075816878
ACH-001354,-0.5147093464052821
ACH-001367,-0.5843344409707513
ACH-001368,-0.4260884277122358
ACH-001374,-0.7001142415430447
ACH-001377,-0.32540654098907873
ACH-001380,-0.6709448041630794
ACH-001391,-0.4951233580067445
ACH-001408,-0.4943242465149539
ACH-001430,-0.8376643080988895
ACH-001431,-0.5359899122581699
ACH-001450,-0.3754352518708857
ACH-001496,-0.537473687607123
ACH-001500,-0.5032365522716737
ACH-001523,-0.482621773167933
ACH-001532,-0.5404995688910573
ACH-001550,-0.5210635062070691
ACH-001552,-0.509553256724497
ACH-001554,-0.5066634593671471
ACH-001654,-0.4742198202034757
ACH-001735,-0.2161809270979776
ACH-001736,-0.6357871474622667
ACH-001737,-0.6184385309638021
ACH-001740,-0.5926338432045903
ACH-001745,-0.4751702661232447
ACH-001765,-0.44759086629316974
