,DIDO1 (11083)
ACH-000387,-0.39439283615234905
ACH-000389,-0.5237433683348679
ACH-000390,-0.20134470722789394
ACH-000393,-0.37432699158122507
ACH-000395,-0.4733978165446736
ACH-000396,-0.35153733532937737
ACH-000397,-0.5111244153911273
ACH-000401,-0.2369233240216713
ACH-000402,-0.2566651478272001
ACH-000403,-0.4231600241523251
ACH-000404,-0.6526818102570003
ACH-000406,-0.40155245002172063
ACH-000407,-0.3872330113758992
ACH-000408,-0.3985275821590786
ACH-000410,-0.4375507636164312
ACH-000411,-0.3598450763472925
ACH-000414,-0.5972064056024987
ACH-000415,-0.2268088034892208
ACH-000416,-0.36597299994121857
ACH-000420,-0.4108930865620807
ACH-000421,-0.3905828674900603
ACH-000424,-0.4152200802660028
ACH-000425,-0.7108585626449334
ACH-000426,-0.24711784074831594
ACH-000427,-0.4661683726441624
ACH-000433,-0.5702743730426809
ACH-000435,-0.5040051089802854
ACH-000436,-0.36979548795221423
ACH-000444,-0.615074715533917
ACH-000445,-0.7599172447765508
ACH-000448,-0.12442815125722435
ACH-000450,-0.5062884337500402
ACH-000452,-0.396391231751993
ACH-000454,-0.4405989648070687
ACH-000458,-0.619442051942615
ACH-000459,-0.3303115027241565
ACH-000460,-0.5559221179991025
ACH-000461,-0.12464962738274618
ACH-000463,-0.32432398597157264
ACH-000464,-0.4961703489009367
ACH-000466,-0.10746607441097522
ACH-000467,-0.4353728529159993
ACH-000468,-0.4085357533078391
ACH-000469,-0.5775242015529601
ACH-000470,-0.19066543886301726
ACH-000471,-0.26246510165793585
ACH-000472,-0.28718515938375616
ACH-000473,-0.40085773144303705
ACH-000475,-0.2429899576078457
ACH-000476,-0.34673136039506186
ACH-000477,-0.4265066850285906
ACH-000479,-0.5367218959165604
ACH-000480,-0.14615952858471626
ACH-000481,-0.3894537441999192
ACH-000483,-0.5127374777856878
ACH-000484,-0.2888778729305314
ACH-000485,-0.3359909631337263
ACH-000486,-0.4738668936765565
ACH-000487,-0.4467379611732437
ACH-000488,-0.3460788255992983
ACH-000490,-0.4315109989161423
ACH-000491,-0.22325187882924508
ACH-000495,-0.4432743497901847
ACH-000496,-0.21474005008111696
ACH-000499,-0.3613837590202591
ACH-000500,0.040502107201481015
ACH-000502,-0.4540786136705088
ACH-000503,-0.32895445293250863
ACH-000505,-0.2428196294872023
ACH-000507,-0.4966871153399196
ACH-000510,-0.4182192400135697
ACH-000511,-0.3563784437840514
ACH-000512,-0.6613412631228149
ACH-000516,-0.4262859322615722
ACH-000517,-0.3268049117162345
ACH-000518,-0.18825505106875684
ACH-000520,-0.4648365293769292
ACH-000521,-0.4414871504341071
ACH-000522,-0.3362314162523208
ACH-000524,-0.31995942009827233
ACH-000527,-0.7945363430473042
ACH-000528,-0.719715905804152
ACH-000537,-0.3756429876344126
ACH-000541,-0.4291167519484648
ACH-000542,-0.4011089492002779
ACH-000544,-0.4355603192221271
ACH-000545,-0.2319823114471213
ACH-000547,-0.4055789379903676
ACH-000548,-0.5606219570422223
ACH-000549,-0.1327196856142186
ACH-000550,-0.3583337343079335
ACH-000552,-0.3853079659717898
ACH-000556,-0.09557532166081216
ACH-000557,-0.4737640464626784
ACH-000569,-0.39674690875058977
ACH-000570,-0.4120780896834289
ACH-000571,-0.3125209027588363
ACH-000573,-0.3874301525498645
ACH-000576,-0.2240393116204923
ACH-000579,-0.33522651761826544
ACH-000580,-0.3439731576931285
ACH-000584,-0.3108658812443077
ACH-000585,-0.2641093663215905
ACH-000588,-0.3486648338935829
ACH-000589,-0.5514051125474146
ACH-000591,-0.4154970915742368
ACH-000593,-0.3728083704826677
ACH-000600,-0.4287407444355404
ACH-000601,-0.4667467597161676
ACH-000605,-0.3497891286955424
ACH-000606,-0.3765713990690251
ACH-000608,-0.5989461987381814
ACH-000614,-0.7611472326305773
ACH-000616,-0.29240512842938304
ACH-000618,-0.3852220206703824
ACH-000619,-0.22477878708991186
ACH-000620,-0.26154741097929657
ACH-000621,-0.4191575645155942
ACH-000622,-0.6153557065025718
ACH-000623,-0.3733175922657621
ACH-000624,-0.34616792842247346
ACH-000627,-0.33179327648693985
ACH-000630,-0.3079481428074732
ACH-000631,-0.5697876455911737
ACH-000632,-0.7251018219016039
ACH-000633,-0.2103189702511658
ACH-000637,-0.5148060629307768
ACH-000638,-0.23130095619159385
ACH-000646,-0.5865305820885005
ACH-000647,-0.489898106835979
ACH-000648,-0.4559609438549042
ACH-000649,-0.4200847508588868
ACH-000651,-0.24722801783377815
ACH-000652,-0.3969726647226328
ACH-000653,-0.05177492407129215
ACH-000657,-0.49025296958693604
ACH-000658,-0.2919581442808297
ACH-000661,-0.1670319302844798
ACH-000662,-0.2620585511194193
ACH-000663,-0.3130938929930112
ACH-000665,-0.7538318953770349
ACH-000671,-0.3271554368080037
ACH-000672,-0.5156270308289429
ACH-000673,-0.4474848609270468
ACH-000676,-0.3394070313741852
ACH-000677,-0.5467212833822037
ACH-000681,-0.4535515230352602
ACH-000683,-0.6227342790478437
ACH-000684,-0.4941577543423162
ACH-000688,-0.37183609908879495
ACH-000693,-0.5867888818097188
ACH-000694,-0.4567017639530177
ACH-000695,-0.3335270161772674
ACH-000696,-0.3093860912771863
ACH-000697,-0.4028366429613643
ACH-000699,-0.3764896078349707
ACH-000701,-0.5631856272814613
ACH-000706,-0.4384303409043671
ACH-000711,-0.2797519518108138
ACH-000713,-0.10792100217744734
ACH-000714,-0.3375228677189551
ACH-000718,-0.1821830855954784
ACH-000720,-0.4529779144413514
ACH-000721,-0.2838240944946276
ACH-000724,-0.0660419394487907
ACH-000725,-0.3935749514387695
ACH-000732,-0.3740316585243327
ACH-000734,-0.1828487632511251
ACH-000735,-0.2638355681216426
ACH-000736,-0.2520640233944049
ACH-000738,-0.6442169701211456
ACH-000746,-0.2779306197382032
ACH-000747,-0.5359683847653739
ACH-000748,-0.3419239431109467
ACH-000753,-0.2420224044408853
ACH-000756,-0.3496534744239017
ACH-000757,-0.3510091075078138
ACH-000758,-0.42569562725019067
ACH-000760,-0.4665096426514757
ACH-000762,-0.5409187025476779
ACH-000763,-0.2690705649129703
ACH-000764,-0.27311542709590675
ACH-000765,-0.2996066160036793
ACH-000766,-0.4243812199181615
ACH-000767,-0.3705305787927695
ACH-000768,-0.3241167387407574
ACH-000769,-0.4730269501916265
ACH-000770,-0.3635769837567742
ACH-000771,-0.3608559350215244
ACH-000773,-0.4149831867163653
ACH-000776,-0.3961749924087853
ACH-000777,-0.4696326219960005
ACH-000778,-0.4235564833907581
ACH-000781,-0.5557613683621259
ACH-000782,-0.5517670092939984
ACH-000783,-0.11665213175890746
ACH-000784,-0.5869090234243978
ACH-000785,-0.3921306262825429
ACH-000787,-0.5100393926812039
ACH-000788,-0.4260857236020529
ACH-000791,-0.2843823151788561
ACH-000792,-0.39485228491349295
ACH-000794,-0.2783331884735893
ACH-000796,-0.3613388379103781
ACH-000798,-0.34515029767284755
ACH-000799,-0.4687836364813359
ACH-000800,-0.3042849930416445
ACH-000802,-0.3361373018955229
ACH-000804,-0.3249312777026265
ACH-000805,-0.3771152318571059
ACH-000809,-0.2283926219133968
ACH-000810,-0.40040633998845615
ACH-000811,-0.4587967784775343
ACH-000817,-0.1233388528132284
ACH-000819,-0.4298840907449461
ACH-000820,-0.5557140523223314
ACH-000821,-0.4344027869202575
ACH-000822,-0.2348952059882209
ACH-000823,-0.5832026458309508
ACH-000824,-0.20287225732269487
ACH-000827,-0.3963321579999228
ACH-000829,-0.1748663235179461
ACH-000831,-0.3803652515384643
ACH-000832,-0.2563482122531765
ACH-000833,-0.05207298100493218
ACH-000834,-0.20291178446433533
ACH-000835,-0.6364039188374672
ACH-000836,-0.008222748453732154
ACH-000837,-0.12591910707367046
ACH-000838,-0.26275909944643405
ACH-000839,-0.6480061540429759
ACH-000840,-0.3909995057319695
ACH-000841,-0.3812570221291959
ACH-000843,-0.2690850291852913
ACH-000846,-0.3029912970522388
ACH-000847,-0.5276285353095923
ACH-000848,-0.392207927055812
ACH-000849,-0.2354694794198291
ACH-000851,-0.4075959424844296
ACH-000855,-0.3873677972509049
ACH-000856,-0.2481712325994871
ACH-000858,-0.3964527038455573
ACH-000859,-0.1974211037463954
ACH-000861,-0.28856791016988736
ACH-000862,-0.6433212536222747
ACH-000865,-0.3928088306134077
ACH-000866,-0.3741538686950348
ACH-000867,-0.16921415499390602
ACH-000869,-0.7035528431534176
ACH-000872,-0.4793697609165072
ACH-000873,-0.3991725740094049
ACH-000876,-0.5700154064248275
ACH-000878,-0.6537914469470666
ACH-000880,-0.4286073771858688
ACH-000881,-0.3369668370388906
ACH-000882,-0.4022980048841739
ACH-000884,-0.36954607508381293
ACH-000885,-0.2847825968919389
ACH-000887,-0.24802872226091616
ACH-000889,-0.28825634312389103
ACH-000896,-0.18666762713762985
ACH-000898,-0.3335461681857454
ACH-000900,-0.41406695401072136
ACH-000901,-0.4720815093282328
ACH-000905,-0.19192211929084035
ACH-000906,-0.24146678264273816
ACH-000907,-0.7691177681552668
ACH-000910,-0.25070006296653097
ACH-000911,-0.0680630883304512
ACH-000912,-0.3949855489986698
ACH-000913,-0.3191077294451741
ACH-000915,-0.4556294960937478
ACH-000916,-0.5792265695685586
ACH-000917,-0.4178772601597235
ACH-000920,-0.3841749263738907
ACH-000921,-0.5567372155427556
ACH-000924,-0.26937911804247955
ACH-000926,-0.3292405683417277
ACH-000928,-0.5216223733948901
ACH-000929,-0.434961182462438
ACH-000932,-0.4848878173938721
ACH-000935,-0.30241923728079256
ACH-000936,-0.2686366602774796
ACH-000937,-0.23443397453274664
ACH-000938,-0.4166111520157537
ACH-000939,-0.35975086356124586
ACH-000941,-0.5304622966522342
ACH-000943,-0.30040842655438194
ACH-000946,-0.5315160940243673
ACH-000947,-0.4268302383810601
ACH-000948,-0.5271226226897099
ACH-000950,-0.561532282937055
ACH-000953,-0.3418949679310565
ACH-000954,-0.3712545768586574
ACH-000957,-0.3784960063183063
ACH-000958,-0.5706108222830657
ACH-000960,-0.5572857252711857
ACH-000963,-0.31783926989269257
ACH-000968,-0.4669225942324365
ACH-000969,-0.6145041406765109
ACH-000972,-0.3083354487548419
ACH-000973,-0.2822884791233697
ACH-000974,-0.401983934130462
ACH-000978,-0.4774177032254682
ACH-000984,-0.5814471235100184
ACH-000986,-0.6004246633064428
ACH-000988,-0.8562406903463522
ACH-000993,-0.5848849828055377
ACH-000994,-0.4605283203376305
ACH-000996,-0.6669430153759374
ACH-001001,-0.2259094181057285
ACH-001020,-0.13453271545112636
ACH-001028,-0.2580739737000225
ACH-001031,-0.4509460362903053
ACH-001038,-0.5126053379591303
ACH-001048,-0.4244744129095541
ACH-001050,-0.6890592411671851
ACH-001053,-0.31278458674349097
ACH-001054,-0.4493445404041788
ACH-001061,-0.47747074289628605
ACH-001067,-0.5915280475775013
ACH-001075,-0.4190571681557531
ACH-001096,-0.4633845692620923
ACH-001111,-0.29165905154702304
ACH-001119,-0.4624350800894994
ACH-001128,0.40195884927590736
ACH-001134,-0.5359674581026215
ACH-001151,-0.3137440314216121
ACH-001163,-0.3872832987257868
ACH-001164,-0.12854876827868345
ACH-001183,-0.3731486338295351
ACH-001192,-0.3353080571085488
ACH-001193,-0.006816374503766528
ACH-001196,-0.3306194942801547
ACH-001197,-0.6761439350366863
ACH-001205,-0.3936298555561597
ACH-001211,-0.1769022755013859
ACH-001212,-0.5147608942618885
ACH-001228,-0.3949892207375089
ACH-001232,-0.3312177746498307
ACH-001239,-0.4072463404046965
ACH-001270,-0.4248145373016352
ACH-001274,-0.39364043779556995
ACH-001275,-0.3718993329901773
ACH-001277,-0.26707880895958824
ACH-001278,-0.7643726574284668
ACH-001280,-0.3722951965920535
ACH-001283,-0.4519764189460949
ACH-001289,-0.55417766375618
ACH-001300,-0.3867569855489634
ACH-001301,-0.7179816465330361
ACH-001302,-0.5569458532579961
ACH-001306,-0.2763007595180377
ACH-001318,-0.20791034071465012
ACH-001322,-0.17090699527611314
ACH-001328,-0.3127831258416444
ACH-001332,0.041850544596389684
ACH-001336,-0.06884341498282537
ACH-001346,-0.2917668979155268
ACH-001353,-0.5717840676980752
ACH-001354,-0.2701076068293055
ACH-001367,-0.4458814495885543
ACH-001368,-0.2688442935618305
ACH-001374,-0.3323765521937748
ACH-001377,-0.3364994079291828
ACH-001380,-0.18519054661283865
ACH-001391,-0.2704809228202489
ACH-001408,-0.32098865096633583
ACH-001430,-0.3723531629669905
ACH-001431,-0.46670616700627404
ACH-001450,-0.5479659310702171
ACH-001496,-0.220287563301558
ACH-001500,-0.28800694705477503
ACH-001523,-0.3336045390930559
ACH-001532,-0.4615206558356054
ACH-001550,-0.09484279901570787
ACH-001552,-0.4503255170149037
ACH-001554,-0.5162614835048781
ACH-001654,-0.27587728093986796
ACH-001735,-0.3976255867045584
ACH-001736,-0.43296615402065003
ACH-001737,-0.28576519530511524
ACH-001740,-0.5051284792785586
ACH-001745,-0.35901697184054343
ACH-001765,-0.1935959469731106
