,WTAP (9589)
ACH-000274,-0.9173230869304914
ACH-000277,-0.4293952365929707
ACH-000278,-0.5286064614659687
ACH-000279,-0.6756307710266486
ACH-000280,-0.583776651322698
ACH-000281,-0.6548430781082688
ACH-000288,-0.6548530116930094
ACH-000291,-0.8610272720989829
ACH-000293,-0.497305150253099
ACH-000294,-0.5858536585140391
ACH-000295,-0.6463013926921664
ACH-000296,-0.3071455029266921
ACH-000302,-0.21369164698262366
ACH-000304,-0.5784692387219406
ACH-000307,-0.40080108247753204
ACH-000308,-1.0516007161076728
ACH-000310,-0.1736422910891426
ACH-000311,-0.6657905382387658
ACH-000312,-0.3926116769985705
ACH-000315,-0.2817454162786318
ACH-000316,-0.5054234221738249
ACH-000317,-0.5197896686825393
ACH-000318,-0.6920223756762767
ACH-000319,-0.3332448260098566
ACH-000320,-0.530512400861113
ACH-000322,-0.5980255578699443
ACH-000323,-0.8271916474986413
ACH-000324,-0.5257958640585259
ACH-000329,0.11763683819004395
ACH-000330,-0.5518247185347331
ACH-000331,-0.7958925781312872
ACH-000332,-0.3605228446934117
ACH-000334,-0.6038536893925885
ACH-000335,-0.5892146019799771
ACH-000336,-0.714486854918168
ACH-000337,-0.7780644677052325
ACH-000338,-0.8018697387653008
ACH-000339,-0.5947225590221011
ACH-000341,-0.22677023651994604
ACH-000348,-0.4667542042458176
ACH-000350,-0.3435148052528629
ACH-000352,-0.7105031205853589
ACH-000356,-0.6874952903082816
ACH-000361,-0.3636246739531618
ACH-000362,-0.4759226063604525
ACH-000363,-0.7557213410777838
ACH-000364,-0.401999119475002
ACH-000365,-0.400290276249765
ACH-000366,-0.4974634485892654
ACH-000368,-0.5219365850470653
ACH-000374,-0.3422155730811212
ACH-000375,-0.2573993605364259
ACH-000376,-0.6842808307602237
ACH-000381,-0.5250373362456561
ACH-000383,-0.5011903147322542
ACH-000387,-0.4011283295916193
ACH-000389,-0.4996780075550914
ACH-000390,-0.4007159608820395
ACH-000393,-0.5572989372605821
ACH-000395,-0.4848799902067
ACH-000396,-0.6573303665270982
ACH-000397,-0.9019996942588484
ACH-000401,-0.5175042886595157
ACH-000402,-0.4941865030622041
ACH-000403,-0.4806500264695748
ACH-000404,-0.5242359368852746
ACH-000406,-0.32127203418998873
ACH-000407,-0.7083062415355934
ACH-000408,-0.5710714910562434
ACH-000410,-0.4914822245867912
ACH-000411,-0.4874795033905918
ACH-000414,-0.3227224800386241
ACH-000415,-0.5084536862440906
ACH-000416,-0.6107548202080979
ACH-000420,-0.7245927817300669
ACH-000421,-0.6355907448995117
ACH-000424,-0.3801872040304931
ACH-000425,-0.42029151147976185
ACH-000426,-0.4157097592791842
ACH-000427,-0.7207940307702628
ACH-000433,-0.5741550194431058
ACH-000435,-0.7044059073661395
ACH-000436,-0.5920259461437273
ACH-000444,-0.5750363480036393
ACH-000445,-0.6962454499052129
ACH-000448,-0.5629148526816561
ACH-000450,-0.3167368777205613
ACH-000452,-0.5533950172014959
ACH-000454,-0.7529104715226178
ACH-000458,-0.5457443685713903
ACH-000459,-0.3199947111717799
ACH-000460,-0.7141009356805785
ACH-000461,-0.6376530679335127
ACH-000463,-0.4108355609014108
ACH-000464,-0.34226636568989616
ACH-000466,-0.2920728589184334
ACH-000467,-0.6410251345906366
ACH-000468,-0.5718823020180004
ACH-000469,-0.4791598644817261
ACH-000470,-0.5673677889312972
ACH-000471,-0.484182254232629
ACH-000472,-0.5504466217367949
ACH-000473,-0.4406979001884527
ACH-000475,-0.5954207531546317
ACH-000476,-0.4065598182910813
ACH-000477,-0.2432389064165429
ACH-000479,-0.5963098131129602
ACH-000480,-0.4470680144657208
ACH-000481,-0.5429821079044669
ACH-000483,-0.267544521134908
ACH-000484,-0.7001404377736498
ACH-000485,-0.7225943750623733
ACH-000486,-0.5215007042460683
ACH-000487,-0.26047693245671755
ACH-000488,-0.6634082715220119
ACH-000490,-0.8106848983136431
ACH-000491,-0.5126175735726144
ACH-000495,-0.178952223839144
ACH-000496,-0.4147902261762037
ACH-000499,-0.45554097759857
ACH-000500,-0.5591023903082719
ACH-000502,-0.6903367804141701
ACH-000503,-0.5119546842894193
ACH-000505,-0.2240658608552692
ACH-000507,-0.6272292671187684
ACH-000510,-0.3484441569712327
ACH-000511,-0.5545590706175827
ACH-000512,-0.5048029300104813
ACH-000516,-0.6452773191447706
ACH-000517,-0.3415596628021764
ACH-000518,-0.4966214735590293
ACH-000520,-0.4651101165866798
ACH-000521,-0.5789112131794906
ACH-000522,-0.4931683602013207
ACH-000524,-0.4870376851166442
ACH-000527,-0.4369231163725328
ACH-000528,-0.8998510652878476
ACH-000537,-0.6757040397455268
ACH-000541,-0.7977556912387712
ACH-000542,-0.2957153938195053
ACH-000544,-0.6280700427378929
ACH-000545,-0.6284469702590633
ACH-000547,-0.5193922266295339
ACH-000548,-0.8399746196751326
ACH-000549,-0.7632526478095555
ACH-000550,-0.5678115563545031
ACH-000552,-0.4744540138967504
ACH-000556,-0.503176861580605
ACH-000557,-0.4591688412904386
ACH-000569,-0.4578536694817066
ACH-000570,-0.3996498617137122
ACH-000571,-0.3820645040642844
ACH-000573,-0.42060549433499866
ACH-000576,-0.8562685754864306
ACH-000579,-0.5682335364642584
ACH-000580,0.0218918720838479
ACH-000584,-1.0605598494776138
ACH-000585,-0.8851836420568844
ACH-000588,-0.5729056059183493
ACH-000589,-0.6129193176552054
ACH-000591,-0.6865861437692686
ACH-000593,-0.14303293127788186
ACH-000600,-0.4706228516097194
ACH-000601,-0.34080568825780866
ACH-000605,-0.19886577751785134
ACH-000606,-0.4778431980399343
ACH-000608,-0.4679980419593307
ACH-000614,-0.4070945691962987
ACH-000616,-0.4132878054263711
ACH-000618,-0.4195514699987688
ACH-000619,-0.8262902567163375
ACH-000620,-0.7453100723935531
ACH-000621,-0.4643929338148014
ACH-000622,-0.4617276201515283
ACH-000623,-0.4467958435603625
ACH-000624,-0.6040653101862967
ACH-000627,-0.6340109959555216
ACH-000630,-0.4903718955771274
ACH-000631,-0.4819610726152284
ACH-000632,-0.8084340110677747
ACH-000633,-0.32855746522204937
ACH-000637,-0.5898794482196397
ACH-000638,-0.4749290640071826
ACH-000646,-0.6571711219577913
ACH-000647,-0.5273652178157529
ACH-000648,-0.3379156153994387
ACH-000649,-0.6367242152363339
ACH-000651,-0.2285379303436175
ACH-000652,-0.7358231090707161
ACH-000653,-0.2860630196588358
ACH-000657,-0.7241622783692897
ACH-000658,-0.7962325711496826
ACH-000661,-0.35904297368072946
ACH-000662,-0.33234454973712263
ACH-000663,-0.3927195607436921
ACH-000665,-0.5677638920098046
ACH-000671,-0.5686281894529938
ACH-000672,-0.2255277667282705
ACH-000673,-0.4956442815836016
ACH-000676,-0.6516662215371523
ACH-000677,-0.060937555999437475
ACH-000681,-0.6696158560619863
ACH-000683,-0.7245528875867145
ACH-000684,-0.5647234605648076
ACH-000688,-0.7909223034703083
ACH-000693,-0.4072132883300933
ACH-000694,-0.6695664521298498
ACH-000695,-0.7092564606629961
ACH-000696,-0.6714490783959701
ACH-000697,-0.7464345507869339
ACH-000699,-0.5268942987926104
ACH-000701,-0.4966990780637773
ACH-000706,-0.5751850531465581
ACH-000711,-0.6110566804865789
ACH-000713,-0.7622567611698586
ACH-000714,-0.4634466724373272
ACH-000718,-0.5095562867687476
ACH-000720,-0.5069393218769037
ACH-000721,-0.05343115814308892
ACH-000724,-0.5287525007497308
ACH-000725,-0.7971199347635638
ACH-000732,-0.6944041177220192
ACH-000734,-0.4508724805267587
ACH-000735,-0.6988988172507542
ACH-000736,-0.8578482822726344
ACH-000738,-0.8053763298415421
ACH-000746,-0.17429351427094064
ACH-000747,-0.5740095579980098
ACH-000748,-0.3250742402715336
ACH-000753,-0.4579058245402376
ACH-000756,-0.7667043395001715
ACH-000757,-0.2836158226880739
ACH-000758,-0.6730398585300296
ACH-000760,-0.6656333168602072
ACH-000762,-0.5062364706853516
ACH-000763,-0.7058135703923532
ACH-000764,-0.7507152791863201
ACH-000765,-0.6771185719099759
ACH-000766,0.07174687390877453
ACH-000767,-0.1185191652361755
ACH-000768,-0.6914266811745569
ACH-000769,-0.4056948394189437
ACH-000770,-0.5466684640507279
ACH-000771,-0.5574320386090894
ACH-000773,0.13805412065404146
ACH-000776,-0.44972127702172976
ACH-000777,-0.6729317825923822
ACH-000778,-0.3956384984676408
ACH-000781,-0.3725190744916012
ACH-000782,-0.4730455402406142
ACH-000783,-0.7925763825360965
ACH-000784,-0.3366185454285597
ACH-000785,-0.6682796818638664
ACH-000787,-0.7259997611870146
ACH-000788,-0.5504425007665055
ACH-000791,-0.44652374619901775
ACH-000792,-0.6001276630692703
ACH-000794,-0.6408245950996303
ACH-000796,-0.7593305000712053
ACH-000798,-0.3269966959412836
ACH-000799,-0.5514978988325524
ACH-000800,-0.6281318277185997
ACH-000802,-0.7419247964112314
ACH-000804,-0.4535177919867486
ACH-000805,-0.2096325294616489
ACH-000809,-0.5249857061331257
ACH-000810,-0.6735359916281685
ACH-000811,-0.4580341236660841
ACH-000817,-0.4005661484035206
ACH-000819,-0.3238974819543609
ACH-000820,-0.6958883870963419
ACH-000821,-0.8988924089826812
ACH-000822,-0.4533191704861174
ACH-000823,-0.6053921574530401
ACH-000824,-0.4437353463354375
ACH-000827,-0.17244024757969156
ACH-000829,-0.4504502216523546
ACH-000831,-0.5535013706018651
ACH-000832,-0.7483092477661542
ACH-000833,-0.2430876888662556
ACH-000834,-0.5256931406921722
ACH-000835,-0.6600749699186331
ACH-000836,-0.8553702204507738
ACH-000837,-0.4504697122656622
ACH-000838,-0.4469255798795727
ACH-000839,-0.8137206864851764
ACH-000840,-0.4869157324512549
ACH-000841,-0.6526558931376236
ACH-000843,-0.8207811785669504
ACH-000846,-0.6348627792819497
ACH-000847,-0.4791008235642414
ACH-000848,-0.3044904719149818
ACH-000849,-0.6600945813613082
ACH-000851,-0.6854604713006124
ACH-000855,-0.5206931061249133
ACH-000856,-0.4596509900973898
ACH-000858,-0.39904660420284094
ACH-000859,-0.5681826186001461
ACH-000861,-0.6780263654497567
ACH-000862,-0.7070742366530155
ACH-000865,-0.3012005522181925
ACH-000866,-0.4594172244448004
ACH-000867,-0.30088614826760063
ACH-000869,-0.4782819802189626
ACH-000872,-0.8712442871333389
ACH-000873,-0.7590498758110662
ACH-000876,-0.33120824709249763
ACH-000878,-0.2693071419191043
ACH-000880,-0.3961204337792753
ACH-000881,-0.2148393125185484
ACH-000882,-0.5857875099580419
ACH-000884,-0.7935514787985001
ACH-000885,-0.11074213792754307
ACH-000887,-0.4032880837625042
ACH-000889,-0.7333571853329701
ACH-000896,-0.6889353380152208
ACH-000898,-0.7211025726209567
ACH-000900,-0.566068669883308
ACH-000901,-0.2702495724827092
ACH-000905,-0.478512978969139
ACH-000906,-0.2399093164779839
ACH-000907,-0.4744727056473424
ACH-000910,-0.3991248230323608
ACH-000911,-0.33719131898989513
ACH-000912,-0.7836001093483379
ACH-000913,-0.8602879416267359
ACH-000915,-0.8188950779591352
ACH-000916,-1.0209095404889774
ACH-000917,-0.6029027312808161
ACH-000920,-0.5283973500350821
ACH-000921,-0.5985646153923394
ACH-000924,-0.6426100305187713
ACH-000926,-0.4479490422951334
ACH-000928,-0.6279290046070753
ACH-000929,-0.8350074133405426
ACH-000932,-0.3929441451185307
ACH-000935,-0.3437719866674645
ACH-000936,-0.5823735294443062
ACH-000937,-0.4018301208544317
ACH-000938,-0.09328507476325053
ACH-000939,-0.5531933854524189
ACH-000941,-0.7195045943421982
ACH-000943,-0.6710274298743798
ACH-000946,-0.6394462305651686
ACH-000947,-0.27207775286940866
ACH-000948,-0.7779633149793691
ACH-000950,-0.4747557420303062
ACH-000953,-0.35011405334846896
ACH-000954,-0.38066605038247336
ACH-000957,-0.538138423470826
ACH-000958,-0.4038148702045181
ACH-000960,-0.3307992297949706
ACH-000963,-0.3838046486182789
ACH-000968,-0.4771593442603027
ACH-000969,-0.3428314790675671
ACH-000972,-0.8231457186567577
ACH-000973,-0.8974925569405581
ACH-000974,-0.1114202685392655
ACH-000978,-0.4186443649696824
ACH-000984,-0.4073701983662588
ACH-000986,-0.3551518741506969
ACH-000988,-0.5488824858665815
ACH-000993,-0.4220277742870671
ACH-000994,-0.6518294212438214
ACH-000996,-0.8489078911470238
ACH-001001,-0.4438340344139367
ACH-001020,-0.3207037764350206
ACH-001028,-0.05168257168017233
ACH-001031,-0.5194056146059696
ACH-001038,-0.5166663256443678
ACH-001048,-0.5374867611396565
ACH-001050,-0.7195372383159093
ACH-001053,-0.5779717485023663
ACH-001054,-0.5615342029815875
ACH-001061,-0.4736564745933372
ACH-001067,0.027925065300769943
ACH-001075,-0.7987214562413393
ACH-001096,-0.3477195544923597
ACH-001111,-0.7959771524298029
ACH-001119,-0.4847779368524893
ACH-001128,-0.7869717378507064
ACH-001134,-0.5754111366960222
ACH-001151,-0.5175770617348706
ACH-001163,-0.2847965848138002
ACH-001164,-0.4424741927895591
ACH-001183,-0.5254420030688829
ACH-001192,-0.23238725061971024
ACH-001193,-0.6520230486185171
ACH-001196,-0.7021095524824327
ACH-001197,-0.7024296474974201
ACH-001205,-0.5956105105147226
ACH-001211,-0.2382254955074533
ACH-001212,-0.29007817130279884
ACH-001228,-0.6094423307959406
ACH-001232,-0.4366318944893967
ACH-001239,-0.5430107495044186
ACH-001270,-0.7429521484924972
ACH-001274,-0.11559912318341616
ACH-001275,-0.409585785905342
ACH-001277,-0.8281069427979065
ACH-001278,-0.06069239622758925
ACH-001280,-0.27256994415047064
ACH-001283,0.02160231538616781
ACH-001289,-0.13598185340443913
ACH-001300,-0.5997911334556977
ACH-001301,-0.4772173772011085
ACH-001302,-0.4362212756375518
ACH-001306,-0.5784345499842899
ACH-001318,-0.545147532220883
ACH-001322,-0.5452083872562078
ACH-001328,-0.7262160726023864
ACH-001332,-0.6222803976104008
ACH-001336,-0.5677053423138578
ACH-001346,-0.7371121526799691
ACH-001353,-0.6511126770653396
ACH-001354,-0.42105359177932616
ACH-001367,-0.5786881991434824
ACH-001368,-0.2467838798684664
ACH-001374,-0.06131732495034961
ACH-001377,-0.2473056107480617
ACH-001380,-0.7426024482194068
ACH-001391,-0.4497102617329513
ACH-001408,-0.6767364111064761
ACH-001430,-0.4307816722245401
ACH-001431,-0.5760945292140667
ACH-001450,-0.4298272853499406
ACH-001496,-0.6501849637861293
ACH-001500,-0.5390833650583183
ACH-001523,-0.6591181677183721
ACH-001532,-0.4418200058685036
ACH-001550,-0.6524423065378387
ACH-001552,-0.40057174315192345
ACH-001554,-0.5407662607782783
ACH-001654,-0.3376985017881568
ACH-001735,-0.6133046729289104
ACH-001736,-0.3655827636038975
ACH-001737,-0.593563828180203
ACH-001740,-0.6063306370672755
ACH-001745,-0.4617288680418104
ACH-001765,-0.3759190594040587
