,CTDP1 (9150)
ACH-000257,-0.9121079493413742
ACH-000258,-1.0866454327309414
ACH-000259,-0.9528951581976112
ACH-000260,-0.6936425987756595
ACH-000261,-0.7291998040114425
ACH-000262,-0.9065086262479896
ACH-000263,-0.6282073064450596
ACH-000264,-0.8709250352245491
ACH-000265,-0.8103408166083237
ACH-000266,-1.1864158134703977
ACH-000272,-0.6109114767552062
ACH-000274,-1.093497554871454
ACH-000277,-1.0020734535715852
ACH-000278,-0.9056572135189952
ACH-000279,-0.7572036783816488
ACH-000280,-0.8521930519261207
ACH-000281,-0.9523603846753912
ACH-000288,-0.6634123407484125
ACH-000291,-0.7054306107553093
ACH-000293,-0.4418852499294321
ACH-000294,-0.637933225539287
ACH-000295,-0.7849074303853553
ACH-000296,-0.9671790984496113
ACH-000302,-0.9515274733597434
ACH-000304,-1.0041016828173914
ACH-000307,-1.0995734477709502
ACH-000308,-1.2927711961233708
ACH-000310,-0.8672631562005668
ACH-000311,-0.8346750138330048
ACH-000312,-1.0853226071033817
ACH-000315,-0.7284548670694081
ACH-000316,-0.740335816226133
ACH-000317,-0.758035126379119
ACH-000318,-0.8261771670980768
ACH-000319,-0.7423389332561591
ACH-000320,-0.9170478241177132
ACH-000322,-1.0475943426718062
ACH-000323,-0.8208858286567047
ACH-000324,-0.8065621761257854
ACH-000329,-0.7584419071503686
ACH-000330,-1.1201436255456212
ACH-000331,-0.8320005800586177
ACH-000332,-0.9677391093321788
ACH-000334,-1.2730463906160825
ACH-000335,-0.8932498988285043
ACH-000336,-0.8698487576400539
ACH-000337,-0.9632713442325748
ACH-000338,-1.1731547131556992
ACH-000339,-0.8732727127358275
ACH-000341,-0.7303518663147024
ACH-000348,-0.8638035614268881
ACH-000350,-0.6849526694856577
ACH-000352,-0.9791805459671981
ACH-000356,-0.686280122904561
ACH-000361,-0.6362668326809401
ACH-000362,-0.8919169477675944
ACH-000363,-1.0822754757080313
ACH-000364,-0.6970330013016557
ACH-000365,-0.9216242126940078
ACH-000366,-0.7185065714017231
ACH-000368,-0.9641516048861988
ACH-000374,-0.7890275883854488
ACH-000375,-0.8754864141029158
ACH-000376,-0.7694047871047661
ACH-000381,-0.8877208645112984
ACH-000383,-1.0109876405652811
ACH-000387,-0.6513896072151183
ACH-000389,-0.9537899226244372
ACH-000390,-1.038781187987731
ACH-000393,-0.8044257450400603
ACH-000395,-0.6629071691219274
ACH-000396,-0.6600366565109391
ACH-000397,-1.050459775513562
ACH-000401,-0.9988000743404388
ACH-000402,-1.0118364110900984
ACH-000403,-1.2161628901157835
ACH-000404,-0.8212157318394993
ACH-000406,-0.8314500203195685
ACH-000407,-0.7631210220866247
ACH-000408,-0.8185181413676338
ACH-000410,-0.9005033868477933
ACH-000411,-0.7380011851338846
ACH-000414,-0.7487160918178853
ACH-000415,-0.8302759777423652
ACH-000416,-1.1961191494029504
ACH-000420,-0.8795656457854033
ACH-000421,-0.9543271641800136
ACH-000424,-0.6840470990838536
ACH-000425,-0.9233959153486512
ACH-000426,-1.0272005804474331
ACH-000427,-0.8591710135518325
ACH-000433,-0.7777850159120109
ACH-000435,-1.1223977538396976
ACH-000436,-0.7845401708191045
ACH-000444,-0.8402810660689638
ACH-000445,-1.0292500332488304
ACH-000448,-0.8739570258731659
ACH-000450,-0.7363254106739613
ACH-000452,-0.972914656199518
ACH-000454,-0.7218371655077614
ACH-000458,-0.9125701072382444
ACH-000459,-0.9849108943715436
ACH-000460,-0.7823967013522763
ACH-000461,-0.8011889013466102
ACH-000463,-0.8105794111078016
ACH-000464,-0.8608819111984817
ACH-000466,-1.1631699846129635
ACH-000467,-0.915140737358914
ACH-000468,-0.8750874258328014
ACH-000469,-0.7520904976512715
ACH-000470,-1.054274182095359
ACH-000471,-1.0274873933374091
ACH-000472,-0.7650669283812971
ACH-000473,-0.9891232423483086
ACH-000475,-1.1488057787985573
ACH-000476,-0.7911257334165733
ACH-000477,-0.8688475195734552
ACH-000479,-0.8189034397204047
ACH-000480,-0.7834814545081629
ACH-000481,-0.6912878336453271
ACH-000483,-1.0136371380377025
ACH-000484,-0.7368079252250931
ACH-000485,-0.7123763134682167
ACH-000486,-0.7139437731527801
ACH-000487,-0.8434760410026584
ACH-000488,-1.0345323899014538
ACH-000490,-0.8797614954417879
ACH-000491,-0.8284991097872264
ACH-000495,-0.6048405072524329
ACH-000496,-0.6239748042185478
ACH-000499,-1.1525922917149958
ACH-000500,-0.8149277032540629
ACH-000502,-1.1362173330115528
ACH-000503,-1.112149213368853
ACH-000505,-0.8297329812294385
ACH-000507,-0.7895411065377619
ACH-000510,-0.7458970898436291
ACH-000511,-0.8135874354940088
ACH-000512,-0.7681441457173037
ACH-000516,-0.8097753561636661
ACH-000517,-0.9693188230355416
ACH-000518,-1.000705215740885
ACH-000520,-0.8100561317736937
ACH-000521,-0.6402645235570029
ACH-000522,-0.7144499594947117
ACH-000524,-1.0897617773321544
ACH-000527,-0.8132600514022653
ACH-000528,-0.9532817107321104
ACH-000537,-0.8151263587230604
ACH-000541,-0.6160828903552625
ACH-000542,-0.9660830959475128
ACH-000544,-0.7932371114206789
ACH-000545,-0.7321661614253809
ACH-000547,-0.98050239230676
ACH-000548,-0.7968002166005337
ACH-000549,-0.6596932757179111
ACH-000550,-0.9081365660122679
ACH-000552,-0.9503817258721732
ACH-000556,-0.7495573115783117
ACH-000557,-0.6883908983551812
ACH-000569,-1.1651948157977805
ACH-000570,-0.6434706049043696
ACH-000571,-0.8953619819352028
ACH-000573,-0.9035308894210184
ACH-000576,-0.6632770422408597
ACH-000579,-0.6831738340118992
ACH-000580,-0.7436812171412522
ACH-000584,-0.6698034708920697
ACH-000585,-0.9317196492590609
ACH-000588,-0.8000850710050333
ACH-000589,-0.9582126060968444
ACH-000591,-0.7485171463642466
ACH-000593,-0.946285531884644
ACH-000600,-0.7885382536143242
ACH-000601,-0.9286426118518992
ACH-000605,-0.9864873267995056
ACH-000606,-1.0021026266421948
ACH-000608,-0.9778300409742724
ACH-000614,-0.7623370108533956
ACH-000616,-0.5337234230000549
ACH-000618,-0.8976212259036441
ACH-000619,-1.0531232182022796
ACH-000620,-0.8055296063443392
ACH-000621,-0.8835276694382918
ACH-000622,-0.9021675182582521
ACH-000623,-0.8685640513964679
ACH-000624,-1.1543088613143653
ACH-000627,-0.6558240072978103
ACH-000630,-0.8372836177517824
ACH-000631,-0.7599893345705566
ACH-000632,-0.8029323275042763
ACH-000633,-0.9242286920895074
ACH-000637,-0.7930308187575345
ACH-000638,-0.8110965739730696
ACH-000646,-1.0239920589987603
ACH-000647,-1.0069603156446034
ACH-000648,-0.9359898162368396
ACH-000649,-0.689045507691475
ACH-000651,-1.0851968413495727
ACH-000652,-1.061467203840252
ACH-000653,-0.7200818802368366
ACH-000657,-0.9181639673132901
ACH-000658,-0.7146658394822081
ACH-000661,-0.9417190770082461
ACH-000662,-0.8502248609765796
ACH-000663,-1.123395876501157
ACH-000665,-0.8690554651789081
ACH-000671,-0.6545566669641364
ACH-000672,-1.310766944612998
ACH-000673,-0.8325366332628324
ACH-000676,-0.6358935314908505
ACH-000677,-0.8807696264389685
ACH-000681,-0.7024486224407658
ACH-000683,-0.8693206393846029
ACH-000684,-0.7941078307470515
ACH-000688,-0.84268482193642
ACH-000693,-0.9931995981140604
ACH-000694,-0.8416712007886634
ACH-000695,-0.7983700833772106
ACH-000696,-1.113397715315334
ACH-000697,-1.2719160734748296
ACH-000699,-1.312699591565517
ACH-000701,-0.8814083571450161
ACH-000706,-0.7331111882616345
ACH-000711,-0.8471102199375996
ACH-000713,-1.0492242935683491
ACH-000714,-0.9452134187240324
ACH-000718,-1.2052565100315868
ACH-000720,-0.6705004323994137
ACH-000721,-0.6764330747150846
ACH-000724,-0.6945843351083482
ACH-000725,-0.9573700644675018
ACH-000732,-0.9040911232218508
ACH-000734,-0.8344292746766695
ACH-000735,-0.8222059051581999
ACH-000736,-0.8964105906021121
ACH-000738,-0.7963316544858231
ACH-000746,-0.8446296310016919
ACH-000747,-0.7595200960449602
ACH-000748,-0.7319543602994698
ACH-000753,-0.7924324521382438
ACH-000756,-0.8023597973217756
ACH-000757,-0.7832118833215428
ACH-000758,-0.8401184046068165
ACH-000760,-0.7261517840051127
ACH-000762,-0.8126354233186907
ACH-000763,-1.043770142624818
ACH-000764,-0.8959338736816165
ACH-000765,-0.9647130709231322
ACH-000766,-0.9891445738656676
ACH-000767,-0.8168355929582896
ACH-000768,-0.8693677647414395
ACH-000769,-0.8676058251354697
ACH-000770,-1.0085906199349075
ACH-000771,-0.7729466170219267
ACH-000773,-0.8353939777827122
ACH-000776,-0.7577217410572068
ACH-000777,-0.7844284947355523
ACH-000778,-1.1402536033604551
ACH-000781,-0.8473627769883608
ACH-000782,-0.8633490578242768
ACH-000783,-0.99137878279578
ACH-000784,-0.9183519957362364
ACH-000785,-1.1570790159302986
ACH-000787,-0.7015361911809622
ACH-000788,-0.8176114289605766
ACH-000791,-0.8826529163161169
ACH-000792,-0.9452336890515614
ACH-000794,-1.017379717374774
ACH-000796,-0.7270885775654661
ACH-000798,-0.9136194402201308
ACH-000799,-0.8845476314906351
ACH-000800,-0.7954474456321523
ACH-000802,-0.9573087660478335
ACH-000804,-1.0124631760591425
ACH-000805,-0.7520590469123858
ACH-000809,-0.88353364527876
ACH-000810,-0.6125358405061857
ACH-000811,-0.7191075383918787
ACH-000817,-0.7288620944042109
ACH-000819,-0.7529673364557454
ACH-000820,-0.8280798777771139
ACH-000821,-0.9214995596979968
ACH-000822,-0.8234676166659781
ACH-000823,-0.7588982457251274
ACH-000824,-0.8173794673382853
ACH-000827,-0.7111281643858353
ACH-000829,-0.8699351891715851
ACH-000831,-0.974521939253126
ACH-000832,-1.0234168699506705
ACH-000833,-0.7883563644196774
ACH-000834,-0.6595991574258919
ACH-000835,-1.1610706430583864
ACH-000836,-0.5679369420002401
ACH-000837,-0.925512666433382
ACH-000838,-0.7642750544493098
ACH-000839,-1.1654271962093259
ACH-000840,-0.8395599902399857
ACH-000841,-1.0266451596519144
ACH-000843,-1.132776865320934
ACH-000846,-0.7881854046777141
ACH-000847,-0.8718627360730928
ACH-000848,-0.7481515537547165
ACH-000849,-0.8841512590952354
ACH-000851,-1.008516608574522
ACH-000855,-0.8419446061430972
ACH-000856,-0.8116769800525944
ACH-000858,-1.0114966818937974
ACH-000859,-0.7944724722055523
ACH-000861,-1.0807642542606817
ACH-000862,-0.7128266613843385
ACH-000865,-0.9180000883691491
ACH-000866,-0.9297831752317376
ACH-000867,-0.8558194983061709
ACH-000869,-1.189083248716083
ACH-000872,-0.7741618315327067
ACH-000873,-0.842313760040631
ACH-000876,-0.9172736872542864
ACH-000878,-0.9475279418291184
ACH-000880,-0.8170792229078218
ACH-000881,-0.9622496506189484
ACH-000882,-0.813813839333675
ACH-000884,-0.9093722389776622
ACH-000885,-0.8304292557652371
ACH-000887,-0.7741464516697497
ACH-000889,-0.6050856857853448
ACH-000896,-0.8875064377991805
ACH-000898,-0.7734405958290912
ACH-000900,-0.5225112542299707
ACH-000901,-0.8076719410342983
ACH-000905,-0.7960636816899204
ACH-000906,-0.7259518899227521
ACH-000907,-0.8732101967139047
ACH-000910,-0.7769759350093981
ACH-000911,-0.7232882696311537
ACH-000912,-0.8736983932174354
ACH-000913,-0.6878790111545176
ACH-000915,-0.7677487707765309
ACH-000916,-1.3503230619467643
ACH-000917,-1.11127800915348
ACH-000920,-1.1236286427837183
ACH-000921,-0.6674538339588426
ACH-000924,-0.6798984697314983
ACH-000926,-0.8088916945884154
ACH-000928,-1.1038918996165694
ACH-000929,-1.0302431483661614
ACH-000932,-0.8282319172741341
ACH-000935,-0.5043908259396362
ACH-000936,-0.8016525206729553
ACH-000937,-1.0101404193383974
ACH-000938,-0.8879465061964751
ACH-000939,-0.7642462096282854
ACH-000941,-0.7623407260387471
ACH-000943,-0.7529878072807397
ACH-000946,-0.7719238159833268
ACH-000947,-0.6705723742266221
ACH-000948,-0.9240528681023265
ACH-000950,-0.9638604960124302
ACH-000953,-0.7256373180746838
ACH-000954,-0.6351257123216123
ACH-000957,-0.452677292152707
ACH-000958,-0.8649907640831851
ACH-000960,-0.8579323247390059
ACH-000963,-0.6231371379990306
ACH-000968,-0.7245744360161718
ACH-000969,-1.055192088321981
ACH-000972,-1.1898113992920578
ACH-000973,-1.1719638025445611
ACH-000974,-0.8468056161377654
ACH-000978,-0.7480898224939273
ACH-000984,-0.8441206666735667
ACH-000986,-0.7679988726399581
ACH-000988,-0.8562701808271748
ACH-000993,-0.8771536916148054
ACH-000994,-1.079096044659129
ACH-000996,-0.9926187847357174
ACH-001001,-0.8298334757039114
ACH-001020,-0.7918903915382898
ACH-001028,-0.7889245263885439
ACH-001031,-0.7284137432524647
ACH-001038,-1.045749684366695
ACH-001048,-0.8358666734051949
ACH-001050,-0.6862091088375283
ACH-001053,-0.7913561064476098
ACH-001054,-0.8076117315534129
ACH-001061,-0.7005886067761655
ACH-001067,-0.9074619281934244
ACH-001075,-0.7662328142516729
ACH-001096,-0.9845172083145056
ACH-001111,-0.8679966412221773
ACH-001119,-1.2258116455696288
ACH-001128,-0.4516782694472353
ACH-001134,-1.042371884476884
ACH-001151,-1.2633461737358422
ACH-001163,-0.8169662156790151
ACH-001164,-0.7835362255477392
ACH-001183,-1.069454347223213
ACH-001192,-0.660888172022249
ACH-001193,-0.8771796141055617
ACH-001196,-1.088290023570854
ACH-001197,-0.7159489106427154
ACH-001205,-0.7756967845754877
ACH-001211,-0.7308262269257643
ACH-001212,-0.8968135581138826
ACH-001228,-0.8569965491414646
ACH-001232,-0.9059363398070504
ACH-001239,-0.8952639421307547
ACH-001270,-0.9694862298920528
ACH-001274,-0.9663098132788788
ACH-001275,-0.8998441689710543
ACH-001277,-0.7819563112479024
ACH-001278,-0.8578837570728381
ACH-001280,-0.8101570793800318
ACH-001283,-0.8620370544500994
ACH-001289,-0.8912112454150544
ACH-001300,-0.8876307998676894
ACH-001301,-0.8956585134003113
ACH-001302,-0.9112423975390443
ACH-001306,-0.9420776978074497
ACH-001318,-0.7801453655929196
ACH-001322,-0.5983435122440581
ACH-001328,-0.7018719399613377
ACH-001332,-0.6515357768062044
ACH-001336,-0.9374903041746332
ACH-001346,-0.8319369349702981
ACH-001353,-0.7838976619450806
ACH-001354,-1.0081818850326467
ACH-001367,-0.7388239862499575
ACH-001368,-1.0745908891316696
ACH-001374,-0.8233514251308439
ACH-001377,-0.7066158260520343
ACH-001380,-0.7745057441385502
ACH-001391,-0.7383736680952054
ACH-001408,-0.8960863657205951
ACH-001430,-0.8424864675293973
ACH-001431,-0.6758998926018982
ACH-001450,-1.0593142478192166
ACH-001496,-0.8623985058062608
ACH-001500,-0.7379453811951101
ACH-001523,-0.8244243015598651
ACH-001532,-0.9688058245780236
ACH-001550,-0.6707912494793178
ACH-001552,-0.6989481971390108
ACH-001554,-0.9666826862185935
ACH-001654,-1.2733451293073172
ACH-001735,-0.9883144116261589
ACH-001736,-0.7512830005847697
ACH-001737,-0.717214992961499
ACH-001740,-0.8398335588967104
ACH-001745,-0.6418487104984866
ACH-001765,-0.8526640622244941
