,PREB (10113)
ACH-000697,-0.8210963067966767
ACH-000699,-0.7428007292843382
ACH-000701,-0.7270980971335944
ACH-000706,-0.6455391542189485
ACH-000711,-0.7225144548509471
ACH-000713,-0.7929757358769577
ACH-000714,-0.5954684908123482
ACH-000718,-0.898352636487076
ACH-000720,-0.6734510663297681
ACH-000721,-0.7474414557289777
ACH-000724,-0.4657380020921283
ACH-000725,-0.550960354488378
ACH-000732,-0.7864713430463499
ACH-000734,-0.8485458170279051
ACH-000735,-0.5367059489565464
ACH-000736,-0.6377154960399273
ACH-000738,-0.7736254162370527
ACH-000746,-0.5233669048394546
ACH-000747,-0.5405071804372164
ACH-000748,-0.8046182112988379
ACH-000753,-0.7162781540374502
ACH-000756,-0.5315592991116155
ACH-000757,-0.5570171381363495
ACH-000758,-0.6937331026251109
ACH-000760,-0.7335001180860448
ACH-000762,-0.5163654602366421
ACH-000763,-0.6522703979537582
ACH-000764,-0.7351199027409686
ACH-000765,-0.579037343029022
ACH-000766,-0.8353830365069872
ACH-000767,-0.7371553984386305
ACH-000768,-0.5261091905665085
ACH-000769,-0.6341747115830672
ACH-000770,-0.7728919330204489
ACH-000771,-0.6869658951316542
ACH-000773,-0.6052752914740982
ACH-000776,-0.6056660234130429
ACH-000777,-0.5757235761138173
ACH-000778,-0.7219658712844621
ACH-000781,-0.7168710472191946
ACH-000782,-0.4625570078585314
ACH-000783,-0.8857774433555831
ACH-000784,-0.8160434113991708
ACH-000785,-0.6511626049929106
ACH-000787,-0.7012243966298253
ACH-000788,-0.7812853909518443
ACH-000791,-0.749655243179792
ACH-000792,-0.7584362390937117
ACH-000794,-0.5779497969890894
ACH-000796,-0.8098121046689787
ACH-000798,-0.8410768367320757
ACH-000799,-0.7120394563549491
ACH-000800,-0.7417998991645106
ACH-000802,-0.7231093351497296
ACH-000804,-0.6483791190137429
ACH-000805,-0.6574021931333983
ACH-000809,-0.7030632091371591
ACH-000810,-0.8771572685280935
ACH-000811,-0.771416829208656
ACH-000817,-0.5815117967802567
ACH-000819,-0.5622009493485117
ACH-000820,-1.1365987119360403
ACH-000821,-0.7311043995374287
ACH-000822,-0.7414905637285134
ACH-000823,-0.8082349300645432
ACH-000824,-0.4947655832957529
ACH-000827,-0.6465112132284603
ACH-000829,-0.7081611134848379
ACH-000831,-0.5804573984145092
ACH-000832,-0.8200199853547593
ACH-000833,-0.459761859115853
ACH-000834,-0.6296236085773952
ACH-000835,-0.7560109953100322
ACH-000836,-0.6255883342591643
ACH-000837,-0.5670232591761973
ACH-000838,-0.5990491646275168
ACH-000839,-0.7398094502297821
ACH-000840,-0.21076868241680846
ACH-000841,-0.7107527686428653
ACH-000843,-0.7420344905414794
ACH-000846,-0.605532776622644
ACH-000847,-0.6712367147984161
ACH-000848,-0.6851969494141299
ACH-000849,-0.6219333040994368
ACH-000851,-0.7066784490899198
ACH-000855,-0.6836484192917706
ACH-000856,-0.8387595293588519
ACH-000858,-0.7405108885283579
ACH-000859,-1.0228413331746369
ACH-000861,-0.7085907837670465
ACH-000862,-0.808181916904241
ACH-000865,-0.6944414181039003
ACH-000866,-0.6715645286011666
ACH-000867,-0.8141470125603397
ACH-000869,-0.6972336129726522
ACH-000872,-0.8148960793198585
ACH-000873,-0.6301140900184385
ACH-000876,-0.40728226605924384
ACH-000878,-0.7124461105269071
ACH-000880,-0.5845398218561177
ACH-000881,-0.4991730047625989
ACH-000882,-0.7088769880235893
ACH-000884,-0.7919681476494936
ACH-000885,-0.7093347441949576
ACH-000887,-0.6855046110019825
ACH-000889,-0.6406754951651733
ACH-000896,-0.7998930361039313
ACH-000898,-0.7293202631918589
ACH-000900,-0.7061358191748357
ACH-000901,-0.7772762414529405
ACH-000905,-0.8111616397497707
ACH-000906,-0.5876588251103682
ACH-000907,-0.6378204184817114
ACH-000910,-0.6598912869198836
ACH-000911,-0.7503411079414776
ACH-000912,-0.7250398457747116
ACH-000913,-0.7905186687785171
ACH-000915,-0.6993287987036919
ACH-000916,-0.4299530612051185
ACH-000917,-0.7223725381511592
ACH-000920,-0.5156571203446869
ACH-000921,-0.751598309311508
ACH-000924,-0.7252968193831725
ACH-000926,-0.7624385374834799
ACH-000928,-0.7496770946853237
ACH-000929,-0.7155444087156357
ACH-000932,-0.7744813916898962
ACH-000935,-0.5685595142683868
ACH-000936,-0.7220689350242071
ACH-000937,-0.4392299533981561
ACH-000938,-0.5270219884252111
ACH-000939,-0.852283988389408
ACH-000941,-0.8189808938315708
ACH-000943,-0.7508942948538837
ACH-000946,-0.7475552392078665
ACH-000947,-0.4545688270487879
ACH-000948,-0.563800905126162
ACH-000950,-0.5944841821322141
ACH-000953,-0.4552499274731873
ACH-000954,-0.9910374635466124
ACH-000957,-0.7227050610336028
ACH-000958,-0.6833871660979288
ACH-000960,-0.480467299806341
ACH-000963,-0.4096962323622637
ACH-000968,-0.7632633321884965
ACH-000969,-0.8196212279785168
ACH-000972,-0.6497445500068494
ACH-000973,-0.7609252328857935
ACH-000974,-0.6470123994038283
ACH-000978,-0.6003979000509944
ACH-000984,-0.7344968979679262
ACH-000986,-0.8051827621330614
ACH-000988,-0.9250715342744876
ACH-000993,-0.7512628527122983
ACH-000994,-0.5501305063399904
ACH-000996,-0.859341363764966
ACH-001001,-0.6734735226849904
ACH-001020,-0.7924761520655275
ACH-001028,-0.7179451563400973
ACH-001031,-0.7169499639846965
ACH-001038,-0.6522317592391166
ACH-001048,-0.8613981351920057
ACH-001050,-0.6749145994379352
ACH-001053,-0.8082022687059656
ACH-001054,-0.8361897056212008
ACH-001061,-0.6803860978738606
ACH-001067,-0.7065637511031462
ACH-001075,-0.9307995799759996
ACH-001096,-0.6210272123268071
ACH-001111,-0.8387721841601828
ACH-001119,-0.8112930055667842
ACH-001128,-0.8286279387304987
ACH-001134,-0.7132968956532109
ACH-001151,-0.4293620500246301
ACH-001163,-0.8229081651491372
ACH-001164,-0.6625985261872218
ACH-001183,-0.7146339373377906
ACH-001192,-0.8003056659778534
ACH-001193,-0.8658666113814094
ACH-001196,-0.7294932131789903
ACH-001197,-0.6353123990199735
ACH-001205,-0.6681120314817779
ACH-001211,-0.7920047005851815
ACH-001212,-0.7557261101178893
ACH-001228,-0.719485521700271
ACH-001232,-0.8325738583307154
ACH-001239,-0.6643002462436559
ACH-001270,-0.6310585239285053
ACH-001274,-0.4953476855709293
ACH-001275,-0.8685483037463537
ACH-001277,-0.7162569587389382
ACH-001278,-0.6043973620101929
ACH-001280,-0.670435416779067
ACH-001283,-0.8340312746837965
ACH-001289,-0.6372683121809611
ACH-001300,-0.8277691385906147
ACH-001301,-0.9068392971060986
ACH-001302,-0.516884345087875
ACH-001306,-0.7561516346947528
ACH-001318,-0.7722854489079615
ACH-001322,-0.8369712534511502
ACH-001328,-0.6169648133577107
ACH-001332,-0.8161529723464401
ACH-001336,-0.6174663656147598
ACH-001346,-0.5981895225240267
ACH-001353,-0.6895422540721747
ACH-001354,-0.6916008338186489
ACH-001367,-0.6102282200163507
ACH-001368,-0.7781186732713855
ACH-001374,-0.6940472343637509
ACH-001377,-0.8567203581429398
ACH-001380,-0.6171818704201188
ACH-001391,-0.7058254861889196
ACH-001408,-0.6311787769270146
ACH-001430,-0.8046890009619908
ACH-001431,-0.7575740560034947
ACH-001450,-0.7792083454621038
ACH-001496,-0.6843276051592617
ACH-001500,-0.7303758023722385
ACH-001523,-0.6218037422279323
ACH-001532,-0.6612516487806662
ACH-001550,-0.6463878594537742
ACH-001552,-0.8009185969551098
ACH-001554,-0.8191913948748907
ACH-001654,-0.5539906313595985
ACH-001735,-0.5992881684318919
ACH-001736,-0.5775889135727155
ACH-001737,-0.8996817429088431
ACH-001740,-0.6020236897222135
ACH-001745,-0.4703880436834748
ACH-001765,-0.6398483949789994
