,INCENP (3619)
ACH-000696,-0.9175362374579124
ACH-000697,-1.1479145399083874
ACH-000699,-0.7280736650262088
ACH-000701,-1.101282733080588
ACH-000706,-1.0050640052140705
ACH-000711,-0.8554315923221649
ACH-000713,-0.9388860405064852
ACH-000714,-1.1476708768411579
ACH-000718,-1.060806950592468
ACH-000720,-0.8428993828359941
ACH-000721,-0.6899743677448493
ACH-000724,-0.8882135722845088
ACH-000725,-0.7407182504339008
ACH-000732,-0.9183541145944436
ACH-000734,-0.7176374361791354
ACH-000735,-0.6911904586154354
ACH-000736,-0.949826370007422
ACH-000738,-0.9396568699636072
ACH-000746,-0.7977933389222978
ACH-000747,-0.857331916017448
ACH-000748,-0.852524285323199
ACH-000753,-1.083898295626165
ACH-000756,-0.9466752738424672
ACH-000757,-0.7545717967968779
ACH-000758,-0.8894505445282158
ACH-000760,-1.0100928900919024
ACH-000762,-0.8445376389644503
ACH-000763,-0.7591858118183178
ACH-000764,-0.8545876616103287
ACH-000765,-0.8034738885298643
ACH-000766,-0.7618760817642538
ACH-000767,-0.8924854829719943
ACH-000768,-0.7210146266018005
ACH-000769,-0.8653453290777864
ACH-000770,-0.9055380864749047
ACH-000771,-0.9129666158787266
ACH-000773,-1.2227454610694264
ACH-000776,-1.0449542393412754
ACH-000777,-1.0034818665017715
ACH-000778,-1.1416883177391024
ACH-000781,-0.958155142257969
ACH-000782,-0.797954267373414
ACH-000783,-1.2252209597146035
ACH-000784,-1.0931069864236285
ACH-000785,-1.0572171141469184
ACH-000787,-0.7140752260172769
ACH-000788,-0.9060276142339638
ACH-000791,-0.796422638171422
ACH-000792,-1.2606017876030529
ACH-000794,-0.9108190847707112
ACH-000796,-0.9459242561571968
ACH-000798,-1.068833153327256
ACH-000799,-0.8285201307560274
ACH-000800,-1.0270459256138185
ACH-000802,-1.033399788024116
ACH-000804,-1.0157192793442842
ACH-000805,-0.9312751022549262
ACH-000809,-0.9938208909450392
ACH-000810,-0.9665918112491548
ACH-000811,-0.7636184672029113
ACH-000817,-0.7246179379858121
ACH-000819,-0.8637247097698383
ACH-000820,-0.8939513663178029
ACH-000821,-0.5553579206815237
ACH-000822,-0.76109777452246
ACH-000823,-0.9633630904027368
ACH-000824,-1.1045074589775363
ACH-000827,-0.9828883852594062
ACH-000829,-0.8159164623316173
ACH-000831,-0.9537013303667888
ACH-000832,-1.0945361046134956
ACH-000833,-0.68304541126527
ACH-000834,-1.157983353924565
ACH-000835,-0.6765438920478628
ACH-000836,-0.40602501489757203
ACH-000837,-0.6717255975197329
ACH-000838,-1.1812402793597057
ACH-000839,-0.9227324280118844
ACH-000840,-0.6235784523152836
ACH-000841,-0.923039461138444
ACH-000843,-0.9735392548714982
ACH-000846,-0.7727451731368887
ACH-000847,-1.1618031899283214
ACH-000848,-1.0597365901940583
ACH-000849,-0.7585951595615719
ACH-000851,-0.8320368324486598
ACH-000855,-1.2151817306810782
ACH-000856,-0.8449930646395297
ACH-000858,-0.7387288473273328
ACH-000859,-0.7202193122506371
ACH-000861,-0.7511663934763783
ACH-000862,-1.130932003128383
ACH-000865,-0.964974919583053
ACH-000866,-0.8906931312031448
ACH-000867,-0.9683008530861801
ACH-000869,-0.7016927454635116
ACH-000872,-1.23147191956168
ACH-000873,-0.8842406074063679
ACH-000876,-0.9736906988291952
ACH-000878,-0.9233049623988469
ACH-000880,-1.0940488712916114
ACH-000881,-0.8109977884279314
ACH-000882,-0.8919747814178715
ACH-000884,-0.8419054720316081
ACH-000885,-0.8574812879137936
ACH-000887,-0.8279496828805208
ACH-000889,-0.894004146672312
ACH-000896,-0.9504949914933798
ACH-000898,-0.9680237346208624
ACH-000900,-0.9831766550321543
ACH-000901,-0.9116266174477756
ACH-000905,-0.929345544370874
ACH-000906,-0.9234599790255402
ACH-000907,-1.035551111235171
ACH-000910,-0.9322598688397792
ACH-000911,-0.9247752856353773
ACH-000912,-0.8951885380879167
ACH-000913,-0.8477362565493367
ACH-000915,-1.0749856022222115
ACH-000916,-1.0717811644113489
ACH-000917,-0.9289867589006966
ACH-000920,-1.1433098793357743
ACH-000921,-0.8225910160436796
ACH-000924,-0.7787790344018177
ACH-000926,-0.887084833983282
ACH-000928,-1.167990931881886
ACH-000929,-1.1454117786346896
ACH-000932,-0.8772955138398091
ACH-000935,-0.7989026067325555
ACH-000936,-0.9609529565685568
ACH-000937,-0.9024404858913564
ACH-000938,-1.0807885232975172
ACH-000939,-0.6203034919487145
ACH-000941,-1.0219628283135411
ACH-000943,-0.8290142861033704
ACH-000946,-0.9313944826251866
ACH-000947,-1.0476711296241208
ACH-000948,-0.7881923557453481
ACH-000950,-0.8061674767010284
ACH-000953,-0.8142688292433246
ACH-000954,-0.6520078538034637
ACH-000957,-0.9027115144539845
ACH-000958,-1.1037955572083962
ACH-000960,-1.0253095779870771
ACH-000963,-1.5288927773218792
ACH-000968,-0.8967472297358624
ACH-000969,-0.7404247065722609
ACH-000972,-0.8358660475745637
ACH-000973,-0.6387014179695624
ACH-000974,-0.9305563769823084
ACH-000978,-1.0671559444789127
ACH-000984,-0.9715512905771884
ACH-000986,-0.9171900761569176
ACH-000988,-1.0938638437990482
ACH-000993,-1.0251662326847406
ACH-000994,-1.372299533456507
ACH-000996,-0.8750388590894471
ACH-001001,-0.9834984065970828
ACH-001020,-0.7184583854586976
ACH-001028,-0.9160208458007928
ACH-001031,-1.1408980190004727
ACH-001038,-0.8570210013980119
ACH-001048,-0.8639014813375648
ACH-001050,-1.0114572151482564
ACH-001053,-0.9085523529379198
ACH-001054,-0.7759062706762699
ACH-001061,-0.8393511335911246
ACH-001067,-1.0127636000718037
ACH-001075,-0.7265136924657831
ACH-001096,-0.7987377776541709
ACH-001111,-0.7296472628241961
ACH-001119,-0.9170167437230309
ACH-001128,-0.14133672375897152
ACH-001134,-0.8815732428926044
ACH-001151,-0.8041334474661536
ACH-001163,-1.1078584884226157
ACH-001164,-1.1053342414281608
ACH-001183,-0.7731210209181136
ACH-001192,-0.8598583508429293
ACH-001193,-1.448250856045219
ACH-001196,-1.0538099612445706
ACH-001197,-0.91698838158337
ACH-001205,-0.9768447892396016
ACH-001211,-0.865491649278994
ACH-001212,-0.9367259345340354
ACH-001228,-0.8944513606080539
ACH-001232,-0.8210035611114523
ACH-001239,-0.9491835439844698
ACH-001270,-0.9288943034216846
ACH-001274,-0.9075559670078902
ACH-001275,-1.050457069477011
ACH-001277,-0.8020516768590495
ACH-001278,-1.1341975633756365
ACH-001280,-0.8003560287482555
ACH-001283,-0.9327265270098052
ACH-001289,-0.8716532708182705
ACH-001300,-0.8577831231106373
ACH-001301,-0.9482271091632344
ACH-001302,-0.6172572591647708
ACH-001306,-1.060435939687726
ACH-001318,-1.027922908175107
ACH-001322,-0.8445562429332326
ACH-001328,-0.8583365008009762
ACH-001332,-0.9896069537366646
ACH-001336,-0.9361108090901546
ACH-001346,-0.8927335395276558
ACH-001353,-0.8389065037094869
ACH-001354,-1.0754117709380848
ACH-001367,-1.2708877578608386
ACH-001368,-0.9220269041119836
ACH-001374,-1.231171422396813
ACH-001377,-0.7884891627525435
ACH-001380,-0.7343549484678951
ACH-001391,-1.0894436493618818
ACH-001408,-0.5678783317061359
ACH-001430,-0.9625501058561154
ACH-001431,-0.9902569287171692
ACH-001450,-0.979388887076072
ACH-001496,-0.6477037188153745
ACH-001500,-0.6031120616287757
ACH-001523,-0.9982429017347444
ACH-001532,-0.8791320572993521
ACH-001550,-0.7972362824930759
ACH-001552,-0.8687520949170928
ACH-001554,-0.97507969793056
ACH-001654,-0.9811614482902362
ACH-001735,-1.01436610819401
ACH-001736,-0.9180278302302844
ACH-001737,-0.5105091344258678
ACH-001740,-0.9232881827387136
ACH-001745,-1.002566778075073
ACH-001765,-0.7960507684297349
