,AKR7A3 (22977)
ACH-000939,-0.3225721076842655
ACH-000941,-0.2791828710176611
ACH-000943,-0.2195139430848232
ACH-000946,-0.29412527842440034
ACH-000947,-0.18657880158249915
ACH-000948,-0.24491141389867055
ACH-000950,-0.3746515231893356
ACH-000953,-0.3605080248400736
ACH-000954,-0.5531885674459525
ACH-000957,-0.12271777655297607
ACH-000958,-0.4947847446403963
ACH-000960,-0.18363920030039232
ACH-000963,-0.3778799015734472
ACH-000968,-0.4041511203198473
ACH-000969,-0.2223916715515507
ACH-000972,-0.438924775373796
ACH-000973,-0.30177853997734616
ACH-000974,-0.1070887314778659
ACH-000978,0.2852730839026806
ACH-000984,-0.18926729022301506
ACH-000986,-0.4435622153330646
ACH-000988,-0.1922819208628331
ACH-000993,-0.4235975731428567
ACH-000994,-0.3927679033452578
ACH-000996,-0.1956722653359621
ACH-001001,-0.4027920130048717
ACH-001020,-0.2117687009173933
ACH-001028,-0.2222308722067492
ACH-001031,-0.2075910272046546
ACH-001038,-0.19024605217117804
ACH-001048,-0.3170855625869141
ACH-001050,-0.29186110115502195
ACH-001053,-0.3910255728218923
ACH-001054,-0.34800466021270804
ACH-001061,-0.30712292615815096
ACH-001067,-0.4543722212384786
ACH-001075,-0.2575609675188664
ACH-001096,-0.2555027362291593
ACH-001111,-0.2013873563888988
ACH-001119,-0.2977678759619069
ACH-001128,-0.32208514645933395
ACH-001134,-0.2775616520192887
ACH-001151,-0.2449818569880344
ACH-001163,-0.2791813273700341
ACH-001164,-0.3934027132827037
ACH-001183,-0.2022003796262065
ACH-001192,-0.14850210058067448
ACH-001193,-0.3508243278469784
ACH-001196,-0.3172860055438371
ACH-001197,-0.4070782604324206
ACH-001205,-0.1575734914557877
ACH-001211,-0.16719812187270092
ACH-001212,-0.3339868722158542
ACH-001228,-0.1553750264896514
ACH-001232,-0.3788645785515313
ACH-001239,-0.3736548371607161
ACH-001270,-0.6042243370877022
ACH-001274,-0.14399698023140398
ACH-001275,-0.4080313792217162
ACH-001277,-0.1934703551913051
ACH-001278,-0.03715665759207951
ACH-001280,-0.2916144059465264
ACH-001283,-0.11857541090187633
ACH-001289,-0.20440854584683346
ACH-001300,-0.3531592233621493
ACH-001301,-0.4039718175998239
ACH-001302,-0.25618985914682324
ACH-001306,-0.3762622429415927
ACH-001318,-0.31658021658018043
ACH-001322,-0.3509028104349999
ACH-001328,-0.19761514447595888
ACH-001332,-0.4263385446436257
ACH-001336,-0.38963540802332347
ACH-001346,-0.25049331596033875
ACH-001353,-0.17027045311151146
ACH-001354,-0.5601779835335046
ACH-001367,-0.6596951747480558
ACH-001368,-0.2065876526414596
ACH-001374,-0.34827130368776416
ACH-001377,-0.18858574377727588
ACH-001380,-0.2682072800062687
ACH-001391,-0.38565833837714464
ACH-001408,-0.1667686461697953
ACH-001430,-0.22068614857719904
ACH-001431,-0.29412777943166185
ACH-001450,-0.3373885354478422
ACH-001496,-0.2568989548220861
ACH-001500,-0.3453889236473167
ACH-001523,-0.3633626448523964
ACH-001532,-0.3372556443750017
ACH-001550,-0.1734623058903438
ACH-001552,-0.2855333297723528
ACH-001554,-0.31486780629773553
ACH-001654,-0.19476772443250348
ACH-001735,-0.3032483546331586
ACH-001736,-0.24294321091164986
ACH-001737,-0.22896683289780803
ACH-001740,-0.5340438586233675
ACH-001745,-0.2907665988788893
ACH-001765,-0.22542592224856794
