,AIPL1 (23746)
ACH-000652,-0.2256269385826337
ACH-000653,-0.1298283627549877
ACH-000657,-0.002113491158968365
ACH-000658,-0.009954460020369751
ACH-000661,0.12225140481081888
ACH-000662,-0.008567921456506516
ACH-000663,0.10706349125387904
ACH-000665,-0.04949287559474693
ACH-000671,-0.04563710902238238
ACH-000672,-0.014105880130822625
ACH-000673,-0.21525119180379745
ACH-000676,-0.02015432386217409
ACH-000677,-0.05275243252393291
ACH-000681,-0.07793599859113859
ACH-000683,0.042682679704201226
ACH-000684,-0.04859437631895597
ACH-000688,-0.09059196913954606
ACH-000693,-0.19512542877462674
ACH-000694,-0.010802592551792443
ACH-000695,-0.04623205679010569
ACH-000696,0.03513703699311186
ACH-000697,-0.003969775196930563
ACH-000699,0.010174590236348749
ACH-000701,-0.08713275910708901
ACH-000706,-0.11224290995578
ACH-000711,-0.0472544469889304
ACH-000713,-0.16390351291081187
ACH-000714,-0.044422688590496
ACH-000718,-0.07752649357922116
ACH-000720,-0.11922113530354547
ACH-000721,-0.08141836840133099
ACH-000724,0.010628173344340876
ACH-000725,-0.06690024449423418
ACH-000732,-0.1297730966080833
ACH-000734,0.032976644683719164
ACH-000735,-0.11024799994525647
ACH-000736,0.06077652648755924
ACH-000738,0.009056219938008064
ACH-000746,0.021833829424102568
ACH-000747,0.1335168640230254
ACH-000748,-0.010496342662428566
ACH-000753,-0.14002395651849206
ACH-000756,-0.10654783455198
ACH-000757,-0.03574388151705235
ACH-000758,0.022510018829901574
ACH-000760,0.020367253819994796
ACH-000762,-0.030354524206477232
ACH-000763,-0.18121077703449764
ACH-000764,-0.21629923881269875
ACH-000765,0.09438587774415004
ACH-000766,0.014563782947200175
ACH-000767,-0.09559321750156324
ACH-000768,-0.11608156946576585
ACH-000769,-0.018585053075351004
ACH-000770,-0.034188440463142664
ACH-000771,-0.1322638567046024
ACH-000773,-0.14342145226361908
ACH-000776,-0.16851048782299022
ACH-000777,-0.05785359497661247
ACH-000778,-0.1390026983963882
ACH-000781,-0.07972166090481365
ACH-000782,0.12609566471382244
ACH-000783,-0.013615233893968593
ACH-000784,-0.01387544177753135
ACH-000785,-0.023832001951607458
ACH-000787,-0.011622360946424458
ACH-000788,-0.08371950204439255
ACH-000791,-0.08506231962829303
ACH-000792,-0.09370245936536932
ACH-000794,-0.08935071202724572
ACH-000796,-0.04559393467992962
ACH-000798,-0.0039260364628052255
ACH-000799,0.08550552584446293
ACH-000800,-0.034738081543630464
ACH-000802,-0.10499880660902136
ACH-000804,-0.0252918210986368
ACH-000805,-0.024853855822226618
ACH-000809,-0.04671001401276093
ACH-000810,-0.13349289896494293
ACH-000811,-0.1531688717901516
ACH-000817,-0.13087044984216573
ACH-000819,-0.009275284257378008
ACH-000820,-0.0291049294260725
ACH-000821,-0.0387459936882452
ACH-000822,-0.031067625791026874
ACH-000823,0.054045343981086964
ACH-000824,-0.02192260766496968
ACH-000827,-0.09182763435549242
ACH-000829,-0.014974074815666696
ACH-000831,0.1681432213591132
ACH-000832,-0.08296512457443034
ACH-000833,-0.0709283151979792
ACH-000834,-0.039811124977729706
ACH-000835,-0.1006927769153734
ACH-000836,-0.06234255807049405
ACH-000837,-0.08952734819990972
ACH-000838,-0.10945531447789483
ACH-000839,-0.2824201494797959
ACH-000840,-0.009619303879414915
ACH-000841,-0.010296251659448944
ACH-000843,-0.010987932769899721
ACH-000846,-0.08835183967823725
ACH-000847,-0.10751479492025212
ACH-000848,0.028934836160165057
ACH-000849,0.015094906509954662
ACH-000851,0.010058139808683373
ACH-000855,0.013229985297126223
ACH-000856,0.01805290039461763
ACH-000858,-0.14775990663206728
ACH-000859,-0.05399155981904203
ACH-000861,-0.09817850466784872
ACH-000862,-0.022865167042853532
ACH-000865,0.06388023943646724
ACH-000866,0.007061789328234239
ACH-000867,-0.0883867345465649
ACH-000869,-0.042933459292427034
ACH-000872,-0.04793129698423575
ACH-000873,-0.2185648751828062
ACH-000876,-0.0254480833814328
ACH-000878,-0.30494308181327673
ACH-000880,-0.05621615891515832
ACH-000881,-0.08484382262341976
ACH-000882,0.06968994168878591
ACH-000884,0.0
ACH-000885,-0.0730882914862443
ACH-000887,-0.08131280517763716
ACH-000889,-0.002604405533048262
ACH-000896,-0.08197355804327744
ACH-000898,-0.06987784077022348
ACH-000900,0.06632281878886219
ACH-000901,-0.004568862442085666
ACH-000905,-0.09276518068852148
ACH-000906,-0.015678993508192338
ACH-000907,-0.18168126070672733
ACH-000910,-0.0888305353181637
ACH-000911,-0.24245663316833066
ACH-000912,-0.02951142186780041
ACH-000913,0.009562974837755402
ACH-000915,-0.059221470438723625
ACH-000916,-0.1888921819765356
ACH-000917,-0.0012473221793389095
ACH-000920,-0.0021551907506736283
ACH-000921,-0.03341082385092887
ACH-000924,-0.015480492207128976
ACH-000926,0.021784614280917627
ACH-000928,-0.10557142746624654
ACH-000929,-0.10470341316114604
ACH-000932,-0.0632928473934894
ACH-000935,-0.010844422921137879
ACH-000936,0.005466752233700147
ACH-000937,-0.05301479400658464
ACH-000938,-0.0037367597092092743
ACH-000939,-0.16262581718214028
ACH-000941,0.08149401703302052
ACH-000943,-0.06527148151586765
ACH-000946,-0.06854411358310426
ACH-000947,-0.09051212359624296
ACH-000948,0.030322779609731936
ACH-000950,-0.2392089568134197
ACH-000953,0.014484542214736888
ACH-000954,-0.04905525073638956
ACH-000957,-0.015692213363860737
ACH-000958,0.02629869576420775
ACH-000960,-0.030714641393853468
ACH-000963,0.08504359443580169
ACH-000968,0.21278330365030615
ACH-000969,-0.11263259223715287
ACH-000972,-0.03268058663851665
ACH-000973,-0.08696767758143713
ACH-000974,0.009941269138649863
ACH-000978,-0.14516476856976912
ACH-000984,-0.12966684503657822
ACH-000986,-0.19191933941587688
ACH-000988,0.035565669437182305
ACH-000993,-0.10243561021139698
ACH-000994,-0.11349378779326948
ACH-000996,-0.10044372507746996
ACH-001001,-0.1389724657213123
ACH-001020,-0.1797724982941436
ACH-001028,-0.0669467874064546
ACH-001031,-0.02268587056554325
ACH-001038,-0.11625091603963765
ACH-001048,-0.04773331044836696
ACH-001050,-0.12239291328712792
ACH-001053,0.05146909014658679
ACH-001054,-0.026688615396073374
ACH-001061,-0.1211509560750603
ACH-001067,-0.16095303795302726
ACH-001075,-0.20530046854886266
ACH-001096,-0.21669637388942986
ACH-001111,0.08629741097707856
ACH-001119,-0.10130951349045443
ACH-001128,-0.09794871192422697
ACH-001134,-0.07311072965559617
ACH-001151,-0.006001326277548881
ACH-001163,-0.036806661041934405
ACH-001164,-0.19846900622066824
ACH-001183,-0.03989808551902354
ACH-001192,-0.17998009880876134
ACH-001193,0.07715278322958408
ACH-001196,-0.14929327724300046
ACH-001197,0.047460555912487185
ACH-001205,0.02122456381211757
ACH-001211,0.02737736388691169
ACH-001212,-0.016874539866332017
ACH-001228,-0.13787543126058974
ACH-001232,-0.1433369428710686
ACH-001239,0.022585641120140675
ACH-001270,-0.16766890468073975
ACH-001274,-0.010726480774670824
ACH-001275,-0.16849334734866694
ACH-001277,-0.1495925541727033
ACH-001278,-0.02580798594257059
ACH-001280,-0.09623617457383306
ACH-001283,-0.010858875319049796
ACH-001289,-0.03975875978574897
ACH-001300,-0.08354287844887244
ACH-001301,0.10166166046659557
ACH-001302,-0.1366353856785132
ACH-001306,-0.021472883598525
ACH-001318,-0.02144818705665409
ACH-001322,-0.06085738843556415
ACH-001328,-0.16219420597782394
ACH-001332,-0.3119509618487686
ACH-001336,0.008045150768269857
ACH-001346,-0.08657964059719636
ACH-001353,-0.054932958137580035
ACH-001354,-0.06412538190457559
ACH-001367,-0.0257034827457231
ACH-001368,0.01167943655262552
ACH-001374,-0.192519491596574
ACH-001377,-0.15511662502770904
ACH-001380,-0.017706064719082946
ACH-001391,-0.05075947170905161
ACH-001408,-0.07377203265533358
ACH-001430,-0.10642951223113267
ACH-001431,-0.12016892493189542
ACH-001450,-0.1498789593523822
ACH-001496,0.008018972274650055
ACH-001500,-0.06672203693899267
ACH-001523,-0.2225029478665997
ACH-001532,-0.09649818518115214
ACH-001550,-0.004922618485404554
ACH-001552,-0.1989606850757132
ACH-001554,0.002291169033309098
ACH-001654,-0.03485500595175385
ACH-001735,-0.11541554812769728
ACH-001736,-0.008394175613042563
ACH-001737,0.02562778570489376
ACH-001740,-0.17431753248993892
ACH-001745,0.016791561597722077
ACH-001765,-0.0567669259186206
