,EIF4EBP2 (1979)
ACH-001280,-0.3965839112839985
ACH-001283,-0.2297300400526135
ACH-001289,-0.037894576694432434
ACH-001300,-0.28161798152580786
ACH-001301,-0.15687555297452166
ACH-001302,-0.27256313421017164
ACH-001306,-0.2615179929941538
ACH-001318,-0.1934284416964509
ACH-001322,-0.35604388941823323
ACH-001328,-0.22200348535182152
ACH-001332,-0.4009409783327792
ACH-001336,-0.2640146587181315
ACH-001346,-0.24341785698333698
ACH-001353,-0.22741518860739124
ACH-001354,-0.19921819425842807
ACH-001367,-0.13987295240906125
ACH-001368,-0.17980994284936672
ACH-001374,-0.2666123744238056
ACH-001377,-0.2624735984896307
ACH-001380,-0.1985754745303304
ACH-001391,-0.21861705983105928
ACH-001408,-0.2543890716634264
ACH-001430,-0.4205542531351823
ACH-001431,-0.23584473918289744
ACH-001450,-0.05764694666088496
ACH-001496,-0.16079821953284615
ACH-001500,-0.21287355542912031
ACH-001523,-0.2440919207037359
ACH-001532,-0.3101960714452737
ACH-001550,-0.2316426383622461
ACH-001552,-0.11211745589334678
ACH-001554,-0.05646840613068206
ACH-001654,-0.1869274231717598
ACH-001735,-0.19099548143339354
ACH-001736,-0.2612617319255875
ACH-001737,-0.3627111521337703
ACH-001740,-0.1692848997087544
ACH-001745,-0.07367612933328757
ACH-001765,-0.20117404123664606
