,PRPF19 (27339)
ACH-000235,-1.3769358530095923
ACH-000237,-1.6422240212236083
ACH-000238,-1.24002526138485
ACH-000242,-1.5325279657760182
ACH-000243,-1.2843436484089037
ACH-000244,-1.3801103236858994
ACH-000246,-1.4694204053918356
ACH-000248,-1.3197671325115736
ACH-000250,-1.4149836875357686
ACH-000251,-0.9846533069486628
ACH-000252,-1.5966521612770743
ACH-000253,-1.4163259515216469
ACH-000255,-1.2862655316621716
ACH-000256,-1.6135914391013733
ACH-000257,-1.5207341045969602
ACH-000258,-1.421273221492807
ACH-000259,-1.3973921846512454
ACH-000260,-1.4797036064555749
ACH-000261,-1.356869156602742
ACH-000262,-1.3966507638709214
ACH-000263,-1.3849733148258414
ACH-000264,-1.5295163554058036
ACH-000265,-1.3911274225112469
ACH-000266,-1.3487878713152397
ACH-000272,-1.3961344131927762
ACH-000274,-1.4518671050738108
ACH-000277,-1.6760219786436588
ACH-000278,-1.5000720938602117
ACH-000279,-1.6025630156119235
ACH-000280,-1.1319579174801455
ACH-000281,-1.478314825372976
ACH-000288,-1.5120507786773831
ACH-000291,-1.3690064359440413
ACH-000293,-1.4518163695069009
ACH-000294,-1.5988277673888436
ACH-000295,-1.4787188906870938
ACH-000296,-1.2096205475463595
ACH-000302,-1.3800502579363771
ACH-000304,-1.1712980313867543
ACH-000307,-1.3427086081032014
ACH-000308,-1.4285187002961417
ACH-000310,-1.3810957197797071
ACH-000311,-1.2388359383166376
ACH-000312,-1.3529336085672907
ACH-000315,-1.3042016198393065
ACH-000316,-1.3926713185183857
ACH-000317,-1.3228468188387823
ACH-000318,-1.4539593900515917
ACH-000319,-1.4617793705488458
ACH-000320,-1.4167949000529976
ACH-000322,-1.6481593794991989
ACH-000323,-1.5339425922395022
ACH-000324,-1.219979902404545
ACH-000329,-1.5934352002352743
ACH-000330,-1.4727894541622346
ACH-000331,-1.2907202850261723
ACH-000332,-1.371606607484473
ACH-000334,-1.3754586683691636
ACH-000335,-1.1830890199767197
ACH-000336,-1.4163468956800984
ACH-000337,-1.5328729223987505
ACH-000338,-1.4177367710503024
ACH-000339,-1.5194402044661317
ACH-000341,-1.4169825983735178
ACH-000348,-1.388336043621754
ACH-000350,-1.6136425418820568
ACH-000352,-1.3425405641770016
ACH-000356,-1.4120630446196636
ACH-000361,-1.4875249795873555
ACH-000362,-1.388547564244495
ACH-000363,-1.4832196115214091
ACH-000364,-1.4324480319234945
ACH-000365,-1.4630708248900588
ACH-000366,-1.4468358201884053
ACH-000368,-1.6117618954123254
ACH-000374,-1.4527623411646655
ACH-000375,-1.5452691691727962
ACH-000376,-1.4525211179356616
ACH-000381,-1.372181959348744
ACH-000383,-1.5143357981560281
ACH-000387,-1.4139120614623881
ACH-000389,-1.44774350745181
ACH-000390,-1.4847593830785066
ACH-000393,-1.4839677490139889
ACH-000395,-1.4625869287688504
ACH-000396,-1.5025102622508928
ACH-000397,-1.3531431032582728
ACH-000401,-1.2129912691280211
ACH-000402,-1.1723651405025413
ACH-000403,-1.4908047659316412
ACH-000404,-1.312342006858899
ACH-000406,-1.571572825763473
ACH-000407,-1.413110172692421
ACH-000408,-1.4476763747757997
ACH-000410,-1.3555680802555423
ACH-000411,-1.1964545533022417
ACH-000414,-1.3272715962160204
ACH-000415,-1.5114391081569634
ACH-000416,-1.4151581580492367
ACH-000420,-1.3987930040086258
ACH-000421,-1.3820197367450515
ACH-000424,-1.5459138296497603
ACH-000425,-1.2795801868276404
ACH-000426,-1.4025234304867589
ACH-000427,-1.319203066305271
ACH-000433,-1.4813457114246895
ACH-000435,-1.5424134954716304
ACH-000436,-1.2927657845568503
ACH-000444,-1.4330425746619613
ACH-000445,-1.4184522613907455
ACH-000448,-1.3095953120912514
ACH-000450,-1.290348004519251
ACH-000452,-1.7191517827729188
ACH-000454,-1.2320861792435296
ACH-000458,-1.2466140370026282
ACH-000459,-0.9763171159588327
ACH-000460,-1.1753245394049456
ACH-000461,-1.2843194296979077
ACH-000463,-1.3329416442671178
ACH-000464,-1.3710841541322556
ACH-000466,-1.1739417613899827
ACH-000467,-1.2921734103047215
ACH-000468,-1.4755918424754662
ACH-000469,-1.571241517524508
ACH-000470,-1.3511026484983817
ACH-000471,-1.5233181851154598
ACH-000472,-1.4198824844879323
ACH-000473,-1.5139867526908304
ACH-000475,-1.3550489433799704
ACH-000476,-1.5301074924930007
ACH-000477,-1.0870291670409469
ACH-000479,-1.4424215417862372
ACH-000480,-1.148223395091022
ACH-000481,-1.584385124112289
ACH-000483,-1.2338749822626016
ACH-000484,-1.3765482362111414
ACH-000485,-1.2674423037861628
ACH-000486,-1.318027378524682
ACH-000487,-1.2693606729388138
ACH-000488,-1.4046642072828477
ACH-000490,-1.2500781919874562
ACH-000491,-1.6208768413226249
ACH-000495,-1.393844757414667
ACH-000496,-1.4599043436816583
ACH-000499,-1.4659499655690884
ACH-000500,-1.6030965037098663
ACH-000502,-1.3243507671659716
ACH-000503,-1.4345669086966146
ACH-000505,-1.2966835787447586
ACH-000507,-1.3595190603363645
ACH-000510,-1.4274156486790754
ACH-000511,-1.2585562161754982
ACH-000512,-1.4646878292897532
ACH-000516,-1.380344360935236
ACH-000517,-1.5051164475339818
ACH-000518,-1.3713319539444466
ACH-000520,-1.4550354086928892
ACH-000521,-1.5721527320667443
ACH-000522,-1.4574034120728647
ACH-000524,-1.467996154753643
ACH-000527,-1.4159856606630241
ACH-000528,-1.2363233587470757
ACH-000537,-1.4011552324337757
ACH-000541,-1.2509273013263809
ACH-000542,-1.421812536715166
ACH-000544,-1.5496216696345988
ACH-000545,-1.3490634112303372
ACH-000547,-1.1813863738615065
ACH-000548,-1.268687254956471
ACH-000549,-1.4147134614285055
ACH-000550,-1.3608568598115844
ACH-000552,-1.3070353661166623
ACH-000556,-1.3660179953852627
ACH-000557,-1.4989400985947168
ACH-000569,-1.5062210717098918
ACH-000570,-1.3677973011851952
ACH-000571,-1.5270440287516351
ACH-000573,-1.5919940385309543
ACH-000576,-1.1986219046279674
ACH-000579,-1.373389768867257
ACH-000580,-1.4274859410530694
ACH-000584,-1.6528029608516408
ACH-000585,-1.5278473488152036
ACH-000588,-1.4493211093084593
ACH-000589,-1.3737753047450525
ACH-000591,-1.4817157816807072
ACH-000593,-1.4789001343368422
ACH-000600,-1.2617844971012986
ACH-000601,-1.4646128676234669
ACH-000605,-1.4996452699924598
ACH-000606,-1.247818952816224
ACH-000608,-1.3877897509628707
ACH-000614,-1.1904680526183764
ACH-000616,-1.4501894112153422
ACH-000618,-1.3710078964734738
ACH-000619,-1.534772621600798
ACH-000620,-1.4113446739341349
ACH-000621,-1.7728730795718992
ACH-000622,-1.8395951287106376
ACH-000623,-1.7121003582956935
ACH-000624,-1.4910275948794751
ACH-000627,-1.2294629194120996
ACH-000630,-1.6393000651625835
ACH-000631,-1.3083776490011163
ACH-000632,-1.3707130228348732
ACH-000633,-1.330862810791501
ACH-000637,-1.2495456565480263
ACH-000638,-1.2991309101021444
ACH-000646,-1.2321526531533673
ACH-000647,-1.5708470688230696
ACH-000648,-1.5245706948050015
ACH-000649,-1.4482186002285418
ACH-000651,-1.2968532309218723
ACH-000652,-1.6359159950587907
ACH-000653,-1.4748719029995938
ACH-000657,-1.2691191464644511
ACH-000658,-1.3733452427125277
ACH-000661,-1.3206962406004594
ACH-000662,-1.2147696793164748
ACH-000663,-1.3937086536115462
ACH-000665,-1.4595675335998268
ACH-000671,-1.3949359154120244
ACH-000672,-1.428735914363377
ACH-000673,-1.371327186476531
ACH-000676,-1.421173568105783
ACH-000677,-1.1169851882962327
ACH-000681,-1.301898133663485
ACH-000683,-1.5812149535268416
ACH-000684,-1.6115510994491105
ACH-000688,-1.5817275111437843
ACH-000693,-1.3164052741516084
ACH-000694,-1.473509745812686
ACH-000695,-1.4370157116203557
ACH-000696,-1.441980072572071
ACH-000697,-1.5068338357474038
ACH-000699,-1.317076382056813
ACH-000701,-1.3978917065486027
ACH-000706,-1.3669976565486108
ACH-000711,-1.5591251230726904
ACH-000713,-1.397398909432301
ACH-000714,-1.2173445243766938
ACH-000718,-1.6906872378212954
ACH-000720,-1.3488737424490125
ACH-000721,-1.337310793035143
ACH-000724,-1.4282546677129715
ACH-000725,-1.310758644297379
ACH-000732,-1.50238062551247
ACH-000734,-1.3292834669589366
ACH-000735,-1.2567791764570972
ACH-000736,-1.1408755282787435
ACH-000738,-1.3628102298858669
ACH-000746,-1.2314710692690205
ACH-000747,-1.4721807480381055
ACH-000748,-1.279851867571273
ACH-000753,-1.5472810163434925
ACH-000756,-1.5870659268011384
ACH-000757,-1.4960979564028503
ACH-000758,-1.4446449448663274
ACH-000760,-1.4678559006819836
ACH-000762,-1.3395217423266408
ACH-000763,-1.4213128650064375
ACH-000764,-1.3001489120357266
ACH-000765,-1.577617620602354
ACH-000766,-1.4012174830674764
ACH-000767,-1.3766676497169854
ACH-000768,-1.3819158765390949
ACH-000769,-1.5459642973837315
ACH-000770,-1.5051307124422972
ACH-000771,-1.24929330877935
ACH-000773,-1.4529712926878604
ACH-000776,-1.030364930959747
ACH-000777,-1.4784708393761845
ACH-000778,-1.3947041200992312
ACH-000781,-1.4524884023232358
ACH-000782,-1.425452210859282
ACH-000783,-1.6306688733997547
ACH-000784,-1.3344127296584634
ACH-000785,-1.5925033451922783
ACH-000787,-1.3636127810547611
ACH-000788,-1.4200608022687198
ACH-000791,-1.532427538784905
ACH-000792,-1.776759706516231
ACH-000794,-1.247876193316526
ACH-000796,-1.36438640687246
ACH-000798,-1.3345219667643988
ACH-000799,-1.4849964287456232
ACH-000800,-1.3345354214886445
ACH-000802,-1.6628445281391862
ACH-000804,-1.6572098297447522
ACH-000805,-1.2972336112036431
ACH-000809,-1.4516054684410722
ACH-000810,-1.4391040457021196
ACH-000811,-1.4987902683009735
ACH-000817,-1.3316381628350926
ACH-000819,-1.3588281828846371
ACH-000820,-1.3786933391660907
ACH-000821,-1.1794975967901382
ACH-000822,-1.6736786286807717
ACH-000823,-1.3687283548681517
ACH-000824,-1.4446358504374608
ACH-000827,-1.449376562040087
ACH-000829,-1.4341542987197575
ACH-000831,-1.195964983819276
ACH-000832,-1.3348678760274684
ACH-000833,-1.5118722874864725
ACH-000834,-1.304489403281819
ACH-000835,-1.2889053132338792
ACH-000836,-1.1740498662770076
ACH-000837,-1.412594193044676
ACH-000838,-1.3793535035574802
ACH-000839,-1.4314849319211225
ACH-000840,-1.3664718168865078
ACH-000841,-1.4918884173873148
ACH-000843,-1.5019203345448326
ACH-000846,-1.5550321321070266
ACH-000847,-1.4544734570704267
ACH-000848,-1.2357443035228264
ACH-000849,-1.4535950484332234
ACH-000851,-1.4085427680615912
ACH-000855,-1.3618498979112676
ACH-000856,-1.5639580727582247
ACH-000858,-1.3805964166727354
ACH-000859,-1.34711266190089
ACH-000861,-1.4884517663100298
ACH-000862,-1.4930956148414518
ACH-000865,-1.274407015445968
ACH-000866,-1.5145357050554082
ACH-000867,-1.406998756512435
ACH-000869,-1.4030053969275411
ACH-000872,-1.596168230316953
ACH-000873,-1.2798064253855521
ACH-000876,-1.5740157742910297
ACH-000878,-1.2122610489691097
ACH-000880,-1.5125148176227212
ACH-000881,-1.223630621833633
ACH-000882,-1.4082044056282523
ACH-000884,-1.3609822529234668
ACH-000885,-1.5082665068671566
ACH-000887,-1.4177459102334509
ACH-000889,-1.6120106105137282
ACH-000896,-1.5038362923690416
ACH-000898,-1.3094763114125645
ACH-000900,-1.5430609354041964
ACH-000901,-1.47023488041036
ACH-000905,-1.2253128744958552
ACH-000906,-1.3294656734966026
ACH-000907,-1.4474653539614704
ACH-000910,-1.5267387814977271
ACH-000911,-1.1483294772565191
ACH-000912,-1.356746200952517
ACH-000913,-1.5774901185724943
ACH-000915,-1.4355393077263672
ACH-000916,-1.5279774136453137
ACH-000917,-1.5384462710354092
ACH-000920,-1.289372807608463
ACH-000921,-1.4455289819225523
ACH-000924,-1.3414922219054082
ACH-000926,-1.4598246141203222
ACH-000928,-1.116628731492393
ACH-000929,-1.212794044143487
ACH-000932,-1.4864477116624064
ACH-000935,-1.1302860839178162
ACH-000936,-1.5986254272085685
ACH-000937,-1.3103181955795844
ACH-000938,-1.4403068565905446
ACH-000939,-1.4911272465594227
ACH-000941,-1.5577679238748092
ACH-000943,-1.4119439100267408
ACH-000946,-1.356375242889092
ACH-000947,-1.4250724566335842
ACH-000948,-1.2349029969020795
ACH-000950,-1.3812157054053096
ACH-000953,-1.4964111296622091
ACH-000954,-1.1410677963771076
ACH-000957,-1.4721292546320632
ACH-000958,-1.613395633852223
ACH-000960,-1.4561616427116937
ACH-000963,-1.4173090649013174
ACH-000968,-1.199973108698836
ACH-000969,-1.497431862560315
ACH-000972,-1.4673174169830354
ACH-000973,-1.4084686602152086
ACH-000974,-1.4078102663053844
ACH-000978,-1.6775329932802583
ACH-000984,-1.6212395915692943
ACH-000986,-1.4858503849467233
ACH-000988,-1.3721516724136686
ACH-000993,-1.2395281215483565
ACH-000994,-1.293372599476954
ACH-000996,-1.2564332260361413
ACH-001001,-1.245853946510084
ACH-001020,-1.3858813546770654
ACH-001028,-1.5229444371094891
ACH-001031,-1.3533384984069947
ACH-001038,-1.5308256279237626
ACH-001048,-1.492609637863748
ACH-001050,-1.3985623345983225
ACH-001053,-1.6065756760353729
ACH-001054,-1.6046332707235436
ACH-001061,-1.2924780524663302
ACH-001067,-1.3010127033510028
ACH-001075,-1.3305276003945374
ACH-001096,-1.3444668819656709
ACH-001111,-1.4213966589849414
ACH-001119,-1.465423987057856
ACH-001128,-1.6193520894110378
ACH-001134,-1.342957713950511
ACH-001151,-1.2349566782482564
ACH-001163,-1.5139859813318235
ACH-001164,-1.2292567379367785
ACH-001183,-1.3671624979091594
ACH-001192,-1.325789058418218
ACH-001193,-2.077220474062916
ACH-001196,-1.7773923922664083
ACH-001197,-1.4981344541539416
ACH-001205,-1.500220319868406
ACH-001211,-1.5014543383971082
ACH-001212,-1.618599103808375
ACH-001228,-1.4336829348231457
ACH-001232,-1.2515694249312497
ACH-001239,-1.335919455561346
ACH-001270,-1.1093275914418634
ACH-001274,-1.3207623947193272
ACH-001275,-1.2106791280948606
ACH-001277,-1.4999502791614794
ACH-001278,-1.2581790081698003
ACH-001280,-0.9673758122651112
ACH-001283,-1.564904837021943
ACH-001289,-1.4452819972543418
ACH-001300,-1.340631444719874
ACH-001301,-1.4980445827067466
ACH-001302,-1.453065485772145
ACH-001306,-1.4149923779297795
ACH-001318,-1.4422688475160097
ACH-001322,-1.3483140376657046
ACH-001328,-1.3105482772153476
ACH-001332,-1.271532592543506
ACH-001336,-1.147251966146256
ACH-001346,-1.2029278110917228
ACH-001353,-1.4829582954775733
ACH-001354,-1.2182600177732563
ACH-001367,-1.5650170397946856
ACH-001368,-1.6475673930009616
ACH-001374,-1.3030355570148608
ACH-001377,-1.266638548182734
ACH-001380,-1.493263117902196
ACH-001391,-1.5030909183994356
ACH-001408,-1.2724722286442331
ACH-001430,-1.5944942683108914
ACH-001431,-1.3453224529871428
ACH-001450,-1.4869566229472673
ACH-001496,-1.4262139968336842
ACH-001500,-1.4160190786116014
ACH-001523,-1.2807829091791878
ACH-001532,-1.4625760917601698
ACH-001550,-1.4392433544006944
ACH-001552,-1.2807287238901728
ACH-001554,-1.4198110837278646
ACH-001654,-1.3580857177643135
ACH-001735,-1.444386170542474
ACH-001736,-1.4788054784415328
ACH-001737,-1.5358031263598937
ACH-001740,-1.5126547202630856
ACH-001745,-1.6078173788380077
ACH-001765,-1.3569417589311736
