,THBD (7056)
ACH-000484,-0.19516039271459176
ACH-000485,-0.04185529837525176
ACH-000486,-0.3635573815648793
ACH-000487,-0.09316099027204973
ACH-000488,-0.10640443020836096
ACH-000490,-0.14370235852507185
ACH-000491,-0.23273365077618344
ACH-000495,-0.0053034445227819384
ACH-000496,-0.13695559771032062
ACH-000499,-0.0780208303047407
ACH-000500,-0.3267876470984152
ACH-000502,-0.13261346687902253
ACH-000503,-0.1573795545848786
ACH-000505,0.023996608521395374
ACH-000507,-0.0944338420192575
ACH-000510,-0.047800961712000364
ACH-000511,-0.1806049959800425
ACH-000512,0.007397574435565906
ACH-000516,-0.11945837492268395
ACH-000517,-0.12481664112117548
ACH-000518,-0.1104534502883107
ACH-000520,-0.16328240892158633
ACH-000521,-0.10860545733572588
ACH-000522,-0.1486324621335688
ACH-000524,-0.11154020872293363
ACH-000527,-0.03019433157962194
ACH-000528,-0.1427117613501268
ACH-000537,-0.13082843951228326
ACH-000541,-0.018041555351563692
ACH-000542,-0.04428833790963952
ACH-000544,-0.019630354503228857
ACH-000545,0.012263965937435352
ACH-000547,-0.06283907041125572
ACH-000548,-0.0955033759643029
ACH-000549,-0.03470602448247092
ACH-000550,-0.20276912222128227
ACH-000552,-0.20070795587908294
ACH-000556,-0.12043672739374975
ACH-000557,-0.1899314081211208
ACH-000569,-0.17384909575381158
ACH-000570,-0.13114151740829752
ACH-000571,-0.0848739230244736
ACH-000573,-0.07748694274380455
ACH-000576,-0.08133113949928214
ACH-000579,-0.20171113227821064
ACH-000580,-0.2802941466050717
ACH-000584,-0.03111744553015816
ACH-000585,-0.04278109978864885
ACH-000588,-0.042296240128597416
ACH-000589,-0.06567229526518742
ACH-000591,-0.06328356752958435
ACH-000593,-0.033083400083452334
ACH-000600,-0.044784521201491324
ACH-000601,-0.06800153440853779
ACH-000605,-0.09321475611035936
ACH-000606,0.09443172960238104
ACH-000608,-0.13269471346763842
ACH-000614,0.025317297179393638
ACH-000616,0.022112257024505318
ACH-000618,-0.22220024453846945
ACH-000619,0.022048919141175485
ACH-000620,-0.14658107143042198
ACH-000621,-0.014141671673482174
ACH-000622,-0.0286722682890405
ACH-000623,0.007824589546574045
ACH-000624,-0.040214701197640965
ACH-000627,-0.1324436490273947
ACH-000630,0.012335109238386223
ACH-000631,-0.08301453222420922
ACH-000632,0.09467538324738424
ACH-000633,-0.0003635536368471549
ACH-000637,0.03178848651611657
ACH-000638,-0.20814588988343374
ACH-000646,-0.04094608942652416
ACH-000647,-0.128766455617336
ACH-000648,0.01048517388605988
ACH-000649,-0.034235015776017584
ACH-000651,-0.2926792478801118
ACH-000652,-0.3794317150046089
ACH-000653,-0.17069136578380226
ACH-000657,-0.047642727971172416
ACH-000658,-0.14459473724315713
ACH-000661,-0.035500390690090235
ACH-000662,-0.3430610447870114
ACH-000663,-0.10438773016426872
ACH-000665,-0.14639374764042845
ACH-000671,-0.1314441986287069
ACH-000672,-0.017407432601032082
ACH-000673,-0.041590669825671486
ACH-000676,-0.10787075174672292
ACH-000677,-0.036072530566435015
ACH-000681,-0.20037413411457808
ACH-000683,-0.12759529510321574
ACH-000684,-0.04954008924688863
ACH-000688,-0.09741713870401987
ACH-000693,0.04478183580055516
ACH-000694,-0.06999962231063801
ACH-000695,-0.1963423830902559
ACH-000696,-0.1011917232208619
ACH-000697,-0.02097584565133331
ACH-000699,-0.20733537624892606
ACH-000701,-0.2282090077090892
ACH-000706,0.11100987667555598
ACH-000711,-0.10540880912527018
ACH-000713,-0.20052276740781486
ACH-000714,0.006871992745692146
ACH-000718,-0.23351977896163176
ACH-000720,-0.08605335957358004
ACH-000721,-0.08554952818160957
ACH-000724,0.030721282606499093
ACH-000725,-0.06960879498873694
ACH-000732,-0.023824007719518862
ACH-000734,0.04149464418610888
ACH-000735,0.011608803524423195
ACH-000736,-0.023126743504873457
ACH-000738,-0.1353573815169311
ACH-000746,-0.012296556235864394
ACH-000747,-0.09270047036908156
ACH-000748,0.0215305905988548
ACH-000753,0.00038490744758233424
ACH-000756,0.156667985646948
ACH-000757,-0.12759950212632432
ACH-000758,-0.22008794240518184
ACH-000760,-0.13298036453388176
ACH-000762,-0.19228606593259176
ACH-000763,0.027711974089676367
ACH-000764,-0.09347640212547832
ACH-000765,0.11300852765006555
ACH-000766,-0.08216519315603703
ACH-000767,0.0044680473385444505
ACH-000768,-0.18035286591203012
ACH-000769,0.014647783734495469
ACH-000770,-0.16919232393447586
ACH-000771,-0.03118675817524388
ACH-000773,0.022215970949355592
ACH-000776,-0.13630262972472573
ACH-000777,-0.07033439177742934
ACH-000778,-0.2117524080424042
ACH-000781,-0.0836851700830236
ACH-000782,0.1137601644065762
ACH-000783,0.04913680782936941
ACH-000784,-0.08794866228569502
ACH-000785,0.026265035589691125
ACH-000787,-0.17293856941431027
ACH-000788,-0.10613726966195207
ACH-000791,-0.03756189099366672
ACH-000792,0.006526439704010767
ACH-000794,0.12583156760353212
ACH-000796,-0.11773528624152355
ACH-000798,-0.29284539388475245
ACH-000799,0.0737617509683787
ACH-000800,-0.10909598293484984
ACH-000802,0.0051447645532039996
ACH-000804,0.0045537688248622225
ACH-000805,-0.022195084008510297
ACH-000809,-0.07032325276892637
ACH-000810,-0.2584830664858437
ACH-000811,-0.16117004449465155
ACH-000817,0.24310663481803985
ACH-000819,-0.04845790202919797
ACH-000820,-0.4724866311140804
ACH-000821,0.03996930351873244
ACH-000822,-0.1089675334262531
ACH-000823,-0.1136091936652116
ACH-000824,-0.07940708699751782
ACH-000827,-0.09628302934828524
ACH-000829,0.017154905107823182
ACH-000831,-0.061238362685645385
ACH-000832,0.11251999311384814
ACH-000833,-0.04234197132114402
ACH-000834,-0.09597062392416963
ACH-000835,-0.09707017444782468
ACH-000836,-0.12035147276778645
ACH-000837,-0.08304558288655715
ACH-000838,-0.14717109661744734
ACH-000839,-0.1201963046146544
ACH-000840,-0.3103437325090878
ACH-000841,-0.2331856618798251
ACH-000843,-0.01922449651180877
ACH-000846,-0.16432387715857147
ACH-000847,-0.1760020366095006
ACH-000848,-0.0945649548945636
ACH-000849,-0.08113910828914785
ACH-000851,0.01757677363812665
ACH-000855,-0.06917370399013682
ACH-000856,0.004868464188353699
ACH-000858,-0.022707815408726628
ACH-000859,-0.04856365534432695
ACH-000861,0.039140188558776004
ACH-000862,0.02289109027489785
ACH-000865,-0.18047286387062444
ACH-000866,-0.1199891196564851
ACH-000867,-0.156341712123641
ACH-000869,-0.09145781999887438
ACH-000872,-0.01867058333743788
ACH-000873,-0.13837209225481287
ACH-000876,-0.07541897136804185
ACH-000878,-0.0737970087510711
ACH-000880,-0.041698433183861267
ACH-000881,0.05310486609498473
ACH-000882,-0.04981069477945059
ACH-000884,-0.0066516362880198404
ACH-000885,-0.17030727921385885
ACH-000887,-0.0983499649158995
ACH-000889,0.061455869677012914
ACH-000896,-0.03050039335507495
ACH-000898,-0.14729324744211267
ACH-000900,-0.075538547108235
ACH-000901,-0.0804595430279318
ACH-000905,-0.061362970602763876
ACH-000906,-0.09848952024865736
ACH-000907,-0.0816364954290997
ACH-000910,0.017982329417159486
ACH-000911,0.03702898467359207
ACH-000912,-0.17349947950122496
ACH-000913,-0.053979073464709336
ACH-000915,-0.16404964966291072
ACH-000916,-0.5702479671702426
ACH-000917,-0.06626221649056863
ACH-000920,0.01961574405851082
ACH-000921,-0.14952276379621646
ACH-000924,-0.09607414133961947
ACH-000926,-0.2162176020415608
ACH-000928,-0.11116734518607167
ACH-000929,0.06240647921306423
ACH-000932,-0.2383252917038366
ACH-000935,0.1130254836675845
ACH-000936,-0.19954914789078565
ACH-000937,-0.17470652208543794
ACH-000938,-0.1592121542007828
ACH-000939,-0.10746531914037152
ACH-000941,-0.13090945252049266
ACH-000943,0.04187550603256721
ACH-000946,-0.09815671901756873
ACH-000947,-0.18341171353938893
ACH-000948,-0.0600682092136517
ACH-000950,-0.12041337271498467
ACH-000953,0.01972246051987182
ACH-000954,-0.22386146599088716
ACH-000957,-0.11519488821057955
ACH-000958,0.0069813340762461965
ACH-000960,-0.003611588695238125
ACH-000963,0.154763725460782
ACH-000968,0.17786489943372227
ACH-000969,-0.09967582749815407
ACH-000972,-0.14044359343591414
ACH-000973,-0.1334038105444368
ACH-000974,-0.1071247162435151
ACH-000978,-0.11356932934719526
ACH-000984,-0.21332114074542474
ACH-000986,-0.08103905984373874
ACH-000988,-0.1528190460446556
ACH-000993,0.07060103231475072
ACH-000994,-0.13095393267902686
ACH-000996,-0.2749686594017404
ACH-001001,-0.1939121967844056
ACH-001020,0.07105369549958182
ACH-001028,-0.1049327100586165
ACH-001031,-0.2052928454480423
ACH-001038,-0.17426709684394162
ACH-001048,-0.00871366684008775
ACH-001050,0.043720547532070615
ACH-001053,0.25405957865376705
ACH-001054,0.15504389137234
ACH-001061,-0.14995940990785495
ACH-001067,0.008278437028839606
ACH-001075,0.0021625959661150346
ACH-001096,0.012077323027309449
ACH-001111,-0.07459648373940997
ACH-001119,-0.1021329484306104
ACH-001128,-0.11290481512906987
ACH-001134,-0.14655875111558464
ACH-001151,-0.15531536670861265
ACH-001163,0.01896457905856504
ACH-001164,-0.4387317680832456
ACH-001183,-0.17700059150665526
ACH-001192,-0.18605211591734835
ACH-001193,0.20474063859462116
ACH-001196,-0.2647126939340323
ACH-001197,-0.10942670852606863
ACH-001205,0.07608832211715046
ACH-001211,-0.010957364488946695
ACH-001212,-0.2916101125477923
ACH-001228,-0.0318803574266199
ACH-001232,-0.017182706258112915
ACH-001239,-0.05668951432700105
ACH-001270,0.058202252261220035
ACH-001274,0.06961836122452685
ACH-001275,-0.04456697950051862
ACH-001277,-0.11228207907588524
ACH-001278,-0.10964396529550696
ACH-001280,-0.1450592686188818
ACH-001283,-0.011537262444760114
ACH-001289,-0.13291265112889775
ACH-001300,-0.05249507083956091
ACH-001301,-0.33499122342237536
ACH-001302,0.04736839503903751
ACH-001306,-0.05045032193876621
ACH-001318,-0.14317674980944886
ACH-001322,-0.055310525999017715
ACH-001328,-0.020048493434142688
ACH-001332,-0.11231252782203556
ACH-001336,-0.06941503726702253
ACH-001346,-0.05118269306398824
ACH-001353,-0.023812243310499286
ACH-001354,0.10151588351877401
ACH-001367,-0.0724283977536265
ACH-001368,-0.10757533516412447
ACH-001374,0.13162956650938715
ACH-001377,-0.2125803344504248
ACH-001380,-0.07531660411078303
ACH-001391,0.03426568666871496
ACH-001408,0.06470256702884783
ACH-001430,-0.0801165068103863
ACH-001431,-0.2284496230843641
ACH-001450,-0.11545131637609518
ACH-001496,-0.048907824441421575
ACH-001500,-0.04517734897258263
ACH-001523,-0.1701510182132722
ACH-001532,-0.05503861829090095
ACH-001550,-0.15979050563555094
ACH-001552,-0.08063788812381541
ACH-001554,-0.031214987095041613
ACH-001654,-0.0765736524007475
ACH-001735,-0.15099967553361662
ACH-001736,-0.09419374183184348
ACH-001737,-0.12456370149400965
ACH-001740,-0.06010073883443135
ACH-001745,-0.09211460265225843
ACH-001765,-0.06724375645710717
