,TOR2A (27433)
ACH-000619,-0.3729746507815341
ACH-000620,-0.4774412191783922
ACH-000621,-0.24147090814200786
ACH-000622,-0.459753207508026
ACH-000623,-0.2606702341414724
ACH-000624,-0.5654315769471437
ACH-000627,-0.33038635564962904
ACH-000630,-0.5089997651222262
ACH-000631,-0.43830639197350507
ACH-000632,-0.2422278258856137
ACH-000633,-0.5444272987301157
ACH-000637,-0.3998377090667848
ACH-000638,-0.4271363594200975
ACH-000646,-0.4831665250125412
ACH-000647,-0.4633242262375986
ACH-000648,-0.3029108094022883
ACH-000649,-0.4053320700661029
ACH-000651,-0.4467278607894538
ACH-000652,-0.4553623409643716
ACH-000653,-0.3179256907006661
ACH-000657,-0.4451025947030705
ACH-000658,-0.4995030361615441
ACH-000661,-0.626560548359759
ACH-000662,-0.21288978441531606
ACH-000663,-0.6052117982858018
ACH-000665,-0.4787813865848919
ACH-000671,-0.2517957449945396
ACH-000672,-0.3885446679182711
ACH-000673,-0.4572916684635592
ACH-000676,-0.31546091001430104
ACH-000677,-0.32913182192473633
ACH-000681,-0.3606433239730016
ACH-000683,-0.4296464112199648
ACH-000684,-0.5088645346179106
ACH-000688,-0.4454988587206605
ACH-000693,-0.5337335060256728
ACH-000694,-0.4452883645211359
ACH-000695,-0.545557044254193
ACH-000696,-0.5048768049989667
ACH-000697,-0.38899419365258936
ACH-000699,-0.558778457757028
ACH-000701,-0.3788563787709817
ACH-000706,-0.3976693449004175
ACH-000711,-0.4218498619347568
ACH-000713,-0.6225105375174963
ACH-000714,-0.3103618771711733
ACH-000718,-0.6164996967461079
ACH-000720,-0.3784657490403323
ACH-000721,-0.6067658545753668
ACH-000724,-0.3823324382578575
ACH-000725,-0.28755406592468874
ACH-000732,-0.3520010888325161
ACH-000734,-0.2410845703223231
ACH-000735,-0.4157032813480015
ACH-000736,-0.3284777346102246
ACH-000738,-0.3771617938844161
ACH-000746,-0.4664790658685416
ACH-000747,-0.6529162958461365
ACH-000748,-0.4265557380123281
ACH-000753,-0.35842053924413353
ACH-000756,-0.3783008819668458
ACH-000757,-0.3979356663815264
ACH-000758,-0.2928213815931577
ACH-000760,-0.3900967707739429
ACH-000762,-0.4337879400191264
ACH-000763,-0.510952955322822
ACH-000764,-0.35288574639421305
ACH-000765,-0.4387930773954527
ACH-000766,-0.3655075742044971
ACH-000767,-0.30419703890286953
ACH-000768,-0.4841109712612257
ACH-000769,-0.1807802055173069
ACH-000770,-0.4583336636536953
ACH-000771,-0.4911838532989162
ACH-000773,-0.3028999637336221
ACH-000776,-0.2577936868569515
ACH-000777,-0.5224112675061872
ACH-000778,-0.3224703497690469
ACH-000781,-0.4626719446068912
ACH-000782,-0.5905071898599067
ACH-000783,-0.3678852628827445
ACH-000784,-0.3893236042778317
ACH-000785,-0.5174416392446818
ACH-000787,-0.4260776353491423
ACH-000788,-0.3651670325558763
ACH-000791,-0.5152735810604925
ACH-000792,-0.5046974193499023
ACH-000794,-0.4339749667912799
ACH-000796,-0.3289593127162301
ACH-000798,-0.22699899574696164
ACH-000799,-0.2651115893369673
ACH-000800,-0.44835644013927795
ACH-000802,-0.21639437475937076
ACH-000804,-0.5435242625460677
ACH-000805,-0.34200088168965304
ACH-000809,-0.4901180286028264
ACH-000810,-0.5271343964659797
ACH-000811,-0.5344675982193906
ACH-000817,-0.36370826626756736
ACH-000819,-0.4532292607751351
ACH-000820,-0.2477660817699612
ACH-000821,-0.4638267482193244
ACH-000822,-0.425184099748267
ACH-000823,-0.4751503002874133
ACH-000824,-0.4455860194458229
ACH-000827,-0.4517885767494396
ACH-000829,-0.3777750341241417
ACH-000831,-0.4169397577664529
ACH-000832,-0.3530753635017359
ACH-000833,-0.2926070559092007
ACH-000834,-0.3131055861922644
ACH-000835,-0.4684460178770733
ACH-000836,-0.4539409390494537
ACH-000837,-0.4316473305419076
ACH-000838,-0.40379444406680776
ACH-000839,-0.3955748552889696
ACH-000840,-0.4724876044205096
ACH-000841,-0.3242859577452149
ACH-000843,-0.5677043225235512
ACH-000846,-0.1323618605544326
ACH-000847,-0.3062493174173665
ACH-000848,-0.43205847023667737
ACH-000849,-0.3784384966380397
ACH-000851,-0.5129581127665033
ACH-000855,-0.5567007980590195
ACH-000856,-0.5235374645155476
ACH-000858,-0.4168741095082079
ACH-000859,-0.5377917461140707
ACH-000861,-0.4476815543011457
ACH-000862,-0.530505273198981
ACH-000865,-0.421895041895308
ACH-000866,-0.39620606271690856
ACH-000867,-0.4460965504610637
ACH-000869,-0.30205830313790233
ACH-000872,-0.3406989898836807
ACH-000873,-0.3395652572699103
ACH-000876,-0.33673401632545785
ACH-000878,-0.5417417675429602
ACH-000880,-0.35611098572654065
ACH-000881,-0.40537071753726456
ACH-000882,-0.4611427335151327
ACH-000884,-0.5045353500482669
ACH-000885,-0.3681958550865619
ACH-000887,-0.40022972852875977
ACH-000889,-0.4175635004620215
ACH-000896,-0.38584257182246
ACH-000898,-0.40629914919220733
ACH-000900,-0.37462253997479744
ACH-000901,-0.4747208657003031
ACH-000905,-0.3069577707736052
ACH-000906,-0.5068125904900351
ACH-000907,-0.2894343003836748
ACH-000910,-0.3467326524650825
ACH-000911,-0.5317474204723752
ACH-000912,-0.4324817850963934
ACH-000913,-0.3583953425090589
ACH-000915,-0.27560567654031004
ACH-000916,-0.7435477723085424
ACH-000917,-0.2917064600213547
ACH-000920,-0.2209460784904911
ACH-000921,-0.4849188936354309
ACH-000924,-0.3825050931403941
ACH-000926,-0.3085513125446765
ACH-000928,-0.3281883919784921
ACH-000929,-0.09449673274251864
ACH-000932,-0.3672857039340082
ACH-000935,-0.3653801566808291
ACH-000936,-0.34342012167331226
ACH-000937,-0.4095874499528014
ACH-000938,-0.2336240451809284
ACH-000939,-0.4573420638264778
ACH-000941,-0.35781406572931396
ACH-000943,-0.3973103196476449
ACH-000946,-0.4371597369652896
ACH-000947,-0.3032626767030672
ACH-000948,-0.3898439243213899
ACH-000950,-0.6012972395702366
ACH-000953,-0.3399932371412341
ACH-000954,-0.8897274713370794
ACH-000957,-0.3423481072640471
ACH-000958,-0.24546936862222335
ACH-000960,-0.30049583927032514
ACH-000963,-0.3461503572790596
ACH-000968,-0.3714729605330576
ACH-000969,-0.5008315646368184
ACH-000972,-0.32871573950825705
ACH-000973,-0.5100983366189572
ACH-000974,-0.3968412262563609
ACH-000978,0.16116973941180254
ACH-000984,-0.2270376829445906
ACH-000986,-0.5981710925171113
ACH-000988,-0.5211243743621603
ACH-000993,-0.4981837643833784
ACH-000994,-0.2856386726416465
ACH-000996,-0.30319073522233914
ACH-001001,-0.3463866918581408
ACH-001020,-0.2690487400173712
ACH-001028,-0.5340424207575644
ACH-001031,-0.3459602719584715
ACH-001038,-0.3604317457318189
ACH-001048,-0.6358133426758759
ACH-001050,-0.4774850620326133
ACH-001053,-0.156039210458262
ACH-001054,-0.37191862655589936
ACH-001061,-0.4362832033245457
ACH-001067,-0.3627607391265873
ACH-001075,-0.14683908109725882
ACH-001096,-0.5153795885876904
ACH-001111,-0.6036537544790699
ACH-001119,-0.22036364803236352
ACH-001128,-0.4234598384274204
ACH-001134,-0.4238860761530641
ACH-001151,-0.4997182555404073
ACH-001163,-0.7138204081735441
ACH-001164,-0.6317394161340224
ACH-001183,-0.41904484853445134
ACH-001192,-0.31113197590664904
ACH-001193,-0.7974512718476316
ACH-001196,-0.4632387664955468
ACH-001197,-0.4608763416756879
ACH-001205,-0.3505208027474945
ACH-001211,-0.30995686469727163
ACH-001212,-0.33901607353817603
ACH-001228,-0.5664500186915059
ACH-001232,-0.31003993513896994
ACH-001239,-0.41635001264539256
ACH-001270,-0.3886368786366193
ACH-001274,-0.25131596216833657
ACH-001275,-0.4075243895606955
ACH-001277,-0.3437403247350965
ACH-001278,-0.5040579570220618
ACH-001280,-0.25617196911240897
ACH-001283,-0.3801551085391071
ACH-001289,-0.3112142461325734
ACH-001300,-0.25057658307231073
ACH-001301,-0.5258742118871099
ACH-001302,-0.6861086049145664
ACH-001306,-0.3769163909072832
ACH-001318,-0.5340082883775539
ACH-001322,-0.4063917210262534
ACH-001328,-0.4774129653732037
ACH-001332,-0.2785428140983291
ACH-001336,-0.37576993029892747
ACH-001346,-0.4812413209156519
ACH-001353,-0.4428524861390527
ACH-001354,-0.3772317749348261
ACH-001367,-0.6071495320418057
ACH-001368,-0.4082484524228399
ACH-001374,-0.6667869527495703
ACH-001377,-0.4586141008342556
ACH-001380,-0.4876730986586506
ACH-001391,-0.403716799211706
ACH-001408,-0.4776024514807053
ACH-001430,-0.4013773542802336
ACH-001431,-0.3558850437740249
ACH-001450,-0.7942695340719342
ACH-001496,-0.33723847582262473
ACH-001500,-0.3458189265955043
ACH-001523,-0.5431466687423706
ACH-001532,-0.4816015994010832
ACH-001550,-0.4681454218779892
ACH-001552,-0.33255538631644554
ACH-001554,-0.5017076477164427
ACH-001654,-0.4210650192770537
ACH-001735,-0.3884349285061289
ACH-001736,-0.3339105428352184
ACH-001737,-0.9290271644528536
ACH-001740,-0.3469323559071902
ACH-001745,-0.3602802867700243
ACH-001765,-0.3481141420512556
