,SPTB (6710)
ACH-000630,0.0678830017865817
ACH-000631,-0.07789233944226591
ACH-000632,-0.1210839744279608
ACH-000633,-0.04387314928777236
ACH-000637,-0.08793511949870529
ACH-000638,0.048921593372136016
ACH-000646,-0.2266853542016312
ACH-000647,-0.06233043182757896
ACH-000648,-0.12829943657359907
ACH-000649,-0.10162904268330723
ACH-000651,-0.14318513148345252
ACH-000652,-0.019063015273750768
ACH-000653,0.026653620573616758
ACH-000657,-0.07620752768031401
ACH-000658,0.14772814983939914
ACH-000661,-0.054816560341480636
ACH-000662,-0.2751756511272454
ACH-000663,-0.005136324233472479
ACH-000665,-0.0359306473071609
ACH-000671,-0.14542893376800478
ACH-000672,-0.07310612011251576
ACH-000673,-0.06078575236012145
ACH-000676,-0.08192136735647389
ACH-000677,0.009175273369950726
ACH-000681,-0.003104264595529893
ACH-000683,-0.020723591962528973
ACH-000684,-0.04877586763521717
ACH-000688,-0.05785864702397148
ACH-000693,-0.031503396535034194
ACH-000694,-0.1593721035785723
ACH-000695,-0.2284574666270818
ACH-000696,-0.04925728160655108
ACH-000697,-0.011899200691398612
ACH-000699,-0.017911075429123853
ACH-000701,-0.07796955465819502
ACH-000706,-0.11956111722325355
ACH-000711,-0.11221803260463263
ACH-000713,0.014402738176474559
ACH-000714,-0.1111548811617758
ACH-000718,-0.18518585268650792
ACH-000720,-0.06821056545073449
ACH-000721,-0.06542020621978922
ACH-000724,0.1310437199021736
ACH-000725,-0.20294548357597345
ACH-000732,-0.04085572219553879
ACH-000734,-0.02647483264632068
ACH-000735,-0.1367302091757714
ACH-000736,-0.08544715207665039
ACH-000738,-0.09994038970094853
ACH-000746,-0.11643101271218145
ACH-000747,-0.14626865074428771
ACH-000748,-0.0011452608193327095
ACH-000753,-0.05509981429325825
ACH-000756,0.06100264538680757
ACH-000757,-0.09601301353282196
ACH-000758,-0.02411888178258108
ACH-000760,-0.052798416895616436
ACH-000762,0.031965688926285867
ACH-000763,-0.08956750915078407
ACH-000764,0.02236253722317365
ACH-000765,-0.2301130225645957
ACH-000766,0.06073799061085167
ACH-000767,-0.15087773386052525
ACH-000768,-0.188971315653214
ACH-000769,-0.11380371502233945
ACH-000770,-0.010099887120260187
ACH-000771,-0.13079293124794195
ACH-000773,-0.045761635197309115
ACH-000776,-0.029017670726736482
ACH-000777,-0.13130664051236335
ACH-000778,-0.0017036985726324213
ACH-000781,-0.1095813380735598
ACH-000782,-0.08546213610862037
ACH-000783,-0.11109481796393086
ACH-000784,-0.0552128990277796
ACH-000785,-0.09524151108494956
ACH-000787,-0.1261135939098226
ACH-000788,-0.02295492015167536
ACH-000791,-0.09460874446607764
ACH-000792,-0.047205059723831794
ACH-000794,-0.19269634706508795
ACH-000796,-0.10082332373332052
ACH-000798,-0.2713854176842816
ACH-000799,0.0636104659897148
ACH-000800,-0.019341042276459355
ACH-000802,-0.10411537625574968
ACH-000804,-0.12922847838451035
ACH-000805,-0.01102256172393727
ACH-000809,-0.03799792308891449
ACH-000810,-0.0712571312649598
ACH-000811,-0.03632328334889471
ACH-000817,-0.1620226476239047
ACH-000819,-0.07148380485962046
ACH-000820,-0.1697731455551937
ACH-000821,-0.17317504700364586
ACH-000822,-0.07386278312249069
ACH-000823,-0.002685462659852654
ACH-000824,-0.17186132088578915
ACH-000827,-0.05340882014525462
ACH-000829,0.020350803779643423
ACH-000831,-0.07921136461663983
ACH-000832,0.13107852855037375
ACH-000833,-0.16830985217895691
ACH-000834,-0.08697969698576746
ACH-000835,-0.004950083406367236
ACH-000836,1.285416137028121e-05
ACH-000837,-0.094873001999937
ACH-000838,-0.12283553836297993
ACH-000839,-0.142921441224
ACH-000840,-0.010885323336265143
ACH-000841,0.059517668439807124
ACH-000843,-0.06810104286016704
ACH-000846,-0.0805865919655221
ACH-000847,-0.09825453897533504
ACH-000848,0.023037986384824
ACH-000849,-0.17205355073588718
ACH-000851,-0.11208863517452672
ACH-000855,-0.003714459319699365
ACH-000856,-0.10804045434654136
ACH-000858,-0.08641908152600351
ACH-000859,-0.09953951242459896
ACH-000861,-0.1357538070466712
ACH-000862,-0.07326699449657292
ACH-000865,0.004862678541138975
ACH-000866,0.01760498071055248
ACH-000867,-0.009215526605333644
ACH-000869,-0.019952434781327442
ACH-000872,-0.009889588653384528
ACH-000873,-0.014104026289646304
ACH-000876,-0.13230793850469502
ACH-000878,-0.06402504963800396
ACH-000880,0.01029370132034657
ACH-000881,-0.071230275088812
ACH-000882,-0.10279285209888926
ACH-000884,-0.0361707130657867
ACH-000885,-0.06727672012845091
ACH-000887,-0.13953565800445528
ACH-000889,-0.10412966086581152
ACH-000896,-0.0006828727129168237
ACH-000898,0.0033645432872469005
ACH-000900,-0.3659576483338095
ACH-000901,-0.038322929984831534
ACH-000905,-0.11585502115017456
ACH-000906,-0.048882615884000655
ACH-000907,-0.06279349638111204
ACH-000910,-0.0817661970687639
ACH-000911,-0.10007223977008756
ACH-000912,-0.1059645989357696
ACH-000913,-0.03154055086204712
ACH-000915,-0.1123161363690608
ACH-000916,-0.05742323645327122
ACH-000917,-0.09172681614516642
ACH-000920,0.017196219944497833
ACH-000921,-0.05628022442934814
ACH-000924,-0.025413081762515912
ACH-000926,-0.048716697954280894
ACH-000928,-0.048251376623330136
ACH-000929,-0.13020142938434656
ACH-000932,-0.062492863632314426
ACH-000935,-0.10119910644302436
ACH-000936,-0.0893628079993179
ACH-000937,-0.10252974893488054
ACH-000938,-0.051880647063524216
ACH-000939,-0.10743113246884917
ACH-000941,-0.12751054593402714
ACH-000943,-0.0377257586254048
ACH-000946,-0.008247458036316548
ACH-000947,-0.01308899183001905
ACH-000948,0.04358058936429929
ACH-000950,-0.017401561659091232
ACH-000953,-0.17864176241997054
ACH-000954,-0.15492476233368666
ACH-000957,0.07350496386198754
ACH-000958,0.07265928388344656
ACH-000960,-0.06960467253064423
ACH-000963,0.04535009578003807
ACH-000968,-0.05162799369583601
ACH-000969,-0.05393093005026375
ACH-000972,-0.23556139722389036
ACH-000973,-0.01073999623708955
ACH-000974,0.0046982633634154725
ACH-000978,0.09189792415743936
ACH-000984,0.01704285601761035
ACH-000986,-0.1762502975125716
ACH-000988,-0.018790903639116646
ACH-000993,-0.09171520529829262
ACH-000994,-0.08102310558989904
ACH-000996,-0.08975991253348453
ACH-001001,-0.13304386917709327
ACH-001020,-0.31927624503209057
ACH-001028,-0.09030124169306113
ACH-001031,-0.02223717095840761
ACH-001038,-0.08861543178604138
ACH-001048,-0.028157101913206844
ACH-001050,-0.05924905281604771
ACH-001053,-0.06902515838856522
ACH-001054,-0.13803705356089113
ACH-001061,-0.08063990324889342
ACH-001067,0.012326114825013987
ACH-001075,-0.005967813980727464
ACH-001096,-0.07396530656171779
ACH-001111,-0.041804646525837034
ACH-001119,-0.08801872874137501
ACH-001128,0.4050403572327467
ACH-001134,-0.06858223087930466
ACH-001151,-0.02507044286075204
ACH-001163,-0.08141258165182304
ACH-001164,-0.08572634469293879
ACH-001183,-0.17222496721272554
ACH-001192,-0.07156840991897766
ACH-001193,-0.0722999448307204
ACH-001196,-0.07171385237841242
ACH-001197,-0.04846601440291617
ACH-001205,-0.08063691895204428
ACH-001211,0.08216707574620832
ACH-001212,0.17065695358520785
ACH-001228,-0.1545477033760208
ACH-001232,-0.08967213615948383
ACH-001239,0.0650113009863971
ACH-001270,-0.171982715030495
ACH-001274,0.04044078072889512
ACH-001275,0.07342316986572561
ACH-001277,0.02447383993722908
ACH-001278,-0.033766412308590815
ACH-001280,-0.12980538706155928
ACH-001283,-0.04216836802464363
ACH-001289,-0.03293674915810898
ACH-001300,-0.17132471086479933
ACH-001301,-0.0007911097920438727
ACH-001302,-0.0444034520963988
ACH-001306,-0.1384503765962974
ACH-001318,-0.10360514001117826
ACH-001322,0.011397298137535232
ACH-001328,-0.13550864347972572
ACH-001332,-0.1368137225965602
ACH-001336,-0.013348222852723149
ACH-001346,-0.059424004041796076
ACH-001353,-0.12005275015474752
ACH-001354,-0.004972241288053792
ACH-001367,-0.06582291240142399
ACH-001368,-0.13985378581488542
ACH-001374,-0.1512015541592473
ACH-001377,0.04851587875375745
ACH-001380,-0.10815701507325784
ACH-001391,-0.0717466644327301
ACH-001408,-0.09114897937705008
ACH-001430,-0.03682304588602469
ACH-001431,-0.06810652241606001
ACH-001450,-0.2302567207197206
ACH-001496,-0.13015520754199927
ACH-001500,-0.1328436296965262
ACH-001523,-0.10554894485027697
ACH-001532,-0.02203422825067371
ACH-001550,-0.16162583515335527
ACH-001552,-0.1006420959075782
ACH-001554,-0.03222507949582449
ACH-001654,-0.034865015198321435
ACH-001735,-0.050830241194314084
ACH-001736,-0.039823118713064834
ACH-001737,-0.4817380744237655
ACH-001740,-0.07444512508158778
ACH-001745,0.09379967054032026
ACH-001765,-0.058765937463091486
