,LGALS9C (654346)
ACH-000319,-0.0481869865286232
ACH-000320,0.023218462787780482
ACH-000322,0.009340255209601113
ACH-000323,-0.08832979357394745
ACH-000324,-0.10255071281244912
ACH-000329,-0.14096482950993322
ACH-000330,-0.04453108027024536
ACH-000331,-0.1587041737971248
ACH-000332,0.01844161176538687
ACH-000334,0.08595646100018083
ACH-000335,-0.3013544287790789
ACH-000336,-0.17292004801009633
ACH-000337,-0.04885569750037716
ACH-000338,0.23943327669586126
ACH-000339,-0.14167086678588586
ACH-000341,-0.07240288479196505
ACH-000348,-0.04834569605289823
ACH-000350,0.0950393019209592
ACH-000352,-0.1057639765845808
ACH-000356,-0.029816596485916787
ACH-000361,-0.18468052660009626
ACH-000362,-0.09178568024908254
ACH-000363,-0.1505568747901735
ACH-000364,-0.1435604745512341
ACH-000365,0.0049827478965364025
ACH-000366,0.025190929915609887
ACH-000368,-0.08662896472647001
ACH-000374,0.015632245753241066
ACH-000375,-0.06633190909528598
ACH-000376,-0.06819213079457839
ACH-000381,0.024683164876820915
ACH-000383,0.02871224392646325
ACH-000387,-0.06580166779863833
ACH-000389,-0.03019302912631486
ACH-000390,0.08021941842191245
ACH-000393,-0.10344186524492308
ACH-000395,-0.016366739922888153
ACH-000396,0.3206285273740601
ACH-000397,-0.023793138449943102
ACH-000401,-0.038362912953640214
ACH-000402,-0.07200915291936176
ACH-000403,-0.08743599681167646
ACH-000404,-0.370942803335008
ACH-000406,0.03904149041647538
ACH-000407,-0.10007252714265898
ACH-000408,-0.12978258879464333
ACH-000410,0.005342971542309849
ACH-000411,-0.06457693169646124
ACH-000414,-0.0993350442091137
ACH-000415,-0.1874096421327662
ACH-000416,-0.03914830630936672
ACH-000420,-0.10512668193178222
ACH-000421,0.07561022183151453
ACH-000424,-0.1658204473358239
ACH-000425,-0.15115961777774067
ACH-000426,-0.054941695703053454
ACH-000427,-0.0598495926799493
ACH-000433,0.04615774060268667
ACH-000435,-0.19546450195339288
ACH-000436,-0.24472533307047925
ACH-000444,0.12201745177866424
ACH-000445,-0.1921928730294596
ACH-000448,-0.20998318897881746
ACH-000450,-0.046075065743888435
ACH-000452,0.10880415410252788
ACH-000454,-0.2504031433546559
ACH-000458,-0.16451992672397356
ACH-000459,0.04195689686973687
ACH-000460,-0.027171432825057268
ACH-000461,-0.09936779376713696
ACH-000463,0.03294621136480519
ACH-000464,-0.2810393038817806
ACH-000466,-0.2385959689453185
ACH-000467,-0.11017002660438316
ACH-000468,-0.01509222769402221
ACH-000469,-0.1098477218578559
ACH-000470,0.09728919026994648
ACH-000471,0.05078730161080479
ACH-000472,-0.021578332602766214
ACH-000473,-0.3775393490087061
ACH-000475,-0.1617226185114651
ACH-000476,-0.07148315850009349
ACH-000477,-0.031378298705966534
ACH-000479,-0.16273294875301475
ACH-000480,0.034963423971723286
ACH-000481,-0.2798274698874686
ACH-000483,-0.33884095425708394
ACH-000484,-0.021097797567123613
ACH-000485,-0.060992726350462885
ACH-000486,0.02249401441795773
ACH-000487,-0.08457132519818122
ACH-000488,-0.09969461950138983
ACH-000490,0.0018532577109981227
ACH-000491,-0.06398719281118283
ACH-000495,0.053147438428550235
ACH-000496,-0.009553390972515287
ACH-000499,-0.0014698765923488572
ACH-000500,-0.17816652171326725
ACH-000502,-0.1611097019260799
ACH-000503,-0.10836427898077776
ACH-000505,-0.006797828873836689
ACH-000507,-0.18854808180810276
ACH-000510,0.008384206786764258
ACH-000511,-0.0652831020496084
ACH-000512,-0.25775852186142223
ACH-000516,-0.247528106519112
ACH-000517,-0.13361273149934674
ACH-000518,-0.028423186079093086
ACH-000520,-0.10220491056343324
ACH-000521,0.0015706056701423664
ACH-000522,0.003609729287175098
ACH-000524,-0.06853242496160078
ACH-000527,-0.07585455252869233
ACH-000528,-0.005516122857520594
ACH-000537,-0.03545428033070586
ACH-000541,0.015832413084656025
ACH-000542,0.00714446619078673
ACH-000544,0.013483725624582936
ACH-000545,-0.006607587767924032
ACH-000547,-0.05034736464008411
ACH-000548,-0.11421671551658233
ACH-000549,-0.140047159210433
ACH-000550,-0.09970858062181566
ACH-000552,-0.19044848099754075
ACH-000556,-0.005463307016804103
ACH-000557,-0.035810414702661976
ACH-000569,-0.017909361069810267
ACH-000570,0.1088325238595398
ACH-000571,-0.13442867947092887
ACH-000573,-0.025659131950817992
ACH-000576,0.02934289720501452
ACH-000579,0.13917487508161994
ACH-000580,0.06451311231789701
ACH-000584,-0.15630014207684576
ACH-000585,-0.06547812681658773
ACH-000588,-0.2362535744020613
ACH-000589,-0.08428949557041045
ACH-000591,-0.015474834759638819
ACH-000593,0.02538201837277366
ACH-000600,-0.10398660447544132
ACH-000601,0.0626906740840816
ACH-000605,-0.09371083856949013
ACH-000606,-0.2243692819582274
ACH-000608,-0.06805834405382062
ACH-000614,0.07481179108213044
ACH-000616,-0.10004877580155967
ACH-000618,0.008481208133572476
ACH-000619,0.0422351985874734
ACH-000620,-0.0439698727934018
ACH-000621,-0.1954577390918559
ACH-000622,0.007632940424652298
ACH-000623,-0.08075439920583492
ACH-000624,0.04303780628025606
ACH-000627,0.045711365891547166
ACH-000630,0.06403112795130822
ACH-000631,-0.17320661823228709
ACH-000632,-0.053551239705841566
ACH-000633,0.06738525709691551
ACH-000637,-0.020942695684647943
ACH-000638,-0.07089692188379043
ACH-000646,0.02125938003025169
ACH-000647,-0.0903739152993199
ACH-000648,0.059651369535673814
ACH-000649,0.05147014828256255
ACH-000651,-0.08322860122764975
ACH-000652,0.13345830158730734
ACH-000653,0.06469875731869677
ACH-000657,-0.01643503898641537
ACH-000658,-0.028329603251621163
ACH-000661,-0.04813568939182922
ACH-000662,0.2350374786910388
ACH-000663,0.09546936909025333
ACH-000665,-0.011585700536394468
ACH-000671,-0.021821880837872003
ACH-000672,-0.06821992175474871
ACH-000673,-0.08055186266414442
ACH-000676,-0.09693214528704863
ACH-000677,-0.07561652849262439
ACH-000681,0.029037769695763112
ACH-000683,0.014935455138308053
ACH-000684,-0.00575391958376825
ACH-000688,-0.0723031008190498
ACH-000693,-0.02496394923358464
ACH-000694,-0.05325201857339193
ACH-000695,-0.1968284240461356
ACH-000696,-0.08982738249767175
ACH-000697,0.1145648390052124
ACH-000699,0.008315110341763602
ACH-000701,-0.15598529874685302
ACH-000706,0.10326907012646268
ACH-000711,-0.2085850932423726
ACH-000713,-0.008339650163787108
ACH-000714,-0.08703068603177284
ACH-000718,-0.17491348083017222
ACH-000720,-0.2518022649075684
ACH-000721,-0.12446608761455405
ACH-000724,-0.002057842242180379
ACH-000725,0.14157246171532106
ACH-000732,0.008698682396558449
ACH-000734,0.04853114475270099
ACH-000735,0.1085978123254188
ACH-000736,-0.2266524066956786
ACH-000738,-0.05379755388558111
ACH-000746,-0.037885573985594265
ACH-000747,-0.0017583189287056042
ACH-000748,0.006898856158182914
ACH-000753,-0.1389327542899848
ACH-000756,-0.2380822957869197
ACH-000757,-0.16960103439055196
ACH-000758,-0.09321995766596487
ACH-000760,-0.16678915424468915
ACH-000762,0.006811350785950882
ACH-000763,-0.004363104639612997
ACH-000764,-0.2004412358565464
ACH-000765,0.09967351900230127
ACH-000766,-0.17144834982856394
ACH-000767,-0.3069182315544461
ACH-000768,-0.2413106974715128
ACH-000769,-0.1220266227781141
ACH-000770,-0.02592090620412493
ACH-000771,-0.03057850657053035
ACH-000773,0.005051525624219302
ACH-000776,-0.2918268075912229
ACH-000777,0.11996326198387212
ACH-000778,-0.1640248256966782
ACH-000781,0.07055393812512703
ACH-000782,-0.11407204184538955
ACH-000783,-0.08260905022260676
ACH-000784,0.04736139692779946
ACH-000785,-0.1282087793725883
ACH-000787,0.06627660739820312
ACH-000788,0.08240544942859415
ACH-000791,-0.2386116485119829
ACH-000792,-0.040067868792058176
ACH-000794,0.035617774670077776
ACH-000796,-0.04740371821789982
ACH-000798,0.265432825783718
ACH-000799,-0.0738557736934517
ACH-000800,-0.05106172219403199
ACH-000802,-0.09620625823699927
ACH-000804,0.043348058223030415
ACH-000805,-0.03478923375188698
ACH-000809,-0.3475114337654857
ACH-000810,-0.23088289907710105
ACH-000811,-0.10745563955233314
ACH-000817,-0.16419953501739545
ACH-000819,-0.12200400986465515
ACH-000820,-0.11300697867791105
ACH-000821,-0.027489666815053628
ACH-000822,-0.04064304924103414
ACH-000823,-0.0007248781424168643
ACH-000824,-0.12547642605957748
ACH-000827,-0.08455305645515042
ACH-000829,-0.05466468635319705
ACH-000831,-0.054864555572496816
ACH-000832,0.06349065260272953
ACH-000833,-0.11572987919426675
ACH-000834,-0.17618760116641582
ACH-000835,0.03514997536731476
ACH-000836,-0.12958926314150554
ACH-000837,-0.07095160204001931
ACH-000838,-0.25305328559120416
ACH-000839,-0.0672583858558683
ACH-000840,-0.031204426720161625
ACH-000841,0.03766005799451986
ACH-000843,-0.1302790299998791
ACH-000846,-0.06880673792413239
ACH-000847,-0.05253720569848806
ACH-000848,-0.12252046203631255
ACH-000849,0.09736623959455007
ACH-000851,-0.04138011416576386
ACH-000855,-0.043781848528172684
ACH-000856,0.14454877368392718
ACH-000858,-0.07741467827502194
ACH-000859,-0.2325023861479996
ACH-000861,0.0938752475460968
ACH-000862,-0.11499406650450655
ACH-000865,-0.063697619701758
ACH-000866,-0.221670956658937
ACH-000867,-0.05847215066778525
ACH-000869,-0.1523156403786725
ACH-000872,-0.18559024577846064
ACH-000873,-0.07467723246770541
ACH-000876,0.10122942128479508
ACH-000878,0.025012479966077132
ACH-000880,-0.1768285337949324
ACH-000881,0.021739575185351502
ACH-000882,0.1713389214782274
ACH-000884,-0.14151297211963346
ACH-000885,0.08363517428387142
ACH-000887,-0.04763790081441769
ACH-000889,-0.18448163041621
ACH-000896,0.02103616491313713
ACH-000898,-0.17841111900432516
ACH-000900,-0.19823896785960826
ACH-000901,-0.024870777117582128
ACH-000905,-0.3654534200934544
ACH-000906,0.07678209982993901
ACH-000907,-0.055995365045223816
ACH-000910,-0.0870178476824847
ACH-000911,-0.08691564572753781
ACH-000912,-0.030906057097074436
ACH-000913,-0.003112655808732355
ACH-000915,-0.02404098616102112
ACH-000916,0.1624983874606255
ACH-000917,-0.3496597761079848
ACH-000920,-0.3906125244132709
ACH-000921,0.04505369865574548
ACH-000924,-0.03559859965568253
ACH-000926,0.05695113995202725
ACH-000928,-0.17824969460194726
ACH-000929,0.15753008325085935
ACH-000932,-0.05060989714761488
ACH-000935,-0.1223693610200869
ACH-000936,-0.032878087618282766
ACH-000937,0.05559902714109122
ACH-000938,0.01412506645311665
ACH-000939,0.06144265385490945
ACH-000941,-0.09266870535241184
ACH-000943,0.037933307931044095
ACH-000946,-0.08263515917377069
ACH-000947,0.017392500895942485
ACH-000948,-0.08511570585771377
ACH-000950,0.05954906637542401
ACH-000953,-0.02747632728149336
ACH-000954,-0.04961442580942503
ACH-000957,-0.2170838627031368
ACH-000958,-0.07435505551933841
ACH-000960,-0.0005480889783195271
ACH-000963,-0.14019815900423413
ACH-000968,-0.017961981893502284
ACH-000969,-0.17116065413926312
ACH-000972,-0.039013373755295566
ACH-000973,-0.057953389104262
ACH-000974,-0.028783261899965776
ACH-000978,-0.12942543611388552
ACH-000984,-0.18180298098547712
ACH-000986,-0.0509248908975743
ACH-000988,0.06236486761382173
ACH-000993,-0.07665776685124953
ACH-000994,-0.11161992283606642
ACH-000996,-0.2387323453552565
ACH-001001,-0.014832618371145571
ACH-001020,-0.05645379713931555
ACH-001028,-0.1139841633657708
ACH-001031,-0.1607620131217169
ACH-001038,-0.028258195573424683
ACH-001048,0.033237640498772515
ACH-001050,-0.025732062224978144
ACH-001053,-0.2691743135021312
ACH-001054,-0.3433117912081453
ACH-001061,-0.05477613547720344
ACH-001067,-0.14539839138417593
ACH-001075,-0.06393381037221561
ACH-001096,0.056271189596471545
ACH-001111,0.06380580243850452
ACH-001119,-0.016002601640207604
ACH-001128,0.013484711704666846
ACH-001134,-0.03637568209221818
ACH-001151,-0.033953325412651225
ACH-001163,-0.02395957389663321
ACH-001164,-0.15272710088488814
ACH-001183,-0.1877205144412926
ACH-001192,0.02939832881183908
ACH-001193,-0.05867545945116043
ACH-001196,-0.32285266613334906
ACH-001197,-0.3554793823859885
ACH-001205,0.04728292642030217
ACH-001211,-0.11787517895309806
ACH-001212,0.017213437891528183
ACH-001228,-0.012433878208951551
ACH-001232,-0.06356546439109831
ACH-001239,-0.09932935195818464
ACH-001270,-0.101486794538743
ACH-001274,-0.049753739148209374
ACH-001275,-0.1467646704247841
ACH-001277,-0.10370754862120114
ACH-001278,0.006965019051131493
ACH-001280,-0.03186063912928787
ACH-001283,-0.03801954685065812
ACH-001289,0.037251968080456915
ACH-001300,-0.015510078805705282
ACH-001301,-0.08926795741635803
ACH-001302,-0.2954289579601236
ACH-001306,0.0060300889745095385
ACH-001318,-0.19394807240860976
ACH-001322,-0.19085402322738465
ACH-001328,-0.2365339017383936
ACH-001332,0.06548766064864989
ACH-001336,0.07965195566109583
ACH-001346,-0.0012465325733409815
ACH-001353,-0.08075043153815696
ACH-001354,0.05210759993279936
ACH-001367,0.1795463240182169
ACH-001368,-0.023811879590147488
ACH-001374,-0.2964227707429965
ACH-001377,-0.175123885487319
ACH-001380,-0.14315586886150755
ACH-001391,-0.1760014046252799
ACH-001408,-0.02587789345529549
ACH-001430,-0.0516204372446506
ACH-001431,-0.11759135020657215
ACH-001450,-0.08032930093761756
ACH-001496,-0.004701190407678382
ACH-001500,-0.014832110886641438
ACH-001523,-0.0285809951070804
ACH-001532,-0.16214508693413585
ACH-001550,-0.0614194309720392
ACH-001552,0.046665508452657004
ACH-001554,-0.07112685468348816
ACH-001654,-0.06998401884893013
ACH-001735,0.11180112059005444
ACH-001736,0.07545789885869919
ACH-001737,0.12059065108103754
ACH-001740,-0.19055892376007866
ACH-001745,-0.12120445089876933
ACH-001765,-0.07496919144741263
