,PLCXD2 (257068)
ACH-000591,-0.1777786184578819
ACH-000593,-0.27536020492095714
ACH-000600,-0.094382951363119
ACH-000601,-0.12689860048438828
ACH-000605,-0.19529701159912247
ACH-000606,-0.09389276825855468
ACH-000608,-0.17579323778009473
ACH-000614,-0.24009039310227706
ACH-000616,-0.2372163908538541
ACH-000618,-0.13664508103266795
ACH-000619,-0.13734208707266932
ACH-000620,-0.2831147751665437
ACH-000621,-0.16236060328155907
ACH-000622,-0.17228905328360195
ACH-000623,-0.0688770008775488
ACH-000624,-0.2061756347762887
ACH-000627,-0.23870447600461706
ACH-000630,-0.19520141011508704
ACH-000631,-0.2701414437670262
ACH-000632,-0.1054851931160172
ACH-000633,-0.05561288300641354
ACH-000637,-0.08797033129465659
ACH-000638,-0.08845493620304283
ACH-000646,-0.3876648271800123
ACH-000647,-0.16070336090437093
ACH-000648,-0.14156269949460842
ACH-000649,-0.15845267640056032
ACH-000651,-0.2212490127266612
ACH-000652,-0.1827257791084707
ACH-000653,-0.2217057929974665
ACH-000657,-0.12929760658124853
ACH-000658,-0.30515239229925845
ACH-000661,-0.20434644074385214
ACH-000662,-0.31603620116852504
ACH-000663,-0.1826666951740295
ACH-000665,-0.1252390513289441
ACH-000671,-0.13555769619751706
ACH-000672,-0.093315548067894
ACH-000673,-0.19004292510655527
ACH-000676,-0.15989885128852127
ACH-000677,-0.05133502520083627
ACH-000681,-0.10222486399457748
ACH-000683,-0.06923785511030951
ACH-000684,-0.1419336541762378
ACH-000688,-0.10293660720865457
ACH-000693,-0.13831704264308894
ACH-000694,-0.27611562000601764
ACH-000695,-0.1163974670794334
ACH-000696,-0.339501725099537
ACH-000697,-0.2291645138953927
ACH-000699,-0.19628266922402876
ACH-000701,-0.14188936562410598
ACH-000706,-0.13999758154482864
ACH-000711,-0.20181229030824507
ACH-000713,-0.2536060230976193
ACH-000714,-0.1334369271090338
ACH-000718,-0.2706033231044377
ACH-000720,-0.2261273139231829
ACH-000721,-0.21397161785866534
ACH-000724,-0.12419788453582532
ACH-000725,-0.14546937320987266
ACH-000732,-0.0743294051344896
ACH-000734,-0.2080331812950464
ACH-000735,-0.2561336705663753
ACH-000736,-0.06600583895215617
ACH-000738,-0.12089668271806753
ACH-000746,-0.2581148320567101
ACH-000747,-0.09767331595098476
ACH-000748,-0.32993907379207826
ACH-000753,-0.12403293196711634
ACH-000756,-0.19426819138333065
ACH-000757,-0.32789769727222595
ACH-000758,-0.2941559833088692
ACH-000760,-0.2375030425852797
ACH-000762,-0.14365820843536134
ACH-000763,-0.24931468901940515
ACH-000764,-0.22161376202621907
ACH-000765,-0.17197508211886225
ACH-000766,-0.081252311698514
ACH-000767,-0.10612806357189876
ACH-000768,-0.3100011730791469
ACH-000769,-0.1819022287970921
ACH-000770,-0.1955207721373025
ACH-000771,-0.1119184874122307
ACH-000773,0.04535108007717193
ACH-000776,0.009322863793287015
ACH-000777,-0.1309956521020872
ACH-000778,-0.12725650556602053
ACH-000781,-0.13724297033800326
ACH-000782,-0.10732795176880454
ACH-000783,-0.13099670540651034
ACH-000784,-0.1796966833916538
ACH-000785,-0.21076802934633207
ACH-000787,-0.17758210123760892
ACH-000788,-0.27931707979672576
ACH-000791,-0.2493774976923519
ACH-000792,-0.2521330508729132
ACH-000794,-0.07589468555729796
ACH-000796,-0.3760759108758992
ACH-000798,-0.3262313039530131
ACH-000799,-0.2351939329019189
ACH-000800,-0.2971408296778401
ACH-000802,-0.15575713994487778
ACH-000804,-0.23699518287811486
ACH-000805,-0.3167865265449574
ACH-000809,-0.14531336095096806
ACH-000810,-0.20055189821200856
ACH-000811,-0.20054325396838252
ACH-000817,0.005754189845365595
ACH-000819,-0.10410893071953636
ACH-000820,-0.2308929401930771
ACH-000821,-0.1730700983926331
ACH-000822,-0.17642090639913052
ACH-000823,-0.14067087556261895
ACH-000824,-0.12297564458954728
ACH-000827,-0.2419465241672955
ACH-000829,-0.01984427819384428
ACH-000831,-0.211666048973664
ACH-000832,-0.2884638680000719
ACH-000833,-0.2663975676176485
ACH-000834,-0.11486955998865216
ACH-000835,-0.16628551053245713
ACH-000836,-0.2270398086076305
ACH-000837,-0.018254450429904687
ACH-000838,-0.21495180738839315
ACH-000839,-0.24089840727502204
ACH-000840,0.060261872792386185
ACH-000841,-0.1712030837381767
ACH-000843,-0.16630227948870754
ACH-000846,-0.2376500453496892
ACH-000847,-0.2639552380370693
ACH-000848,-0.1838066839614136
ACH-000849,-0.2426203615076849
ACH-000851,-0.22235474562092006
ACH-000855,-0.3077177922053092
ACH-000856,-0.13821863817792834
ACH-000858,-0.2741958243381877
ACH-000859,-0.21345150820594785
ACH-000861,-0.2786441589297524
ACH-000862,-0.3666869579850065
ACH-000865,-0.2567709679888729
ACH-000866,-0.1345593470255879
ACH-000867,-0.1672268830847952
ACH-000869,-0.08641177704974556
ACH-000872,-0.3487294987764564
ACH-000873,-0.10578650100621753
ACH-000876,-0.18928556197224627
ACH-000878,-0.2346526632619876
ACH-000880,-0.31321956060315354
ACH-000881,-0.26222712416113136
ACH-000882,-0.19044521759607236
ACH-000884,-0.2678038323594714
ACH-000885,-0.3295334209991293
ACH-000887,-0.07967839405966562
ACH-000889,-0.17897787688595812
ACH-000896,-0.21465036607334803
ACH-000898,-0.2934348630659113
ACH-000900,-0.2471258719462441
ACH-000901,-0.15081275951331935
ACH-000905,-0.410991045052966
ACH-000906,-0.2070884388827126
ACH-000907,-0.15574333651281289
ACH-000910,-0.10329935050034836
ACH-000911,-0.19292946068266936
ACH-000912,-0.1362000627460217
ACH-000913,-0.14362263084974758
ACH-000915,-0.2062221657052807
ACH-000916,-0.3781211175594809
ACH-000917,-0.20236840453129135
ACH-000920,-0.01347525775371058
ACH-000921,-0.31945417733095577
ACH-000924,-0.1615808758941439
ACH-000926,-0.1346710416808182
ACH-000928,-0.15078320226841047
ACH-000929,-0.08236899203688858
ACH-000932,-0.14655197434937695
ACH-000935,-0.2423990423348048
ACH-000936,-0.2079426811592342
ACH-000937,-0.1854216532605083
ACH-000938,-0.3151174245520031
ACH-000939,-0.16386986276762214
ACH-000941,-0.2387844675252753
ACH-000943,-0.14625151172946205
ACH-000946,-0.0767642665354289
ACH-000947,-0.1757771361115517
ACH-000948,-0.13471736261440187
ACH-000950,-0.11877866425091645
ACH-000953,-0.14077856672858474
ACH-000954,-0.2512993357305269
ACH-000957,-0.2047385774947992
ACH-000958,-0.2548826104415733
ACH-000960,-0.17488769689269967
ACH-000963,-0.3902626464526016
ACH-000968,-0.14135930386904652
ACH-000969,-0.22221194821137494
ACH-000972,-0.00978944845448099
ACH-000973,-0.1879701428850115
ACH-000974,-0.24691344604772086
ACH-000978,-0.0960044323189154
ACH-000984,-0.05537593500862269
ACH-000986,-0.026492439878657962
ACH-000988,-0.10930468874873267
ACH-000993,-0.2181497058782756
ACH-000994,-0.11737297895574292
ACH-000996,-0.24273880758538546
ACH-001001,-0.20738762111242032
ACH-001020,-0.21566670489865256
ACH-001028,-0.20653922812457254
ACH-001031,-0.162548177941134
ACH-001038,-0.2496590268352854
ACH-001048,-0.16936002731755626
ACH-001050,-0.166225957527879
ACH-001053,-0.06678401564011394
ACH-001054,-0.15932493257020658
ACH-001061,-0.2433154836943693
ACH-001067,-0.1532586436747005
ACH-001075,-0.2138466492278402
ACH-001096,-0.3536954071298918
ACH-001111,-0.3281157448603201
ACH-001119,-0.1844635919996581
ACH-001128,-0.2972083646821317
ACH-001134,-0.2832062880992221
ACH-001151,-0.08927916843596688
ACH-001163,-0.09351029332393723
ACH-001164,0.0566256717091813
ACH-001183,-0.24781565968904384
ACH-001192,-0.3212875805082268
ACH-001193,-0.15736814685083367
ACH-001196,-0.3595245968138809
ACH-001197,-0.11384127990545245
ACH-001205,-0.18382886926470496
ACH-001211,-0.016228915651297242
ACH-001212,-0.1962448433968173
ACH-001228,0.01605128479142057
ACH-001232,-0.3437727974730113
ACH-001239,-0.06523466357220281
ACH-001270,-0.2918838867214187
ACH-001274,-0.018134644269235785
ACH-001275,-0.2156919198073148
ACH-001277,0.034512471181274866
ACH-001278,-0.18718329422942126
ACH-001280,0.08694614203615662
ACH-001283,-0.1168938248344016
ACH-001289,-0.3109197242643881
ACH-001300,-0.09133960035516864
ACH-001301,-0.06255536776240704
ACH-001302,-0.21623654988700747
ACH-001306,-0.25676924911180904
ACH-001318,-0.05513980617004463
ACH-001322,-0.3332538919528923
ACH-001328,-0.1437950494317985
ACH-001332,-0.35716288482874786
ACH-001336,-0.22298133353026087
ACH-001346,-0.1360955624364653
ACH-001353,-0.2386443141756729
ACH-001354,0.12743882639132115
ACH-001367,-0.2668998997621632
ACH-001368,-0.18531419008770367
ACH-001374,-0.02052112347711076
ACH-001377,-0.12165855694807287
ACH-001380,-0.2913094312776389
ACH-001391,-0.1197157411726463
ACH-001408,-0.07344388088308733
ACH-001430,-0.15180066717497392
ACH-001431,-0.2576765960117308
ACH-001450,-0.3568089019550034
ACH-001496,-0.2840049706589481
ACH-001500,-0.17386668546985284
ACH-001523,-0.10493386959078532
ACH-001532,-0.1800039994909881
ACH-001550,-0.2554664968220897
ACH-001552,-0.11747602977763055
ACH-001554,-0.2036429520353024
ACH-001654,-0.10898228424284896
ACH-001735,-0.11973975453193557
ACH-001736,-0.2857863195663556
ACH-001737,-0.0976215847296085
ACH-001740,-0.092056577330851
ACH-001745,-0.18340258419424155
ACH-001765,-0.1883404691734866
