,CFLAR (8837)
ACH-000408,-0.6238491131140821
ACH-000410,-0.2569613023021382
ACH-000411,-1.0407413511138908
ACH-000414,-0.607404203977568
ACH-000415,-0.35875057444685976
ACH-000416,-0.7093726332233449
ACH-000420,-0.7813447876168921
ACH-000421,-0.6694853081382394
ACH-000424,-0.22544921327904915
ACH-000425,-0.3874944094873969
ACH-000426,-1.858134098851849
ACH-000427,-0.8196186582744992
ACH-000433,-0.481082339074651
ACH-000435,-0.789988440701225
ACH-000436,-0.7605872636911625
ACH-000444,-0.4762502071960928
ACH-000445,-0.6588069008568092
ACH-000448,-1.0836237117245409
ACH-000450,-0.5445041257992578
ACH-000452,-0.22152489597484626
ACH-000454,-0.17250695503099603
ACH-000458,-0.15288796574732388
ACH-000459,-1.554228803601866
ACH-000460,-1.2584778056522594
ACH-000461,-0.5859562753366697
ACH-000463,-0.7703574935361007
ACH-000464,-0.3136201618702624
ACH-000466,-1.1788578553685578
ACH-000467,-1.0107856250765586
ACH-000468,-0.9051573841138104
ACH-000469,-0.42985975483379946
ACH-000470,-1.2527191872093937
ACH-000471,-0.7305612739741624
ACH-000472,-0.08446446918672873
ACH-000473,-0.8716452226003115
ACH-000475,-0.6903214023858951
ACH-000476,-0.6951482559457479
ACH-000477,-0.7998756374718494
ACH-000479,-0.39866293540589054
ACH-000480,-0.2336431275758179
ACH-000481,-0.2183600068685346
ACH-000483,-0.2576212791945324
ACH-000484,-1.3494165382919987
ACH-000485,-0.3044527050237625
ACH-000486,-0.91272521421829
ACH-000487,-1.0584753858197111
ACH-000488,-0.6324751099445801
ACH-000490,-0.9812029882792872
ACH-000491,-0.07851167189144859
ACH-000495,-1.0774734212970505
ACH-000496,-0.8369746470726608
ACH-000499,-0.4389490660633422
ACH-000500,-0.5811549562054221
ACH-000502,-0.9751096056255228
ACH-000503,-0.6588928810295581
ACH-000505,-0.7639642956072092
ACH-000507,-0.3509350400089177
ACH-000510,-0.2654135326966112
ACH-000511,-0.8837116002094085
ACH-000512,-0.9114069149217754
ACH-000516,-0.38738661948462894
ACH-000517,-0.5208007335692444
ACH-000518,-0.940598662840118
ACH-000520,-0.5580009681644024
ACH-000521,-0.6719492511491066
ACH-000522,-0.5206712893522477
ACH-000524,-0.24203319554040306
ACH-000527,-0.469924973235647
ACH-000528,-0.01880735359361324
ACH-000537,-0.5471088044605987
ACH-000541,-0.8728153741570764
ACH-000542,-0.8375148330870928
ACH-000544,-0.5109827454389325
ACH-000545,-0.5149706021166501
ACH-000547,-0.3551775822783289
ACH-000548,-0.42286747445286776
ACH-000549,-0.9121275497995562
ACH-000550,-0.2619060971426226
ACH-000552,-0.7587226166415968
ACH-000556,-0.06970201756775796
ACH-000557,-0.4460802540778385
ACH-000569,-1.2197940591407843
ACH-000570,-0.2796767485186216
ACH-000571,-0.3247129009580337
ACH-000573,-0.5307527909736436
ACH-000576,-0.7149108162863909
ACH-000579,-0.03759428243304443
ACH-000580,-0.234842908931242
ACH-000584,-1.073853392521598
ACH-000585,-0.34354539601694073
ACH-000588,-1.0034565355596503
ACH-000589,-0.9177206284256678
ACH-000591,-0.852781249575552
ACH-000593,-0.41982572533497975
ACH-000600,-1.1288021327342634
ACH-000601,-1.1226831546353575
ACH-000605,-0.3991002561231603
ACH-000606,-0.6800268350840779
ACH-000608,-0.9422843929771676
ACH-000614,-0.31244757072664925
ACH-000616,-0.574720672975543
ACH-000618,-0.29036881732355124
ACH-000619,-0.7331144452765924
ACH-000620,-0.6153246128987667
ACH-000621,-1.114038990668201
ACH-000622,-0.23306301544646765
ACH-000623,-0.3824682120220325
ACH-000624,-0.5614111963917177
ACH-000627,-0.7310674004587042
ACH-000630,-0.33617316051103063
ACH-000631,-0.4777041134324309
ACH-000632,-0.5541515820354596
ACH-000633,-0.5093477019579885
ACH-000637,-0.0869230178724223
ACH-000638,-0.6922951041306372
ACH-000646,-1.2148232457282535
ACH-000647,-0.05763880430625135
ACH-000648,-1.4736612834970306
ACH-000649,-1.3374014072300933
ACH-000651,-0.2326082258158013
ACH-000652,-0.6434256767659859
ACH-000653,-0.5668349753783033
ACH-000657,-0.9081744193119899
ACH-000658,-1.0831588449227258
ACH-000661,-0.2524791810299913
ACH-000662,-1.5190323681394924
ACH-000663,-0.8753075612540168
ACH-000665,-0.7526936739518391
ACH-000671,-0.2558607248358848
ACH-000672,-0.4333547809596559
ACH-000673,-0.3175400578817707
ACH-000676,-0.3638399412280604
ACH-000677,-1.1512483936041922
ACH-000681,-0.7663452656981996
ACH-000683,-0.7926198988278416
ACH-000684,-0.9610321821784862
ACH-000688,-1.1298672828246672
ACH-000693,-0.29795863340988044
ACH-000694,-0.7140807385988126
ACH-000695,-0.43795820492474336
ACH-000696,-0.8123972384102022
ACH-000697,-0.853232965634265
ACH-000699,-0.5820563794377551
ACH-000701,-0.5191543353953068
ACH-000706,-0.2781226068182097
ACH-000711,-0.0726893088500627
ACH-000713,-0.6699937713335274
ACH-000714,-1.06279332364529
ACH-000718,-0.5626607667986459
ACH-000720,-0.9952160836170321
ACH-000721,-0.8452871232993596
ACH-000724,-0.5279208339914877
ACH-000725,-0.4565542863104524
ACH-000732,-0.6159253619796264
ACH-000734,-0.8955054586666347
ACH-000735,-0.5122556239132703
ACH-000736,-0.5383219144010323
ACH-000738,-0.2397116098681719
ACH-000746,-0.07351465406385428
ACH-000747,-0.624784769124256
ACH-000748,0.009373673572794665
ACH-000753,-0.4276252135330544
ACH-000756,-0.19007811062336086
ACH-000757,-0.5856776314220389
ACH-000758,-0.4641032182608644
ACH-000760,-0.22552960736280755
ACH-000762,-0.8064141902228079
ACH-000763,-1.2806859167632776
ACH-000764,-0.8608891816190049
ACH-000765,-0.2670489532413954
ACH-000766,-0.29419817937877
ACH-000767,0.034035417690087534
ACH-000768,-0.5810588764183673
ACH-000769,-0.4406708077569025
ACH-000770,-0.18739065390341572
ACH-000771,-0.7359449884218191
ACH-000773,-1.0892876207889624
ACH-000776,-0.28071579630844434
ACH-000777,-0.4949702999625114
ACH-000778,-0.33936550966486057
ACH-000781,-0.5456527435951783
ACH-000782,-0.3096676977954353
ACH-000783,-0.8318200477837392
ACH-000784,-0.17915550639529304
ACH-000785,-0.5793606613687157
ACH-000787,-0.9274131529125283
ACH-000788,-0.13292662707124506
ACH-000791,-0.9613127826939788
ACH-000792,-1.3081004606856999
ACH-000794,-0.7039816454709754
ACH-000796,-1.0163437286674157
ACH-000798,-1.0985382790716924
ACH-000799,-0.554274245676914
ACH-000800,-0.3808264076745613
ACH-000802,-0.8444274768183285
ACH-000804,-0.2933494883689101
ACH-000805,-0.31403811682474275
ACH-000809,-0.6996950964947429
ACH-000810,-0.22528115919252076
ACH-000811,-0.7638820702031899
ACH-000817,-1.1647385568392647
ACH-000819,-0.5825477990949951
ACH-000820,-0.5505746620865891
ACH-000821,-1.4932999685601855
ACH-000822,-0.5419945693156173
ACH-000823,-0.16178921024946602
ACH-000824,-1.105783357233928
ACH-000827,-0.3628460362818875
ACH-000829,-0.9604166826464372
ACH-000831,-0.9148671444137371
ACH-000832,-0.4991427718465454
ACH-000833,-0.4789218280786284
ACH-000834,-0.9908417754828348
ACH-000835,-0.6954588517900939
ACH-000836,-0.6185409660918088
ACH-000837,-0.3046692538811476
ACH-000838,-0.947364633805192
ACH-000839,-0.7867778492568981
ACH-000840,-0.8247751541527223
ACH-000841,-0.6854708074352273
ACH-000843,-0.14516185395495673
ACH-000846,-0.007845674890712065
ACH-000847,-0.3011799822607989
ACH-000848,-0.5038199206698499
ACH-000849,-0.1859751029511553
ACH-000851,-0.7046095117681522
ACH-000855,-0.1420065992823558
ACH-000856,-0.6815380535063057
ACH-000858,-0.4713429050616715
ACH-000859,-0.5456866960900779
ACH-000861,-0.7245647387336471
ACH-000862,-0.4370308870697752
ACH-000865,-0.3992291625159098
ACH-000866,-0.14101019387210892
ACH-000867,-0.26926930915834674
ACH-000869,-0.5458224703643856
ACH-000872,-0.30557362577436675
ACH-000873,-0.19208198641505267
ACH-000876,-0.27361457685882684
ACH-000878,-0.3306745148063766
ACH-000880,-0.6014393113263015
ACH-000881,-0.4296397505164013
ACH-000882,-0.14042082420311655
ACH-000884,-0.31226142819330666
ACH-000885,-0.906059623693646
ACH-000887,-0.22629710831513986
ACH-000889,-0.90922073804388
ACH-000896,-1.1114450050809108
ACH-000898,-0.6755466411522979
ACH-000900,-0.2261772322287463
ACH-000901,-0.4218705992358875
ACH-000905,-0.2911022436206612
ACH-000906,-0.24020408366632506
ACH-000907,-0.375699357980951
ACH-000910,-0.4086978728236443
ACH-000911,-1.2496884558186725
ACH-000912,-1.019135248157612
ACH-000913,-1.0014152937072982
ACH-000915,-0.21329557112597408
ACH-000916,-0.6340956542123536
ACH-000917,-0.5605027391885536
ACH-000920,-0.3673543685290586
ACH-000921,-0.4899651558339129
ACH-000924,-0.5891755406236316
ACH-000926,-0.6353344796830819
ACH-000928,-0.41809243937912144
ACH-000929,-0.9457025273521021
ACH-000932,-0.3373391062004756
ACH-000935,-0.7255292257040195
ACH-000936,-0.6136655443129254
ACH-000937,-0.062125492717467486
ACH-000938,-0.01830246781669789
ACH-000939,-0.2368896016283323
ACH-000941,-0.04215884777316088
ACH-000943,-0.3119706094706999
ACH-000946,-0.8399428467968044
ACH-000947,-0.09739478592977628
ACH-000948,-0.620039882087818
ACH-000950,-0.4894638650286233
ACH-000953,-0.044674214838144634
ACH-000954,-0.4484705466436725
ACH-000957,-0.7239297220171784
ACH-000958,-0.2554003156524501
ACH-000960,-0.8590785455397743
ACH-000963,-0.3912022731531761
ACH-000968,-0.5932751013477137
ACH-000969,-0.20269401895237985
ACH-000972,-0.945976738879491
ACH-000973,-0.7119134734005939
ACH-000974,-1.1098535673881562
ACH-000978,-0.4795328669071599
ACH-000984,-0.23495845589931974
ACH-000986,-0.490282775836511
ACH-000988,-0.2699785637944814
ACH-000993,-0.2924674914945909
ACH-000994,-0.8492239280057892
ACH-000996,-0.18768937149137266
ACH-001001,-0.332733517722588
ACH-001020,-0.5675164392293537
ACH-001028,-0.6724481907423346
ACH-001031,-0.535575520329102
ACH-001038,-0.14777899462012306
ACH-001048,-0.5946719321202426
ACH-001050,-0.2100368631627529
ACH-001053,-0.2534637474544925
ACH-001054,-0.20525647318511064
ACH-001061,-0.07692906777583221
ACH-001067,-0.3679902667215539
ACH-001075,-0.8316513423432024
ACH-001096,-0.330989778634383
ACH-001111,-0.7998890257362791
ACH-001119,-0.9232244631385312
ACH-001128,-0.5248861253813251
ACH-001134,-1.0594189320079452
ACH-001151,-1.298030222953344
ACH-001163,-1.451439232304084
ACH-001164,-0.5382569406193709
ACH-001183,-1.07687472903647
ACH-001192,-0.20384132622778287
ACH-001193,-0.3253176913078722
ACH-001196,-0.3866879847544237
ACH-001197,-0.9903296238303853
ACH-001205,-0.31119648585427245
ACH-001211,-0.4062699450528974
ACH-001212,-0.6094674267965051
ACH-001228,-0.5564069989540509
ACH-001232,-0.19619286577703327
ACH-001239,-0.5115045093347957
ACH-001270,-0.36062375814344205
ACH-001274,-0.9193632065961173
ACH-001275,-0.29048766412999083
ACH-001277,-0.4795870358807642
ACH-001278,-0.6158125468079386
ACH-001280,-0.2588368116792714
ACH-001283,-0.4872654629926815
ACH-001289,-0.22024727566109795
ACH-001300,-0.1987371993209059
ACH-001301,-0.2267271229219087
ACH-001302,-0.4323918827780631
ACH-001306,-0.5528293715381697
ACH-001318,-0.9585000343118172
ACH-001322,-0.4514292164833265
ACH-001328,-0.24172140804568934
ACH-001332,-0.3401618253724865
ACH-001336,-0.4538514890662445
ACH-001346,-0.3357456677130363
ACH-001353,-0.9938020893287128
ACH-001354,-0.5296217573397249
ACH-001367,-0.30414745949182675
ACH-001368,-0.7819726163915245
ACH-001374,-0.6709460805852668
ACH-001377,-0.5537567452922953
ACH-001380,-0.4195810963986091
ACH-001391,-1.2673116527720414
ACH-001408,-0.8896833940273343
ACH-001430,-0.7224718800389663
ACH-001431,-0.12335744299717025
ACH-001450,-0.04519640059331225
ACH-001496,-0.9184270416353054
ACH-001500,-0.3994431905686141
ACH-001523,-0.6741111420192722
ACH-001532,-0.11895095547253877
ACH-001550,-0.6795693849268668
ACH-001552,-0.7486431499159746
ACH-001554,-0.4142938201877165
ACH-001654,-0.6305141073693991
ACH-001735,-0.24763484407082575
ACH-001736,-1.235819496710677
ACH-001737,-1.2835091871097004
ACH-001740,-0.1405168462055931
ACH-001745,-0.32773943719016496
ACH-001765,-0.20889313417766348
